,GR,RO,RS,TR,MK,sum
2023-05-02 20:00:00+00:00,154.0,0.0,16.0,6.0,155.0,331.0
2023-05-02 21:00:00+00:00,222.0,0.0,0.0,87.0,164.0,473.0
2023-05-02 22:00:00+00:00,239.0,0.0,0.0,58.0,201.0,498.0
2023-05-02 23:00:00+00:00,236.0,0.0,0.0,22.0,192.0,450.0
2023-05-03 00:00:00+00:00,220.0,0.0,0.0,25.0,169.0,414.0
2023-05-03 01:00:00+00:00,204.0,0.0,0.0,21.0,150.0,375.0
2023-05-03 02:00:00+00:00,160.0,0.0,0.0,10.0,118.0,288.0
2023-05-03 03:00:00+00:00,186.0,0.0,0.0,14.0,111.0,311.0
2023-05-03 04:00:00+00:00,169.0,0.0,0.0,18.0,89.0,276.0
2023-05-03 05:00:00+00:00,168.0,0.0,0.0,7.0,94.0,269.0
2023-05-03 06:00:00+00:00,232.0,0.0,0.0,64.0,151.0,447.0
2023-05-03 07:00:00+00:00,259.0,0.0,0.0,154.0,191.0,604.0
2023-05-03 08:00:00+00:00,294.0,0.0,0.0,318.0,209.0,821.0
2023-05-03 09:00:00+00:00,273.0,0.0,34.0,183.0,214.0,704.0
2023-05-03 10:00:00+00:00,272.0,0.0,0.0,218.0,203.0,693.0
2023-05-03 11:00:00+00:00,226.0,0.0,0.0,259.0,175.0,660.0
2023-05-03 12:00:00+00:00,226.0,0.0,0.0,320.0,166.0,712.0
2023-05-03 13:00:00+00:00,254.0,0.0,0.0,369.0,184.0,807.0
2023-05-03 14:00:00+00:00,263.0,0.0,0.0,378.0,210.0,851.0
2023-05-03 15:00:00+00:00,220.0,0.0,0.0,275.0,164.0,659.0
2023-05-03 16:00:00+00:00,129.0,0.0,0.0,57.0,102.0,288.0
2023-05-03 17:00:00+00:00,50.0,0.0,0.0,13.0,48.0,111.0
2023-05-03 18:00:00+00:00,73.0,0.0,35.0,22.0,106.0,236.0
2023-05-03 19:00:00+00:00,127.0,0.0,0.0,47.0,98.0,272.0
2023-05-03 20:00:00+00:00,159.0,0.0,0.0,28.0,114.0,301.0
2023-05-03 21:00:00+00:00,215.0,0.0,0.0,133.0,131.0,479.0
2023-05-03 22:00:00+00:00,217.0,0.0,0.0,42.0,157.0,416.0
2023-05-03 23:00:00+00:00,221.0,0.0,0.0,32.0,160.0,413.0
2023-05-04 00:00:00+00:00,196.0,0.0,0.0,26.0,149.0,371.0
2023-05-04 01:00:00+00:00,198.0,0.0,0.0,23.0,140.0,361.0
2023-05-04 02:00:00+00:00,191.0,0.0,0.0,38.0,120.0,349.0
2023-05-04 03:00:00+00:00,155.0,0.0,0.0,42.0,67.0,264.0
2023-05-04 04:00:00+00:00,108.0,0.0,0.0,3.0,18.0,129.0
2023-05-04 05:00:00+00:00,73.0,0.0,0.0,1.0,16.0,90.0
2023-05-04 06:00:00+00:00,153.0,0.0,0.0,8.0,30.0,191.0
2023-05-04 07:00:00+00:00,182.0,0.0,0.0,35.0,56.0,273.0
2023-05-04 08:00:00+00:00,206.0,0.0,0.0,191.0,67.0,464.0
2023-05-04 09:00:00+00:00,220.0,0.0,0.0,165.0,90.0,475.0
2023-05-04 10:00:00+00:00,227.0,0.0,0.0,264.0,78.0,569.0
2023-05-04 11:00:00+00:00,224.0,0.0,0.0,277.0,92.0,593.0
2023-05-04 12:00:00+00:00,240.0,0.0,0.0,282.0,110.0,632.0
2023-05-04 13:00:00+00:00,190.0,0.0,0.0,227.0,93.0,510.0
2023-05-04 14:00:00+00:00,163.0,0.0,0.0,230.0,79.0,472.0
2023-05-04 15:00:00+00:00,125.0,0.0,0.0,147.0,47.0,319.0
2023-05-04 16:00:00+00:00,86.0,0.0,0.0,27.0,20.0,133.0
2023-05-04 17:00:00+00:00,135.0,0.0,0.0,26.0,50.0,211.0
2023-05-04 18:00:00+00:00,140.0,0.0,0.0,14.0,79.0,233.0
2023-05-04 19:00:00+00:00,109.0,0.0,0.0,11.0,30.0,150.0
2023-05-04 20:00:00+00:00,119.0,0.0,0.0,38.0,31.0,188.0
2023-05-04 21:00:00+00:00,160.0,0.0,0.0,155.0,75.0,390.0
2023-05-04 22:00:00+00:00,173.0,0.0,0.0,108.0,96.0,377.0
2023-05-04 23:00:00+00:00,159.0,0.0,0.0,62.0,84.0,305.0
2023-05-05 00:00:00+00:00,196.0,0.0,0.0,46.0,96.0,338.0
2023-05-05 01:00:00+00:00,185.0,0.0,0.0,19.0,84.0,288.0
2023-05-05 02:00:00+00:00,176.0,0.0,0.0,11.0,85.0,272.0
2023-05-05 03:00:00+00:00,156.0,0.0,0.0,13.0,73.0,242.0
2023-05-05 04:00:00+00:00,153.0,0.0,0.0,2.0,63.0,218.0
2023-05-05 05:00:00+00:00,112.0,0.0,0.0,6.0,27.0,145.0
2023-05-05 06:00:00+00:00,160.0,0.0,0.0,20.0,66.0,246.0
2023-05-05 07:00:00+00:00,180.0,0.0,0.0,29.0,110.0,319.0
2023-05-05 08:00:00+00:00,207.0,0.0,0.0,86.0,148.0,441.0
2023-05-05 09:00:00+00:00,174.0,2.0,18.0,31.0,137.0,362.0
2023-05-05 10:00:00+00:00,118.0,10.0,0.0,9.0,92.0,229.0
2023-05-05 11:00:00+00:00,77.0,0.0,0.0,127.0,60.0,264.0
2023-05-05 12:00:00+00:00,30.0,10.0,15.0,68.0,45.0,168.0
2023-05-05 13:00:00+00:00,99.0,1.0,30.0,124.0,94.0,348.0
2023-05-05 14:00:00+00:00,142.0,0.0,0.0,88.0,117.0,347.0
2023-05-05 15:00:00+00:00,143.0,0.0,0.0,58.0,106.0,307.0
2023-05-05 16:00:00+00:00,0.0,41.0,0.0,0.0,14.0,55.0
2023-05-05 17:00:00+00:00,0.0,49.0,0.0,0.0,14.0,63.0
2023-05-05 18:00:00+00:00,0.0,94.0,0.0,0.0,18.0,112.0
2023-05-05 19:00:00+00:00,0.0,32.0,0.0,0.0,19.0,51.0
2023-05-05 20:00:00+00:00,0.0,4.0,0.0,0.0,27.0,31.0
2023-05-05 21:00:00+00:00,64.0,0.0,91.0,16.0,113.0,284.0
2023-05-05 22:00:00+00:00,199.0,0.0,143.0,90.0,222.0,654.0
2023-05-05 23:00:00+00:00,268.0,0.0,157.0,105.0,259.0,789.0
2023-05-06 00:00:00+00:00,247.0,0.0,190.0,110.0,251.0,798.0
2023-05-06 01:00:00+00:00,254.0,0.0,201.0,122.0,259.0,836.0
2023-05-06 02:00:00+00:00,248.0,0.0,189.0,115.0,259.0,811.0
2023-05-06 03:00:00+00:00,257.0,0.0,219.0,78.0,278.0,832.0
2023-05-06 04:00:00+00:00,242.0,0.0,244.0,74.0,283.0,843.0
2023-05-06 05:00:00+00:00,189.0,0.0,304.0,132.0,284.0,909.0
2023-05-06 06:00:00+00:00,65.0,0.0,432.0,68.0,249.0,814.0
2023-05-06 07:00:00+00:00,5.0,76.0,470.0,119.0,208.0,878.0
2023-05-06 08:00:00+00:00,1.0,146.0,605.0,197.0,244.0,1193.0
2023-05-06 09:00:00+00:00,3.0,64.0,568.0,168.0,225.0,1028.0
2023-05-06 10:00:00+00:00,20.0,1.0,462.0,212.0,203.0,898.0
2023-05-06 11:00:00+00:00,25.0,0.0,365.0,280.0,156.0,826.0
2023-05-06 12:00:00+00:00,60.0,0.0,296.0,250.0,151.0,757.0
2023-05-06 13:00:00+00:00,109.0,0.0,285.0,226.0,190.0,810.0
2023-05-06 14:00:00+00:00,197.0,0.0,230.0,254.0,246.0,927.0
2023-05-06 15:00:00+00:00,267.0,0.0,160.0,282.0,270.0,979.0
2023-05-06 16:00:00+00:00,245.0,0.0,104.0,217.0,251.0,817.0
2023-05-06 17:00:00+00:00,215.0,0.0,21.0,116.0,215.0,567.0
2023-05-06 18:00:00+00:00,216.0,0.0,23.0,79.0,225.0,543.0
2023-05-06 19:00:00+00:00,207.0,0.0,22.0,30.0,217.0,476.0
2023-05-06 20:00:00+00:00,232.0,0.0,46.0,63.0,237.0,578.0
2023-05-06 21:00:00+00:00,284.0,0.0,106.0,121.0,299.0,810.0
2023-05-06 22:00:00+00:00,300.0,0.0,145.0,102.0,319.0,866.0
2023-05-06 23:00:00+00:00,309.0,0.0,138.0,103.0,318.0,868.0
2023-05-07 00:00:00+00:00,310.0,0.0,131.0,100.0,311.0,852.0
2023-05-07 01:00:00+00:00,293.0,0.0,88.0,107.0,279.0,767.0
2023-05-07 02:00:00+00:00,303.0,0.0,65.0,111.0,278.0,757.0
2023-05-07 03:00:00+00:00,287.0,0.0,50.0,78.0,265.0,680.0
2023-05-07 04:00:00+00:00,271.0,0.0,74.0,78.0,261.0,684.0
2023-05-07 05:00:00+00:00,225.0,12.0,159.0,68.0,260.0,724.0
2023-05-07 06:00:00+00:00,163.0,125.0,237.0,58.0,244.0,827.0
2023-05-07 07:00:00+00:00,133.0,147.0,252.0,125.0,225.0,882.0
2023-05-07 08:00:00+00:00,108.0,279.0,293.0,90.0,214.0,984.0
2023-05-07 09:00:00+00:00,128.0,175.0,186.0,301.0,181.0,971.0
2023-05-07 10:00:00+00:00,142.0,149.0,149.0,322.0,175.0,937.0
2023-05-07 11:00:00+00:00,134.0,143.0,124.0,386.0,155.0,942.0
2023-05-07 12:00:00+00:00,138.0,107.0,68.0,368.0,141.0,822.0
2023-05-07 13:00:00+00:00,200.0,13.0,0.0,380.0,165.0,758.0
2023-05-07 14:00:00+00:00,268.0,0.0,0.0,264.0,195.0,727.0
2023-05-07 15:00:00+00:00,305.0,0.0,0.0,207.0,217.0,729.0
2023-05-07 16:00:00+00:00,292.0,0.0,0.0,281.0,199.0,772.0
2023-05-07 17:00:00+00:00,255.0,0.0,0.0,211.0,168.0,634.0
2023-05-07 18:00:00+00:00,262.0,0.0,0.0,72.0,198.0,532.0
2023-05-07 19:00:00+00:00,242.0,0.0,0.0,61.0,170.0,473.0
2023-05-07 20:00:00+00:00,238.0,0.0,0.0,57.0,157.0,452.0
2023-05-07 21:00:00+00:00,252.0,0.0,0.0,136.0,167.0,555.0
2023-05-07 22:00:00+00:00,85.0,1.0,0.0,6.0,48.0,140.0
2023-05-07 23:00:00+00:00,71.0,27.0,0.0,4.0,28.0,130.0
2023-05-08 00:00:00+00:00,57.0,54.0,0.0,2.0,18.0,131.0
2023-05-08 01:00:00+00:00,52.0,88.0,0.0,2.0,17.0,159.0
2023-05-08 02:00:00+00:00,53.0,78.0,0.0,3.0,17.0,151.0
2023-05-08 03:00:00+00:00,61.0,50.0,0.0,9.0,23.0,143.0
2023-05-08 04:00:00+00:00,77.0,117.0,0.0,10.0,59.0,263.0
2023-05-08 05:00:00+00:00,88.0,111.0,12.0,5.0,84.0,300.0
2023-05-08 06:00:00+00:00,93.0,222.0,66.0,13.0,113.0,507.0
2023-05-08 07:00:00+00:00,111.0,150.0,85.0,71.0,133.0,550.0
2023-05-08 08:00:00+00:00,131.0,146.0,140.0,79.0,162.0,658.0
2023-05-08 09:00:00+00:00,124.0,132.0,97.0,84.0,141.0,578.0
2023-05-08 10:00:00+00:00,127.0,76.0,63.0,102.0,127.0,495.0
2023-05-08 11:00:00+00:00,123.0,20.0,2.0,199.0,97.0,441.0
2023-05-08 12:00:00+00:00,127.0,1.0,0.0,205.0,87.0,420.0
2023-05-08 13:00:00+00:00,113.0,0.0,0.0,186.0,55.0,354.0
2023-05-08 14:00:00+00:00,94.0,0.0,0.0,170.0,27.0,291.0
2023-05-08 15:00:00+00:00,91.0,0.0,0.0,173.0,23.0,287.0
2023-05-08 16:00:00+00:00,47.0,2.0,0.0,46.0,24.0,119.0
2023-05-08 17:00:00+00:00,37.0,30.0,0.0,5.0,23.0,95.0
2023-05-08 18:00:00+00:00,49.0,42.0,0.0,14.0,29.0,134.0
2023-05-08 19:00:00+00:00,45.0,1.0,0.0,21.0,26.0,93.0
2023-05-08 20:00:00+00:00,60.0,0.0,0.0,17.0,30.0,107.0
2023-05-08 21:00:00+00:00,91.0,0.0,0.0,90.0,49.0,230.0
2023-05-08 22:00:00+00:00,105.0,0.0,0.0,130.0,69.0,304.0
2023-05-08 23:00:00+00:00,97.0,0.0,0.0,41.0,67.0,205.0
2023-05-09 00:00:00+00:00,95.0,0.0,35.0,12.0,73.0,215.0
2023-05-09 01:00:00+00:00,71.0,0.0,0.0,6.0,34.0,111.0
2023-05-09 02:00:00+00:00,79.0,0.0,0.0,1.0,32.0,112.0
2023-05-09 03:00:00+00:00,51.0,0.0,0.0,1.0,10.0,62.0
2023-05-09 04:00:00+00:00,19.0,0.0,0.0,0.0,14.0,33.0
2023-05-09 05:00:00+00:00,0.0,0.0,0.0,0.0,23.0,23.0
2023-05-09 06:00:00+00:00,0.0,0.0,0.0,0.0,16.0,16.0
2023-05-09 07:00:00+00:00,0.0,0.0,0.0,47.0,18.0,65.0
2023-05-09 08:00:00+00:00,0.0,0.0,0.0,66.0,42.0,108.0
2023-05-09 09:00:00+00:00,0.0,0.0,0.0,25.0,66.0,91.0
2023-05-09 10:00:00+00:00,0.0,0.0,0.0,24.0,55.0,79.0
2023-05-09 11:00:00+00:00,0.0,0.0,0.0,126.0,65.0,191.0
2023-05-09 12:00:00+00:00,0.0,0.0,0.0,158.0,50.0,208.0
2023-05-09 13:00:00+00:00,0.0,0.0,0.0,92.0,29.0,121.0
2023-05-09 14:00:00+00:00,0.0,0.0,0.0,97.0,29.0,126.0
2023-05-09 15:00:00+00:00,0.0,0.0,0.0,69.0,52.0,121.0
2023-05-09 16:00:00+00:00,0.0,0.0,0.0,2.0,32.0,34.0
2023-05-09 17:00:00+00:00,0.0,1.0,0.0,0.0,25.0,26.0
2023-05-09 18:00:00+00:00,0.0,10.0,0.0,0.0,38.0,48.0
2023-05-09 19:00:00+00:00,0.0,9.0,0.0,0.0,26.0,35.0
2023-05-09 20:00:00+00:00,0.0,0.0,0.0,3.0,32.0,35.0
2023-05-09 21:00:00+00:00,0.0,0.0,0.0,22.0,90.0,112.0
2023-05-09 22:00:00+00:00,0.0,0.0,0.0,2.0,102.0,104.0
2023-05-09 23:00:00+00:00,0.0,6.0,0.0,0.0,84.0,90.0
2023-05-10 00:00:00+00:00,0.0,7.0,0.0,0.0,61.0,68.0
2023-05-10 01:00:00+00:00,0.0,14.0,0.0,0.0,37.0,51.0
2023-05-10 02:00:00+00:00,0.0,14.0,0.0,0.0,45.0,59.0
2023-05-10 03:00:00+00:00,0.0,11.0,0.0,0.0,27.0,38.0
2023-05-10 04:00:00+00:00,0.0,2.0,0.0,0.0,29.0,31.0
2023-05-10 05:00:00+00:00,0.0,24.0,0.0,1.0,23.0,48.0
2023-05-10 06:00:00+00:00,0.0,14.0,0.0,0.0,22.0,36.0
2023-05-10 07:00:00+00:00,0.0,2.0,0.0,1.0,35.0,38.0
2023-05-10 08:00:00+00:00,0.0,0.0,0.0,0.0,66.0,66.0
2023-05-10 09:00:00+00:00,0.0,0.0,0.0,2.0,111.0,113.0
2023-05-10 10:00:00+00:00,0.0,1.0,0.0,7.0,127.0,135.0
2023-05-10 11:00:00+00:00,0.0,0.0,0.0,54.0,125.0,179.0
2023-05-10 12:00:00+00:00,0.0,0.0,0.0,73.0,134.0,207.0
2023-05-10 13:00:00+00:00,0.0,0.0,0.0,15.0,100.0,115.0
2023-05-10 14:00:00+00:00,0.0,0.0,0.0,31.0,62.0,93.0
2023-05-10 15:00:00+00:00,0.0,0.0,0.0,2.0,31.0,33.0
2023-05-10 16:00:00+00:00,0.0,0.0,0.0,3.0,24.0,27.0
2023-05-10 17:00:00+00:00,0.0,0.0,0.0,0.0,26.0,26.0
2023-05-10 18:00:00+00:00,0.0,40.0,0.0,0.0,25.0,65.0
2023-05-10 19:00:00+00:00,0.0,6.0,0.0,0.0,30.0,36.0
2023-05-10 20:00:00+00:00,0.0,0.0,0.0,0.0,26.0,26.0
2023-05-10 21:00:00+00:00,0.0,1.0,0.0,2.0,42.0,45.0
2023-05-10 22:00:00+00:00,0.0,11.0,0.0,0.0,38.0,49.0
2023-05-10 23:00:00+00:00,0.0,13.0,0.0,2.0,42.0,57.0
2023-05-11 00:00:00+00:00,0.0,30.0,0.0,0.0,18.0,48.0
2023-05-11 01:00:00+00:00,0.0,48.0,0.0,0.0,12.0,60.0
2023-05-11 02:00:00+00:00,0.0,30.0,0.0,0.0,9.0,39.0
2023-05-11 03:00:00+00:00,0.0,20.0,0.0,0.0,7.0,27.0
2023-05-11 04:00:00+00:00,0.0,23.0,0.0,0.0,15.0,38.0
2023-05-11 05:00:00+00:00,0.0,47.0,0.0,0.0,31.0,78.0
2023-05-11 06:00:00+00:00,0.0,42.0,0.0,2.0,29.0,73.0
2023-05-11 07:00:00+00:00,0.0,19.0,0.0,14.0,93.0,126.0
2023-05-11 08:00:00+00:00,0.0,2.0,32.0,6.0,122.0,162.0
2023-05-11 09:00:00+00:00,0.0,3.0,50.0,1.0,118.0,172.0
2023-05-11 10:00:00+00:00,0.0,14.0,51.0,5.0,116.0,186.0
2023-05-11 11:00:00+00:00,0.0,3.0,86.0,10.0,132.0,231.0
2023-05-11 12:00:00+00:00,0.0,2.0,72.0,4.0,130.0,208.0
2023-05-11 13:00:00+00:00,0.0,0.0,0.0,3.0,86.0,89.0
2023-05-11 14:00:00+00:00,0.0,0.0,0.0,1.0,39.0,40.0
2023-05-11 15:00:00+00:00,0.0,0.0,0.0,0.0,17.0,17.0
2023-05-11 16:00:00+00:00,0.0,2.0,0.0,1.0,16.0,19.0
2023-05-11 17:00:00+00:00,0.0,67.0,0.0,1.0,19.0,87.0
2023-05-11 18:00:00+00:00,0.0,77.0,0.0,0.0,19.0,96.0
2023-05-11 19:00:00+00:00,0.0,80.0,0.0,0.0,24.0,104.0
2023-05-11 20:00:00+00:00,0.0,31.0,0.0,0.0,18.0,49.0
2023-05-11 21:00:00+00:00,0.0,13.0,0.0,1.0,26.0,40.0
2023-05-11 22:00:00+00:00,0.0,22.0,0.0,0.0,35.0,57.0
2023-05-11 23:00:00+00:00,0.0,34.0,0.0,0.0,48.0,82.0
2023-05-12 00:00:00+00:00,0.0,33.0,0.0,0.0,51.0,84.0
2023-05-12 01:00:00+00:00,0.0,6.0,0.0,1.0,61.0,68.0
2023-05-12 02:00:00+00:00,0.0,3.0,0.0,1.0,31.0,35.0
2023-05-12 03:00:00+00:00,0.0,2.0,0.0,0.0,13.0,15.0
2023-05-12 04:00:00+00:00,0.0,1.0,0.0,0.0,16.0,17.0
2023-05-12 05:00:00+00:00,0.0,4.0,0.0,0.0,12.0,16.0
2023-05-12 06:00:00+00:00,0.0,71.0,0.0,0.0,7.0,78.0
2023-05-12 07:00:00+00:00,0.0,35.0,0.0,2.0,8.0,45.0
2023-05-12 08:00:00+00:00,0.0,53.0,0.0,0.0,2.0,55.0
2023-05-12 09:00:00+00:00,0.0,141.0,0.0,0.0,9.0,150.0
2023-05-12 10:00:00+00:00,0.0,136.0,0.0,0.0,10.0,146.0
2023-05-12 11:00:00+00:00,0.0,128.0,0.0,12.0,6.0,146.0
2023-05-12 12:00:00+00:00,0.0,95.0,0.0,18.0,2.0,115.0
2023-05-12 13:00:00+00:00,0.0,31.0,0.0,25.0,7.0,63.0
2023-05-12 14:00:00+00:00,15.0,4.0,0.0,15.0,13.0,47.0
2023-05-12 15:00:00+00:00,25.0,3.0,0.0,10.0,16.0,54.0
2023-05-12 16:00:00+00:00,97.0,0.0,0.0,3.0,22.0,122.0
2023-05-12 17:00:00+00:00,76.0,6.0,0.0,3.0,20.0,105.0
2023-05-12 18:00:00+00:00,71.0,34.0,0.0,2.0,22.0,129.0
2023-05-12 19:00:00+00:00,90.0,1.0,0.0,1.0,20.0,112.0
2023-05-12 20:00:00+00:00,99.0,0.0,0.0,2.0,24.0,125.0
2023-05-12 21:00:00+00:00,152.0,0.0,0.0,41.0,41.0,234.0
2023-05-12 22:00:00+00:00,149.0,0.0,0.0,12.0,38.0,199.0
2023-05-12 23:00:00+00:00,151.0,0.0,0.0,18.0,46.0,215.0
2023-05-13 00:00:00+00:00,136.0,0.0,0.0,14.0,28.0,178.0
2023-05-13 01:00:00+00:00,129.0,0.0,0.0,14.0,16.0,159.0
2023-05-13 02:00:00+00:00,133.0,0.0,0.0,22.0,19.0,174.0
2023-05-13 03:00:00+00:00,142.0,0.0,0.0,12.0,26.0,180.0
2023-05-13 04:00:00+00:00,63.0,46.0,0.0,2.0,27.0,138.0
2023-05-13 05:00:00+00:00,67.0,83.0,0.0,12.0,51.0,213.0
2023-05-13 06:00:00+00:00,94.0,66.0,24.0,87.0,104.0,375.0
2023-05-13 07:00:00+00:00,106.0,24.0,42.0,155.0,111.0,438.0
2023-05-13 08:00:00+00:00,175.0,18.0,77.0,167.0,178.0,615.0
2023-05-13 09:00:00+00:00,172.0,34.0,43.0,174.0,156.0,579.0
2023-05-13 10:00:00+00:00,218.0,54.0,72.0,217.0,195.0,756.0
2023-05-13 11:00:00+00:00,208.0,19.0,55.0,366.0,183.0,831.0
2023-05-13 12:00:00+00:00,171.0,51.0,0.0,308.0,121.0,651.0
2023-05-13 13:00:00+00:00,182.0,14.0,0.0,290.0,115.0,601.0
2023-05-13 14:00:00+00:00,176.0,0.0,0.0,207.0,104.0,487.0
2023-05-13 15:00:00+00:00,225.0,0.0,0.0,261.0,121.0,607.0
2023-05-13 16:00:00+00:00,207.0,0.0,0.0,186.0,89.0,482.0
2023-05-13 17:00:00+00:00,169.0,0.0,0.0,17.0,65.0,251.0
2023-05-13 18:00:00+00:00,149.0,0.0,0.0,3.0,48.0,200.0
2023-05-13 19:00:00+00:00,118.0,0.0,0.0,2.0,28.0,148.0
2023-05-13 20:00:00+00:00,123.0,0.0,0.0,4.0,30.0,157.0
2023-05-13 21:00:00+00:00,139.0,0.0,0.0,26.0,33.0,198.0
2023-05-13 22:00:00+00:00,148.0,0.0,0.0,14.0,53.0,215.0
2023-05-13 23:00:00+00:00,146.0,2.0,0.0,14.0,42.0,204.0
2023-05-14 00:00:00+00:00,137.0,0.0,0.0,14.0,30.0,181.0
2023-05-14 01:00:00+00:00,131.0,0.0,0.0,14.0,23.0,168.0
2023-05-14 02:00:00+00:00,130.0,2.0,0.0,19.0,23.0,174.0
2023-05-14 03:00:00+00:00,129.0,30.0,0.0,2.0,30.0,191.0
2023-05-14 04:00:00+00:00,166.0,33.0,0.0,21.0,87.0,307.0
2023-05-14 05:00:00+00:00,117.0,82.0,0.0,6.0,77.0,282.0
2023-05-14 06:00:00+00:00,119.0,37.0,0.0,21.0,86.0,263.0
2023-05-14 07:00:00+00:00,108.0,9.0,0.0,71.0,83.0,271.0
2023-05-14 08:00:00+00:00,77.0,0.0,0.0,59.0,12.0,148.0
2023-05-14 09:00:00+00:00,78.0,0.0,0.0,107.0,7.0,192.0
2023-05-14 10:00:00+00:00,94.0,0.0,0.0,215.0,15.0,324.0
2023-05-14 11:00:00+00:00,102.0,0.0,0.0,202.0,22.0,326.0
2023-05-14 12:00:00+00:00,91.0,0.0,0.0,189.0,18.0,298.0
2023-05-14 13:00:00+00:00,66.0,0.0,0.0,215.0,15.0,296.0
2023-05-14 14:00:00+00:00,75.0,0.0,0.0,225.0,16.0,316.0
2023-05-14 15:00:00+00:00,152.0,0.0,0.0,201.0,31.0,384.0
2023-05-14 16:00:00+00:00,152.0,0.0,0.0,186.0,28.0,366.0
2023-05-14 17:00:00+00:00,99.0,0.0,0.0,58.0,23.0,180.0
2023-05-14 18:00:00+00:00,115.0,0.0,0.0,10.0,29.0,154.0
2023-05-14 19:00:00+00:00,117.0,0.0,0.0,1.0,32.0,150.0
2023-05-14 20:00:00+00:00,69.0,0.0,0.0,3.0,27.0,99.0
2023-05-14 21:00:00+00:00,132.0,0.0,0.0,41.0,49.0,222.0
2023-05-14 22:00:00+00:00,195.0,0.0,0.0,89.0,130.0,414.0
2023-05-14 23:00:00+00:00,220.0,0.0,0.0,40.0,149.0,409.0
2023-05-15 00:00:00+00:00,224.0,0.0,0.0,35.0,147.0,406.0
2023-05-15 01:00:00+00:00,230.0,0.0,0.0,38.0,151.0,419.0
2023-05-15 02:00:00+00:00,231.0,0.0,0.0,38.0,149.0,418.0
2023-05-15 03:00:00+00:00,182.0,0.0,0.0,25.0,86.0,293.0
2023-05-15 04:00:00+00:00,23.0,1.0,0.0,2.0,25.0,51.0
2023-05-15 05:00:00+00:00,33.0,1.0,0.0,12.0,67.0,113.0
2023-05-15 06:00:00+00:00,0.0,3.0,0.0,34.0,126.0,163.0
2023-05-15 07:00:00+00:00,0.0,0.0,29.0,138.0,183.0,350.0
2023-05-15 08:00:00+00:00,0.0,2.0,64.0,105.0,183.0,354.0
2023-05-15 09:00:00+00:00,0.0,0.0,57.0,112.0,185.0,354.0
2023-05-15 10:00:00+00:00,0.0,0.0,36.0,169.0,187.0,392.0
2023-05-15 11:00:00+00:00,0.0,0.0,0.0,267.0,156.0,423.0
2023-05-15 12:00:00+00:00,0.0,0.0,0.0,273.0,148.0,421.0
2023-05-15 13:00:00+00:00,52.0,0.0,0.0,293.0,130.0,475.0
2023-05-15 14:00:00+00:00,136.0,0.0,0.0,202.0,111.0,449.0
2023-05-15 15:00:00+00:00,123.0,0.0,0.0,228.0,85.0,436.0
2023-05-15 16:00:00+00:00,74.0,0.0,0.0,74.0,33.0,181.0
2023-05-15 17:00:00+00:00,188.0,0.0,0.0,42.0,76.0,306.0
2023-05-15 18:00:00+00:00,179.0,0.0,0.0,46.0,108.0,333.0
2023-05-15 19:00:00+00:00,149.0,0.0,0.0,45.0,79.0,273.0
2023-05-15 20:00:00+00:00,198.0,0.0,0.0,111.0,108.0,417.0
2023-05-15 21:00:00+00:00,214.0,0.0,0.0,220.0,125.0,559.0
2023-05-15 22:00:00+00:00,198.0,0.0,0.0,320.0,119.0,637.0
2023-05-15 23:00:00+00:00,217.0,0.0,0.0,334.0,108.0,659.0
2023-05-16 00:00:00+00:00,182.0,0.0,0.0,332.0,73.0,587.0
2023-05-16 01:00:00+00:00,194.0,0.0,0.0,315.0,82.0,591.0
2023-05-16 02:00:00+00:00,207.0,0.0,0.0,174.0,92.0,473.0
2023-05-16 03:00:00+00:00,198.0,0.0,0.0,47.0,93.0,338.0
2023-05-16 04:00:00+00:00,206.0,0.0,0.0,17.0,116.0,339.0
2023-05-16 05:00:00+00:00,98.0,0.0,0.0,17.0,138.0,253.0
2023-05-16 06:00:00+00:00,0.0,0.0,0.0,6.0,134.0,140.0
2023-05-16 07:00:00+00:00,0.0,0.0,71.0,78.0,222.0,371.0
2023-05-16 08:00:00+00:00,0.0,0.0,120.0,64.0,241.0,425.0
2023-05-16 09:00:00+00:00,0.0,0.0,150.0,94.0,266.0,510.0
2023-05-16 10:00:00+00:00,0.0,0.0,114.0,145.0,239.0,498.0
2023-05-16 11:00:00+00:00,0.0,0.0,62.0,182.0,212.0,456.0
2023-05-16 12:00:00+00:00,0.0,0.0,4.0,155.0,184.0,343.0
2023-05-16 13:00:00+00:00,25.0,0.0,5.0,140.0,169.0,339.0
2023-05-16 14:00:00+00:00,135.0,0.0,0.0,187.0,129.0,451.0
2023-05-16 15:00:00+00:00,126.0,0.0,0.0,212.0,105.0,443.0
2023-05-16 16:00:00+00:00,103.0,0.0,0.0,70.0,68.0,241.0
2023-05-16 17:00:00+00:00,188.0,0.0,0.0,69.0,91.0,348.0
2023-05-16 18:00:00+00:00,202.0,0.0,0.0,82.0,141.0,425.0
2023-05-16 19:00:00+00:00,216.0,0.0,0.0,66.0,158.0,440.0
2023-05-16 20:00:00+00:00,254.0,0.0,0.0,83.0,195.0,532.0
2023-05-16 21:00:00+00:00,268.0,0.0,0.0,269.0,189.0,726.0
2023-05-16 22:00:00+00:00,286.0,0.0,0.0,303.0,210.0,799.0
2023-05-16 23:00:00+00:00,283.0,0.0,0.0,319.0,199.0,801.0
