,FI,LV,RU,sum
2023-09-21 14:00:00+00:00,0.0,371.0,210.0,581.0
2023-09-21 15:00:00+00:00,0.0,328.0,223.0,551.0
2023-09-21 16:00:00+00:00,0.0,322.0,177.0,499.0
2023-09-21 17:00:00+00:00,0.0,305.0,204.0,509.0
2023-09-21 18:00:00+00:00,0.0,369.0,195.0,564.0
2023-09-21 19:00:00+00:00,0.0,388.0,216.0,604.0
2023-09-21 20:00:00+00:00,0.0,409.0,293.0,702.0
2023-09-21 21:00:00+00:00,0.0,404.0,347.0,751.0
2023-09-21 22:00:00+00:00,0.0,411.0,317.0,728.0
2023-09-21 23:00:00+00:00,0.0,458.0,299.0,757.0
2023-09-22 00:00:00+00:00,0.0,446.0,291.0,737.0
2023-09-22 01:00:00+00:00,0.0,478.0,283.0,761.0
2023-09-22 02:00:00+00:00,0.0,498.0,285.0,783.0
2023-09-22 03:00:00+00:00,0.0,415.0,200.0,615.0
2023-09-22 04:00:00+00:00,0.0,416.0,107.0,523.0
2023-09-22 05:00:00+00:00,0.0,387.0,105.0,492.0
2023-09-22 06:00:00+00:00,0.0,462.0,231.0,693.0
2023-09-22 07:00:00+00:00,0.0,501.0,308.0,809.0
2023-09-22 08:00:00+00:00,0.0,465.0,317.0,782.0
2023-09-22 09:00:00+00:00,0.0,432.0,193.0,625.0
2023-09-22 10:00:00+00:00,0.0,445.0,184.0,629.0
2023-09-22 11:00:00+00:00,0.0,474.0,198.0,672.0
2023-09-22 12:00:00+00:00,0.0,581.0,261.0,842.0
2023-09-22 13:00:00+00:00,0.0,570.0,250.0,820.0
2023-09-22 14:00:00+00:00,0.0,489.0,191.0,680.0
2023-09-22 15:00:00+00:00,0.0,385.0,181.0,566.0
2023-09-22 16:00:00+00:00,0.0,378.0,190.0,568.0
2023-09-22 17:00:00+00:00,0.0,287.0,281.0,568.0
2023-09-22 18:00:00+00:00,0.0,383.0,224.0,607.0
2023-09-22 19:00:00+00:00,0.0,405.0,183.0,588.0
2023-09-22 20:00:00+00:00,0.0,428.0,296.0,724.0
2023-09-22 21:00:00+00:00,0.0,446.0,249.0,695.0
2023-09-22 22:00:00+00:00,0.0,502.0,238.0,740.0
2023-09-22 23:00:00+00:00,0.0,512.0,275.0,787.0
2023-09-23 00:00:00+00:00,0.0,519.0,307.0,826.0
2023-09-23 01:00:00+00:00,0.0,499.0,312.0,811.0
2023-09-23 02:00:00+00:00,0.0,492.0,284.0,776.0
2023-09-23 03:00:00+00:00,0.0,511.0,230.0,741.0
2023-09-23 04:00:00+00:00,0.0,516.0,215.0,731.0
2023-09-23 05:00:00+00:00,0.0,520.0,225.0,745.0
2023-09-23 06:00:00+00:00,0.0,467.0,193.0,660.0
2023-09-23 07:00:00+00:00,0.0,458.0,155.0,613.0
2023-09-23 08:00:00+00:00,0.0,438.0,151.0,589.0
2023-09-23 09:00:00+00:00,0.0,464.0,119.0,583.0
2023-09-23 10:00:00+00:00,0.0,477.0,95.0,572.0
2023-09-23 11:00:00+00:00,0.0,442.0,124.0,566.0
2023-09-23 12:00:00+00:00,0.0,408.0,106.0,514.0
2023-09-23 13:00:00+00:00,0.0,404.0,96.0,500.0
2023-09-23 14:00:00+00:00,0.0,368.0,92.0,460.0
2023-09-23 15:00:00+00:00,0.0,383.0,66.0,449.0
2023-09-23 16:00:00+00:00,0.0,351.0,91.0,442.0
2023-09-23 17:00:00+00:00,0.0,304.0,129.0,433.0
2023-09-23 18:00:00+00:00,0.0,392.0,93.0,485.0
2023-09-23 19:00:00+00:00,0.0,430.0,111.0,541.0
2023-09-23 20:00:00+00:00,0.0,441.0,116.0,557.0
2023-09-23 21:00:00+00:00,0.0,467.0,162.0,629.0
2023-09-23 22:00:00+00:00,0.0,390.0,259.0,649.0
2023-09-23 23:00:00+00:00,0.0,348.0,301.0,649.0
2023-09-24 00:00:00+00:00,0.0,391.0,271.0,662.0
2023-09-24 01:00:00+00:00,0.0,387.0,278.0,665.0
2023-09-24 02:00:00+00:00,0.0,298.0,302.0,600.0
2023-09-24 03:00:00+00:00,0.0,288.0,353.0,641.0
2023-09-24 04:00:00+00:00,0.0,326.0,319.0,645.0
2023-09-24 05:00:00+00:00,0.0,344.0,289.0,633.0
2023-09-24 06:00:00+00:00,0.0,362.0,286.0,648.0
2023-09-24 07:00:00+00:00,0.0,403.0,296.0,699.0
2023-09-24 08:00:00+00:00,0.0,427.0,310.0,737.0
2023-09-24 09:00:00+00:00,0.0,460.0,405.0,865.0
2023-09-24 10:00:00+00:00,0.0,495.0,353.0,848.0
2023-09-24 11:00:00+00:00,0.0,370.0,200.0,570.0
2023-09-24 12:00:00+00:00,0.0,436.0,206.0,642.0
2023-09-24 13:00:00+00:00,0.0,365.0,122.0,487.0
2023-09-24 14:00:00+00:00,0.0,459.0,218.0,677.0
2023-09-24 15:00:00+00:00,0.0,424.0,143.0,567.0
2023-09-24 16:00:00+00:00,0.0,341.0,185.0,526.0
2023-09-24 17:00:00+00:00,0.0,303.0,240.0,543.0
2023-09-24 18:00:00+00:00,0.0,369.0,200.0,569.0
2023-09-24 19:00:00+00:00,0.0,391.0,180.0,571.0
2023-09-24 20:00:00+00:00,0.0,433.0,203.0,636.0
2023-09-24 21:00:00+00:00,0.0,423.0,265.0,688.0
2023-09-24 22:00:00+00:00,0.0,397.0,271.0,668.0
2023-09-24 23:00:00+00:00,0.0,381.0,270.0,651.0
2023-09-25 00:00:00+00:00,0.0,395.0,250.0,645.0
2023-09-25 01:00:00+00:00,0.0,386.0,233.0,619.0
2023-09-25 02:00:00+00:00,0.0,373.0,216.0,589.0
2023-09-25 03:00:00+00:00,0.0,341.0,169.0,510.0
2023-09-25 04:00:00+00:00,0.0,351.0,178.0,529.0
2023-09-25 05:00:00+00:00,0.0,424.0,170.0,594.0
2023-09-25 06:00:00+00:00,0.0,495.0,215.0,710.0
2023-09-25 07:00:00+00:00,0.0,487.0,248.0,735.0
2023-09-25 08:00:00+00:00,0.0,532.0,286.0,818.0
2023-09-25 09:00:00+00:00,0.0,557.0,191.0,748.0
2023-09-25 10:00:00+00:00,0.0,581.0,234.0,815.0
2023-09-25 11:00:00+00:00,0.0,558.0,246.0,804.0
2023-09-25 12:00:00+00:00,0.0,563.0,189.0,752.0
2023-09-25 13:00:00+00:00,0.0,495.0,183.0,678.0
2023-09-25 14:00:00+00:00,0.0,439.0,181.0,620.0
2023-09-25 15:00:00+00:00,0.0,359.0,185.0,544.0
2023-09-25 16:00:00+00:00,0.0,281.0,244.0,525.0
2023-09-25 17:00:00+00:00,0.0,239.0,320.0,559.0
2023-09-25 18:00:00+00:00,0.0,326.0,292.0,618.0
2023-09-25 19:00:00+00:00,0.0,408.0,284.0,692.0
2023-09-25 20:00:00+00:00,0.0,411.0,321.0,732.0
2023-09-25 21:00:00+00:00,0.0,375.0,365.0,740.0
2023-09-25 22:00:00+00:00,0.0,430.0,337.0,767.0
2023-09-25 23:00:00+00:00,0.0,398.0,361.0,759.0
2023-09-26 00:00:00+00:00,0.0,398.0,348.0,746.0
2023-09-26 01:00:00+00:00,0.0,426.0,310.0,736.0
2023-09-26 02:00:00+00:00,0.0,447.0,284.0,731.0
2023-09-26 03:00:00+00:00,0.0,455.0,204.0,659.0
2023-09-26 04:00:00+00:00,0.0,344.0,254.0,598.0
2023-09-26 05:00:00+00:00,0.0,302.0,271.0,573.0
2023-09-26 06:00:00+00:00,0.0,395.0,302.0,697.0
2023-09-26 07:00:00+00:00,0.0,481.0,350.0,831.0
2023-09-26 08:00:00+00:00,0.0,494.0,380.0,874.0
2023-09-26 09:00:00+00:00,0.0,534.0,368.0,902.0
2023-09-26 10:00:00+00:00,0.0,538.0,337.0,875.0
2023-09-26 11:00:00+00:00,0.0,502.0,308.0,810.0
2023-09-26 12:00:00+00:00,0.0,470.0,214.0,684.0
2023-09-26 13:00:00+00:00,0.0,385.0,260.0,645.0
2023-09-26 14:00:00+00:00,0.0,343.0,233.0,576.0
2023-09-26 15:00:00+00:00,0.0,261.0,226.0,487.0
2023-09-26 16:00:00+00:00,0.0,211.0,251.0,462.0
2023-09-26 17:00:00+00:00,0.0,218.0,242.0,460.0
2023-09-26 18:00:00+00:00,0.0,239.0,286.0,525.0
2023-09-26 19:00:00+00:00,0.0,284.0,305.0,589.0
2023-09-26 20:00:00+00:00,0.0,236.0,406.0,642.0
2023-09-26 21:00:00+00:00,0.0,288.0,362.0,650.0
2023-09-26 22:00:00+00:00,0.0,359.0,282.0,641.0
2023-09-26 23:00:00+00:00,0.0,325.0,288.0,613.0
2023-09-27 00:00:00+00:00,0.0,317.0,307.0,624.0
2023-09-27 01:00:00+00:00,0.0,330.0,305.0,635.0
2023-09-27 02:00:00+00:00,0.0,299.0,322.0,621.0
2023-09-27 03:00:00+00:00,0.0,172.0,417.0,589.0
2023-09-27 04:00:00+00:00,0.0,176.0,360.0,536.0
2023-09-27 05:00:00+00:00,0.0,236.0,266.0,502.0
2023-09-27 06:00:00+00:00,0.0,248.0,279.0,527.0
2023-09-27 07:00:00+00:00,0.0,320.0,288.0,608.0
2023-09-27 08:00:00+00:00,0.0,349.0,307.0,656.0
2023-09-27 09:00:00+00:00,0.0,381.0,266.0,647.0
2023-09-27 10:00:00+00:00,0.0,367.0,289.0,656.0
2023-09-27 11:00:00+00:00,0.0,374.0,255.0,629.0
2023-09-27 12:00:00+00:00,0.0,365.0,233.0,598.0
2023-09-27 13:00:00+00:00,0.0,385.0,161.0,546.0
2023-09-27 14:00:00+00:00,0.0,369.0,149.0,518.0
2023-09-27 15:00:00+00:00,0.0,333.0,164.0,497.0
2023-09-27 16:00:00+00:00,0.0,269.0,198.0,467.0
2023-09-27 17:00:00+00:00,0.0,286.0,205.0,491.0
2023-09-27 18:00:00+00:00,0.0,296.0,256.0,552.0
2023-09-27 19:00:00+00:00,0.0,285.0,312.0,597.0
2023-09-27 20:00:00+00:00,0.0,278.0,339.0,617.0
2023-09-27 21:00:00+00:00,0.0,241.0,356.0,597.0
2023-09-27 22:00:00+00:00,0.0,307.0,343.0,650.0
2023-09-27 23:00:00+00:00,0.0,322.0,286.0,608.0
2023-09-28 00:00:00+00:00,0.0,313.0,314.0,627.0
2023-09-28 01:00:00+00:00,0.0,311.0,281.0,592.0
2023-09-28 02:00:00+00:00,0.0,347.0,221.0,568.0
2023-09-28 03:00:00+00:00,0.0,358.0,127.0,485.0
2023-09-28 04:00:00+00:00,0.0,348.0,101.0,449.0
2023-09-28 05:00:00+00:00,0.0,333.0,81.0,414.0
2023-09-28 06:00:00+00:00,0.0,319.0,127.0,446.0
2023-09-28 07:00:00+00:00,0.0,329.0,159.0,488.0
2023-09-28 08:00:00+00:00,0.0,340.0,172.0,512.0
2023-09-28 09:00:00+00:00,0.0,371.0,189.0,560.0
2023-09-28 10:00:00+00:00,0.0,367.0,200.0,567.0
2023-09-28 11:00:00+00:00,0.0,380.0,207.0,587.0
2023-09-28 12:00:00+00:00,0.0,371.0,200.0,571.0
2023-09-28 13:00:00+00:00,0.0,362.0,186.0,548.0
2023-09-28 14:00:00+00:00,0.0,320.0,150.0,470.0
2023-09-28 15:00:00+00:00,0.0,326.0,121.0,447.0
2023-09-28 16:00:00+00:00,0.0,243.0,192.0,435.0
2023-09-28 17:00:00+00:00,0.0,218.0,247.0,465.0
2023-09-28 18:00:00+00:00,0.0,255.0,245.0,500.0
2023-09-28 19:00:00+00:00,0.0,210.0,248.0,458.0
2023-09-28 20:00:00+00:00,0.0,294.0,274.0,568.0
2023-09-28 21:00:00+00:00,0.0,286.0,350.0,636.0
2023-09-28 22:00:00+00:00,0.0,321.0,343.0,664.0
2023-09-28 23:00:00+00:00,0.0,301.0,223.0,524.0
2023-09-29 00:00:00+00:00,0.0,319.0,259.0,578.0
2023-09-29 01:00:00+00:00,0.0,361.0,251.0,612.0
2023-09-29 02:00:00+00:00,0.0,363.0,225.0,588.0
2023-09-29 03:00:00+00:00,0.0,385.0,172.0,557.0
2023-09-29 04:00:00+00:00,0.0,367.0,144.0,511.0
2023-09-29 05:00:00+00:00,0.0,401.0,133.0,534.0
2023-09-29 06:00:00+00:00,0.0,423.0,201.0,624.0
2023-09-29 07:00:00+00:00,0.0,477.0,268.0,745.0
2023-09-29 08:00:00+00:00,0.0,464.0,288.0,752.0
2023-09-29 09:00:00+00:00,0.0,492.0,280.0,772.0
2023-09-29 10:00:00+00:00,0.0,469.0,263.0,732.0
2023-09-29 11:00:00+00:00,0.0,442.0,224.0,666.0
2023-09-29 12:00:00+00:00,0.0,423.0,174.0,597.0
2023-09-29 13:00:00+00:00,0.0,391.0,138.0,529.0
2023-09-29 14:00:00+00:00,0.0,370.0,126.0,496.0
2023-09-29 15:00:00+00:00,0.0,373.0,152.0,525.0
2023-09-29 16:00:00+00:00,0.0,302.0,151.0,453.0
2023-09-29 17:00:00+00:00,0.0,309.0,161.0,470.0
2023-09-29 18:00:00+00:00,0.0,333.0,175.0,508.0
2023-09-29 19:00:00+00:00,0.0,355.0,196.0,551.0
2023-09-29 20:00:00+00:00,0.0,371.0,263.0,634.0
2023-09-29 21:00:00+00:00,0.0,310.0,246.0,556.0
2023-09-29 22:00:00+00:00,0.0,356.0,256.0,612.0
2023-09-29 23:00:00+00:00,0.0,346.0,298.0,644.0
2023-09-30 00:00:00+00:00,0.0,333.0,298.0,631.0
2023-09-30 01:00:00+00:00,0.0,359.0,301.0,660.0
2023-09-30 02:00:00+00:00,0.0,395.0,280.0,675.0
2023-09-30 03:00:00+00:00,0.0,380.0,255.0,635.0
2023-09-30 04:00:00+00:00,0.0,380.0,257.0,637.0
2023-09-30 05:00:00+00:00,0.0,324.0,230.0,554.0
2023-09-30 06:00:00+00:00,0.0,352.0,219.0,571.0
2023-09-30 07:00:00+00:00,0.0,356.0,266.0,622.0
2023-09-30 08:00:00+00:00,0.0,345.0,345.0,690.0
2023-09-30 09:00:00+00:00,0.0,372.0,386.0,758.0
2023-09-30 10:00:00+00:00,0.0,371.0,414.0,785.0
2023-09-30 11:00:00+00:00,0.0,272.0,445.0,717.0
2023-09-30 12:00:00+00:00,0.0,255.0,389.0,644.0
2023-09-30 13:00:00+00:00,0.0,284.0,374.0,658.0
2023-09-30 14:00:00+00:00,0.0,291.0,232.0,523.0
2023-09-30 15:00:00+00:00,0.0,268.0,231.0,499.0
2023-09-30 16:00:00+00:00,0.0,199.0,288.0,487.0
2023-09-30 17:00:00+00:00,0.0,187.0,334.0,521.0
2023-09-30 18:00:00+00:00,0.0,215.0,343.0,558.0
2023-09-30 19:00:00+00:00,0.0,184.0,367.0,551.0
2023-09-30 20:00:00+00:00,0.0,211.0,363.0,574.0
2023-09-30 21:00:00+00:00,0.0,237.0,324.0,561.0
2023-09-30 22:00:00+00:00,0.0,251.0,296.0,547.0
2023-09-30 23:00:00+00:00,0.0,234.0,308.0,542.0
2023-10-01 00:00:00+00:00,0.0,242.0,278.0,520.0
2023-10-01 01:00:00+00:00,0.0,272.0,262.0,534.0
2023-10-01 02:00:00+00:00,0.0,314.0,245.0,559.0
2023-10-01 03:00:00+00:00,0.0,306.0,285.0,591.0
2023-10-01 04:00:00+00:00,0.0,333.0,248.0,581.0
2023-10-01 05:00:00+00:00,0.0,367.0,224.0,591.0
2023-10-01 06:00:00+00:00,0.0,438.0,315.0,753.0
2023-10-01 07:00:00+00:00,0.0,463.0,410.0,873.0
2023-10-01 08:00:00+00:00,0.0,434.0,409.0,843.0
2023-10-01 09:00:00+00:00,0.0,401.0,371.0,772.0
2023-10-01 10:00:00+00:00,0.0,384.0,337.0,721.0
2023-10-01 11:00:00+00:00,0.0,238.0,168.0,406.0
2023-10-01 12:00:00+00:00,0.0,288.0,137.0,425.0
2023-10-01 13:00:00+00:00,0.0,347.0,237.0,584.0
2023-10-01 14:00:00+00:00,0.0,326.0,180.0,506.0
2023-10-01 15:00:00+00:00,0.0,323.0,158.0,481.0
2023-10-01 16:00:00+00:00,0.0,301.0,130.0,431.0
2023-10-01 17:00:00+00:00,0.0,299.0,147.0,446.0
2023-10-01 18:00:00+00:00,0.0,302.0,168.0,470.0
2023-10-01 19:00:00+00:00,0.0,297.0,190.0,487.0
2023-10-01 20:00:00+00:00,0.0,276.0,234.0,510.0
2023-10-01 21:00:00+00:00,0.0,274.0,259.0,533.0
2023-10-01 22:00:00+00:00,0.0,263.0,257.0,520.0
2023-10-01 23:00:00+00:00,0.0,255.0,242.0,497.0
2023-10-02 00:00:00+00:00,0.0,261.0,278.0,539.0
2023-10-02 01:00:00+00:00,0.0,280.0,224.0,504.0
2023-10-02 02:00:00+00:00,0.0,304.0,206.0,510.0
2023-10-02 03:00:00+00:00,0.0,270.0,134.0,404.0
2023-10-02 04:00:00+00:00,0.0,78.0,21.0,99.0
2023-10-02 05:00:00+00:00,0.0,0.0,0.0,0.0
2023-10-02 06:00:00+00:00,0.0,0.0,0.0,0.0
2023-10-02 07:00:00+00:00,0.0,0.0,0.0,0.0
2023-10-02 08:00:00+00:00,0.0,0.0,0.0,0.0
2023-10-02 09:00:00+00:00,0.0,101.0,0.0,101.0
2023-10-02 10:00:00+00:00,0.0,108.0,0.0,108.0
2023-10-02 11:00:00+00:00,0.0,217.0,68.0,285.0
2023-10-02 12:00:00+00:00,0.0,184.0,19.0,203.0
2023-10-02 13:00:00+00:00,0.0,166.0,11.0,177.0
2023-10-02 14:00:00+00:00,0.0,101.0,0.0,101.0
2023-10-02 15:00:00+00:00,0.0,88.0,20.0,108.0
2023-10-02 16:00:00+00:00,0.0,0.0,30.0,30.0
2023-10-02 17:00:00+00:00,0.0,182.0,194.0,376.0
2023-10-02 18:00:00+00:00,0.0,252.0,208.0,460.0
2023-10-02 19:00:00+00:00,0.0,265.0,257.0,522.0
2023-10-02 20:00:00+00:00,0.0,228.0,311.0,539.0
2023-10-02 21:00:00+00:00,0.0,210.0,331.0,541.0
2023-10-02 22:00:00+00:00,0.0,243.0,295.0,538.0
2023-10-02 23:00:00+00:00,0.0,242.0,307.0,549.0
2023-10-03 00:00:00+00:00,0.0,246.0,296.0,542.0
2023-10-03 01:00:00+00:00,0.0,236.0,292.0,528.0
2023-10-03 02:00:00+00:00,0.0,290.0,209.0,499.0
2023-10-03 03:00:00+00:00,0.0,289.0,145.0,434.0
2023-10-03 04:00:00+00:00,0.0,278.0,90.0,368.0
2023-10-03 05:00:00+00:00,0.0,211.0,37.0,248.0
2023-10-03 06:00:00+00:00,0.0,63.0,13.0,76.0
2023-10-03 07:00:00+00:00,0.0,86.0,36.0,122.0
2023-10-03 08:00:00+00:00,0.0,166.0,39.0,205.0
2023-10-03 09:00:00+00:00,0.0,166.0,2.0,168.0
2023-10-03 10:00:00+00:00,0.0,148.0,0.0,148.0
2023-10-03 11:00:00+00:00,0.0,141.0,22.0,163.0
2023-10-03 12:00:00+00:00,0.0,121.0,0.0,121.0
2023-10-03 13:00:00+00:00,0.0,119.0,0.0,119.0
2023-10-03 14:00:00+00:00,0.0,60.0,0.0,60.0
2023-10-03 15:00:00+00:00,0.0,31.0,0.0,31.0
2023-10-03 16:00:00+00:00,0.0,42.0,0.0,42.0
2023-10-03 17:00:00+00:00,0.0,149.0,60.0,209.0
2023-10-03 18:00:00+00:00,0.0,211.0,106.0,317.0
2023-10-03 19:00:00+00:00,0.0,234.0,170.0,404.0
2023-10-03 20:00:00+00:00,0.0,237.0,271.0,508.0
2023-10-03 21:00:00+00:00,0.0,209.0,282.0,491.0
2023-10-03 22:00:00+00:00,0.0,222.0,220.0,442.0
2023-10-03 23:00:00+00:00,0.0,285.0,325.0,610.0
2023-10-04 00:00:00+00:00,0.0,297.0,318.0,615.0
2023-10-04 01:00:00+00:00,0.0,283.0,323.0,606.0
2023-10-04 02:00:00+00:00,0.0,300.0,239.0,539.0
2023-10-04 03:00:00+00:00,0.0,322.0,163.0,485.0
2023-10-04 04:00:00+00:00,0.0,266.0,46.0,312.0
2023-10-04 05:00:00+00:00,0.0,120.0,0.0,120.0
2023-10-04 06:00:00+00:00,0.0,11.0,0.0,11.0
2023-10-04 07:00:00+00:00,0.0,48.0,0.0,48.0
2023-10-04 08:00:00+00:00,0.0,44.0,0.0,44.0
2023-10-04 09:00:00+00:00,0.0,158.0,75.0,233.0
2023-10-04 10:00:00+00:00,0.0,267.0,192.0,459.0
2023-10-04 11:00:00+00:00,0.0,250.0,171.0,421.0
2023-10-04 12:00:00+00:00,0.0,252.0,211.0,463.0
2023-10-04 13:00:00+00:00,0.0,193.0,193.0,386.0
2023-10-04 14:00:00+00:00,0.0,178.0,124.0,302.0
2023-10-04 15:00:00+00:00,0.0,186.0,84.0,270.0
2023-10-04 16:00:00+00:00,0.0,196.0,52.0,248.0
2023-10-04 17:00:00+00:00,0.0,183.0,69.0,252.0
2023-10-04 18:00:00+00:00,0.0,222.0,114.0,336.0
2023-10-04 19:00:00+00:00,0.0,249.0,141.0,390.0
2023-10-04 20:00:00+00:00,0.0,217.0,230.0,447.0
2023-10-04 21:00:00+00:00,0.0,207.0,208.0,415.0
2023-10-04 22:00:00+00:00,0.0,198.0,195.0,393.0
2023-10-04 23:00:00+00:00,0.0,231.0,198.0,429.0
2023-10-05 00:00:00+00:00,0.0,227.0,232.0,459.0
2023-10-05 01:00:00+00:00,0.0,249.0,217.0,466.0
2023-10-05 02:00:00+00:00,0.0,254.0,198.0,452.0
2023-10-05 03:00:00+00:00,0.0,248.0,114.0,362.0
2023-10-05 04:00:00+00:00,0.0,231.0,0.0,231.0
2023-10-05 05:00:00+00:00,0.0,232.0,0.0,232.0
2023-10-05 06:00:00+00:00,0.0,210.0,0.0,210.0
2023-10-05 07:00:00+00:00,0.0,217.0,0.0,217.0
2023-10-05 08:00:00+00:00,0.0,214.0,0.0,214.0
2023-10-05 09:00:00+00:00,0.0,224.0,0.0,224.0
2023-10-05 10:00:00+00:00,0.0,202.0,0.0,202.0
2023-10-05 11:00:00+00:00,0.0,162.0,0.0,162.0
2023-10-05 12:00:00+00:00,0.0,112.0,17.0,129.0
2023-10-05 13:00:00+00:00,0.0,99.0,45.0,144.0
2023-10-05 14:00:00+00:00,0.0,148.0,41.0,189.0
2023-10-05 15:00:00+00:00,0.0,180.0,50.0,230.0
2023-10-05 16:00:00+00:00,0.0,157.0,118.0,275.0
2023-10-05 17:00:00+00:00,0.0,198.0,152.0,350.0
2023-10-05 18:00:00+00:00,0.0,297.0,135.0,432.0
2023-10-05 19:00:00+00:00,0.0,344.0,155.0,499.0
2023-10-05 20:00:00+00:00,0.0,328.0,213.0,541.0
2023-10-05 21:00:00+00:00,0.0,296.0,231.0,527.0
2023-10-05 22:00:00+00:00,0.0,316.0,227.0,543.0
2023-10-05 23:00:00+00:00,0.0,330.0,220.0,550.0
2023-10-06 00:00:00+00:00,0.0,332.0,214.0,546.0
2023-10-06 01:00:00+00:00,0.0,336.0,199.0,535.0
2023-10-06 02:00:00+00:00,0.0,294.0,177.0,471.0
2023-10-06 03:00:00+00:00,0.0,287.0,57.0,344.0
2023-10-06 04:00:00+00:00,0.0,255.0,37.0,292.0
2023-10-06 05:00:00+00:00,0.0,273.0,13.0,286.0
2023-10-06 06:00:00+00:00,0.0,351.0,31.0,382.0
2023-10-06 07:00:00+00:00,0.0,367.0,70.0,437.0
2023-10-06 08:00:00+00:00,0.0,421.0,119.0,540.0
2023-10-06 09:00:00+00:00,0.0,450.0,118.0,568.0
2023-10-06 10:00:00+00:00,0.0,451.0,54.0,505.0
2023-10-06 11:00:00+00:00,0.0,446.0,14.0,460.0
2023-10-06 12:00:00+00:00,0.0,482.0,0.0,482.0
2023-10-06 13:00:00+00:00,0.0,467.0,0.0,467.0
2023-10-06 14:00:00+00:00,0.0,403.0,0.0,403.0
2023-10-06 15:00:00+00:00,0.0,385.0,0.0,385.0
2023-10-06 16:00:00+00:00,0.0,345.0,7.0,352.0
2023-10-06 17:00:00+00:00,0.0,306.0,23.0,329.0
2023-10-06 18:00:00+00:00,0.0,351.0,29.0,380.0
2023-10-06 19:00:00+00:00,0.0,393.0,63.0,456.0
2023-10-06 20:00:00+00:00,0.0,386.0,137.0,523.0
2023-10-06 21:00:00+00:00,0.0,356.0,150.0,506.0
2023-10-06 22:00:00+00:00,0.0,190.0,0.0,190.0
2023-10-06 23:00:00+00:00,0.0,116.0,0.0,116.0
2023-10-07 00:00:00+00:00,0.0,96.0,0.0,96.0
2023-10-07 01:00:00+00:00,0.0,90.0,0.0,90.0
2023-10-07 02:00:00+00:00,0.0,258.0,12.0,270.0
2023-10-07 03:00:00+00:00,0.0,133.0,0.0,133.0
2023-10-07 04:00:00+00:00,0.0,160.0,0.0,160.0
2023-10-07 05:00:00+00:00,0.0,399.0,7.0,406.0
2023-10-07 06:00:00+00:00,0.0,432.0,57.0,489.0
2023-10-07 07:00:00+00:00,0.0,423.0,100.0,523.0
2023-10-07 08:00:00+00:00,0.0,404.0,99.0,503.0
2023-10-07 09:00:00+00:00,0.0,411.0,128.0,539.0
2023-10-07 10:00:00+00:00,0.0,416.0,170.0,586.0
2023-10-07 11:00:00+00:00,0.0,399.0,142.0,541.0
2023-10-07 12:00:00+00:00,0.0,380.0,155.0,535.0
2023-10-07 13:00:00+00:00,0.0,353.0,171.0,524.0
2023-10-07 14:00:00+00:00,0.0,360.0,125.0,485.0
2023-10-07 15:00:00+00:00,0.0,354.0,111.0,465.0
2023-10-07 16:00:00+00:00,0.0,330.0,120.0,450.0
2023-10-07 17:00:00+00:00,0.0,381.0,127.0,508.0
2023-10-07 18:00:00+00:00,0.0,363.0,188.0,551.0
2023-10-07 19:00:00+00:00,0.0,293.0,120.0,413.0
2023-10-07 20:00:00+00:00,0.0,291.0,217.0,508.0
2023-10-07 21:00:00+00:00,0.0,312.0,210.0,522.0
2023-10-07 22:00:00+00:00,0.0,333.0,237.0,570.0
2023-10-07 23:00:00+00:00,0.0,350.0,214.0,564.0
2023-10-08 00:00:00+00:00,0.0,338.0,235.0,573.0
2023-10-08 01:00:00+00:00,0.0,336.0,232.0,568.0
2023-10-08 02:00:00+00:00,0.0,355.0,192.0,547.0
2023-10-08 03:00:00+00:00,0.0,301.0,185.0,486.0
2023-10-08 04:00:00+00:00,0.0,336.0,151.0,487.0
2023-10-08 05:00:00+00:00,0.0,340.0,126.0,466.0
2023-10-08 06:00:00+00:00,0.0,432.0,146.0,578.0
2023-10-08 07:00:00+00:00,0.0,393.0,122.0,515.0
2023-10-08 08:00:00+00:00,0.0,420.0,110.0,530.0
2023-10-08 09:00:00+00:00,0.0,414.0,114.0,528.0
2023-10-08 10:00:00+00:00,0.0,448.0,110.0,558.0
2023-10-08 11:00:00+00:00,0.0,453.0,118.0,571.0
2023-10-08 12:00:00+00:00,0.0,454.0,99.0,553.0
2023-10-08 13:00:00+00:00,0.0,395.0,93.0,488.0
2023-10-08 14:00:00+00:00,0.0,336.0,155.0,491.0
2023-10-08 15:00:00+00:00,0.0,326.0,134.0,460.0
2023-10-08 16:00:00+00:00,0.0,306.0,124.0,430.0
2023-10-08 17:00:00+00:00,0.0,320.0,133.0,453.0
2023-10-08 18:00:00+00:00,0.0,362.0,107.0,469.0
2023-10-08 19:00:00+00:00,0.0,411.0,100.0,511.0
2023-10-08 20:00:00+00:00,0.0,396.0,147.0,543.0
2023-10-08 21:00:00+00:00,0.0,371.0,165.0,536.0
2023-10-08 22:00:00+00:00,0.0,364.0,167.0,531.0
2023-10-08 23:00:00+00:00,0.0,376.0,182.0,558.0
2023-10-09 00:00:00+00:00,0.0,384.0,196.0,580.0
2023-10-09 01:00:00+00:00,0.0,383.0,184.0,567.0
2023-10-09 02:00:00+00:00,0.0,374.0,174.0,548.0
2023-10-09 03:00:00+00:00,0.0,344.0,105.0,449.0
2023-10-09 04:00:00+00:00,0.0,321.0,12.0,333.0
