,BG,HU,MD,RS,UA,sum
2022-08-02 23:45:00+00:00,,127.0,,,,127.0
2022-08-03 00:00:00+00:00,3.0,155.0,401.0,301.0,3.0,863.0
2022-08-03 00:15:00+00:00,,153.0,,,,153.0
2022-08-03 00:30:00+00:00,,167.0,,,,167.0
2022-08-03 00:45:00+00:00,,154.0,,,,154.0
2022-08-03 01:00:00+00:00,3.0,173.0,397.0,322.0,4.0,899.0
2022-08-03 01:15:00+00:00,,165.0,,,,165.0
2022-08-03 01:30:00+00:00,,173.0,,,,173.0
2022-08-03 01:45:00+00:00,,164.0,,,,164.0
2022-08-03 02:00:00+00:00,38.0,155.0,387.0,293.0,1.0,874.0
2022-08-03 02:15:00+00:00,,144.0,,,,144.0
2022-08-03 02:30:00+00:00,,154.0,,,,154.0
2022-08-03 02:45:00+00:00,,147.0,,,,147.0
2022-08-03 03:00:00+00:00,12.0,114.0,341.0,192.0,62.0,721.0
2022-08-03 03:15:00+00:00,,99.0,,,,99.0
2022-08-03 03:30:00+00:00,,116.0,,,,116.0
2022-08-03 03:45:00+00:00,,83.0,,,,83.0
2022-08-03 04:00:00+00:00,0.0,30.0,220.0,110.0,3.0,363.0
2022-08-03 04:15:00+00:00,,0.0,,,,0.0
2022-08-03 04:30:00+00:00,,5.0,,,,5.0
2022-08-03 04:45:00+00:00,,7.0,,,,7.0
2022-08-03 05:00:00+00:00,0.0,81.0,276.0,0.0,0.0,357.0
2022-08-03 05:15:00+00:00,,78.0,,,,78.0
2022-08-03 05:30:00+00:00,,53.0,,,,53.0
2022-08-03 05:45:00+00:00,,64.0,,,,64.0
2022-08-03 06:00:00+00:00,0.0,18.0,247.0,104.0,0.0,369.0
2022-08-03 06:15:00+00:00,,12.0,,,,12.0
2022-08-03 06:30:00+00:00,,6.0,,,,6.0
2022-08-03 06:45:00+00:00,,18.0,,,,18.0
2022-08-03 07:00:00+00:00,0.0,76.0,330.0,85.0,0.0,491.0
2022-08-03 07:15:00+00:00,,115.0,,,,115.0
2022-08-03 07:30:00+00:00,,102.0,,,,102.0
2022-08-03 07:45:00+00:00,,3.0,,,,3.0
2022-08-03 08:00:00+00:00,6.0,0.0,225.0,145.0,0.0,376.0
2022-08-03 08:15:00+00:00,,0.0,,,,0.0
2022-08-03 08:30:00+00:00,,0.0,,,,0.0
2022-08-03 08:45:00+00:00,,0.0,,,,0.0
2022-08-03 09:00:00+00:00,0.0,5.0,168.0,320.0,0.0,493.0
2022-08-03 09:15:00+00:00,,14.0,,,,14.0
2022-08-03 09:30:00+00:00,,15.0,,,,15.0
2022-08-03 09:45:00+00:00,,34.0,,,,34.0
2022-08-03 10:00:00+00:00,1.0,22.0,52.0,311.0,0.0,386.0
2022-08-03 10:15:00+00:00,,4.0,,,,4.0
2022-08-03 10:30:00+00:00,,15.0,,,,15.0
2022-08-03 10:45:00+00:00,,7.0,,,,7.0
2022-08-03 11:00:00+00:00,0.0,67.0,110.0,233.0,0.0,410.0
2022-08-03 11:15:00+00:00,,60.0,,,,60.0
2022-08-03 11:30:00+00:00,,59.0,,,,59.0
2022-08-03 11:45:00+00:00,,53.0,,,,53.0
2022-08-03 12:00:00+00:00,0.0,41.0,82.0,223.0,0.0,346.0
2022-08-03 12:15:00+00:00,,50.0,,,,50.0
2022-08-03 12:30:00+00:00,,46.0,,,,46.0
2022-08-03 12:45:00+00:00,,63.0,,,,63.0
2022-08-03 13:00:00+00:00,0.0,56.0,137.0,167.0,0.0,360.0
2022-08-03 13:15:00+00:00,,55.0,,,,55.0
2022-08-03 13:30:00+00:00,,65.0,,,,65.0
2022-08-03 13:45:00+00:00,,55.0,,,,55.0
2022-08-03 14:00:00+00:00,0.0,39.0,90.0,109.0,0.0,238.0
2022-08-03 14:15:00+00:00,,50.0,,,,50.0
2022-08-03 14:30:00+00:00,,19.0,,,,19.0
2022-08-03 14:45:00+00:00,,39.0,,,,39.0
2022-08-03 15:00:00+00:00,0.0,6.0,101.0,0.0,0.0,107.0
2022-08-03 15:15:00+00:00,,1.0,,,,1.0
2022-08-03 15:30:00+00:00,,0.0,,,,0.0
2022-08-03 15:45:00+00:00,,4.0,,,,4.0
2022-08-03 16:00:00+00:00,0.0,0.0,125.0,0.0,0.0,125.0
2022-08-03 16:15:00+00:00,,0.0,,,,0.0
2022-08-03 16:30:00+00:00,,0.0,,,,0.0
2022-08-03 16:45:00+00:00,,0.0,,,,0.0
2022-08-03 17:00:00+00:00,0.0,6.0,93.0,64.0,0.0,163.0
2022-08-03 17:15:00+00:00,,6.0,,,,6.0
2022-08-03 17:30:00+00:00,,9.0,,,,9.0
2022-08-03 17:45:00+00:00,,10.0,,,,10.0
2022-08-03 18:00:00+00:00,0.0,31.0,121.0,0.0,0.0,152.0
2022-08-03 18:15:00+00:00,,40.0,,,,40.0
2022-08-03 18:30:00+00:00,,49.0,,,,49.0
2022-08-03 18:45:00+00:00,,46.0,,,,46.0
2022-08-03 19:00:00+00:00,0.0,98.0,151.0,5.0,,254.0
2022-08-03 19:15:00+00:00,,64.0,,,,64.0
2022-08-03 19:30:00+00:00,,43.0,,,,43.0
2022-08-03 19:45:00+00:00,,72.0,,,,72.0
2022-08-03 20:00:00+00:00,0.0,0.0,216.0,72.0,0.0,288.0
2022-08-03 20:15:00+00:00,,1.0,,,,1.0
2022-08-03 20:30:00+00:00,,9.0,,,,9.0
2022-08-03 20:45:00+00:00,,4.0,,,,4.0
2022-08-03 21:00:00+00:00,1.0,127.0,285.0,164.0,0.0,577.0
2022-08-03 21:15:00+00:00,,69.0,,,,69.0
2022-08-03 21:30:00+00:00,,122.0,,,,122.0
2022-08-03 21:45:00+00:00,,107.0,,,,107.0
2022-08-03 22:00:00+00:00,2.0,139.0,322.0,246.0,0.0,709.0
2022-08-03 22:15:00+00:00,,140.0,,,,140.0
2022-08-03 22:30:00+00:00,,156.0,,,,156.0
2022-08-03 22:45:00+00:00,,149.0,,,,149.0
2022-08-03 23:00:00+00:00,6.0,213.0,360.0,293.0,0.0,872.0
2022-08-03 23:15:00+00:00,,215.0,,,,215.0
2022-08-03 23:30:00+00:00,,216.0,,,,216.0
2022-08-03 23:45:00+00:00,,245.0,,,,245.0
2022-08-04 00:00:00+00:00,2.0,306.0,367.0,314.0,0.0,989.0
2022-08-04 00:15:00+00:00,,303.0,,,,303.0
2022-08-04 00:30:00+00:00,,313.0,,,,313.0
2022-08-04 00:45:00+00:00,,284.0,,,,284.0
2022-08-04 01:00:00+00:00,1.0,290.0,353.0,332.0,0.0,976.0
2022-08-04 01:15:00+00:00,,270.0,,,,270.0
2022-08-04 01:30:00+00:00,,279.0,,,,279.0
2022-08-04 01:45:00+00:00,,274.0,,,,274.0
2022-08-04 02:00:00+00:00,0.0,242.0,359.0,393.0,0.0,994.0
2022-08-04 02:15:00+00:00,,230.0,,,,230.0
2022-08-04 02:30:00+00:00,,221.0,,,,221.0
2022-08-04 02:45:00+00:00,,218.0,,,,218.0
2022-08-04 03:00:00+00:00,0.0,190.0,292.0,335.0,0.0,817.0
2022-08-04 03:15:00+00:00,,173.0,,,,173.0
2022-08-04 03:30:00+00:00,,150.0,,,,150.0
2022-08-04 03:45:00+00:00,,114.0,,,,114.0
2022-08-04 04:00:00+00:00,0.0,102.0,213.0,250.0,0.0,565.0
2022-08-04 04:15:00+00:00,,149.0,,,,149.0
2022-08-04 04:30:00+00:00,,130.0,,,,130.0
2022-08-04 04:45:00+00:00,,76.0,,,,76.0
2022-08-04 05:00:00+00:00,0.0,26.0,213.0,0.0,0.0,239.0
2022-08-04 05:15:00+00:00,,12.0,,,,12.0
2022-08-04 05:30:00+00:00,,2.0,,,,2.0
2022-08-04 05:45:00+00:00,,0.0,,,,0.0
2022-08-04 06:00:00+00:00,0.0,0.0,208.0,91.0,0.0,299.0
2022-08-04 06:15:00+00:00,,0.0,,,,0.0
2022-08-04 06:30:00+00:00,,0.0,,,,0.0
2022-08-04 06:45:00+00:00,,0.0,,,,0.0
2022-08-04 07:00:00+00:00,0.0,0.0,192.0,157.0,0.0,349.0
2022-08-04 07:15:00+00:00,,0.0,,,,0.0
2022-08-04 07:30:00+00:00,,0.0,,,,0.0
2022-08-04 07:45:00+00:00,,0.0,,,,0.0
2022-08-04 08:00:00+00:00,0.0,0.0,124.0,246.0,0.0,370.0
2022-08-04 08:15:00+00:00,,0.0,,,,0.0
2022-08-04 08:30:00+00:00,,0.0,,,,0.0
2022-08-04 08:45:00+00:00,,0.0,,,,0.0
2022-08-04 09:00:00+00:00,0.0,0.0,146.0,173.0,0.0,319.0
2022-08-04 09:15:00+00:00,,16.0,,,,16.0
2022-08-04 09:30:00+00:00,,8.0,,,,8.0
2022-08-04 09:45:00+00:00,,28.0,,,,28.0
2022-08-04 10:00:00+00:00,0.0,57.0,59.0,173.0,0.0,289.0
2022-08-04 10:15:00+00:00,,16.0,,,,16.0
2022-08-04 10:30:00+00:00,,7.0,,,,7.0
2022-08-04 10:45:00+00:00,,21.0,,,,21.0
2022-08-04 11:00:00+00:00,0.0,50.0,54.0,181.0,0.0,285.0
2022-08-04 11:15:00+00:00,,35.0,,,,35.0
2022-08-04 11:30:00+00:00,,45.0,,,,45.0
2022-08-04 11:45:00+00:00,,38.0,,,,38.0
2022-08-04 12:00:00+00:00,0.0,8.0,60.0,162.0,0.0,230.0
2022-08-04 12:15:00+00:00,,1.0,,,,1.0
2022-08-04 12:30:00+00:00,,18.0,,,,18.0
2022-08-04 12:45:00+00:00,,16.0,,,,16.0
2022-08-04 13:00:00+00:00,0.0,1.0,36.0,154.0,0.0,191.0
2022-08-04 13:15:00+00:00,,0.0,,,,0.0
2022-08-04 13:30:00+00:00,,1.0,,,,1.0
2022-08-04 13:45:00+00:00,,1.0,,,,1.0
2022-08-04 14:00:00+00:00,0.0,17.0,112.0,23.0,0.0,152.0
2022-08-04 14:15:00+00:00,,1.0,,,,1.0
2022-08-04 14:30:00+00:00,,0.0,,,,0.0
2022-08-04 14:45:00+00:00,,1.0,,,,1.0
2022-08-04 15:00:00+00:00,0.0,16.0,109.0,0.0,0.0,125.0
2022-08-04 15:15:00+00:00,,24.0,,,,24.0
2022-08-04 15:30:00+00:00,,31.0,,,,31.0
2022-08-04 15:45:00+00:00,,45.0,,,,45.0
2022-08-04 16:00:00+00:00,0.0,0.0,134.0,0.0,0.0,134.0
2022-08-04 16:15:00+00:00,,0.0,,,,0.0
2022-08-04 16:30:00+00:00,,0.0,,,,0.0
2022-08-04 16:45:00+00:00,,0.0,,,,0.0
2022-08-04 17:00:00+00:00,0.0,0.0,42.0,0.0,0.0,42.0
2022-08-04 17:15:00+00:00,,4.0,,,,4.0
2022-08-04 17:30:00+00:00,,0.0,,,,0.0
2022-08-04 17:45:00+00:00,,2.0,,,,2.0
2022-08-04 18:00:00+00:00,0.0,15.0,37.0,0.0,0.0,52.0
2022-08-04 18:15:00+00:00,,6.0,,,,6.0
2022-08-04 18:30:00+00:00,,24.0,,,,24.0
2022-08-04 18:45:00+00:00,,24.0,,,,24.0
2022-08-04 19:00:00+00:00,0.0,83.0,87.0,0.0,0.0,170.0
2022-08-04 19:15:00+00:00,,87.0,,,,87.0
2022-08-04 19:30:00+00:00,,102.0,,,,102.0
2022-08-04 19:45:00+00:00,,82.0,,,,82.0
2022-08-04 20:00:00+00:00,0.0,0.0,61.0,69.0,0.0,130.0
2022-08-04 20:15:00+00:00,,0.0,,,,0.0
2022-08-04 20:30:00+00:00,,5.0,,,,5.0
2022-08-04 20:45:00+00:00,,1.0,,,,1.0
2022-08-04 21:00:00+00:00,2.0,20.0,130.0,128.0,0.0,280.0
2022-08-04 21:15:00+00:00,,7.0,,,,7.0
2022-08-04 21:30:00+00:00,,32.0,,,,32.0
2022-08-04 21:45:00+00:00,,25.0,,,,25.0
2022-08-04 22:00:00+00:00,0.0,69.0,201.0,256.0,0.0,526.0
2022-08-04 22:15:00+00:00,,62.0,,,,62.0
2022-08-04 22:30:00+00:00,,52.0,,,,52.0
2022-08-04 22:45:00+00:00,,71.0,,,,71.0
2022-08-04 23:00:00+00:00,0.0,124.0,306.0,263.0,0.0,693.0
2022-08-04 23:15:00+00:00,,130.0,,,,130.0
2022-08-04 23:30:00+00:00,,121.0,,,,121.0
2022-08-04 23:45:00+00:00,,120.0,,,,120.0
2022-08-05 00:00:00+00:00,0.0,154.0,344.0,333.0,0.0,831.0
2022-08-05 00:15:00+00:00,,148.0,,,,148.0
2022-08-05 00:30:00+00:00,,149.0,,,,149.0
2022-08-05 00:45:00+00:00,,140.0,,,,140.0
2022-08-05 01:00:00+00:00,0.0,157.0,374.0,345.0,2.0,878.0
2022-08-05 01:15:00+00:00,,146.0,,,,146.0
2022-08-05 01:30:00+00:00,,149.0,,,,149.0
2022-08-05 01:45:00+00:00,,145.0,,,,145.0
2022-08-05 02:00:00+00:00,0.0,117.0,416.0,400.0,0.0,933.0
2022-08-05 02:15:00+00:00,,91.0,,,,91.0
2022-08-05 02:30:00+00:00,,106.0,,,,106.0
2022-08-05 02:45:00+00:00,,129.0,,,,129.0
2022-08-05 03:00:00+00:00,0.0,78.0,328.0,324.0,37.0,767.0
2022-08-05 03:15:00+00:00,,129.0,,,,129.0
2022-08-05 03:30:00+00:00,,132.0,,,,132.0
2022-08-05 03:45:00+00:00,,103.0,,,,103.0
2022-08-05 04:00:00+00:00,0.0,166.0,280.0,260.0,24.0,730.0
2022-08-05 04:15:00+00:00,,130.0,,,,130.0
2022-08-05 04:30:00+00:00,,116.0,,,,116.0
2022-08-05 04:45:00+00:00,,86.0,,,,86.0
2022-08-05 05:00:00+00:00,0.0,8.0,233.0,0.0,0.0,241.0
2022-08-05 05:15:00+00:00,,0.0,,,,0.0
2022-08-05 05:30:00+00:00,,0.0,,,,0.0
2022-08-05 05:45:00+00:00,,0.0,,,,0.0
2022-08-05 06:00:00+00:00,0.0,0.0,188.0,0.0,0.0,188.0
2022-08-05 06:15:00+00:00,,0.0,,,,0.0
2022-08-05 06:30:00+00:00,,0.0,,,,0.0
2022-08-05 06:45:00+00:00,,0.0,,,,0.0
2022-08-05 07:00:00+00:00,0.0,0.0,164.0,0.0,0.0,164.0
2022-08-05 07:15:00+00:00,,0.0,,,,0.0
2022-08-05 07:30:00+00:00,,0.0,,,,0.0
2022-08-05 07:45:00+00:00,,0.0,,,,0.0
2022-08-05 08:00:00+00:00,0.0,0.0,125.0,35.0,0.0,160.0
2022-08-05 08:15:00+00:00,,0.0,,,,0.0
2022-08-05 08:30:00+00:00,,0.0,,,,0.0
2022-08-05 08:45:00+00:00,,10.0,,,,10.0
2022-08-05 09:00:00+00:00,0.0,1.0,141.0,72.0,0.0,214.0
2022-08-05 09:15:00+00:00,,1.0,,,,1.0
2022-08-05 09:30:00+00:00,,3.0,,,,3.0
2022-08-05 09:45:00+00:00,,0.0,,,,0.0
2022-08-05 10:00:00+00:00,0.0,0.0,65.0,150.0,0.0,215.0
2022-08-05 10:15:00+00:00,,0.0,,,,0.0
2022-08-05 10:30:00+00:00,,0.0,,,,0.0
2022-08-05 10:45:00+00:00,,0.0,,,,0.0
2022-08-05 11:00:00+00:00,0.0,0.0,55.0,165.0,0.0,220.0
2022-08-05 11:15:00+00:00,,0.0,,,,0.0
2022-08-05 11:30:00+00:00,,0.0,,,,0.0
2022-08-05 11:45:00+00:00,,0.0,,,,0.0
2022-08-05 12:00:00+00:00,0.0,0.0,75.0,148.0,0.0,223.0
2022-08-05 12:15:00+00:00,,0.0,,,,0.0
2022-08-05 12:30:00+00:00,,0.0,,,,0.0
2022-08-05 12:45:00+00:00,,0.0,,,,0.0
2022-08-05 13:00:00+00:00,0.0,0.0,24.0,165.0,0.0,189.0
2022-08-05 13:15:00+00:00,,0.0,,,,0.0
2022-08-05 13:30:00+00:00,,0.0,,,,0.0
2022-08-05 13:45:00+00:00,,0.0,,,,0.0
2022-08-05 14:00:00+00:00,0.0,10.0,77.0,0.0,0.0,87.0
2022-08-05 14:15:00+00:00,,5.0,,,,5.0
2022-08-05 14:30:00+00:00,,11.0,,,,11.0
2022-08-05 14:45:00+00:00,,3.0,,,,3.0
2022-08-05 15:00:00+00:00,0.0,1.0,112.0,0.0,0.0,113.0
2022-08-05 15:15:00+00:00,,1.0,,,,1.0
2022-08-05 15:30:00+00:00,,0.0,,,,0.0
2022-08-05 15:45:00+00:00,,1.0,,,,1.0
2022-08-05 16:00:00+00:00,0.0,0.0,6.0,0.0,0.0,6.0
2022-08-05 16:15:00+00:00,,0.0,,,,0.0
2022-08-05 16:30:00+00:00,,0.0,,,,0.0
2022-08-05 16:45:00+00:00,,0.0,,,,0.0
2022-08-05 17:00:00+00:00,0.0,0.0,1.0,12.0,0.0,13.0
2022-08-05 17:15:00+00:00,,0.0,,,,0.0
2022-08-05 17:30:00+00:00,,0.0,,,,0.0
2022-08-05 17:45:00+00:00,,0.0,,,,0.0
2022-08-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 18:15:00+00:00,,0.0,,,,0.0
2022-08-05 18:30:00+00:00,,0.0,,,,0.0
2022-08-05 18:45:00+00:00,,0.0,,,,0.0
2022-08-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 19:15:00+00:00,,7.0,,,,7.0
2022-08-05 19:30:00+00:00,,7.0,,,,7.0
2022-08-05 19:45:00+00:00,,9.0,,,,9.0
2022-08-05 20:00:00+00:00,0.0,0.0,0.0,7.0,0.0,7.0
2022-08-05 20:15:00+00:00,,0.0,,,,0.0
2022-08-05 20:30:00+00:00,,0.0,,,,0.0
2022-08-05 20:45:00+00:00,,0.0,,,,0.0
2022-08-05 21:00:00+00:00,0.0,0.0,0.0,124.0,0.0,124.0
2022-08-05 21:15:00+00:00,,0.0,,,,0.0
2022-08-05 21:30:00+00:00,,0.0,,,,0.0
2022-08-05 21:45:00+00:00,,0.0,,,,0.0
2022-08-05 22:00:00+00:00,0.0,0.0,0.0,181.0,0.0,181.0
2022-08-05 22:15:00+00:00,,0.0,,,,0.0
2022-08-05 22:30:00+00:00,,0.0,,,,0.0
2022-08-05 22:45:00+00:00,,0.0,,,,0.0
2022-08-05 23:00:00+00:00,5.0,0.0,0.0,237.0,0.0,242.0
2022-08-05 23:15:00+00:00,,0.0,,,,0.0
2022-08-05 23:30:00+00:00,,0.0,,,,0.0
2022-08-05 23:45:00+00:00,,0.0,,,,0.0
2022-08-06 00:00:00+00:00,2.0,0.0,0.0,232.0,0.0,234.0
2022-08-06 00:15:00+00:00,,0.0,,,,0.0
2022-08-06 00:30:00+00:00,,0.0,,,,0.0
2022-08-06 00:45:00+00:00,,0.0,,,,0.0
2022-08-06 01:00:00+00:00,1.0,0.0,0.0,235.0,0.0,236.0
2022-08-06 01:15:00+00:00,,0.0,,,,0.0
2022-08-06 01:30:00+00:00,,0.0,,,,0.0
2022-08-06 01:45:00+00:00,,0.0,,,,0.0
2022-08-06 02:00:00+00:00,10.0,0.0,32.0,352.0,0.0,394.0
2022-08-06 02:15:00+00:00,,0.0,,,,0.0
2022-08-06 02:30:00+00:00,,0.0,,,,0.0
2022-08-06 02:45:00+00:00,,0.0,,,,0.0
2022-08-06 03:00:00+00:00,26.0,0.0,88.0,370.0,0.0,484.0
2022-08-06 03:15:00+00:00,,0.0,,,,0.0
2022-08-06 03:30:00+00:00,,0.0,,,,0.0
2022-08-06 03:45:00+00:00,,0.0,,,,0.0
2022-08-06 04:00:00+00:00,0.0,0.0,66.0,137.0,0.0,203.0
2022-08-06 04:15:00+00:00,,0.0,,,,0.0
2022-08-06 04:30:00+00:00,,0.0,,,,0.0
2022-08-06 04:45:00+00:00,,0.0,,,,0.0
2022-08-06 05:00:00+00:00,0.0,0.0,1.0,102.0,0.0,103.0
2022-08-06 05:15:00+00:00,,0.0,,,,0.0
2022-08-06 05:30:00+00:00,,0.0,,,,0.0
2022-08-06 05:45:00+00:00,,0.0,,,,0.0
2022-08-06 06:00:00+00:00,0.0,0.0,0.0,127.0,0.0,127.0
2022-08-06 06:15:00+00:00,,0.0,,,,0.0
2022-08-06 06:30:00+00:00,,0.0,,,,0.0
2022-08-06 06:45:00+00:00,,0.0,,,,0.0
2022-08-06 07:00:00+00:00,0.0,0.0,0.0,153.0,0.0,153.0
2022-08-06 07:15:00+00:00,,0.0,,,,0.0
2022-08-06 07:30:00+00:00,,0.0,,,,0.0
2022-08-06 07:45:00+00:00,,0.0,,,,0.0
2022-08-06 08:00:00+00:00,0.0,0.0,0.0,180.0,0.0,180.0
2022-08-06 08:15:00+00:00,,0.0,,,,0.0
2022-08-06 08:30:00+00:00,,0.0,,,,0.0
2022-08-06 08:45:00+00:00,,0.0,,,,0.0
2022-08-06 09:00:00+00:00,0.0,0.0,0.0,178.0,0.0,178.0
2022-08-06 09:15:00+00:00,,0.0,,,,0.0
2022-08-06 09:30:00+00:00,,0.0,,,,0.0
2022-08-06 09:45:00+00:00,,0.0,,,,0.0
2022-08-06 10:00:00+00:00,0.0,0.0,0.0,202.0,0.0,202.0
2022-08-06 10:15:00+00:00,,0.0,,,,0.0
2022-08-06 10:30:00+00:00,,0.0,,,,0.0
2022-08-06 10:45:00+00:00,,0.0,,,,0.0
2022-08-06 11:00:00+00:00,0.0,0.0,4.0,211.0,0.0,215.0
2022-08-06 11:15:00+00:00,,0.0,,,,0.0
2022-08-06 11:30:00+00:00,,0.0,,,,0.0
2022-08-06 11:45:00+00:00,,0.0,,,,0.0
2022-08-06 12:00:00+00:00,0.0,0.0,14.0,177.0,0.0,191.0
2022-08-06 12:15:00+00:00,,0.0,,,,0.0
2022-08-06 12:30:00+00:00,,0.0,,,,0.0
2022-08-06 12:45:00+00:00,,0.0,,,,0.0
2022-08-06 13:00:00+00:00,0.0,0.0,25.0,150.0,0.0,175.0
2022-08-06 13:15:00+00:00,,0.0,,,,0.0
2022-08-06 13:30:00+00:00,,0.0,,,,0.0
2022-08-06 13:45:00+00:00,,0.0,,,,0.0
2022-08-06 14:00:00+00:00,0.0,0.0,2.0,109.0,0.0,111.0
2022-08-06 14:15:00+00:00,,0.0,,,,0.0
2022-08-06 14:30:00+00:00,,0.0,,,,0.0
2022-08-06 14:45:00+00:00,,0.0,,,,0.0
2022-08-06 15:00:00+00:00,0.0,0.0,0.0,20.0,0.0,20.0
2022-08-06 15:15:00+00:00,,0.0,,,,0.0
2022-08-06 15:30:00+00:00,,0.0,,,,0.0
2022-08-06 15:45:00+00:00,,0.0,,,,0.0
2022-08-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 16:15:00+00:00,,0.0,,,,0.0
2022-08-06 16:30:00+00:00,,0.0,,,,0.0
2022-08-06 16:45:00+00:00,,0.0,,,,0.0
2022-08-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 17:15:00+00:00,,0.0,,,,0.0
2022-08-06 17:30:00+00:00,,0.0,,,,0.0
2022-08-06 17:45:00+00:00,,0.0,,,,0.0
2022-08-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 18:15:00+00:00,,0.0,,,,0.0
2022-08-06 18:30:00+00:00,,0.0,,,,0.0
2022-08-06 18:45:00+00:00,,0.0,,,,0.0
2022-08-06 19:00:00+00:00,0.0,0.0,0.0,23.0,0.0,23.0
2022-08-06 19:15:00+00:00,,0.0,,,,0.0
2022-08-06 19:30:00+00:00,,0.0,,,,0.0
2022-08-06 19:45:00+00:00,,0.0,,,,0.0
2022-08-06 20:00:00+00:00,0.0,0.0,0.0,128.0,0.0,128.0
2022-08-06 20:15:00+00:00,,0.0,,,,0.0
2022-08-06 20:30:00+00:00,,0.0,,,,0.0
2022-08-06 20:45:00+00:00,,0.0,,,,0.0
2022-08-06 21:00:00+00:00,2.0,0.0,0.0,190.0,0.0,192.0
2022-08-06 21:15:00+00:00,,0.0,,,,0.0
2022-08-06 21:30:00+00:00,,0.0,,,,0.0
2022-08-06 21:45:00+00:00,,0.0,,,,0.0
2022-08-06 22:00:00+00:00,22.0,0.0,0.0,117.0,0.0,139.0
2022-08-06 22:15:00+00:00,,0.0,,,,0.0
2022-08-06 22:30:00+00:00,,0.0,,,,0.0
2022-08-06 22:45:00+00:00,,0.0,,,,0.0
2022-08-06 23:00:00+00:00,2.0,0.0,84.0,143.0,0.0,229.0
2022-08-06 23:15:00+00:00,,0.0,,,,0.0
2022-08-06 23:30:00+00:00,,0.0,,,,0.0
2022-08-06 23:45:00+00:00,,0.0,,,,0.0
2022-08-07 00:00:00+00:00,0.0,0.0,185.0,166.0,0.0,351.0
2022-08-07 00:15:00+00:00,,0.0,,,,0.0
2022-08-07 00:30:00+00:00,,0.0,,,,0.0
2022-08-07 00:45:00+00:00,,0.0,,,,0.0
2022-08-07 01:00:00+00:00,0.0,0.0,288.0,231.0,0.0,519.0
2022-08-07 01:15:00+00:00,,0.0,,,,0.0
2022-08-07 01:30:00+00:00,,0.0,,,,0.0
2022-08-07 01:45:00+00:00,,0.0,,,,0.0
2022-08-07 02:00:00+00:00,15.0,4.0,354.0,235.0,0.0,608.0
2022-08-07 02:15:00+00:00,,2.0,,,,2.0
2022-08-07 02:30:00+00:00,,2.0,,,,2.0
2022-08-07 02:45:00+00:00,,0.0,,,,0.0
2022-08-07 03:00:00+00:00,41.0,1.0,347.0,298.0,0.0,687.0
2022-08-07 03:15:00+00:00,,5.0,,,,5.0
2022-08-07 03:30:00+00:00,,7.0,,,,7.0
2022-08-07 03:45:00+00:00,,2.0,,,,2.0
2022-08-07 04:00:00+00:00,2.0,6.0,329.0,150.0,27.0,514.0
2022-08-07 04:15:00+00:00,,0.0,,,,0.0
2022-08-07 04:30:00+00:00,,0.0,,,,0.0
2022-08-07 04:45:00+00:00,,0.0,,,,0.0
2022-08-07 05:00:00+00:00,0.0,0.0,224.0,169.0,0.0,393.0
2022-08-07 05:15:00+00:00,,0.0,,,,0.0
2022-08-07 05:30:00+00:00,,0.0,,,,0.0
2022-08-07 05:45:00+00:00,,0.0,,,,0.0
2022-08-07 06:00:00+00:00,1.0,0.0,127.0,164.0,,292.0
2022-08-07 06:15:00+00:00,,0.0,,,,0.0
2022-08-07 06:30:00+00:00,,0.0,,,,0.0
2022-08-07 06:45:00+00:00,,0.0,,,,0.0
2022-08-07 07:00:00+00:00,2.0,0.0,43.0,232.0,,277.0
2022-08-07 07:15:00+00:00,,0.0,,,,0.0
2022-08-07 07:30:00+00:00,,0.0,,,,0.0
2022-08-07 07:45:00+00:00,,0.0,,,,0.0
2022-08-07 08:00:00+00:00,5.0,0.0,35.0,228.0,0.0,268.0
2022-08-07 08:15:00+00:00,,0.0,,,,0.0
2022-08-07 08:30:00+00:00,,0.0,,,,0.0
2022-08-07 08:45:00+00:00,,0.0,,,,0.0
2022-08-07 09:00:00+00:00,18.0,0.0,40.0,243.0,0.0,301.0
2022-08-07 09:15:00+00:00,,0.0,,,,0.0
2022-08-07 09:30:00+00:00,,0.0,,,,0.0
2022-08-07 09:45:00+00:00,,0.0,,,,0.0
2022-08-07 10:00:00+00:00,29.0,0.0,,228.0,0.0,257.0
2022-08-07 10:15:00+00:00,,0.0,,,,0.0
2022-08-07 10:30:00+00:00,,0.0,,,,0.0
2022-08-07 10:45:00+00:00,,0.0,,,,0.0
2022-08-07 11:00:00+00:00,58.0,0.0,,217.0,0.0,275.0
2022-08-07 11:15:00+00:00,,0.0,,,,0.0
2022-08-07 11:30:00+00:00,,0.0,,,,0.0
2022-08-07 11:45:00+00:00,,0.0,,,,0.0
2022-08-07 12:00:00+00:00,28.0,0.0,,221.0,0.0,249.0
2022-08-07 12:15:00+00:00,,0.0,,,,0.0
2022-08-07 12:30:00+00:00,,0.0,,,,0.0
2022-08-07 12:45:00+00:00,,0.0,,,,0.0
