,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Gas_Actual Consumption,Fossil Hard coal_Actual Aggregated,Fossil Hard coal_Actual Consumption,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Run-of-river and poundage_Actual Consumption,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Other_Actual Aggregated,Solar_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Onshore_Actual Aggregated
2024-07-10 00:00:00+01:00,364.0,581.0,7.0,0.0,0.0,921.0,130.0,687.0,1.0,69.0,1.0,24.0,0.0,9.0,1174.0
2024-07-10 01:00:00+01:00,366.0,581.0,7.0,0.0,0.0,773.0,100.0,757.0,1.0,87.0,1.0,24.0,0.0,20.0,1223.0
2024-07-10 02:00:00+01:00,364.0,582.0,8.0,0.0,0.0,781.0,123.0,597.0,1.0,88.0,1.0,24.0,0.0,24.0,1188.0
2024-07-10 03:00:00+01:00,363.0,581.0,8.0,0.0,0.0,564.0,93.0,646.0,1.0,44.0,1.0,24.0,0.0,19.0,1081.0
2024-07-10 04:00:00+01:00,360.0,581.0,7.0,0.0,0.0,675.0,4.0,711.0,1.0,118.0,1.0,23.0,0.0,16.0,996.0
2024-07-10 05:00:00+01:00,355.0,570.0,8.0,0.0,0.0,444.0,2.0,818.0,1.0,97.0,1.0,20.0,0.0,14.0,953.0
2024-07-10 06:00:00+01:00,356.0,544.0,8.0,0.0,0.0,920.0,3.0,816.0,1.0,125.0,1.0,21.0,13.0,16.0,958.0
2024-07-10 07:00:00+01:00,351.0,591.0,7.0,0.0,0.0,403.0,240.0,784.0,1.0,126.0,1.0,23.0,159.0,16.0,877.0
2024-07-10 08:00:00+01:00,354.0,526.0,7.0,0.0,0.0,290.0,219.0,437.0,1.0,176.0,1.0,24.0,467.0,14.0,761.0
2024-07-10 09:00:00+01:00,354.0,549.0,8.0,0.0,0.0,31.0,198.0,321.0,2.0,133.0,1.0,24.0,949.0,8.0,643.0
2024-07-10 10:00:00+01:00,354.0,505.0,8.0,0.0,0.0,40.0,514.0,266.0,2.0,57.0,1.0,24.0,1583.0,8.0,548.0
2024-07-10 11:00:00+01:00,356.0,527.0,7.0,0.0,0.0,3.0,939.0,228.0,2.0,37.0,1.0,24.0,2065.0,8.0,407.0
2024-07-10 12:00:00+01:00,361.0,505.0,7.0,0.0,0.0,0.0,1117.0,176.0,2.0,37.0,1.0,23.0,2331.0,6.0,338.0
2024-07-10 13:00:00+01:00,359.0,592.0,7.0,0.0,0.0,0.0,1376.0,226.0,2.0,37.0,1.0,24.0,2327.0,5.0,367.0
2024-07-10 14:00:00+01:00,357.0,631.0,7.0,0.0,0.0,0.0,1342.0,212.0,2.0,37.0,1.0,24.0,2273.0,5.0,526.0
2024-07-10 15:00:00+01:00,358.0,653.0,7.0,0.0,0.0,0.0,1563.0,256.0,2.0,6.0,1.0,24.0,2126.0,4.0,621.0
2024-07-10 16:00:00+01:00,353.0,650.0,10.0,0.0,0.0,27.0,1331.0,219.0,2.0,45.0,1.0,23.0,2041.0,4.0,682.0
2024-07-10 17:00:00+01:00,348.0,693.0,11.0,0.0,0.0,9.0,513.0,259.0,2.0,62.0,1.0,24.0,1699.0,3.0,747.0
2024-07-10 18:00:00+01:00,348.0,806.0,5.0,0.0,0.0,317.0,4.0,456.0,2.0,74.0,1.0,24.0,1145.0,3.0,765.0
2024-07-10 19:00:00+01:00,349.0,1140.0,5.0,0.0,0.0,1182.0,2.0,833.0,1.0,207.0,1.0,24.0,463.0,3.0,810.0
2024-07-10 20:00:00+01:00,351.0,1155.0,5.0,0.0,0.0,1801.0,1.0,1262.0,1.0,675.0,1.0,24.0,68.0,3.0,778.0
2024-07-10 21:00:00+01:00,350.0,1167.0,4.0,0.0,0.0,1966.0,1.0,1357.0,1.0,808.0,1.0,24.0,0.0,3.0,752.0
2024-07-10 22:00:00+01:00,350.0,1152.0,4.0,0.0,0.0,1746.0,1.0,965.0,1.0,390.0,1.0,24.0,0.0,5.0,771.0
2024-07-10 23:00:00+01:00,350.0,708.0,12.0,0.0,0.0,1226.0,1.0,703.0,1.0,240.0,1.0,24.0,0.0,8.0,880.0
2024-07-11 00:00:00+01:00,366.0,508.0,11.0,0.0,0.0,720.0,2.0,614.0,1.0,146.0,1.0,25.0,0.0,13.0,1154.0
2024-07-11 01:00:00+01:00,365.0,509.0,8.0,0.0,0.0,641.0,266.0,659.0,1.0,56.0,1.0,25.0,0.0,15.0,1438.0
2024-07-11 02:00:00+01:00,361.0,514.0,7.0,0.0,0.0,708.0,470.0,589.0,1.0,37.0,1.0,25.0,0.0,11.0,1624.0
2024-07-11 03:00:00+01:00,364.0,526.0,6.0,0.0,0.0,717.0,454.0,555.0,1.0,37.0,1.0,24.0,0.0,7.0,1747.0
2024-07-11 04:00:00+01:00,364.0,524.0,7.0,0.0,0.0,593.0,518.0,569.0,1.0,47.0,1.0,24.0,0.0,4.0,1925.0
2024-07-11 05:00:00+01:00,365.0,555.0,6.0,0.0,0.0,564.0,518.0,657.0,1.0,47.0,1.0,24.0,0.0,1.0,2045.0
2024-07-11 06:00:00+01:00,367.0,572.0,6.0,0.0,0.0,854.0,319.0,682.0,1.0,37.0,1.0,24.0,22.0,0.0,1837.0
2024-07-11 07:00:00+01:00,367.0,579.0,6.0,0.0,0.0,706.0,254.0,682.0,1.0,37.0,1.0,25.0,241.0,0.0,1460.0
2024-07-11 08:00:00+01:00,364.0,559.0,6.0,0.0,0.0,68.0,371.0,613.0,1.0,33.0,1.0,25.0,747.0,0.0,1049.0
2024-07-11 09:00:00+01:00,372.0,534.0,7.0,0.0,0.0,6.0,244.0,518.0,1.0,28.0,1.0,25.0,1276.0,0.0,736.0
2024-07-11 10:00:00+01:00,377.0,511.0,7.0,0.0,0.0,0.0,560.0,239.0,2.0,25.0,1.0,25.0,1769.0,0.0,658.0
2024-07-11 11:00:00+01:00,375.0,575.0,7.0,0.0,0.0,0.0,1395.0,231.0,1.0,5.0,1.0,24.0,2106.0,0.0,800.0
2024-07-11 12:00:00+01:00,375.0,535.0,6.0,0.0,0.0,0.0,854.0,200.0,1.0,36.0,1.0,24.0,2267.0,0.0,824.0
2024-07-11 13:00:00+01:00,371.0,564.0,6.0,0.0,0.0,0.0,1391.0,223.0,1.0,37.0,1.0,22.0,2324.0,0.0,844.0
2024-07-11 14:00:00+01:00,373.0,531.0,6.0,0.0,0.0,0.0,1308.0,201.0,1.0,36.0,1.0,22.0,2298.0,0.0,1065.0
2024-07-11 15:00:00+01:00,370.0,545.0,6.0,0.0,0.0,0.0,1639.0,212.0,2.0,18.0,1.0,23.0,2242.0,0.0,1333.0
2024-07-11 16:00:00+01:00,355.0,554.0,6.0,0.0,0.0,0.0,1181.0,262.0,1.0,3.0,1.0,24.0,2042.0,0.0,1443.0
2024-07-11 17:00:00+01:00,372.0,546.0,6.0,0.0,0.0,36.0,953.0,454.0,1.0,2.0,1.0,24.0,1655.0,1.0,1511.0
2024-07-11 18:00:00+01:00,377.0,571.0,6.0,0.0,0.0,33.0,256.0,460.0,1.0,23.0,1.0,25.0,1150.0,1.0,1604.0
2024-07-11 19:00:00+01:00,378.0,340.0,8.0,0.0,0.0,1440.0,1.0,717.0,1.0,336.0,1.0,25.0,490.0,3.0,1662.0
2024-07-11 20:00:00+01:00,377.0,244.0,9.0,0.0,0.0,1646.0,1.0,1391.0,1.0,828.0,1.0,25.0,72.0,2.0,1694.0
2024-07-11 21:00:00+01:00,378.0,247.0,7.0,0.0,0.0,1661.0,1.0,1465.0,1.0,731.0,1.0,25.0,0.0,1.0,1621.0
2024-07-11 22:00:00+01:00,376.0,246.0,7.0,0.0,0.0,1251.0,1.0,864.0,1.0,438.0,1.0,25.0,0.0,5.0,1629.0
2024-07-11 23:00:00+01:00,377.0,243.0,7.0,0.0,0.0,828.0,5.0,785.0,1.0,417.0,1.0,24.0,0.0,9.0,1647.0
2024-07-12 00:00:00+01:00,376.0,178.0,7.0,0.0,0.0,492.0,399.0,501.0,1.0,279.0,1.0,24.0,0.0,7.0,1721.0
2024-07-12 01:00:00+01:00,374.0,175.0,7.0,0.0,0.0,497.0,444.0,458.0,1.0,269.0,1.0,23.0,0.0,9.0,1818.0
2024-07-12 02:00:00+01:00,374.0,174.0,7.0,0.0,0.0,511.0,225.0,494.0,1.0,39.0,1.0,23.0,0.0,11.0,1916.0
2024-07-12 03:00:00+01:00,379.0,172.0,7.0,0.0,0.0,455.0,263.0,287.0,1.0,76.0,1.0,23.0,0.0,13.0,1804.0
2024-07-12 04:00:00+01:00,381.0,173.0,7.0,0.0,0.0,413.0,224.0,303.0,1.0,62.0,1.0,23.0,0.0,17.0,1765.0
2024-07-12 05:00:00+01:00,381.0,172.0,7.0,0.0,0.0,494.0,300.0,297.0,2.0,173.0,1.0,23.0,0.0,23.0,1671.0
2024-07-12 06:00:00+01:00,383.0,177.0,7.0,0.0,0.0,474.0,10.0,302.0,2.0,257.0,1.0,25.0,20.0,22.0,1613.0
2024-07-12 07:00:00+01:00,380.0,232.0,7.0,0.0,0.0,433.0,3.0,318.0,2.0,243.0,1.0,24.0,267.0,20.0,1479.0
2024-07-12 08:00:00+01:00,377.0,248.0,8.0,0.0,0.0,463.0,253.0,269.0,2.0,36.0,1.0,24.0,829.0,18.0,1115.0
2024-07-12 09:00:00+01:00,374.0,250.0,8.0,0.0,0.0,456.0,99.0,242.0,2.0,36.0,1.0,24.0,1529.0,19.0,795.0
2024-07-12 10:00:00+01:00,378.0,249.0,8.0,0.0,0.0,435.0,369.0,180.0,2.0,39.0,1.0,25.0,2055.0,25.0,579.0
2024-07-12 11:00:00+01:00,377.0,246.0,8.0,0.0,0.0,474.0,190.0,134.0,2.0,30.0,1.0,25.0,2370.0,25.0,457.0
2024-07-12 12:00:00+01:00,381.0,245.0,8.0,0.0,0.0,431.0,426.0,120.0,2.0,24.0,1.0,24.0,2541.0,25.0,421.0
2024-07-12 13:00:00+01:00,377.0,223.0,7.0,0.0,0.0,415.0,542.0,126.0,2.0,35.0,1.0,24.0,2555.0,25.0,483.0
2024-07-12 14:00:00+01:00,375.0,216.0,8.0,0.0,0.0,273.0,574.0,105.0,2.0,37.0,1.0,24.0,2440.0,25.0,570.0
2024-07-12 15:00:00+01:00,372.0,213.0,8.0,0.0,0.0,295.0,667.0,109.0,2.0,24.0,1.0,23.0,2359.0,25.0,751.0
2024-07-12 16:00:00+01:00,369.0,214.0,8.0,0.0,0.0,286.0,434.0,110.0,2.0,31.0,1.0,22.0,2124.0,25.0,972.0
2024-07-12 17:00:00+01:00,364.0,214.0,7.0,0.0,0.0,317.0,313.0,100.0,2.0,88.0,1.0,22.0,1795.0,25.0,1167.0
2024-07-12 18:00:00+01:00,367.0,212.0,7.0,0.0,0.0,366.0,190.0,157.0,2.0,128.0,1.0,23.0,1219.0,25.0,1174.0
2024-07-12 19:00:00+01:00,373.0,212.0,7.0,0.0,0.0,936.0,224.0,687.0,1.0,389.0,1.0,21.0,506.0,25.0,1272.0
2024-07-12 20:00:00+01:00,382.0,211.0,7.0,0.0,0.0,1192.0,15.0,1063.0,1.0,568.0,1.0,22.0,74.0,25.0,1359.0
2024-07-12 21:00:00+01:00,381.0,211.0,7.0,0.0,0.0,1042.0,1.0,1036.0,1.0,450.0,1.0,22.0,0.0,25.0,1366.0
2024-07-12 22:00:00+01:00,381.0,204.0,7.0,0.0,0.0,695.0,2.0,779.0,1.0,424.0,1.0,22.0,0.0,25.0,1207.0
2024-07-12 23:00:00+01:00,381.0,202.0,7.0,0.0,0.0,699.0,1.0,529.0,1.0,323.0,1.0,23.0,0.0,25.0,1010.0
2024-07-13 00:00:00+01:00,377.0,150.0,7.0,0.0,0.0,771.0,1.0,432.0,1.0,380.0,1.0,22.0,0.0,25.0,948.0
2024-07-13 01:00:00+01:00,382.0,150.0,7.0,0.0,0.0,330.0,2.0,353.0,1.0,311.0,1.0,23.0,0.0,19.0,975.0
2024-07-13 02:00:00+01:00,382.0,149.0,7.0,0.0,0.0,269.0,2.0,295.0,1.0,194.0,1.0,22.0,0.0,24.0,992.0
2024-07-13 03:00:00+01:00,383.0,147.0,7.0,0.0,0.0,245.0,111.0,272.0,2.0,172.0,1.0,22.0,0.0,24.0,990.0
2024-07-13 04:00:00+01:00,380.0,147.0,7.0,0.0,0.0,230.0,167.0,323.0,1.0,185.0,1.0,22.0,0.0,25.0,903.0
2024-07-13 05:00:00+01:00,381.0,145.0,8.0,0.0,0.0,193.0,205.0,369.0,1.0,193.0,1.0,21.0,0.0,17.0,809.0
2024-07-13 06:00:00+01:00,382.0,140.0,7.0,0.0,0.0,224.0,245.0,406.0,1.0,177.0,1.0,20.0,25.0,13.0,726.0
2024-07-13 07:00:00+01:00,378.0,136.0,7.0,0.0,0.0,327.0,500.0,383.0,1.0,167.0,1.0,19.0,315.0,7.0,595.0
2024-07-13 08:00:00+01:00,382.0,134.0,8.0,0.0,0.0,71.0,728.0,274.0,2.0,227.0,1.0,20.0,985.0,2.0,369.0
2024-07-13 09:00:00+01:00,380.0,153.0,8.0,0.0,0.0,65.0,733.0,246.0,2.0,271.0,1.0,20.0,1644.0,0.0,165.0
2024-07-13 10:00:00+01:00,383.0,154.0,7.0,0.0,0.0,64.0,1317.0,141.0,2.0,187.0,1.0,22.0,2070.0,0.0,171.0
2024-07-13 11:00:00+01:00,384.0,155.0,7.0,0.0,0.0,0.0,1328.0,256.0,1.0,6.0,1.0,23.0,2386.0,0.0,231.0
2024-07-13 12:00:00+01:00,376.0,155.0,7.0,0.0,0.0,0.0,1196.0,229.0,1.0,4.0,1.0,22.0,2502.0,0.0,338.0
2024-07-13 13:00:00+01:00,382.0,152.0,7.0,0.0,0.0,0.0,1325.0,217.0,2.0,4.0,1.0,23.0,2462.0,0.0,482.0
2024-07-13 14:00:00+01:00,383.0,131.0,7.0,0.0,0.0,0.0,1577.0,215.0,2.0,4.0,1.0,23.0,2432.0,0.0,694.0
2024-07-13 15:00:00+01:00,383.0,131.0,7.0,0.0,0.0,0.0,1629.0,203.0,2.0,4.0,1.0,22.0,2334.0,0.0,961.0
2024-07-13 16:00:00+01:00,380.0,131.0,7.0,0.0,0.0,106.0,1544.0,122.0,2.0,4.0,1.0,21.0,2166.0,0.0,1136.0
2024-07-13 17:00:00+01:00,377.0,131.0,7.0,0.0,0.0,109.0,957.0,284.0,1.0,36.0,1.0,21.0,1834.0,0.0,1172.0
2024-07-13 18:00:00+01:00,382.0,133.0,7.0,0.0,0.0,150.0,579.0,331.0,2.0,52.0,1.0,23.0,1195.0,0.0,1395.0
2024-07-13 19:00:00+01:00,383.0,136.0,7.0,0.0,0.0,615.0,263.0,270.0,2.0,135.0,1.0,22.0,495.0,0.0,1399.0
2024-07-13 20:00:00+01:00,383.0,140.0,7.0,0.0,0.0,1681.0,1.0,789.0,1.0,561.0,1.0,22.0,73.0,0.0,1302.0
2024-07-13 21:00:00+01:00,383.0,142.0,7.0,0.0,0.0,1846.0,1.0,849.0,1.0,376.0,1.0,23.0,1.0,1.0,1422.0
2024-07-13 22:00:00+01:00,376.0,133.0,7.0,0.0,0.0,1707.0,1.0,732.0,1.0,288.0,1.0,22.0,0.0,0.0,1405.0
2024-07-13 23:00:00+01:00,381.0,127.0,7.0,0.0,0.0,1204.0,1.0,683.0,1.0,278.0,1.0,21.0,0.0,0.0,1319.0
2024-07-14 00:00:00+01:00,396.0,128.0,7.0,0.0,0.0,870.0,42.0,718.0,1.0,223.0,1.0,23.0,0.0,0.0,1252.0
2024-07-14 01:00:00+01:00,395.0,127.0,7.0,0.0,0.0,647.0,118.0,623.0,1.0,148.0,1.0,23.0,0.0,0.0,1308.0
2024-07-14 02:00:00+01:00,390.0,127.0,7.0,0.0,0.0,252.0,12.0,503.0,1.0,142.0,1.0,23.0,0.0,0.0,1299.0
2024-07-14 03:00:00+01:00,390.0,128.0,7.0,0.0,0.0,252.0,74.0,452.0,1.0,145.0,1.0,22.0,0.0,0.0,1097.0
2024-07-14 04:00:00+01:00,381.0,129.0,7.0,0.0,0.0,358.0,3.0,461.0,1.0,183.0,1.0,18.0,0.0,1.0,653.0
2024-07-14 05:00:00+01:00,361.0,129.0,7.0,0.0,0.0,456.0,3.0,325.0,1.0,187.0,1.0,18.0,0.0,2.0,501.0
2024-07-14 06:00:00+01:00,362.0,129.0,7.0,0.0,0.0,183.0,65.0,234.0,1.0,146.0,1.0,18.0,29.0,5.0,466.0
2024-07-14 07:00:00+01:00,356.0,129.0,7.0,0.0,0.0,100.0,880.0,178.0,1.0,8.0,1.0,18.0,349.0,8.0,464.0
2024-07-14 08:00:00+01:00,365.0,127.0,8.0,0.0,0.0,86.0,1393.0,140.0,1.0,4.0,1.0,21.0,951.0,12.0,366.0
2024-07-14 09:00:00+01:00,365.0,127.0,8.0,0.0,0.0,129.0,1376.0,118.0,2.0,4.0,1.0,21.0,1470.0,13.0,269.0
2024-07-14 10:00:00+01:00,366.0,133.0,7.0,0.0,0.0,99.0,1057.0,107.0,2.0,4.0,1.0,22.0,1939.0,17.0,217.0
2024-07-14 11:00:00+01:00,366.0,133.0,7.0,0.0,0.0,98.0,1211.0,107.0,2.0,8.0,1.0,22.0,2191.0,18.0,275.0
2024-07-14 12:00:00+01:00,367.0,133.0,7.0,0.0,0.0,1.0,1294.0,219.0,2.0,39.0,1.0,21.0,2266.0,22.0,369.0
2024-07-14 13:00:00+01:00,368.0,132.0,7.0,0.0,0.0,0.0,1552.0,224.0,2.0,39.0,1.0,21.0,2163.0,25.0,496.0
2024-07-14 14:00:00+01:00,365.0,128.0,7.0,0.0,0.0,0.0,1308.0,247.0,2.0,39.0,1.0,22.0,1953.0,24.0,584.0
2024-07-14 15:00:00+01:00,365.0,128.0,7.0,0.0,0.0,0.0,1196.0,230.0,2.0,39.0,1.0,21.0,1821.0,25.0,766.0
2024-07-14 16:00:00+01:00,364.0,128.0,7.0,0.0,0.0,0.0,951.0,213.0,2.0,37.0,1.0,21.0,1754.0,25.0,883.0
2024-07-14 17:00:00+01:00,360.0,126.0,7.0,0.0,0.0,28.0,651.0,215.0,1.0,77.0,1.0,21.0,1589.0,25.0,1003.0
2024-07-14 18:00:00+01:00,358.0,123.0,7.0,0.0,0.0,226.0,573.0,184.0,2.0,103.0,1.0,22.0,1063.0,25.0,1215.0
2024-07-14 19:00:00+01:00,359.0,124.0,7.0,0.0,0.0,867.0,1.0,292.0,1.0,156.0,1.0,21.0,441.0,25.0,1550.0
2024-07-14 20:00:00+01:00,354.0,124.0,7.0,0.0,0.0,1641.0,1.0,471.0,1.0,201.0,1.0,22.0,63.0,25.0,1731.0
2024-07-14 21:00:00+01:00,344.0,124.0,7.0,0.0,0.0,1543.0,0.0,667.0,1.0,220.0,1.0,21.0,0.0,25.0,1939.0
2024-07-14 22:00:00+01:00,344.0,125.0,7.0,0.0,0.0,1224.0,1.0,654.0,1.0,212.0,1.0,21.0,0.0,25.0,2195.0
2024-07-14 23:00:00+01:00,342.0,125.0,7.0,0.0,0.0,340.0,124.0,370.0,1.0,170.0,1.0,21.0,0.0,25.0,2570.0
2024-07-15 00:00:00+01:00,343.0,126.0,7.0,0.0,0.0,243.0,455.0,131.0,2.0,130.0,1.0,21.0,0.0,25.0,2738.0
2024-07-15 01:00:00+01:00,351.0,141.0,10.0,0.0,0.0,279.0,715.0,62.0,2.0,39.0,1.0,21.0,0.0,2.0,2642.0
2024-07-15 02:00:00+01:00,352.0,150.0,11.0,0.0,0.0,297.0,698.0,56.0,2.0,39.0,1.0,22.0,0.0,3.0,2411.0
2024-07-15 03:00:00+01:00,353.0,186.0,7.0,0.0,0.0,322.0,1030.0,24.0,2.0,39.0,1.0,20.0,0.0,2.0,2310.0
2024-07-15 04:00:00+01:00,352.0,242.0,6.0,0.0,0.0,278.0,827.0,31.0,2.0,45.0,1.0,20.0,0.0,1.0,2179.0
2024-07-15 05:00:00+01:00,352.0,336.0,6.0,0.0,0.0,303.0,313.0,72.0,2.0,139.0,1.0,18.0,0.0,1.0,1960.0
2024-07-15 06:00:00+01:00,356.0,358.0,6.0,0.0,0.0,251.0,128.0,419.0,1.0,171.0,1.0,20.0,12.0,0.0,1899.0
2024-07-15 07:00:00+01:00,355.0,494.0,6.0,0.0,0.0,296.0,653.0,415.0,1.0,172.0,1.0,21.0,158.0,2.0,1669.0
2024-07-15 08:00:00+01:00,349.0,513.0,8.0,0.0,0.0,288.0,705.0,81.0,2.0,171.0,1.0,20.0,568.0,4.0,1280.0
2024-07-15 09:00:00+01:00,337.0,509.0,6.0,0.0,0.0,137.0,699.0,352.0,1.0,95.0,1.0,19.0,1070.0,6.0,1070.0
2024-07-15 10:00:00+01:00,341.0,507.0,6.0,0.0,0.0,170.0,938.0,255.0,2.0,14.0,1.0,21.0,1448.0,5.0,1119.0
2024-07-15 11:00:00+01:00,343.0,505.0,6.0,0.0,0.0,132.0,1052.0,246.0,2.0,4.0,1.0,20.0,1715.0,5.0,1151.0
2024-07-15 12:00:00+01:00,357.0,511.0,7.0,0.0,0.0,0.0,1564.0,324.0,1.0,4.0,1.0,21.0,1920.0,7.0,1270.0
2024-07-15 13:00:00+01:00,359.0,516.0,7.0,0.0,0.0,0.0,1693.0,316.0,1.0,4.0,1.0,21.0,2077.0,7.0,1345.0
2024-07-15 14:00:00+01:00,358.0,514.0,6.0,0.0,0.0,0.0,1736.0,307.0,1.0,4.0,1.0,21.0,2186.0,8.0,1471.0
2024-07-15 15:00:00+01:00,359.0,523.0,6.0,0.0,0.0,0.0,1886.0,351.0,1.0,4.0,1.0,22.0,2183.0,6.0,1520.0
2024-07-15 16:00:00+01:00,358.0,500.0,6.0,0.0,0.0,0.0,1505.0,367.0,1.0,4.0,1.0,20.0,2010.0,3.0,1638.0
2024-07-15 17:00:00+01:00,365.0,489.0,6.0,0.0,0.0,120.0,1264.0,223.0,2.0,4.0,1.0,21.0,1741.0,2.0,1839.0
2024-07-15 18:00:00+01:00,366.0,504.0,6.0,0.0,0.0,146.0,851.0,276.0,1.0,46.0,1.0,21.0,1168.0,0.0,1937.0
2024-07-15 19:00:00+01:00,353.0,288.0,8.0,0.0,0.0,775.0,13.0,458.0,1.0,261.0,0.0,21.0,477.0,0.0,1912.0
2024-07-15 20:00:00+01:00,354.0,222.0,10.0,0.0,0.0,1792.0,1.0,843.0,1.0,604.0,1.0,21.0,69.0,0.0,1765.0
2024-07-15 21:00:00+01:00,346.0,223.0,9.0,0.0,0.0,1617.0,1.0,911.0,1.0,515.0,1.0,21.0,0.0,0.0,1662.0
2024-07-15 22:00:00+01:00,338.0,220.0,7.0,0.0,0.0,600.0,1.0,769.0,1.0,316.0,1.0,22.0,0.0,0.0,1525.0
2024-07-15 23:00:00+01:00,341.0,211.0,7.0,0.0,0.0,617.0,2.0,848.0,1.0,313.0,1.0,21.0,0.0,0.0,1431.0
2024-07-16 00:00:00+01:00,348.0,154.0,7.0,0.0,0.0,480.0,1.0,811.0,1.0,288.0,1.0,22.0,0.0,0.0,1340.0
2024-07-16 01:00:00+01:00,344.0,164.0,9.0,0.0,0.0,588.0,2.0,702.0,1.0,289.0,1.0,21.0,0.0,0.0,1152.0
2024-07-16 02:00:00+01:00,351.0,195.0,9.0,0.0,0.0,542.0,38.0,507.0,1.0,271.0,1.0,21.0,0.0,0.0,1259.0
2024-07-16 03:00:00+01:00,363.0,192.0,9.0,0.0,0.0,526.0,230.0,658.0,1.0,283.0,1.0,24.0,0.0,0.0,1295.0
2024-07-16 04:00:00+01:00,366.0,187.0,12.0,0.0,0.0,576.0,120.0,712.0,1.0,272.0,1.0,23.0,0.0,0.0,1135.0
2024-07-16 05:00:00+01:00,360.0,203.0,6.0,0.0,0.0,1286.0,5.0,571.0,1.0,332.0,1.0,23.0,0.0,0.0,1041.0
2024-07-16 06:00:00+01:00,363.0,241.0,6.0,0.0,0.0,1685.0,1.0,658.0,1.0,329.0,1.0,22.0,24.0,0.0,980.0
2024-07-16 07:00:00+01:00,365.0,393.0,5.0,0.0,0.0,1095.0,2.0,658.0,1.0,282.0,1.0,22.0,299.0,0.0,939.0
2024-07-16 08:00:00+01:00,365.0,502.0,6.0,0.0,0.0,231.0,248.0,466.0,1.0,59.0,1.0,22.0,947.0,0.0,671.0
2024-07-16 09:00:00+01:00,360.0,450.0,8.0,0.0,0.0,8.0,590.0,256.0,2.0,168.0,1.0,23.0,1612.0,0.0,430.0
2024-07-16 10:00:00+01:00,360.0,418.0,9.0,0.0,0.0,0.0,644.0,257.0,2.0,48.0,1.0,23.0,2082.0,0.0,292.0
2024-07-16 11:00:00+01:00,361.0,524.0,9.0,0.0,0.0,0.0,1003.0,255.0,2.0,82.0,1.0,24.0,2377.0,0.0,231.0
2024-07-16 12:00:00+01:00,362.0,456.0,8.0,0.0,0.0,0.0,805.0,227.0,2.0,81.0,1.0,23.0,2526.0,1.0,244.0
2024-07-16 13:00:00+01:00,364.0,501.0,8.0,0.0,0.0,0.0,1466.0,253.0,2.0,39.0,1.0,23.0,2575.0,1.0,326.0
2024-07-16 14:00:00+01:00,358.0,469.0,7.0,0.0,0.0,0.0,1676.0,279.0,2.0,39.0,1.0,24.0,2526.0,1.0,486.0
2024-07-16 15:00:00+01:00,354.0,417.0,6.0,0.0,0.0,0.0,1120.0,254.0,2.0,38.0,1.0,23.0,2417.0,4.0,491.0
2024-07-16 16:00:00+01:00,357.0,514.0,6.0,0.0,0.0,1.0,860.0,226.0,2.0,33.0,1.0,24.0,2154.0,7.0,604.0
2024-07-16 17:00:00+01:00,355.0,459.0,6.0,0.0,0.0,188.0,673.0,188.0,2.0,35.0,1.0,23.0,1760.0,10.0,778.0
2024-07-16 18:00:00+01:00,356.0,349.0,8.0,0.0,0.0,467.0,394.0,317.0,2.0,155.0,1.0,24.0,1185.0,15.0,811.0
2024-07-16 19:00:00+01:00,354.0,262.0,11.0,0.0,0.0,1484.0,1.0,798.0,1.0,388.0,0.0,24.0,479.0,18.0,741.0
2024-07-16 20:00:00+01:00,359.0,258.0,7.0,0.0,0.0,2195.0,1.0,863.0,1.0,917.0,1.0,24.0,65.0,19.0,763.0
2024-07-16 21:00:00+01:00,361.0,258.0,8.0,0.0,0.0,1748.0,1.0,982.0,1.0,722.0,1.0,24.0,0.0,16.0,764.0
2024-07-16 22:00:00+01:00,367.0,255.0,7.0,0.0,0.0,1401.0,1.0,897.0,1.0,401.0,1.0,24.0,0.0,12.0,775.0
2024-07-16 23:00:00+01:00,372.0,269.0,8.0,0.0,0.0,510.0,2.0,922.0,1.0,345.0,1.0,24.0,0.0,7.0,770.0
2024-07-17 00:00:00+01:00,371.0,221.0,7.0,0.0,0.0,140.0,2.0,826.0,1.0,271.0,1.0,24.0,0.0,4.0,727.0
2024-07-17 01:00:00+01:00,374.0,226.0,7.0,0.0,0.0,113.0,60.0,605.0,1.0,250.0,1.0,24.0,0.0,3.0,721.0
2024-07-17 02:00:00+01:00,375.0,227.0,10.0,0.0,0.0,151.0,3.0,509.0,1.0,247.0,1.0,23.0,0.0,3.0,705.0
2024-07-17 03:00:00+01:00,372.0,284.0,7.0,0.0,0.0,142.0,24.0,497.0,1.0,242.0,1.0,22.0,0.0,2.0,737.0
2024-07-17 04:00:00+01:00,372.0,313.0,6.0,0.0,0.0,123.0,133.0,716.0,1.0,253.0,1.0,22.0,0.0,0.0,852.0
2024-07-17 05:00:00+01:00,373.0,314.0,6.0,0.0,0.0,907.0,94.0,747.0,1.0,284.0,1.0,22.0,0.0,0.0,894.0
2024-07-17 06:00:00+01:00,368.0,379.0,6.0,0.0,0.0,961.0,3.0,753.0,1.0,287.0,1.0,21.0,24.0,0.0,887.0
