,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2023-01-09 22:00:00+01:00,243.0,4796.0,52.0,1706.0,8235.0,304.0,0.0,211.0,0.0,0.0,1596.0
2023-01-09 23:00:00+01:00,242.0,4271.0,52.0,1543.0,8395.0,303.0,0.0,194.0,0.0,0.0,1451.0
2023-01-10 00:00:00+01:00,245.0,4201.0,55.0,1555.0,8552.0,302.0,0.0,197.0,0.0,0.0,1381.0
2023-01-10 01:00:00+01:00,243.0,4372.0,56.0,1555.0,8566.0,300.0,0.0,197.0,0.0,0.0,1202.0
2023-01-10 02:00:00+01:00,243.0,4270.0,58.0,1548.0,8513.0,298.0,0.0,197.0,0.0,0.0,1077.0
2023-01-10 03:00:00+01:00,242.0,4231.0,60.0,1534.0,8519.0,295.0,0.0,203.0,0.0,0.0,1179.0
2023-01-10 04:00:00+01:00,240.0,3787.0,63.0,1547.0,8696.0,293.0,0.0,203.0,0.0,0.0,1142.0
2023-01-10 05:00:00+01:00,243.0,3745.0,61.0,1577.0,8822.0,294.0,0.0,203.0,0.0,0.0,1148.0
2023-01-10 06:00:00+01:00,243.0,4907.0,61.0,1743.0,9492.0,288.0,0.0,203.0,0.0,0.0,1056.0
2023-01-10 07:00:00+01:00,248.0,5189.0,61.0,1907.0,10529.0,292.0,0.0,199.0,0.0,12.0,1047.0
2023-01-10 08:00:00+01:00,248.0,5121.0,63.0,1927.0,11017.0,307.0,131.0,206.0,0.0,87.0,1003.0
2023-01-10 09:00:00+01:00,249.0,4923.0,68.0,1924.0,11112.0,315.0,54.0,245.0,0.0,313.0,1023.0
2023-01-10 10:00:00+01:00,249.0,4900.0,67.0,1919.0,10998.0,318.0,5.0,248.0,0.0,533.0,877.0
2023-01-10 11:00:00+01:00,248.0,4911.0,59.0,1925.0,11351.0,317.0,0.0,248.0,50.0,660.0,835.0
2023-01-10 12:00:00+01:00,249.0,4902.0,55.0,1910.0,11333.0,311.0,0.0,253.0,57.0,657.0,903.0
2023-01-10 13:00:00+01:00,249.0,4960.0,56.0,1943.0,11365.0,308.0,0.0,256.0,57.0,518.0,909.0
2023-01-10 14:00:00+01:00,249.0,4892.0,58.0,1940.0,11517.0,303.0,18.0,257.0,7.0,335.0,887.0
2023-01-10 15:00:00+01:00,249.0,4901.0,59.0,1919.0,11479.0,307.0,29.0,255.0,0.0,110.0,895.0
2023-01-10 16:00:00+01:00,250.0,5073.0,59.0,1920.0,11320.0,307.0,481.0,267.0,50.0,9.0,986.0
2023-01-10 17:00:00+01:00,248.0,5173.0,58.0,1918.0,10797.0,307.0,643.0,275.0,57.0,0.0,996.0
2023-01-10 18:00:00+01:00,247.0,5188.0,55.0,1928.0,10616.0,307.0,585.0,276.0,57.0,0.0,1024.0
2023-01-10 19:00:00+01:00,248.0,5206.0,53.0,1935.0,10803.0,306.0,454.0,267.0,57.0,0.0,1027.0
2023-01-10 20:00:00+01:00,250.0,5140.0,52.0,1924.0,10816.0,307.0,142.0,256.0,7.0,0.0,1101.0
2023-01-10 21:00:00+01:00,249.0,5005.0,50.0,1749.0,9623.0,304.0,0.0,243.0,0.0,0.0,1257.0
2023-01-10 22:00:00+01:00,242.0,4837.0,51.0,1594.0,8821.0,303.0,0.0,219.0,0.0,0.0,1394.0
2023-01-10 23:00:00+01:00,242.0,4203.0,54.0,1573.0,8189.0,304.0,0.0,217.0,0.0,0.0,1591.0
2023-01-11 00:00:00+01:00,241.0,3814.0,60.0,1585.0,7731.0,299.0,0.0,220.0,0.0,0.0,1905.0
2023-01-11 01:00:00+01:00,230.0,3656.0,62.0,1570.0,7642.0,297.0,0.0,219.0,0.0,0.0,2175.0
2023-01-11 02:00:00+01:00,242.0,3373.0,64.0,1559.0,7566.0,295.0,0.0,220.0,0.0,0.0,2627.0
2023-01-11 03:00:00+01:00,242.0,3317.0,66.0,1571.0,7584.0,296.0,0.0,220.0,0.0,0.0,3131.0
2023-01-11 04:00:00+01:00,242.0,3298.0,66.0,1593.0,7595.0,297.0,0.0,220.0,0.0,0.0,3633.0
2023-01-11 05:00:00+01:00,241.0,3767.0,65.0,1577.0,7647.0,298.0,0.0,220.0,0.0,0.0,4258.0
2023-01-11 06:00:00+01:00,243.0,4684.0,65.0,1578.0,7735.0,297.0,36.0,220.0,0.0,0.0,4769.0
2023-01-11 07:00:00+01:00,249.0,5128.0,62.0,1591.0,8527.0,298.0,129.0,219.0,0.0,17.0,5226.0
2023-01-11 08:00:00+01:00,248.0,5227.0,63.0,1778.0,8491.0,299.0,225.0,230.0,25.0,292.0,5498.0
2023-01-11 09:00:00+01:00,253.0,5103.0,64.0,1624.0,8189.0,302.0,218.0,244.0,29.0,1051.0,5543.0
2023-01-11 10:00:00+01:00,259.0,4808.0,64.0,1669.0,7819.0,309.0,162.0,244.0,29.0,1703.0,5399.0
2023-01-11 11:00:00+01:00,257.0,4460.0,62.0,1787.0,7772.0,308.0,19.0,244.0,29.0,1818.0,5082.0
2023-01-11 12:00:00+01:00,254.0,4668.0,58.0,1763.0,7778.0,310.0,0.0,251.0,29.0,1588.0,4835.0
2023-01-11 13:00:00+01:00,252.0,4763.0,57.0,1788.0,8229.0,310.0,0.0,252.0,29.0,1141.0,4638.0
2023-01-11 14:00:00+01:00,253.0,4804.0,54.0,1874.0,8437.0,302.0,163.0,251.0,29.0,600.0,4521.0
2023-01-11 15:00:00+01:00,252.0,4738.0,51.0,1936.0,8808.0,294.0,488.0,250.0,29.0,184.0,4678.0
2023-01-11 16:00:00+01:00,252.0,4849.0,52.0,1949.0,9212.0,296.0,831.0,254.0,54.0,11.0,4727.0
2023-01-11 17:00:00+01:00,254.0,4896.0,52.0,1972.0,9198.0,318.0,856.0,255.0,57.0,0.0,4634.0
2023-01-11 18:00:00+01:00,261.0,4878.0,56.0,1981.0,8841.0,319.0,722.0,260.0,57.0,0.0,4464.0
2023-01-11 19:00:00+01:00,255.0,4971.0,58.0,2007.0,8976.0,323.0,592.0,261.0,57.0,0.0,4211.0
2023-01-11 20:00:00+01:00,254.0,4850.0,59.0,1983.0,8846.0,320.0,377.0,261.0,57.0,0.0,4040.0
2023-01-11 21:00:00+01:00,252.0,4555.0,58.0,1695.0,8279.0,320.0,73.0,255.0,7.0,0.0,4052.0
2023-01-11 22:00:00+01:00,249.0,4070.0,57.0,1575.0,7678.0,321.0,0.0,224.0,0.0,0.0,4013.0
2023-01-11 23:00:00+01:00,245.0,3747.0,60.0,1594.0,7651.0,319.0,0.0,221.0,0.0,0.0,3781.0
2023-01-12 00:00:00+01:00,246.0,3719.0,62.0,1623.0,7211.0,316.0,0.0,202.0,0.0,0.0,3591.0
2023-01-12 01:00:00+01:00,243.0,3647.0,58.0,1575.0,7018.0,313.0,0.0,200.0,0.0,0.0,3729.0
2023-01-12 02:00:00+01:00,245.0,3240.0,57.0,1578.0,6971.0,312.0,0.0,200.0,0.0,0.0,3862.0
2023-01-12 03:00:00+01:00,246.0,3131.0,58.0,1581.0,6967.0,297.0,0.0,199.0,0.0,0.0,4109.0
2023-01-12 04:00:00+01:00,243.0,3143.0,57.0,1578.0,6952.0,291.0,0.0,198.0,0.0,0.0,4620.0
2023-01-12 05:00:00+01:00,248.0,3585.0,58.0,1570.0,6940.0,291.0,0.0,198.0,0.0,0.0,5028.0
2023-01-12 06:00:00+01:00,247.0,4470.0,56.0,1576.0,7106.0,288.0,6.0,212.0,50.0,0.0,5470.0
2023-01-12 07:00:00+01:00,253.0,4846.0,52.0,1605.0,7566.0,288.0,157.0,219.0,57.0,12.0,5665.0
2023-01-12 08:00:00+01:00,255.0,4934.0,56.0,1616.0,7649.0,287.0,436.0,237.0,57.0,238.0,5849.0
2023-01-12 09:00:00+01:00,253.0,4898.0,60.0,1592.0,7360.0,287.0,381.0,261.0,57.0,965.0,5620.0
2023-01-12 10:00:00+01:00,253.0,4290.0,59.0,1537.0,6901.0,289.0,315.0,266.0,57.0,1777.0,5558.0
2023-01-12 11:00:00+01:00,255.0,3589.0,58.0,1509.0,6906.0,285.0,319.0,266.0,57.0,2565.0,5719.0
2023-01-12 12:00:00+01:00,254.0,3080.0,57.0,1538.0,7127.0,282.0,310.0,256.0,57.0,2627.0,5977.0
2023-01-12 13:00:00+01:00,253.0,3097.0,55.0,1558.0,7206.0,280.0,309.0,251.0,57.0,2160.0,6234.0
2023-01-12 14:00:00+01:00,254.0,3724.0,46.0,1618.0,7035.0,282.0,425.0,249.0,7.0,1181.0,6428.0
2023-01-12 15:00:00+01:00,252.0,4311.0,41.0,1567.0,6957.0,283.0,543.0,242.0,0.0,276.0,6793.0
2023-01-12 16:00:00+01:00,252.0,4824.0,44.0,1582.0,7101.0,286.0,524.0,248.0,50.0,11.0,7025.0
2023-01-12 17:00:00+01:00,252.0,4867.0,45.0,1567.0,7127.0,288.0,540.0,254.0,57.0,0.0,7295.0
2023-01-12 18:00:00+01:00,252.0,4835.0,47.0,1574.0,7040.0,291.0,383.0,254.0,57.0,0.0,7299.0
2023-01-12 19:00:00+01:00,252.0,4740.0,49.0,1616.0,7108.0,289.0,524.0,261.0,57.0,0.0,7070.0
2023-01-12 20:00:00+01:00,256.0,4736.0,51.0,1609.0,7273.0,289.0,410.0,265.0,7.0,0.0,6857.0
2023-01-12 21:00:00+01:00,255.0,4060.0,50.0,1577.0,7036.0,287.0,46.0,267.0,0.0,0.0,6579.0
2023-01-12 22:00:00+01:00,249.0,3442.0,50.0,1574.0,6583.0,286.0,86.0,240.0,0.0,0.0,6267.0
2023-01-12 23:00:00+01:00,244.0,2697.0,48.0,1565.0,6346.0,284.0,86.0,223.0,0.0,0.0,6060.0
2023-01-13 00:00:00+01:00,189.0,2469.0,47.0,1542.0,6186.0,292.0,0.0,205.0,0.0,0.0,5896.0
2023-01-13 01:00:00+01:00,181.0,2452.0,48.0,1541.0,6116.0,297.0,0.0,202.0,0.0,0.0,5897.0
2023-01-13 02:00:00+01:00,171.0,2462.0,48.0,1519.0,6113.0,298.0,0.0,202.0,0.0,0.0,5953.0
2023-01-13 03:00:00+01:00,168.0,2482.0,49.0,1528.0,6112.0,297.0,0.0,203.0,0.0,0.0,5929.0
2023-01-13 04:00:00+01:00,168.0,3027.0,52.0,1515.0,6141.0,297.0,0.0,202.0,0.0,0.0,5999.0
2023-01-13 05:00:00+01:00,167.0,3458.0,56.0,1534.0,6342.0,298.0,0.0,202.0,0.0,0.0,6231.0
2023-01-13 06:00:00+01:00,169.0,3957.0,56.0,1550.0,6920.0,301.0,0.0,201.0,0.0,0.0,6197.0
2023-01-13 07:00:00+01:00,174.0,4462.0,57.0,1705.0,7542.0,302.0,0.0,215.0,50.0,17.0,6139.0
2023-01-13 08:00:00+01:00,176.0,4813.0,57.0,1880.0,7808.0,300.0,56.0,226.0,57.0,178.0,5907.0
2023-01-13 09:00:00+01:00,176.0,5031.0,57.0,1714.0,7901.0,301.0,10.0,255.0,57.0,601.0,5335.0
2023-01-13 10:00:00+01:00,176.0,5158.0,56.0,1606.0,7615.0,303.0,0.0,260.0,57.0,1036.0,4905.0
2023-01-13 11:00:00+01:00,176.0,5228.0,57.0,1719.0,8008.0,298.0,0.0,262.0,7.0,1171.0,4666.0
2023-01-13 12:00:00+01:00,174.0,5166.0,59.0,1797.0,8132.0,300.0,357.0,255.0,0.0,1304.0,4438.0
2023-01-13 13:00:00+01:00,177.0,5193.0,58.0,1817.0,8079.0,300.0,620.0,256.0,50.0,854.0,4370.0
2023-01-13 14:00:00+01:00,179.0,5219.0,60.0,1657.0,7860.0,299.0,638.0,256.0,57.0,449.0,4501.0
2023-01-13 15:00:00+01:00,177.0,5170.0,61.0,1659.0,7735.0,298.0,705.0,262.0,57.0,200.0,4790.0
2023-01-13 16:00:00+01:00,175.0,5159.0,60.0,1615.0,7622.0,299.0,1090.0,267.0,57.0,5.0,4884.0
2023-01-13 17:00:00+01:00,178.0,5186.0,59.0,1451.0,7715.0,300.0,1046.0,275.0,57.0,0.0,5283.0
2023-01-13 18:00:00+01:00,184.0,5135.0,57.0,1441.0,7719.0,300.0,784.0,275.0,57.0,0.0,5605.0
2023-01-13 19:00:00+01:00,184.0,5138.0,56.0,1481.0,7721.0,302.0,662.0,269.0,57.0,0.0,5921.0
2023-01-13 20:00:00+01:00,184.0,4997.0,53.0,1577.0,7493.0,301.0,224.0,252.0,57.0,0.0,6041.0
2023-01-13 21:00:00+01:00,185.0,4301.0,53.0,1415.0,7253.0,300.0,0.0,236.0,7.0,0.0,6102.0
2023-01-13 22:00:00+01:00,178.0,4051.0,52.0,1382.0,6767.0,307.0,0.0,212.0,0.0,0.0,6094.0
2023-01-13 23:00:00+01:00,178.0,3049.0,53.0,1359.0,6252.0,310.0,0.0,209.0,0.0,0.0,6324.0
2023-01-14 00:00:00+01:00,180.0,2283.0,54.0,1346.0,5958.0,311.0,34.0,209.0,0.0,0.0,6449.0
2023-01-14 01:00:00+01:00,182.0,2143.0,54.0,1354.0,5970.0,308.0,5.0,209.0,0.0,0.0,6482.0
2023-01-14 02:00:00+01:00,177.0,2052.0,55.0,1328.0,5866.0,307.0,0.0,209.0,0.0,0.0,6605.0
2023-01-14 03:00:00+01:00,178.0,2151.0,55.0,1327.0,5864.0,307.0,0.0,209.0,0.0,0.0,6490.0
2023-01-14 04:00:00+01:00,177.0,2220.0,54.0,1312.0,5822.0,307.0,0.0,208.0,0.0,0.0,6423.0
2023-01-14 05:00:00+01:00,177.0,2263.0,53.0,1325.0,5807.0,304.0,0.0,207.0,0.0,0.0,6254.0
2023-01-14 06:00:00+01:00,176.0,2964.0,54.0,1336.0,5784.0,287.0,2.0,205.0,0.0,0.0,6118.0
2023-01-14 07:00:00+01:00,175.0,3273.0,54.0,1401.0,5900.0,286.0,15.0,220.0,0.0,15.0,5835.0
2023-01-14 08:00:00+01:00,169.0,3447.0,57.0,1415.0,6139.0,283.0,181.0,239.0,0.0,258.0,5358.0
2023-01-14 09:00:00+01:00,169.0,3493.0,58.0,1546.0,6544.0,283.0,319.0,242.0,50.0,1036.0,4808.0
2023-01-14 10:00:00+01:00,167.0,3500.0,59.0,1531.0,6683.0,284.0,216.0,251.0,57.0,1904.0,4381.0
2023-01-14 11:00:00+01:00,168.0,3506.0,59.0,1451.0,6596.0,282.0,174.0,251.0,58.0,2579.0,3909.0
2023-01-14 12:00:00+01:00,166.0,3517.0,59.0,1422.0,6601.0,284.0,153.0,250.0,57.0,2616.0,3668.0
2023-01-14 13:00:00+01:00,166.0,3657.0,57.0,1511.0,6937.0,285.0,154.0,244.0,7.0,2100.0,3374.0
2023-01-14 14:00:00+01:00,168.0,3929.0,57.0,1533.0,7022.0,285.0,236.0,248.0,0.0,1217.0,3293.0
2023-01-14 15:00:00+01:00,168.0,4041.0,57.0,1511.0,6889.0,287.0,454.0,251.0,50.0,328.0,3725.0
2023-01-14 16:00:00+01:00,169.0,4103.0,57.0,1490.0,6834.0,291.0,673.0,259.0,57.0,13.0,4801.0
2023-01-14 17:00:00+01:00,169.0,3949.0,55.0,1372.0,6537.0,297.0,702.0,265.0,57.0,0.0,5808.0
2023-01-14 18:00:00+01:00,169.0,3330.0,54.0,1372.0,6510.0,297.0,603.0,269.0,57.0,0.0,6538.0
2023-01-14 19:00:00+01:00,168.0,2925.0,54.0,1382.0,6342.0,300.0,455.0,270.0,57.0,0.0,7016.0
2023-01-14 20:00:00+01:00,168.0,2752.0,56.0,1384.0,6145.0,299.0,319.0,264.0,57.0,0.0,7230.0
2023-01-14 21:00:00+01:00,169.0,2308.0,57.0,1391.0,6102.0,297.0,257.0,232.0,7.0,0.0,7371.0
2023-01-14 22:00:00+01:00,169.0,1744.0,52.0,1385.0,5988.0,293.0,6.0,212.0,0.0,0.0,7471.0
2023-01-14 23:00:00+01:00,167.0,1457.0,52.0,1329.0,5613.0,290.0,0.0,210.0,0.0,0.0,7512.0
2023-01-15 00:00:00+01:00,167.0,1438.0,53.0,1283.0,5542.0,286.0,0.0,212.0,0.0,0.0,6803.0
2023-01-15 01:00:00+01:00,168.0,1500.0,53.0,1305.0,5584.0,283.0,0.0,206.0,0.0,0.0,5735.0
2023-01-15 02:00:00+01:00,167.0,1491.0,52.0,1300.0,5546.0,283.0,0.0,207.0,0.0,0.0,5444.0
2023-01-15 03:00:00+01:00,168.0,1439.0,54.0,1277.0,5521.0,281.0,0.0,206.0,0.0,0.0,5403.0
2023-01-15 04:00:00+01:00,167.0,1433.0,53.0,1264.0,5515.0,282.0,0.0,206.0,0.0,0.0,5410.0
2023-01-15 05:00:00+01:00,168.0,1510.0,53.0,1301.0,5582.0,283.0,0.0,207.0,0.0,0.0,5310.0
2023-01-15 06:00:00+01:00,168.0,1592.0,52.0,1303.0,5598.0,283.0,0.0,207.0,0.0,0.0,5887.0
2023-01-15 07:00:00+01:00,168.0,1590.0,53.0,1326.0,5642.0,283.0,0.0,221.0,0.0,18.0,5656.0
2023-01-15 08:00:00+01:00,168.0,1824.0,54.0,1355.0,5631.0,278.0,0.0,238.0,0.0,181.0,5644.0
2023-01-15 09:00:00+01:00,164.0,2295.0,54.0,1384.0,5726.0,278.0,0.0,248.0,0.0,376.0,5749.0
2023-01-15 10:00:00+01:00,157.0,2619.0,54.0,1464.0,5816.0,279.0,54.0,249.0,0.0,520.0,5684.0
2023-01-15 11:00:00+01:00,156.0,2649.0,54.0,1466.0,5913.0,282.0,295.0,249.0,0.0,645.0,5560.0
2023-01-15 12:00:00+01:00,156.0,2794.0,53.0,1531.0,6259.0,283.0,271.0,258.0,0.0,565.0,5105.0
2023-01-15 13:00:00+01:00,165.0,2749.0,52.0,1518.0,6608.0,285.0,780.0,255.0,50.0,545.0,4766.0
2023-01-15 14:00:00+01:00,166.0,2714.0,52.0,1672.0,6835.0,283.0,229.0,261.0,58.0,351.0,4742.0
2023-01-15 15:00:00+01:00,164.0,2641.0,55.0,1581.0,6702.0,283.0,194.0,265.0,57.0,117.0,4781.0
2023-01-15 16:00:00+01:00,166.0,2636.0,57.0,1479.0,6486.0,284.0,553.0,265.0,57.0,7.0,5280.0
2023-01-15 17:00:00+01:00,167.0,2714.0,56.0,1458.0,6178.0,285.0,862.0,268.0,57.0,0.0,5845.0
2023-01-15 18:00:00+01:00,166.0,2636.0,55.0,1382.0,6028.0,289.0,858.0,280.0,57.0,0.0,6568.0
2023-01-15 19:00:00+01:00,165.0,2236.0,56.0,1383.0,6058.0,290.0,762.0,281.0,57.0,0.0,6814.0
2023-01-15 20:00:00+01:00,171.0,1988.0,58.0,1390.0,6093.0,290.0,582.0,274.0,58.0,0.0,6899.0
2023-01-15 21:00:00+01:00,183.0,2011.0,61.0,1384.0,5995.0,286.0,58.0,264.0,7.0,0.0,6933.0
2023-01-15 22:00:00+01:00,201.0,1736.0,60.0,1372.0,5916.0,290.0,0.0,257.0,0.0,0.0,6730.0
2023-01-15 23:00:00+01:00,223.0,1538.0,62.0,1328.0,5769.0,294.0,0.0,255.0,0.0,0.0,6637.0
2023-01-16 00:00:00+01:00,236.0,1585.0,60.0,1359.0,5886.0,293.0,0.0,237.0,0.0,0.0,6579.0
2023-01-16 01:00:00+01:00,241.0,1630.0,56.0,1356.0,5902.0,293.0,0.0,243.0,0.0,0.0,6388.0
2023-01-16 02:00:00+01:00,238.0,1691.0,56.0,1355.0,5995.0,294.0,0.0,245.0,0.0,0.0,6255.0
2023-01-16 03:00:00+01:00,237.0,1727.0,59.0,1366.0,6364.0,293.0,0.0,245.0,0.0,0.0,5818.0
2023-01-16 04:00:00+01:00,236.0,2051.0,60.0,1433.0,6899.0,292.0,0.0,245.0,0.0,0.0,5503.0
2023-01-16 05:00:00+01:00,237.0,2655.0,60.0,1532.0,7239.0,294.0,0.0,245.0,0.0,0.0,5070.0
2023-01-16 06:00:00+01:00,242.0,3646.0,60.0,1653.0,8047.0,304.0,0.0,245.0,0.0,0.0,4597.0
2023-01-16 07:00:00+01:00,249.0,4293.0,60.0,1974.0,9067.0,310.0,192.0,249.0,0.0,16.0,4260.0
2023-01-16 08:00:00+01:00,250.0,4470.0,61.0,1972.0,9323.0,311.0,674.0,259.0,50.0,399.0,4087.0
2023-01-16 09:00:00+01:00,249.0,4637.0,59.0,1925.0,9162.0,315.0,326.0,261.0,57.0,1276.0,3527.0
2023-01-16 10:00:00+01:00,253.0,4759.0,57.0,1882.0,9056.0,310.0,131.0,272.0,7.0,2375.0,2303.0
2023-01-16 11:00:00+01:00,250.0,4885.0,53.0,1756.0,8838.0,309.0,93.0,277.0,0.0,3060.0,1501.0
2023-01-16 12:00:00+01:00,248.0,5028.0,53.0,1709.0,8844.0,305.0,17.0,303.0,0.0,3098.0,1254.0
2023-01-16 13:00:00+01:00,249.0,5090.0,54.0,1660.0,8671.0,298.0,267.0,303.0,50.0,2727.0,1387.0
2023-01-16 14:00:00+01:00,248.0,5161.0,54.0,1700.0,8750.0,291.0,287.0,305.0,57.0,1751.0,1993.0
2023-01-16 15:00:00+01:00,249.0,5166.0,55.0,1930.0,8967.0,295.0,287.0,315.0,57.0,509.0,3088.0
2023-01-16 16:00:00+01:00,251.0,5249.0,56.0,1766.0,8848.0,302.0,156.0,317.0,57.0,25.0,4364.0
2023-01-16 17:00:00+01:00,248.0,5346.0,53.0,1588.0,8452.0,305.0,531.0,323.0,57.0,0.0,5302.0
2023-01-16 18:00:00+01:00,249.0,5234.0,52.0,1554.0,7899.0,306.0,635.0,314.0,57.0,0.0,5469.0
2023-01-16 19:00:00+01:00,249.0,5179.0,53.0,1568.0,7998.0,306.0,781.0,291.0,7.0,0.0,5197.0
2023-01-16 20:00:00+01:00,251.0,4888.0,55.0,1547.0,7878.0,307.0,697.0,284.0,0.0,0.0,4894.0
2023-01-16 21:00:00+01:00,248.0,4603.0,55.0,1550.0,7746.0,306.0,549.0,279.0,0.0,0.0,4654.0
2023-01-16 22:00:00+01:00,241.0,4040.0,54.0,1572.0,7665.0,304.0,189.0,243.0,0.0,0.0,4314.0
2023-01-16 23:00:00+01:00,241.0,3680.0,55.0,1579.0,7543.0,301.0,5.0,239.0,0.0,0.0,4112.0
2023-01-17 00:00:00+01:00,244.0,3801.0,55.0,1568.0,7546.0,301.0,0.0,232.0,0.0,0.0,4304.0
2023-01-17 01:00:00+01:00,239.0,3532.0,54.0,1545.0,7492.0,299.0,0.0,232.0,0.0,0.0,4366.0
2023-01-17 02:00:00+01:00,243.0,3287.0,54.0,1543.0,7485.0,298.0,0.0,232.0,0.0,0.0,4394.0
2023-01-17 03:00:00+01:00,241.0,3231.0,55.0,1527.0,7492.0,295.0,0.0,231.0,0.0,0.0,4483.0
2023-01-17 04:00:00+01:00,242.0,3356.0,56.0,1542.0,7475.0,296.0,0.0,231.0,0.0,0.0,4300.0
2023-01-17 05:00:00+01:00,240.0,3737.0,54.0,1567.0,7418.0,299.0,0.0,231.0,0.0,0.0,4346.0
2023-01-17 06:00:00+01:00,245.0,4921.0,54.0,1622.0,7810.0,302.0,9.0,231.0,0.0,0.0,4320.0
2023-01-17 07:00:00+01:00,249.0,5406.0,47.0,1656.0,8714.0,302.0,1.0,237.0,50.0,26.0,4259.0
2023-01-17 08:00:00+01:00,247.0,5622.0,43.0,1759.0,8922.0,302.0,54.0,244.0,57.0,241.0,4144.0
2023-01-17 09:00:00+01:00,255.0,5680.0,44.0,1782.0,8732.0,303.0,36.0,249.0,7.0,695.0,4043.0
2023-01-17 10:00:00+01:00,258.0,5410.0,42.0,1627.0,8493.0,303.0,3.0,277.0,0.0,1277.0,4041.0
2023-01-17 11:00:00+01:00,261.0,5269.0,43.0,1584.0,8185.0,303.0,8.0,278.0,0.0,1803.0,3943.0
2023-01-17 12:00:00+01:00,260.0,5115.0,43.0,1533.0,8013.0,300.0,57.0,283.0,0.0,2205.0,3844.0
2023-01-17 13:00:00+01:00,260.0,5251.0,42.0,1559.0,7748.0,300.0,0.0,285.0,0.0,1972.0,3793.0
2023-01-17 14:00:00+01:00,257.0,5350.0,40.0,1587.0,8081.0,299.0,0.0,296.0,0.0,1362.0,3535.0
2023-01-17 15:00:00+01:00,260.0,5486.0,40.0,1718.0,8616.0,300.0,41.0,295.0,50.0,475.0,3498.0
2023-01-17 16:00:00+01:00,255.0,5431.0,41.0,1989.0,9586.0,301.0,373.0,306.0,57.0,22.0,3391.0
2023-01-17 17:00:00+01:00,260.0,5413.0,41.0,2005.0,9765.0,303.0,684.0,309.0,57.0,0.0,3494.0
2023-01-17 18:00:00+01:00,260.0,5507.0,36.0,2032.0,9649.0,305.0,537.0,313.0,57.0,0.0,3212.0
2023-01-17 19:00:00+01:00,259.0,5529.0,33.0,2036.0,9673.0,308.0,555.0,313.0,57.0,0.0,2676.0
2023-01-17 20:00:00+01:00,258.0,5391.0,32.0,2001.0,9652.0,308.0,341.0,301.0,57.0,0.0,2344.0
2023-01-17 21:00:00+01:00,258.0,5336.0,32.0,1955.0,8720.0,310.0,84.0,299.0,7.0,0.0,2039.0
2023-01-17 22:00:00+01:00,254.0,5395.0,32.0,1879.0,7993.0,314.0,0.0,256.0,0.0,0.0,1547.0
2023-01-17 23:00:00+01:00,245.0,5328.0,32.0,1652.0,7644.0,316.0,0.0,234.0,0.0,0.0,1192.0
2023-01-18 00:00:00+01:00,250.0,4998.0,32.0,1642.0,7680.0,317.0,0.0,225.0,0.0,0.0,1290.0
2023-01-18 01:00:00+01:00,247.0,4969.0,31.0,1641.0,7619.0,317.0,0.0,216.0,0.0,0.0,1162.0
2023-01-18 02:00:00+01:00,253.0,4855.0,30.0,1572.0,7480.0,315.0,0.0,205.0,0.0,0.0,1213.0
2023-01-18 03:00:00+01:00,248.0,4647.0,32.0,1543.0,7526.0,309.0,0.0,203.0,0.0,0.0,1552.0
2023-01-18 04:00:00+01:00,220.0,4654.0,31.0,1569.0,7839.0,307.0,0.0,203.0,0.0,0.0,1597.0
2023-01-18 05:00:00+01:00,194.0,4628.0,31.0,1572.0,8015.0,308.0,0.0,203.0,0.0,0.0,1604.0
2023-01-18 06:00:00+01:00,181.0,5185.0,30.0,1952.0,9079.0,310.0,29.0,202.0,0.0,0.0,1489.0
2023-01-18 07:00:00+01:00,182.0,5387.0,31.0,2025.0,10331.0,310.0,88.0,204.0,0.0,12.0,1227.0
2023-01-18 08:00:00+01:00,184.0,5358.0,33.0,2017.0,10948.0,313.0,656.0,245.0,50.0,141.0,983.0
2023-01-18 09:00:00+01:00,185.0,5292.0,33.0,2008.0,11087.0,314.0,649.0,263.0,57.0,388.0,824.0
2023-01-18 10:00:00+01:00,185.0,5416.0,31.0,2044.0,10971.0,315.0,204.0,262.0,7.0,558.0,880.0
2023-01-18 11:00:00+01:00,184.0,5505.0,32.0,1977.0,10236.0,315.0,158.0,264.0,0.0,742.0,891.0
2023-01-18 12:00:00+01:00,185.0,5551.0,33.0,1945.0,10685.0,314.0,84.0,246.0,0.0,721.0,885.0
2023-01-18 13:00:00+01:00,188.0,5532.0,33.0,1940.0,10896.0,313.0,37.0,245.0,0.0,519.0,1026.0
2023-01-18 14:00:00+01:00,216.0,5567.0,33.0,1977.0,10500.0,313.0,5.0,261.0,0.0,375.0,1157.0
2023-01-18 15:00:00+01:00,252.0,5411.0,32.0,2003.0,10495.0,317.0,39.0,262.0,50.0,199.0,1287.0
2023-01-18 16:00:00+01:00,260.0,5179.0,33.0,2006.0,11005.0,317.0,335.0,265.0,57.0,27.0,1554.0
2023-01-18 17:00:00+01:00,260.0,5358.0,34.0,2016.0,10744.0,317.0,634.0,267.0,58.0,0.0,1630.0
2023-01-18 18:00:00+01:00,262.0,5513.0,34.0,2041.0,10772.0,317.0,541.0,275.0,57.0,0.0,1392.0
