,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2024-01-03 04:45:00+02:00,771.0,329.0,467.0,0.0,769.0,1317.0,4364.0,270.0,0.0,0.0,12.0,1940.0
2024-01-03 05:00:00+02:00,769.0,318.0,465.0,0.0,772.0,1330.0,4363.0,269.0,0.0,0.0,12.0,1944.0
2024-01-03 05:15:00+02:00,755.0,313.0,471.0,0.0,772.0,1348.0,4363.0,267.0,0.0,0.0,12.0,1950.0
2024-01-03 05:30:00+02:00,756.0,322.0,472.0,0.0,776.0,1367.0,4363.0,267.0,0.0,0.0,12.0,1923.0
2024-01-03 05:45:00+02:00,763.0,329.0,470.0,0.0,779.0,1417.0,4363.0,267.0,0.0,0.0,12.0,1943.0
2024-01-03 06:00:00+02:00,772.0,356.0,464.0,0.0,784.0,1537.0,4365.0,270.0,0.0,0.0,12.0,1944.0
2024-01-03 06:15:00+02:00,781.0,382.0,473.0,0.0,793.0,1653.0,4353.0,270.0,0.0,0.0,12.0,1936.0
2024-01-03 06:30:00+02:00,787.0,390.0,479.0,0.0,800.0,1715.0,4343.0,270.0,0.0,0.0,12.0,1896.0
2024-01-03 06:45:00+02:00,789.0,402.0,487.0,0.0,803.0,1753.0,4343.0,270.0,0.0,0.0,12.0,1830.0
2024-01-03 07:00:00+02:00,783.0,472.0,504.0,0.0,804.0,1769.0,4342.0,270.0,0.0,0.0,12.0,1796.0
2024-01-03 07:15:00+02:00,782.0,511.0,530.0,0.0,801.0,1808.0,4343.0,270.0,0.0,0.0,17.0,1786.0
2024-01-03 07:30:00+02:00,790.0,501.0,541.0,0.0,810.0,1866.0,4342.0,273.0,0.0,0.0,23.0,1796.0
2024-01-03 07:45:00+02:00,791.0,507.0,542.0,0.0,828.0,1902.0,4343.0,273.0,0.0,0.0,30.0,1826.0
2024-01-03 08:00:00+02:00,789.0,527.0,544.0,0.0,843.0,2096.0,4347.0,271.0,0.0,0.0,32.0,1860.0
2024-01-03 08:15:00+02:00,778.0,553.0,543.0,0.0,843.0,2254.0,4352.0,270.0,0.0,0.0,33.0,1872.0
2024-01-03 08:30:00+02:00,778.0,557.0,543.0,0.0,844.0,2232.0,4351.0,270.0,0.0,0.0,33.0,1897.0
2024-01-03 08:45:00+02:00,768.0,557.0,543.0,0.0,849.0,2176.0,4352.0,270.0,0.0,0.0,33.0,1880.0
2024-01-03 09:00:00+02:00,768.0,563.0,543.0,0.0,852.0,2087.0,4350.0,270.0,0.0,0.0,33.0,1839.0
2024-01-03 09:15:00+02:00,771.0,569.0,544.0,0.0,850.0,2067.0,4351.0,270.0,0.0,0.0,33.0,1827.0
2024-01-03 09:30:00+02:00,768.0,570.0,544.0,0.0,851.0,2082.0,4360.0,270.0,0.0,1.0,33.0,1858.0
2024-01-03 09:45:00+02:00,786.0,584.0,544.0,0.0,851.0,2125.0,4361.0,270.0,0.0,1.0,33.0,1882.0
2024-01-03 10:00:00+02:00,776.0,611.0,543.0,32.0,848.0,2091.0,4361.0,270.0,0.0,4.0,33.0,1879.0
2024-01-03 10:15:00+02:00,793.0,610.0,543.0,43.0,850.0,2068.0,4362.0,268.0,0.0,10.0,33.0,1878.0
2024-01-03 10:30:00+02:00,792.0,605.0,541.0,61.0,852.0,2081.0,4362.0,267.0,0.0,15.0,33.0,1884.0
2024-01-03 10:45:00+02:00,801.0,604.0,535.0,66.0,852.0,2113.0,4362.0,267.0,0.0,21.0,33.0,1877.0
2024-01-03 11:00:00+02:00,800.0,609.0,535.0,3.0,848.0,2150.0,4361.0,267.0,0.0,26.0,33.0,1863.0
2024-01-03 11:15:00+02:00,796.0,614.0,537.0,0.0,846.0,2157.0,4362.0,267.0,0.0,31.0,33.0,1800.0
2024-01-03 11:30:00+02:00,806.0,656.0,538.0,0.0,849.0,2191.0,4360.0,264.0,0.0,35.0,33.0,1712.0
2024-01-03 11:45:00+02:00,813.0,660.0,537.0,0.0,849.0,2217.0,4363.0,266.0,0.0,40.0,33.0,1666.0
2024-01-03 12:00:00+02:00,809.0,659.0,537.0,0.0,850.0,2167.0,4362.0,265.0,0.0,41.0,33.0,1650.0
2024-01-03 12:15:00+02:00,810.0,726.0,536.0,0.0,856.0,2121.0,4360.0,267.0,0.0,40.0,33.0,1637.0
2024-01-03 12:30:00+02:00,820.0,743.0,535.0,0.0,855.0,2138.0,4360.0,265.0,0.0,38.0,33.0,1618.0
2024-01-03 12:45:00+02:00,818.0,745.0,536.0,0.0,858.0,2175.0,4361.0,264.0,0.0,37.0,33.0,1599.0
2024-01-03 13:00:00+02:00,818.0,750.0,542.0,0.0,857.0,2252.0,4361.0,264.0,0.0,33.0,33.0,1551.0
2024-01-03 13:15:00+02:00,807.0,754.0,546.0,0.0,858.0,2230.0,4362.0,264.0,0.0,25.0,33.0,1492.0
2024-01-03 13:30:00+02:00,808.0,753.0,558.0,0.0,857.0,2190.0,4361.0,266.0,0.0,18.0,33.0,1461.0
2024-01-03 13:45:00+02:00,821.0,756.0,560.0,0.0,855.0,2185.0,4361.0,265.0,0.0,10.0,33.0,1447.0
2024-01-03 14:00:00+02:00,814.0,764.0,560.0,0.0,847.0,2191.0,4361.0,266.0,0.0,6.0,33.0,1471.0
2024-01-03 14:15:00+02:00,824.0,759.0,561.0,0.0,783.0,2181.0,4362.0,265.0,0.0,4.0,33.0,1483.0
2024-01-03 14:30:00+02:00,824.0,766.0,563.0,0.0,775.0,2163.0,4361.0,263.0,0.0,2.0,33.0,1514.0
2024-01-03 14:45:00+02:00,845.0,761.0,565.0,0.0,789.0,2173.0,4361.0,263.0,0.0,1.0,33.0,1542.0
2024-01-03 15:00:00+02:00,840.0,745.0,567.0,0.0,800.0,2186.0,4362.0,263.0,0.0,0.0,33.0,1565.0
2024-01-03 15:15:00+02:00,841.0,746.0,567.0,0.0,797.0,2200.0,4362.0,263.0,0.0,0.0,33.0,1567.0
2024-01-03 15:30:00+02:00,830.0,748.0,566.0,0.0,798.0,2209.0,4361.0,263.0,0.0,0.0,33.0,1600.0
2024-01-03 15:45:00+02:00,816.0,752.0,568.0,0.0,874.0,2172.0,4361.0,264.0,0.0,0.0,33.0,1639.0
2024-01-03 16:00:00+02:00,809.0,749.0,568.0,0.0,882.0,2164.0,4363.0,265.0,0.0,0.0,47.0,1705.0
2024-01-03 16:15:00+02:00,813.0,756.0,568.0,0.0,883.0,2171.0,4361.0,265.0,0.0,0.0,53.0,1778.0
2024-01-03 16:30:00+02:00,822.0,755.0,565.0,0.0,885.0,2134.0,4361.0,265.0,0.0,0.0,54.0,1859.0
2024-01-03 16:45:00+02:00,830.0,759.0,565.0,0.0,883.0,2108.0,4361.0,265.0,0.0,0.0,44.0,1925.0
2024-01-03 17:00:00+02:00,798.0,762.0,569.0,0.0,880.0,2084.0,4364.0,265.0,0.0,0.0,34.0,1985.0
2024-01-03 17:15:00+02:00,799.0,753.0,574.0,0.0,880.0,2125.0,4365.0,266.0,0.0,0.0,32.0,2022.0
2024-01-03 17:30:00+02:00,810.0,755.0,583.0,0.0,881.0,2071.0,4363.0,268.0,0.0,0.0,32.0,2037.0
2024-01-03 17:45:00+02:00,807.0,762.0,600.0,0.0,880.0,2034.0,4363.0,268.0,0.0,0.0,32.0,2045.0
2024-01-03 18:00:00+02:00,801.0,737.0,609.0,0.0,880.0,1979.0,4364.0,268.0,0.0,0.0,32.0,2038.0
2024-01-03 18:15:00+02:00,794.0,741.0,607.0,0.0,882.0,1941.0,4364.0,268.0,0.0,0.0,30.0,2044.0
2024-01-03 18:30:00+02:00,797.0,741.0,607.0,0.0,882.0,1872.0,4364.0,268.0,0.0,0.0,30.0,2054.0
2024-01-03 18:45:00+02:00,804.0,724.0,607.0,0.0,880.0,1885.0,4364.0,268.0,0.0,0.0,30.0,2022.0
2024-01-03 19:00:00+02:00,805.0,724.0,606.0,0.0,880.0,1910.0,4364.0,268.0,0.0,0.0,31.0,1977.0
2024-01-03 19:15:00+02:00,818.0,723.0,606.0,0.0,881.0,1962.0,4364.0,268.0,0.0,0.0,32.0,1956.0
2024-01-03 19:30:00+02:00,809.0,718.0,601.0,0.0,879.0,1995.0,4364.0,271.0,0.0,0.0,32.0,1954.0
2024-01-03 19:45:00+02:00,795.0,715.0,598.0,0.0,882.0,1961.0,4364.0,271.0,0.0,0.0,32.0,1966.0
2024-01-03 20:00:00+02:00,786.0,712.0,595.0,0.0,880.0,1929.0,4363.0,271.0,0.0,0.0,32.0,1977.0
2024-01-03 20:15:00+02:00,796.0,711.0,590.0,0.0,875.0,1916.0,4360.0,271.0,0.0,0.0,32.0,1966.0
2024-01-03 20:30:00+02:00,811.0,732.0,592.0,0.0,877.0,1899.0,4362.0,271.0,0.0,0.0,32.0,1941.0
2024-01-03 20:45:00+02:00,797.0,738.0,584.0,0.0,875.0,1931.0,4362.0,271.0,0.0,0.0,32.0,1912.0
2024-01-03 21:00:00+02:00,791.0,724.0,573.0,0.0,876.0,1929.0,4361.0,271.0,0.0,0.0,33.0,1894.0
2024-01-03 21:15:00+02:00,795.0,726.0,583.0,0.0,880.0,1929.0,4361.0,271.0,0.0,0.0,53.0,1857.0
2024-01-03 21:30:00+02:00,805.0,750.0,591.0,0.0,882.0,1979.0,4363.0,271.0,0.0,0.0,62.0,1841.0
2024-01-03 21:45:00+02:00,820.0,751.0,594.0,0.0,884.0,2009.0,4364.0,271.0,0.0,0.0,62.0,1864.0
2024-01-03 22:00:00+02:00,809.0,754.0,595.0,0.0,885.0,1911.0,4363.0,271.0,0.0,0.0,51.0,1877.0
2024-01-03 22:15:00+02:00,823.0,746.0,598.0,0.0,884.0,1808.0,4362.0,271.0,0.0,0.0,34.0,1885.0
2024-01-03 22:30:00+02:00,830.0,746.0,597.0,0.0,883.0,1805.0,4362.0,271.0,0.0,0.0,34.0,1877.0
2024-01-03 22:45:00+02:00,820.0,737.0,597.0,0.0,880.0,1769.0,4361.0,272.0,0.0,0.0,34.0,1918.0
2024-01-03 23:00:00+02:00,814.0,736.0,594.0,0.0,878.0,1685.0,4362.0,274.0,0.0,0.0,34.0,1936.0
2024-01-03 23:15:00+02:00,818.0,736.0,588.0,0.0,878.0,1640.0,4361.0,274.0,0.0,0.0,34.0,1915.0
2024-01-03 23:30:00+02:00,800.0,749.0,585.0,0.0,877.0,1606.0,4362.0,274.0,0.0,0.0,34.0,1895.0
2024-01-03 23:45:00+02:00,811.0,755.0,586.0,0.0,876.0,1576.0,4361.0,274.0,0.0,0.0,34.0,1882.0
2024-01-04 00:00:00+02:00,808.0,758.0,586.0,0.0,873.0,1501.0,4360.0,274.0,0.0,0.0,34.0,1875.0
2024-01-04 00:15:00+02:00,820.0,751.0,587.0,0.0,872.0,1471.0,4363.0,274.0,0.0,0.0,34.0,1870.0
2024-01-04 00:30:00+02:00,821.0,750.0,587.0,0.0,872.0,1512.0,4362.0,274.0,0.0,0.0,34.0,1849.0
2024-01-04 00:45:00+02:00,832.0,746.0,586.0,0.0,873.0,1498.0,4356.0,274.0,0.0,0.0,34.0,1834.0
2024-01-04 01:00:00+02:00,827.0,745.0,587.0,0.0,872.0,1529.0,4335.0,274.0,0.0,0.0,34.0,1827.0
2024-01-04 01:15:00+02:00,828.0,732.0,586.0,0.0,873.0,1582.0,4334.0,274.0,0.0,0.0,34.0,1817.0
2024-01-04 01:30:00+02:00,835.0,729.0,584.0,0.0,870.0,1594.0,4332.0,274.0,0.0,0.0,34.0,1814.0
2024-01-04 01:45:00+02:00,822.0,730.0,582.0,0.0,868.0,1564.0,4333.0,274.0,0.0,0.0,34.0,1831.0
2024-01-04 02:00:00+02:00,805.0,739.0,582.0,0.0,860.0,1482.0,4333.0,274.0,0.0,0.0,34.0,1844.0
2024-01-04 02:15:00+02:00,825.0,733.0,582.0,0.0,843.0,1488.0,4335.0,274.0,0.0,0.0,34.0,1831.0
2024-01-04 02:30:00+02:00,826.0,733.0,582.0,0.0,843.0,1487.0,4335.0,274.0,0.0,0.0,34.0,1806.0
2024-01-04 02:45:00+02:00,820.0,716.0,580.0,0.0,844.0,1471.0,4334.0,274.0,0.0,0.0,34.0,1778.0
2024-01-04 03:00:00+02:00,822.0,714.0,575.0,0.0,836.0,1345.0,4334.0,274.0,0.0,0.0,34.0,1742.0
2024-01-04 03:15:00+02:00,834.0,715.0,560.0,0.0,838.0,1272.0,4335.0,274.0,0.0,0.0,34.0,1714.0
2024-01-04 03:30:00+02:00,820.0,716.0,547.0,0.0,840.0,1310.0,4334.0,274.0,0.0,0.0,34.0,1700.0
2024-01-04 03:45:00+02:00,816.0,715.0,534.0,0.0,841.0,1309.0,4334.0,274.0,0.0,0.0,34.0,1671.0
2024-01-04 04:00:00+02:00,817.0,711.0,527.0,0.0,841.0,1398.0,4335.0,274.0,0.0,0.0,34.0,1630.0
2024-01-04 04:15:00+02:00,827.0,731.0,517.0,0.0,844.0,1472.0,4335.0,274.0,0.0,0.0,34.0,1617.0
2024-01-04 04:30:00+02:00,823.0,736.0,514.0,0.0,833.0,1493.0,4335.0,274.0,0.0,0.0,34.0,1603.0
2024-01-04 04:45:00+02:00,810.0,730.0,514.0,0.0,826.0,1572.0,4335.0,274.0,1.0,0.0,33.0,1600.0
2024-01-04 05:00:00+02:00,800.0,735.0,516.0,0.0,827.0,1629.0,4335.0,274.0,1.0,0.0,33.0,1558.0
2024-01-04 05:15:00+02:00,830.0,726.0,516.0,0.0,842.0,1675.0,4336.0,274.0,1.0,0.0,33.0,1541.0
2024-01-04 05:30:00+02:00,818.0,734.0,516.0,0.0,847.0,1706.0,4334.0,274.0,1.0,0.0,33.0,1526.0
2024-01-04 05:45:00+02:00,820.0,742.0,516.0,0.0,847.0,1725.0,4335.0,274.0,1.0,0.0,33.0,1522.0
2024-01-04 06:00:00+02:00,831.0,755.0,519.0,0.0,849.0,1809.0,4335.0,274.0,1.0,0.0,33.0,1517.0
2024-01-04 06:15:00+02:00,834.0,754.0,549.0,0.0,855.0,1929.0,4336.0,274.0,1.0,0.0,33.0,1512.0
2024-01-04 06:30:00+02:00,828.0,748.0,590.0,0.0,862.0,1954.0,4337.0,274.0,1.0,0.0,33.0,1513.0
2024-01-04 06:45:00+02:00,833.0,726.0,602.0,0.0,863.0,1973.0,4334.0,277.0,1.0,0.0,33.0,1521.0
2024-01-04 07:00:00+02:00,813.0,708.0,609.0,0.0,868.0,1909.0,4336.0,277.0,1.0,0.0,33.0,1506.0
2024-01-04 07:15:00+02:00,827.0,720.0,615.0,0.0,872.0,1901.0,4336.0,291.0,1.0,0.0,33.0,1513.0
2024-01-04 07:30:00+02:00,848.0,731.0,612.0,0.0,877.0,1817.0,4335.0,302.0,1.0,0.0,33.0,1524.0
2024-01-04 07:45:00+02:00,832.0,726.0,616.0,0.0,879.0,1787.0,4336.0,310.0,1.0,0.0,33.0,1527.0
2024-01-04 08:00:00+02:00,837.0,722.0,618.0,0.0,880.0,2055.0,4336.0,316.0,1.0,0.0,33.0,1562.0
2024-01-04 08:15:00+02:00,823.0,730.0,622.0,1.0,881.0,2072.0,4335.0,317.0,1.0,0.0,33.0,1622.0
2024-01-04 08:30:00+02:00,819.0,746.0,623.0,0.0,881.0,1971.0,4333.0,317.0,1.0,0.0,33.0,1648.0
2024-01-04 08:45:00+02:00,832.0,742.0,623.0,0.0,880.0,1934.0,4334.0,318.0,1.0,0.0,33.0,1665.0
2024-01-04 09:00:00+02:00,822.0,743.0,624.0,0.0,880.0,1902.0,4334.0,318.0,1.0,0.0,33.0,1665.0
2024-01-04 09:15:00+02:00,838.0,740.0,632.0,1.0,880.0,1902.0,4334.0,314.0,1.0,0.0,33.0,1704.0
2024-01-04 09:30:00+02:00,830.0,742.0,634.0,0.0,879.0,1927.0,4335.0,314.0,1.0,1.0,33.0,1701.0
2024-01-04 09:45:00+02:00,832.0,743.0,637.0,0.0,880.0,1921.0,4334.0,316.0,1.0,1.0,33.0,1697.0
2024-01-04 10:00:00+02:00,826.0,751.0,637.0,0.0,882.0,1894.0,4334.0,317.0,1.0,4.0,33.0,1675.0
2024-01-04 10:15:00+02:00,845.0,761.0,637.0,0.0,882.0,1912.0,4334.0,314.0,1.0,10.0,33.0,1649.0
2024-01-04 10:30:00+02:00,838.0,765.0,637.0,0.0,880.0,1940.0,4335.0,314.0,1.0,16.0,33.0,1639.0
2024-01-04 10:45:00+02:00,833.0,760.0,635.0,0.0,877.0,1981.0,4336.0,314.0,1.0,22.0,33.0,1603.0
2024-01-04 11:00:00+02:00,841.0,740.0,634.0,0.0,876.0,2052.0,4334.0,305.0,1.0,27.0,33.0,1571.0
2024-01-04 11:15:00+02:00,846.0,709.0,634.0,0.0,868.0,2110.0,4336.0,284.0,1.0,31.0,33.0,1533.0
2024-01-04 11:30:00+02:00,837.0,703.0,633.0,0.0,868.0,2142.0,4334.0,280.0,1.0,36.0,36.0,1477.0
2024-01-04 11:45:00+02:00,845.0,705.0,634.0,0.0,869.0,2117.0,4334.0,280.0,1.0,41.0,51.0,1452.0
2024-01-04 12:00:00+02:00,846.0,704.0,631.0,0.0,874.0,2013.0,4336.0,276.0,1.0,42.0,45.0,1438.0
2024-01-04 12:15:00+02:00,828.0,700.0,631.0,0.0,876.0,1997.0,4335.0,271.0,1.0,40.0,32.0,1440.0
2024-01-04 12:30:00+02:00,829.0,715.0,628.0,0.0,879.0,1993.0,4335.0,270.0,0.0,39.0,38.0,1503.0
2024-01-04 12:45:00+02:00,826.0,710.0,630.0,1.0,888.0,2006.0,4335.0,269.0,0.0,37.0,57.0,1524.0
2024-01-04 13:00:00+02:00,834.0,698.0,630.0,1.0,884.0,2078.0,4334.0,270.0,0.0,33.0,57.0,1505.0
2024-01-04 13:15:00+02:00,828.0,707.0,630.0,1.0,879.0,2058.0,4336.0,270.0,1.0,25.0,57.0,1503.0
2024-01-04 13:30:00+02:00,846.0,716.0,631.0,0.0,885.0,2061.0,4335.0,271.0,1.0,18.0,58.0,1504.0
2024-01-04 13:45:00+02:00,830.0,689.0,630.0,0.0,891.0,2101.0,4335.0,272.0,1.0,11.0,58.0,1466.0
2024-01-04 14:00:00+02:00,847.0,670.0,631.0,0.0,891.0,2144.0,4335.0,272.0,1.0,7.0,58.0,1417.0
2024-01-04 14:15:00+02:00,846.0,652.0,632.0,0.0,891.0,2196.0,4337.0,272.0,1.0,5.0,58.0,1403.0
2024-01-04 14:30:00+02:00,841.0,646.0,632.0,0.0,893.0,2201.0,4337.0,272.0,1.0,3.0,58.0,1392.0
2024-01-04 14:45:00+02:00,825.0,652.0,632.0,0.0,892.0,2246.0,4346.0,272.0,1.0,1.0,58.0,1392.0
2024-01-04 15:00:00+02:00,832.0,650.0,632.0,0.0,893.0,2284.0,4362.0,272.0,1.0,0.0,58.0,1409.0
2024-01-04 15:15:00+02:00,816.0,655.0,633.0,0.0,894.0,2340.0,4364.0,272.0,1.0,0.0,58.0,1434.0
2024-01-04 15:30:00+02:00,835.0,664.0,633.0,0.0,892.0,2319.0,4365.0,272.0,1.0,0.0,58.0,1437.0
2024-01-04 15:45:00+02:00,809.0,669.0,634.0,0.0,891.0,2315.0,4363.0,272.0,1.0,0.0,58.0,1448.0
2024-01-04 16:00:00+02:00,810.0,673.0,634.0,0.0,891.0,2292.0,4365.0,272.0,1.0,0.0,58.0,1445.0
2024-01-04 16:15:00+02:00,823.0,673.0,633.0,0.0,892.0,2289.0,4364.0,273.0,1.0,0.0,58.0,1438.0
2024-01-04 16:30:00+02:00,819.0,667.0,633.0,0.0,892.0,2351.0,4365.0,275.0,1.0,0.0,58.0,1446.0
2024-01-04 16:45:00+02:00,826.0,666.0,633.0,0.0,894.0,2383.0,4364.0,275.0,1.0,0.0,58.0,1439.0
2024-01-04 17:00:00+02:00,828.0,669.0,632.0,0.0,886.0,2306.0,4364.0,275.0,1.0,0.0,51.0,1429.0
2024-01-04 17:15:00+02:00,831.0,677.0,632.0,0.0,862.0,2276.0,4364.0,275.0,1.0,0.0,49.0,1370.0
2024-01-04 17:30:00+02:00,834.0,674.0,632.0,0.0,856.0,2333.0,4364.0,275.0,1.0,0.0,49.0,1314.0
2024-01-04 17:45:00+02:00,837.0,670.0,632.0,0.0,869.0,2349.0,4367.0,273.0,1.0,0.0,47.0,1291.0
2024-01-04 18:00:00+02:00,836.0,666.0,632.0,0.0,871.0,2301.0,4366.0,272.0,1.0,0.0,47.0,1289.0
2024-01-04 18:15:00+02:00,857.0,665.0,632.0,0.0,888.0,2259.0,4364.0,272.0,1.0,0.0,47.0,1314.0
2024-01-04 18:30:00+02:00,859.0,668.0,632.0,0.0,892.0,2248.0,4364.0,272.0,1.0,0.0,47.0,1343.0
2024-01-04 18:45:00+02:00,857.0,661.0,632.0,0.0,891.0,2285.0,4366.0,275.0,1.0,0.0,53.0,1365.0
2024-01-04 19:00:00+02:00,842.0,650.0,632.0,0.0,892.0,2220.0,4365.0,275.0,1.0,0.0,58.0,1367.0
2024-01-04 19:15:00+02:00,857.0,649.0,633.0,0.0,893.0,2174.0,4366.0,275.0,1.0,0.0,58.0,1371.0
2024-01-04 19:30:00+02:00,840.0,654.0,634.0,0.0,895.0,2156.0,4368.0,275.0,1.0,0.0,58.0,1376.0
2024-01-04 19:45:00+02:00,811.0,672.0,632.0,0.0,894.0,2145.0,4367.0,279.0,1.0,0.0,58.0,1381.0
2024-01-04 20:00:00+02:00,820.0,701.0,632.0,0.0,895.0,2126.0,4368.0,281.0,1.0,0.0,57.0,1399.0
2024-01-04 20:15:00+02:00,821.0,703.0,632.0,0.0,897.0,2076.0,4367.0,272.0,1.0,0.0,57.0,1406.0
2024-01-04 20:30:00+02:00,834.0,684.0,632.0,0.0,897.0,2052.0,4368.0,276.0,1.0,0.0,58.0,1399.0
2024-01-04 20:45:00+02:00,840.0,659.0,632.0,0.0,895.0,2046.0,4368.0,282.0,1.0,0.0,58.0,1387.0
2024-01-04 21:00:00+02:00,833.0,648.0,633.0,0.0,893.0,2031.0,4368.0,282.0,1.0,0.0,58.0,1375.0
2024-01-04 21:15:00+02:00,832.0,663.0,634.0,0.0,878.0,1994.0,4368.0,277.0,1.0,0.0,58.0,1380.0
2024-01-04 21:30:00+02:00,839.0,647.0,633.0,0.0,878.0,1953.0,4367.0,286.0,1.0,0.0,58.0,1402.0
2024-01-04 21:45:00+02:00,820.0,658.0,633.0,0.0,880.0,1921.0,4370.0,284.0,1.0,0.0,58.0,1401.0
2024-01-04 22:00:00+02:00,815.0,632.0,633.0,0.0,884.0,1928.0,4368.0,270.0,1.0,0.0,58.0,1410.0
2024-01-04 22:15:00+02:00,813.0,648.0,631.0,0.0,886.0,1994.0,4367.0,270.0,1.0,0.0,58.0,1435.0
2024-01-04 22:30:00+02:00,826.0,679.0,630.0,0.0,898.0,1991.0,4368.0,270.0,1.0,0.0,58.0,1469.0
2024-01-04 22:45:00+02:00,825.0,667.0,630.0,0.0,904.0,1955.0,4364.0,270.0,1.0,0.0,58.0,1517.0
2024-01-04 23:00:00+02:00,804.0,660.0,630.0,0.0,903.0,1969.0,4364.0,273.0,1.0,0.0,58.0,1572.0
2024-01-04 23:15:00+02:00,826.0,659.0,632.0,0.0,905.0,1991.0,4364.0,273.0,1.0,0.0,58.0,1594.0
2024-01-04 23:30:00+02:00,815.0,664.0,632.0,0.0,904.0,2008.0,4365.0,273.0,1.0,0.0,58.0,1608.0
2024-01-04 23:45:00+02:00,821.0,674.0,632.0,0.0,902.0,1993.0,4364.0,273.0,1.0,0.0,58.0,1646.0
2024-01-05 00:00:00+02:00,819.0,623.0,632.0,0.0,900.0,1968.0,4366.0,273.0,1.0,0.0,44.0,1672.0
2024-01-05 00:15:00+02:00,811.0,554.0,633.0,0.0,891.0,1948.0,4364.0,273.0,1.0,0.0,35.0,1673.0
2024-01-05 00:30:00+02:00,808.0,538.0,633.0,0.0,882.0,1890.0,4364.0,273.0,1.0,0.0,35.0,1658.0
2024-01-05 00:45:00+02:00,810.0,522.0,634.0,0.0,879.0,1817.0,4365.0,273.0,1.0,0.0,35.0,1679.0
2024-01-05 01:00:00+02:00,810.0,507.0,634.0,0.0,877.0,1789.0,4367.0,273.0,1.0,0.0,35.0,1652.0
2024-01-05 01:15:00+02:00,806.0,502.0,634.0,0.0,873.0,1724.0,4366.0,271.0,1.0,0.0,35.0,1612.0
2024-01-05 01:30:00+02:00,816.0,489.0,634.0,0.0,872.0,1689.0,4365.0,272.0,1.0,0.0,35.0,1598.0
2024-01-05 01:45:00+02:00,805.0,479.0,633.0,0.0,872.0,1685.0,4365.0,273.0,1.0,0.0,35.0,1610.0
2024-01-05 02:00:00+02:00,799.0,458.0,633.0,0.0,863.0,1612.0,4366.0,270.0,1.0,0.0,35.0,1650.0
2024-01-05 02:15:00+02:00,804.0,457.0,633.0,0.0,841.0,1494.0,4365.0,270.0,1.0,0.0,35.0,1699.0
2024-01-05 02:30:00+02:00,794.0,458.0,634.0,0.0,819.0,1427.0,4365.0,270.0,1.0,0.0,31.0,1707.0
2024-01-05 02:45:00+02:00,790.0,458.0,633.0,0.0,803.0,1388.0,4364.0,270.0,1.0,0.0,26.0,1704.0
2024-01-05 03:00:00+02:00,792.0,460.0,640.0,0.0,799.0,1426.0,4366.0,270.0,1.0,0.0,23.0,1670.0
2024-01-05 03:15:00+02:00,786.0,469.0,645.0,0.0,801.0,1425.0,4366.0,270.0,1.0,0.0,21.0,1632.0
2024-01-05 03:30:00+02:00,788.0,466.0,642.0,0.0,801.0,1420.0,4366.0,270.0,1.0,0.0,21.0,1603.0
2024-01-05 03:45:00+02:00,820.0,455.0,632.0,0.0,801.0,1450.0,4365.0,270.0,1.0,0.0,21.0,1550.0
2024-01-05 04:00:00+02:00,832.0,454.0,651.0,0.0,800.0,1460.0,4366.0,270.0,1.0,0.0,21.0,1484.0
2024-01-05 04:15:00+02:00,813.0,454.0,671.0,0.0,799.0,1460.0,4366.0,270.0,1.0,0.0,21.0,1455.0
2024-01-05 04:30:00+02:00,815.0,454.0,674.0,0.0,804.0,1468.0,4365.0,270.0,1.0,0.0,20.0,1462.0
2024-01-05 04:45:00+02:00,812.0,457.0,677.0,0.0,824.0,1490.0,4366.0,270.0,1.0,0.0,20.0,1427.0
2024-01-05 05:00:00+02:00,825.0,453.0,678.0,0.0,834.0,1661.0,4367.0,270.0,1.0,0.0,21.0,1388.0
2024-01-05 05:15:00+02:00,835.0,451.0,679.0,0.0,826.0,1753.0,4365.0,270.0,1.0,0.0,28.0,1340.0
2024-01-05 05:30:00+02:00,824.0,465.0,679.0,0.0,835.0,1753.0,4364.0,270.0,1.0,0.0,31.0,1313.0
2024-01-05 05:45:00+02:00,836.0,464.0,680.0,1.0,842.0,1801.0,4366.0,270.0,1.0,0.0,31.0,1282.0
2024-01-05 06:00:00+02:00,835.0,473.0,692.0,0.0,866.0,1832.0,4365.0,270.0,1.0,0.0,32.0,1252.0
2024-01-05 06:15:00+02:00,853.0,519.0,701.0,0.0,890.0,1879.0,4364.0,267.0,1.0,0.0,33.0,1259.0
2024-01-05 06:30:00+02:00,858.0,544.0,706.0,0.0,899.0,1883.0,4367.0,267.0,1.0,0.0,33.0,1269.0
2024-01-05 06:45:00+02:00,856.0,569.0,708.0,0.0,903.0,1905.0,4366.0,267.0,1.0,0.0,31.0,1289.0
2024-01-05 07:00:00+02:00,843.0,580.0,708.0,0.0,908.0,1898.0,4365.0,268.0,1.0,0.0,31.0,1284.0
2024-01-05 07:15:00+02:00,840.0,624.0,701.0,0.0,891.0,1783.0,4364.0,287.0,1.0,0.0,31.0,1329.0
2024-01-05 07:30:00+02:00,854.0,648.0,696.0,1.0,879.0,1735.0,4363.0,300.0,1.0,0.0,31.0,1333.0
