,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated
2022-10-09 08:00:00+03:00,35.0,0.0,0.0,0.0,25.0,3.0,32.0,32.0,238.0
2022-10-09 09:00:00+03:00,35.0,0.0,0.0,0.0,25.0,3.0,63.0,32.0,198.0
2022-10-09 10:00:00+03:00,35.0,0.0,0.0,0.0,34.0,3.0,98.0,33.0,168.0
2022-10-09 11:00:00+03:00,34.0,0.0,0.0,340.0,25.0,3.0,181.0,33.0,228.0
2022-10-09 12:00:00+03:00,35.0,0.0,0.0,550.0,25.0,3.0,167.0,32.0,240.0
2022-10-09 13:00:00+03:00,35.0,0.0,0.0,665.0,25.0,3.0,150.0,33.0,216.0
2022-10-09 14:00:00+03:00,35.0,0.0,0.0,663.0,25.0,3.0,149.0,33.0,227.0
2022-10-09 15:00:00+03:00,34.0,0.0,0.0,661.0,25.0,3.0,115.0,33.0,205.0
2022-10-09 16:00:00+03:00,35.0,0.0,0.0,422.0,36.0,3.0,49.0,33.0,176.0
2022-10-09 17:00:00+03:00,35.0,0.0,50.0,0.0,41.0,3.0,4.0,33.0,137.0
2022-10-09 18:00:00+03:00,35.0,0.0,52.0,0.0,39.0,3.0,0.0,33.0,131.0
2022-10-09 19:00:00+03:00,35.0,0.0,75.0,0.0,50.0,3.0,0.0,33.0,157.0
2022-10-09 20:00:00+03:00,35.0,0.0,1.0,0.0,49.0,3.0,0.0,33.0,178.0
2022-10-09 21:00:00+03:00,35.0,0.0,0.0,0.0,49.0,3.0,0.0,33.0,174.0
2022-10-09 22:00:00+03:00,35.0,0.0,0.0,0.0,26.0,3.0,0.0,33.0,153.0
2022-10-09 23:00:00+03:00,35.0,0.0,0.0,0.0,25.0,3.0,0.0,33.0,128.0
2022-10-10 00:00:00+03:00,34.0,0.0,0.0,46.0,37.0,3.0,0.0,33.0,105.0
2022-10-10 01:00:00+03:00,34.0,0.0,0.0,213.0,37.0,3.0,0.0,33.0,94.0
2022-10-10 02:00:00+03:00,34.0,0.0,0.0,424.0,25.0,3.0,0.0,33.0,95.0
2022-10-10 03:00:00+03:00,34.0,0.0,0.0,429.0,25.0,3.0,0.0,33.0,130.0
2022-10-10 04:00:00+03:00,35.0,0.0,0.0,207.0,25.0,3.0,0.0,33.0,164.0
2022-10-10 05:00:00+03:00,34.0,0.0,0.0,0.0,25.0,3.0,0.0,33.0,168.0
2022-10-10 06:00:00+03:00,35.0,0.0,0.0,0.0,25.0,3.0,1.0,32.0,197.0
2022-10-10 07:00:00+03:00,35.0,0.0,311.0,0.0,68.0,3.0,23.0,32.0,219.0
2022-10-10 08:00:00+03:00,35.0,0.0,195.0,0.0,73.0,3.0,63.0,32.0,199.0
2022-10-10 09:00:00+03:00,34.0,0.0,262.0,0.0,73.0,3.0,95.0,32.0,174.0
2022-10-10 10:00:00+03:00,34.0,0.0,87.0,0.0,67.0,3.0,144.0,32.0,87.0
2022-10-10 11:00:00+03:00,34.0,0.0,80.0,0.0,50.0,3.0,165.0,32.0,55.0
2022-10-10 12:00:00+03:00,35.0,0.0,0.0,0.0,28.0,3.0,221.0,32.0,85.0
2022-10-10 13:00:00+03:00,35.0,0.0,0.0,0.0,26.0,3.0,222.0,32.0,136.0
2022-10-10 14:00:00+03:00,35.0,0.0,0.0,0.0,26.0,3.0,189.0,33.0,161.0
2022-10-10 15:00:00+03:00,35.0,0.0,0.0,67.0,25.0,3.0,130.0,33.0,199.0
2022-10-10 16:00:00+03:00,35.0,0.0,0.0,49.0,25.0,3.0,53.0,32.0,236.0
2022-10-10 17:00:00+03:00,35.0,0.0,1.0,0.0,25.0,3.0,3.0,32.0,252.0
2022-10-10 18:00:00+03:00,35.0,0.0,182.0,0.0,25.0,3.0,0.0,32.0,278.0
2022-10-10 19:00:00+03:00,35.0,0.0,170.0,0.0,25.0,3.0,0.0,32.0,393.0
2022-10-10 20:00:00+03:00,35.0,0.0,234.0,0.0,25.0,3.0,0.0,32.0,472.0
2022-10-10 21:00:00+03:00,35.0,0.0,137.0,0.0,25.0,3.0,0.0,32.0,466.0
2022-10-10 22:00:00+03:00,35.0,0.0,0.0,0.0,25.0,3.0,0.0,32.0,454.0
2022-10-10 23:00:00+03:00,35.0,0.0,0.0,103.0,25.0,3.0,0.0,33.0,469.0
2022-10-11 00:00:00+03:00,34.0,0.0,0.0,217.0,25.0,3.0,0.0,33.0,452.0
2022-10-11 01:00:00+03:00,34.0,0.0,0.0,248.0,25.0,3.0,0.0,34.0,433.0
2022-10-11 02:00:00+03:00,34.0,0.0,0.0,288.0,25.0,3.0,0.0,34.0,400.0
2022-10-11 03:00:00+03:00,34.0,0.0,0.0,258.0,25.0,3.0,0.0,34.0,353.0
2022-10-11 04:00:00+03:00,35.0,0.0,0.0,239.0,25.0,3.0,0.0,34.0,302.0
2022-10-11 05:00:00+03:00,35.0,0.0,0.0,219.0,25.0,3.0,0.0,34.0,275.0
2022-10-11 06:00:00+03:00,35.0,0.0,0.0,0.0,25.0,3.0,0.0,33.0,268.0
2022-10-11 07:00:00+03:00,35.0,0.0,196.0,0.0,25.0,3.0,13.0,33.0,276.0
2022-10-11 08:00:00+03:00,34.0,0.0,185.0,0.0,25.0,3.0,40.0,33.0,287.0
2022-10-11 09:00:00+03:00,34.0,0.0,306.0,0.0,26.0,3.0,38.0,33.0,282.0
2022-10-11 10:00:00+03:00,33.0,0.0,172.0,0.0,25.0,3.0,48.0,33.0,251.0
2022-10-11 11:00:00+03:00,32.0,0.0,1.0,0.0,25.0,3.0,93.0,33.0,347.0
2022-10-11 12:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,136.0,33.0,413.0
2022-10-11 13:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,124.0,34.0,448.0
2022-10-11 14:00:00+03:00,32.0,0.0,0.0,75.0,25.0,3.0,56.0,33.0,442.0
2022-10-11 15:00:00+03:00,32.0,0.0,0.0,75.0,25.0,3.0,40.0,33.0,426.0
2022-10-11 16:00:00+03:00,32.0,0.0,0.0,167.0,25.0,3.0,19.0,35.0,414.0
2022-10-11 17:00:00+03:00,32.0,0.0,140.0,0.0,25.0,3.0,1.0,47.0,398.0
2022-10-11 18:00:00+03:00,32.0,0.0,80.0,0.0,25.0,3.0,0.0,53.0,338.0
2022-10-11 19:00:00+03:00,32.0,0.0,299.0,0.0,25.0,3.0,0.0,53.0,301.0
2022-10-11 20:00:00+03:00,32.0,0.0,241.0,0.0,25.0,3.0,0.0,54.0,301.0
2022-10-11 21:00:00+03:00,32.0,0.0,115.0,0.0,40.0,3.0,0.0,52.0,309.0
2022-10-11 22:00:00+03:00,32.0,0.0,81.0,0.0,25.0,3.0,0.0,50.0,304.0
2022-10-11 23:00:00+03:00,32.0,0.0,0.0,68.0,25.0,3.0,0.0,54.0,280.0
2022-10-12 00:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,52.0,246.0
2022-10-12 01:00:00+03:00,32.0,0.0,0.0,404.0,25.0,3.0,0.0,49.0,233.0
2022-10-12 02:00:00+03:00,32.0,0.0,0.0,438.0,25.0,3.0,0.0,50.0,184.0
2022-10-12 03:00:00+03:00,32.0,0.0,0.0,436.0,25.0,3.0,0.0,51.0,163.0
2022-10-12 04:00:00+03:00,32.0,0.0,0.0,436.0,25.0,3.0,0.0,52.0,160.0
2022-10-12 05:00:00+03:00,32.0,0.0,0.0,401.0,32.0,3.0,0.0,55.0,166.0
2022-10-12 06:00:00+03:00,32.0,0.0,28.0,0.0,33.0,3.0,0.0,54.0,157.0
2022-10-12 07:00:00+03:00,32.0,0.0,393.0,0.0,25.0,3.0,16.0,54.0,150.0
2022-10-12 08:00:00+03:00,32.0,0.0,407.0,0.0,72.0,3.0,54.0,53.0,145.0
2022-10-12 09:00:00+03:00,32.0,0.0,380.0,0.0,68.0,3.0,82.0,53.0,131.0
2022-10-12 10:00:00+03:00,32.0,0.0,512.0,0.0,68.0,3.0,92.0,54.0,92.0
2022-10-12 11:00:00+03:00,32.0,0.0,3.0,91.0,25.0,3.0,89.0,54.0,89.0
2022-10-12 12:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,78.0,53.0,103.0
2022-10-12 13:00:00+03:00,32.0,0.0,0.0,0.0,33.0,3.0,66.0,53.0,109.0
2022-10-12 14:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,58.0,53.0,103.0
2022-10-12 15:00:00+03:00,32.0,0.0,0.0,48.0,25.0,3.0,42.0,53.0,127.0
2022-10-12 16:00:00+03:00,32.0,0.0,0.0,0.0,26.0,3.0,18.0,54.0,125.0
2022-10-12 17:00:00+03:00,32.0,0.0,41.0,0.0,38.0,3.0,1.0,54.0,97.0
2022-10-12 18:00:00+03:00,32.0,0.0,363.0,0.0,25.0,3.0,0.0,54.0,92.0
2022-10-12 19:00:00+03:00,32.0,0.0,591.0,0.0,94.0,3.0,0.0,53.0,66.0
2022-10-12 20:00:00+03:00,32.0,0.0,362.0,0.0,88.0,3.0,0.0,53.0,57.0
2022-10-12 21:00:00+03:00,32.0,0.0,346.0,0.0,88.0,3.0,0.0,53.0,47.0
2022-10-12 22:00:00+03:00,32.0,0.0,1.0,0.0,25.0,3.0,0.0,54.0,34.0
2022-10-12 23:00:00+03:00,32.0,0.0,0.0,0.0,41.0,3.0,0.0,54.0,64.0
2022-10-13 00:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,56.0
2022-10-13 01:00:00+03:00,32.0,0.0,0.0,405.0,46.0,3.0,0.0,54.0,51.0
2022-10-13 02:00:00+03:00,32.0,0.0,0.0,443.0,46.0,3.0,0.0,54.0,50.0
2022-10-13 03:00:00+03:00,32.0,0.0,0.0,442.0,50.0,3.0,0.0,54.0,59.0
2022-10-13 04:00:00+03:00,32.0,0.0,0.0,441.0,37.0,3.0,0.0,54.0,75.0
2022-10-13 05:00:00+03:00,32.0,0.0,0.0,403.0,50.0,3.0,0.0,54.0,86.0
2022-10-13 06:00:00+03:00,32.0,0.0,0.0,0.0,28.0,3.0,0.0,54.0,98.0
2022-10-13 07:00:00+03:00,32.0,0.0,58.0,0.0,41.0,3.0,15.0,54.0,80.0
2022-10-13 08:00:00+03:00,32.0,0.0,0.0,0.0,69.0,3.0,51.0,53.0,100.0
2022-10-13 09:00:00+03:00,32.0,0.0,205.0,0.0,73.0,3.0,86.0,54.0,63.0
2022-10-13 10:00:00+03:00,32.0,0.0,169.0,0.0,68.0,3.0,119.0,54.0,56.0
2022-10-13 11:00:00+03:00,32.0,0.0,51.0,0.0,25.0,3.0,88.0,54.0,39.0
2022-10-13 12:00:00+03:00,32.0,0.0,51.0,0.0,26.0,3.0,79.0,54.0,24.0
2022-10-13 13:00:00+03:00,32.0,0.0,68.0,0.0,25.0,3.0,70.0,54.0,34.0
2022-10-13 14:00:00+03:00,32.0,0.0,118.0,0.0,26.0,3.0,56.0,54.0,47.0
2022-10-13 15:00:00+03:00,32.0,0.0,150.0,0.0,25.0,3.0,37.0,54.0,41.0
2022-10-13 16:00:00+03:00,32.0,0.0,147.0,0.0,25.0,3.0,16.0,54.0,40.0
2022-10-13 17:00:00+03:00,32.0,0.0,101.0,0.0,25.0,3.0,1.0,54.0,52.0
2022-10-13 18:00:00+03:00,32.0,0.0,0.0,0.0,73.0,3.0,0.0,54.0,93.0
2022-10-13 19:00:00+03:00,32.0,0.0,181.0,0.0,68.0,3.0,0.0,54.0,169.0
2022-10-13 20:00:00+03:00,32.0,0.0,114.0,0.0,71.0,3.0,0.0,54.0,259.0
2022-10-13 21:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,297.0
2022-10-13 22:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,327.0
2022-10-13 23:00:00+03:00,32.0,0.0,0.0,23.0,25.0,3.0,0.0,54.0,333.0
2022-10-14 00:00:00+03:00,32.0,0.0,0.0,142.0,25.0,3.0,0.0,54.0,328.0
2022-10-14 01:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,315.0
2022-10-14 02:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,291.0
2022-10-14 03:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,283.0
2022-10-14 04:00:00+03:00,32.0,0.0,0.0,75.0,25.0,3.0,0.0,55.0,280.0
2022-10-14 05:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,272.0
2022-10-14 06:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,272.0
2022-10-14 07:00:00+03:00,32.0,0.0,172.0,0.0,25.0,3.0,26.0,54.0,274.0
2022-10-14 08:00:00+03:00,32.0,0.0,192.0,0.0,88.0,3.0,88.0,54.0,265.0
2022-10-14 09:00:00+03:00,32.0,0.0,0.0,0.0,88.0,3.0,153.0,54.0,193.0
2022-10-14 10:00:00+03:00,32.0,0.0,197.0,0.0,88.0,3.0,207.0,54.0,104.0
2022-10-14 11:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,235.0,54.0,71.0
2022-10-14 12:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,239.0,55.0,78.0
2022-10-14 13:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,214.0,54.0,91.0
2022-10-14 14:00:00+03:00,32.0,0.0,0.0,0.0,26.0,3.0,162.0,54.0,97.0
2022-10-14 15:00:00+03:00,32.0,0.0,0.0,0.0,26.0,3.0,101.0,54.0,82.0
2022-10-14 16:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,30.0,54.0,75.0
2022-10-14 17:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,1.0,54.0,89.0
2022-10-14 18:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,133.0
2022-10-14 19:00:00+03:00,32.0,0.0,139.0,0.0,25.0,3.0,0.0,53.0,187.0
2022-10-14 20:00:00+03:00,32.0,0.0,121.0,0.0,25.0,3.0,0.0,54.0,217.0
2022-10-14 21:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,209.0
2022-10-14 22:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,202.0
2022-10-14 23:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,195.0
2022-10-15 00:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,183.0
2022-10-15 01:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,170.0
2022-10-15 02:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,192.0
2022-10-15 03:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,178.0
2022-10-15 04:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,152.0
2022-10-15 05:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,146.0
2022-10-15 06:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,146.0
2022-10-15 07:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,13.0,55.0,145.0
2022-10-15 08:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,48.0,54.0,144.0
2022-10-15 09:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,97.0,54.0,129.0
2022-10-15 10:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,145.0,53.0,123.0
2022-10-15 11:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,144.0,53.0,129.0
2022-10-15 12:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,140.0,54.0,130.0
2022-10-15 13:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,127.0,53.0,128.0
2022-10-15 14:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,90.0,54.0,144.0
2022-10-15 15:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,53.0,54.0,170.0
2022-10-15 16:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,15.0,54.0,191.0
2022-10-15 17:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,187.0
2022-10-15 18:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,233.0
2022-10-15 19:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,53.0,286.0
2022-10-15 20:00:00+03:00,32.0,0.0,0.0,61.0,25.0,3.0,0.0,54.0,323.0
2022-10-15 21:00:00+03:00,32.0,0.0,0.0,59.0,25.0,3.0,0.0,53.0,341.0
2022-10-15 22:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,311.0
2022-10-15 23:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,282.0
2022-10-16 00:00:00+03:00,32.0,0.0,0.0,9.0,34.0,3.0,0.0,54.0,258.0
2022-10-16 01:00:00+03:00,32.0,0.0,0.0,579.0,25.0,3.0,0.0,54.0,242.0
2022-10-16 02:00:00+03:00,32.0,0.0,0.0,596.0,34.0,3.0,0.0,54.0,192.0
2022-10-16 03:00:00+03:00,32.0,0.0,0.0,802.0,35.0,3.0,0.0,54.0,173.0
2022-10-16 04:00:00+03:00,32.0,0.0,0.0,882.0,25.0,3.0,0.0,54.0,182.0
2022-10-16 05:00:00+03:00,32.0,0.0,0.0,840.0,25.0,3.0,0.0,55.0,195.0
2022-10-16 06:00:00+03:00,32.0,0.0,0.0,600.0,31.0,3.0,0.0,54.0,202.0
2022-10-16 07:00:00+03:00,32.0,0.0,0.0,213.0,35.0,3.0,7.0,54.0,228.0
2022-10-16 08:00:00+03:00,32.0,0.0,0.0,211.0,25.0,3.0,26.0,54.0,227.0
2022-10-16 09:00:00+03:00,32.0,0.0,35.0,0.0,41.0,3.0,31.0,54.0,215.0
2022-10-16 10:00:00+03:00,32.0,0.0,42.0,0.0,25.0,3.0,39.0,54.0,210.0
2022-10-16 11:00:00+03:00,32.0,0.0,0.0,158.0,25.0,3.0,35.0,54.0,228.0
2022-10-16 12:00:00+03:00,32.0,0.0,0.0,428.0,25.0,3.0,44.0,54.0,235.0
2022-10-16 13:00:00+03:00,32.0,0.0,0.0,427.0,25.0,3.0,42.0,54.0,233.0
2022-10-16 14:00:00+03:00,32.0,0.0,0.0,210.0,25.0,3.0,48.0,54.0,270.0
2022-10-16 15:00:00+03:00,32.0,0.0,0.0,210.0,25.0,3.0,43.0,55.0,260.0
2022-10-16 16:00:00+03:00,32.0,0.0,0.0,17.0,25.0,3.0,18.0,54.0,251.0
2022-10-16 17:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,246.0
2022-10-16 18:00:00+03:00,32.0,0.0,58.0,0.0,25.0,3.0,0.0,54.0,220.0
2022-10-16 19:00:00+03:00,32.0,0.0,18.0,0.0,25.0,3.0,0.0,54.0,253.0
2022-10-16 20:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,304.0
2022-10-16 21:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,329.0
2022-10-16 22:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,354.0
2022-10-16 23:00:00+03:00,32.0,0.0,0.0,89.0,25.0,3.0,0.0,55.0,374.0
2022-10-17 00:00:00+03:00,32.0,0.0,0.0,177.0,25.0,3.0,0.0,54.0,367.0
2022-10-17 01:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,376.0
2022-10-17 02:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,365.0
2022-10-17 03:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,347.0
2022-10-17 04:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,328.0
2022-10-17 05:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,55.0,346.0
2022-10-17 06:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,350.0
2022-10-17 07:00:00+03:00,32.0,0.0,29.0,0.0,25.0,3.0,14.0,54.0,331.0
2022-10-17 08:00:00+03:00,32.0,0.0,161.0,0.0,25.0,3.0,54.0,54.0,320.0
2022-10-17 09:00:00+03:00,32.0,0.0,161.0,0.0,25.0,3.0,109.0,54.0,257.0
2022-10-17 10:00:00+03:00,32.0,0.0,176.0,0.0,25.0,3.0,174.0,54.0,185.0
2022-10-17 11:00:00+03:00,32.0,0.0,1.0,0.0,25.0,3.0,220.0,54.0,177.0
2022-10-17 12:00:00+03:00,32.0,0.0,0.0,50.0,25.0,3.0,235.0,54.0,168.0
2022-10-17 13:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,223.0,54.0,142.0
2022-10-17 14:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,176.0,54.0,120.0
2022-10-17 15:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,108.0,54.0,82.0
2022-10-17 16:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,37.0,54.0,46.0
2022-10-17 17:00:00+03:00,32.0,0.0,46.0,0.0,25.0,3.0,1.0,54.0,34.0
2022-10-17 18:00:00+03:00,33.0,0.0,192.0,0.0,25.0,3.0,0.0,54.0,47.0
2022-10-17 19:00:00+03:00,33.0,0.0,203.0,0.0,25.0,3.0,0.0,54.0,102.0
2022-10-17 20:00:00+03:00,33.0,0.0,186.0,0.0,25.0,3.0,0.0,54.0,217.0
2022-10-17 21:00:00+03:00,34.0,0.0,178.0,0.0,25.0,3.0,0.0,54.0,295.0
2022-10-17 22:00:00+03:00,34.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,350.0
2022-10-17 23:00:00+03:00,33.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,350.0
2022-10-18 00:00:00+03:00,32.0,0.0,0.0,0.0,25.0,3.0,0.0,54.0,399.0
2022-10-18 01:00:00+03:00,32.0,0.0,0.0,208.0,25.0,3.0,0.0,54.0,469.0
2022-10-18 02:00:00+03:00,32.0,0.0,0.0,426.0,25.0,3.0,0.0,54.0,479.0
2022-10-18 03:00:00+03:00,32.0,0.0,0.0,434.0,25.0,3.0,0.0,54.0,493.0
2022-10-18 04:00:00+03:00,32.0,0.0,0.0,426.0,25.0,3.0,0.0,54.0,511.0
2022-10-18 05:00:00+03:00,32.0,7.0,0.0,203.0,25.0,3.0,0.0,54.0,500.0
2022-10-18 06:00:00+03:00,32.0,33.0,0.0,0.0,25.0,3.0,0.0,53.0,468.0
2022-10-18 07:00:00+03:00,33.0,49.0,150.0,0.0,25.0,3.0,3.0,54.0,413.0
2022-10-18 08:00:00+03:00,33.0,105.0,171.0,0.0,25.0,3.0,13.0,53.0,423.0
2022-10-18 09:00:00+03:00,33.0,167.0,147.0,0.0,26.0,3.0,24.0,50.0,380.0
2022-10-18 10:00:00+03:00,33.0,222.0,129.0,0.0,25.0,3.0,36.0,51.0,373.0
2022-10-18 11:00:00+03:00,33.0,281.0,0.0,0.0,25.0,3.0,51.0,54.0,377.0
2022-10-18 12:00:00+03:00,33.0,281.0,0.0,0.0,25.0,3.0,69.0,33.0,380.0
2022-10-18 13:00:00+03:00,33.0,281.0,0.0,0.0,25.0,3.0,55.0,39.0,374.0
2022-10-18 14:00:00+03:00,33.0,281.0,0.0,0.0,33.0,3.0,47.0,53.0,330.0
2022-10-18 15:00:00+03:00,33.0,281.0,115.0,0.0,46.0,3.0,26.0,54.0,288.0
2022-10-18 16:00:00+03:00,33.0,262.0,0.0,0.0,50.0,3.0,10.0,54.0,213.0
2022-10-18 17:00:00+03:00,33.0,224.0,44.0,0.0,46.0,3.0,0.0,53.0,138.0
2022-10-18 18:00:00+03:00,34.0,191.0,202.0,0.0,50.0,3.0,0.0,54.0,151.0
2022-10-18 19:00:00+03:00,34.0,208.0,192.0,0.0,25.0,3.0,0.0,54.0,171.0
2022-10-18 20:00:00+03:00,35.0,173.0,182.0,0.0,25.0,3.0,0.0,54.0,202.0
2022-10-18 21:00:00+03:00,34.0,176.0,159.0,0.0,25.0,3.0,0.0,53.0,235.0
2022-10-18 22:00:00+03:00,34.0,177.0,0.0,0.0,25.0,3.0,0.0,54.0,280.0
2022-10-18 23:00:00+03:00,34.0,177.0,0.0,48.0,25.0,3.0,0.0,54.0,314.0
2022-10-19 00:00:00+03:00,34.0,177.0,0.0,52.0,25.0,3.0,0.0,53.0,329.0
2022-10-19 01:00:00+03:00,33.0,174.0,0.0,223.0,25.0,3.0,0.0,53.0,371.0
2022-10-19 02:00:00+03:00,33.0,173.0,0.0,280.0,25.0,3.0,0.0,54.0,393.0
2022-10-19 03:00:00+03:00,33.0,173.0,0.0,222.0,25.0,3.0,0.0,54.0,354.0
2022-10-19 04:00:00+03:00,33.0,173.0,0.0,222.0,25.0,3.0,0.0,55.0,318.0
2022-10-19 05:00:00+03:00,34.0,215.0,0.0,219.0,41.0,3.0,0.0,54.0,291.0
2022-10-19 06:00:00+03:00,34.0,308.0,0.0,0.0,50.0,3.0,0.0,53.0,263.0
2022-10-19 07:00:00+03:00,34.0,418.0,87.0,0.0,50.0,3.0,4.0,53.0,252.0
2022-10-19 08:00:00+03:00,35.0,415.0,217.0,0.0,50.0,3.0,17.0,53.0,241.0
2022-10-19 09:00:00+03:00,35.0,418.0,209.0,0.0,51.0,3.0,31.0,53.0,183.0
2022-10-19 10:00:00+03:00,35.0,421.0,61.0,0.0,26.0,3.0,57.0,54.0,167.0
2022-10-19 11:00:00+03:00,35.0,420.0,0.0,0.0,26.0,3.0,136.0,53.0,209.0
2022-10-19 12:00:00+03:00,35.0,289.0,0.0,50.0,25.0,3.0,200.0,53.0,226.0
2022-10-19 13:00:00+03:00,35.0,179.0,0.0,0.0,25.0,3.0,200.0,53.0,219.0
2022-10-19 14:00:00+03:00,35.0,179.0,0.0,0.0,25.0,3.0,200.0,53.0,219.0
2022-10-19 15:00:00+03:00,35.0,179.0,0.0,0.0,25.0,3.0,200.0,53.0,219.0
2022-10-19 16:00:00+03:00,35.0,295.0,0.0,0.0,25.0,3.0,23.0,53.0,224.0
2022-10-19 17:00:00+03:00,35.0,239.0,0.0,0.0,25.0,3.0,0.0,53.0,182.0
2022-10-19 18:00:00+03:00,34.0,197.0,34.0,0.0,25.0,3.0,0.0,53.0,208.0
2022-10-19 19:00:00+03:00,34.0,178.0,193.0,0.0,25.0,3.0,0.0,53.0,221.0
2022-10-19 20:00:00+03:00,34.0,255.0,138.0,0.0,25.0,3.0,0.0,53.0,270.0
2022-10-19 21:00:00+03:00,34.0,179.0,111.0,0.0,25.0,3.0,0.0,54.0,267.0
2022-10-19 22:00:00+03:00,34.0,174.0,0.0,0.0,25.0,3.0,0.0,54.0,235.0
2022-10-19 23:00:00+03:00,34.0,214.0,0.0,0.0,25.0,3.0,0.0,54.0,200.0
2022-10-20 00:00:00+03:00,34.0,203.0,0.0,0.0,25.0,3.0,0.0,54.0,157.0
2022-10-20 01:00:00+03:00,34.0,194.0,0.0,210.0,25.0,3.0,0.0,55.0,128.0
2022-10-20 02:00:00+03:00,34.0,178.0,0.0,214.0,25.0,3.0,0.0,54.0,105.0
2022-10-20 03:00:00+03:00,34.0,178.0,0.0,214.0,25.0,3.0,0.0,54.0,78.0
2022-10-20 04:00:00+03:00,34.0,178.0,0.0,213.0,25.0,3.0,0.0,55.0,67.0
