,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2023-06-29 20:00:00+02:00,30.0,2015.0,1.0,0.0,1530.0,254.0,27.0,25.0
2023-06-29 21:00:00+02:00,30.0,2004.0,1.0,0.0,1593.0,245.0,27.0,26.0
2023-06-29 22:00:00+02:00,30.0,1983.0,1.0,0.0,1563.0,250.0,27.0,36.0
2023-06-29 23:00:00+02:00,30.0,1991.0,1.0,0.0,1374.0,252.0,27.0,62.0
2023-06-30 00:00:00+02:00,30.0,1958.0,1.0,0.0,1530.0,218.0,27.0,57.0
2023-06-30 01:00:00+02:00,30.0,1950.0,1.0,0.0,1208.0,215.0,27.0,35.0
2023-06-30 02:00:00+02:00,30.0,1982.0,1.0,0.0,820.0,215.0,27.0,22.0
2023-06-30 03:00:00+02:00,30.0,1971.0,1.0,0.0,715.0,217.0,27.0,26.0
2023-06-30 04:00:00+02:00,30.0,1943.0,1.0,0.0,718.0,221.0,27.0,15.0
2023-06-30 05:00:00+02:00,30.0,1958.0,1.0,0.0,964.0,222.0,27.0,13.0
2023-06-30 06:00:00+02:00,30.0,1997.0,1.0,0.0,1149.0,247.0,27.0,16.0
2023-06-30 07:00:00+02:00,30.0,1996.0,1.0,0.0,1317.0,247.0,27.0,11.0
2023-06-30 08:00:00+02:00,30.0,1995.0,1.0,0.0,1548.0,247.0,27.0,0.0
2023-06-30 09:00:00+02:00,30.0,1978.0,1.0,0.0,1594.0,247.0,27.0,0.0
2023-06-30 10:00:00+02:00,30.0,1986.0,1.0,0.0,1597.0,247.0,27.0,0.0
2023-06-30 11:00:00+02:00,30.0,2024.0,1.0,0.0,1548.0,247.0,27.0,4.0
2023-06-30 12:00:00+02:00,30.0,1982.0,1.0,0.0,1604.0,248.0,27.0,12.0
2023-06-30 13:00:00+02:00,30.0,1877.0,1.0,0.0,1726.0,249.0,27.0,9.0
2023-06-30 14:00:00+02:00,30.0,1936.0,1.0,0.0,1587.0,252.0,27.0,6.0
2023-06-30 15:00:00+02:00,30.0,2031.0,1.0,0.0,1506.0,251.0,27.0,4.0
2023-06-30 16:00:00+02:00,30.0,2058.0,1.0,0.0,1593.0,252.0,27.0,0.0
2023-06-30 17:00:00+02:00,30.0,2030.0,1.0,0.0,1557.0,252.0,27.0,0.0
2023-06-30 18:00:00+02:00,30.0,2045.0,1.0,0.0,1592.0,272.0,27.0,3.0
2023-06-30 19:00:00+02:00,30.0,2032.0,1.0,0.0,1526.0,326.0,27.0,6.0
2023-06-30 20:00:00+02:00,30.0,2016.0,1.0,0.0,1485.0,328.0,27.0,9.0
2023-06-30 21:00:00+02:00,30.0,2054.0,1.0,0.0,1498.0,327.0,27.0,10.0
2023-06-30 22:00:00+02:00,30.0,2149.0,1.0,0.0,1354.0,328.0,27.0,19.0
2023-06-30 23:00:00+02:00,30.0,2069.0,1.0,0.0,1376.0,296.0,27.0,21.0
2023-07-01 00:00:00+02:00,30.0,1984.0,1.0,0.0,1115.0,197.0,27.0,12.0
2023-07-01 01:00:00+02:00,30.0,1995.0,1.0,0.0,761.0,146.0,27.0,21.0
2023-07-01 02:00:00+02:00,30.0,1977.0,1.0,0.0,577.0,105.0,27.0,34.0
2023-07-01 03:00:00+02:00,30.0,1982.0,1.0,0.0,513.0,104.0,27.0,37.0
2023-07-01 04:00:00+02:00,30.0,1941.0,1.0,0.0,546.0,105.0,27.0,50.0
2023-07-01 05:00:00+02:00,30.0,1975.0,1.0,0.0,498.0,104.0,27.0,69.0
2023-07-01 06:00:00+02:00,30.0,1990.0,1.0,0.0,939.0,106.0,27.0,73.0
2023-07-01 07:00:00+02:00,30.0,1980.0,1.0,0.0,1305.0,105.0,27.0,48.0
2023-07-01 08:00:00+02:00,30.0,1979.0,1.0,0.0,1308.0,106.0,27.0,27.0
2023-07-01 09:00:00+02:00,30.0,1989.0,1.0,0.0,1344.0,129.0,27.0,22.0
2023-07-01 10:00:00+02:00,30.0,1986.0,1.0,0.0,1320.0,219.0,27.0,18.0
2023-07-01 11:00:00+02:00,30.0,1983.0,1.0,0.0,1449.0,219.0,27.0,7.0
2023-07-01 12:00:00+02:00,30.0,2002.0,1.0,0.0,1509.0,216.0,27.0,7.0
2023-07-01 13:00:00+02:00,30.0,1993.0,1.0,0.0,1498.0,222.0,27.0,12.0
2023-07-01 14:00:00+02:00,30.0,1999.0,1.0,0.0,1391.0,222.0,27.0,34.0
2023-07-01 15:00:00+02:00,30.0,2012.0,1.0,0.0,1275.0,219.0,27.0,52.0
2023-07-01 16:00:00+02:00,30.0,1989.0,1.0,0.0,1183.0,216.0,27.0,79.0
2023-07-01 17:00:00+02:00,30.0,1962.0,1.0,0.0,1089.0,222.0,27.0,131.0
2023-07-01 18:00:00+02:00,30.0,2006.0,1.0,0.0,1370.0,248.0,27.0,60.0
2023-07-01 19:00:00+02:00,30.0,1996.0,1.0,0.0,1410.0,254.0,27.0,81.0
2023-07-01 20:00:00+02:00,30.0,1959.0,1.0,0.0,1401.0,252.0,27.0,79.0
2023-07-01 21:00:00+02:00,30.0,1951.0,1.0,0.0,1485.0,251.0,27.0,104.0
2023-07-01 22:00:00+02:00,30.0,1971.0,1.0,0.0,1304.0,251.0,27.0,114.0
2023-07-01 23:00:00+02:00,30.0,1982.0,1.0,0.0,1114.0,251.0,27.0,118.0
2023-07-02 00:00:00+02:00,30.0,1962.0,1.0,0.0,794.0,208.0,27.0,95.0
2023-07-02 01:00:00+02:00,30.0,1963.0,1.0,0.0,658.0,104.0,27.0,89.0
2023-07-02 02:00:00+02:00,30.0,1963.0,1.0,0.0,502.0,104.0,27.0,63.0
2023-07-02 03:00:00+02:00,30.0,1949.0,1.0,0.0,438.0,104.0,27.0,29.0
2023-07-02 04:00:00+02:00,30.0,1955.0,1.0,0.0,443.0,104.0,27.0,15.0
2023-07-02 05:00:00+02:00,30.0,1942.0,1.0,0.0,408.0,104.0,27.0,16.0
2023-07-02 06:00:00+02:00,30.0,1948.0,1.0,0.0,509.0,103.0,27.0,14.0
2023-07-02 07:00:00+02:00,30.0,1988.0,1.0,0.0,645.0,103.0,27.0,1.0
2023-07-02 08:00:00+02:00,30.0,1967.0,1.0,0.0,945.0,103.0,27.0,0.0
2023-07-02 09:00:00+02:00,30.0,1933.0,1.0,0.0,1196.0,103.0,27.0,2.0
2023-07-02 10:00:00+02:00,30.0,1948.0,1.0,0.0,1341.0,103.0,27.0,2.0
2023-07-02 11:00:00+02:00,30.0,1966.0,1.0,0.0,1390.0,103.0,27.0,23.0
2023-07-02 12:00:00+02:00,30.0,1995.0,1.0,0.0,1344.0,103.0,27.0,46.0
2023-07-02 13:00:00+02:00,30.0,1968.0,1.0,0.0,1347.0,103.0,27.0,37.0
2023-07-02 14:00:00+02:00,30.0,2000.0,1.0,0.0,1209.0,103.0,27.0,59.0
2023-07-02 15:00:00+02:00,30.0,1999.0,1.0,0.0,990.0,216.0,27.0,85.0
2023-07-02 16:00:00+02:00,30.0,1988.0,1.0,0.0,974.0,216.0,27.0,96.0
2023-07-02 17:00:00+02:00,30.0,1989.0,1.0,0.0,957.0,215.0,27.0,106.0
2023-07-02 18:00:00+02:00,30.0,1991.0,1.0,0.0,974.0,248.0,27.0,55.0
2023-07-02 19:00:00+02:00,30.0,1963.0,1.0,0.0,1032.0,251.0,27.0,28.0
2023-07-02 20:00:00+02:00,30.0,1974.0,1.0,0.0,1292.0,248.0,27.0,0.0
2023-07-02 21:00:00+02:00,30.0,1972.0,1.0,0.0,1444.0,248.0,27.0,3.0
2023-07-02 22:00:00+02:00,30.0,1987.0,1.0,0.0,1376.0,248.0,27.0,12.0
2023-07-02 23:00:00+02:00,30.0,2021.0,1.0,0.0,1213.0,248.0,27.0,27.0
2023-07-03 00:00:00+02:00,30.0,2007.0,1.0,0.0,1005.0,186.0,27.0,60.0
2023-07-03 01:00:00+02:00,30.0,2001.0,1.0,0.0,696.0,102.0,27.0,116.0
2023-07-03 02:00:00+02:00,30.0,2023.0,1.0,0.0,430.0,102.0,27.0,145.0
2023-07-03 03:00:00+02:00,30.0,2020.0,1.0,0.0,327.0,102.0,27.0,166.0
2023-07-03 04:00:00+02:00,30.0,2001.0,1.0,0.0,396.0,102.0,27.0,122.0
2023-07-03 05:00:00+02:00,30.0,1976.0,1.0,0.0,419.0,103.0,27.0,52.0
2023-07-03 06:00:00+02:00,30.0,2091.0,1.0,0.0,936.0,237.0,27.0,27.0
2023-07-03 07:00:00+02:00,30.0,2206.0,1.0,0.0,1386.0,272.0,27.0,10.0
2023-07-03 08:00:00+02:00,30.0,2248.0,1.0,0.0,1410.0,329.0,27.0,0.0
2023-07-03 09:00:00+02:00,30.0,2334.0,1.0,0.0,1116.0,281.0,27.0,0.0
2023-07-03 10:00:00+02:00,30.0,2362.0,1.0,0.0,1141.0,253.0,27.0,1.0
2023-07-03 11:00:00+02:00,30.0,2449.0,1.0,0.0,1092.0,257.0,27.0,11.0
2023-07-03 12:00:00+02:00,30.0,2391.0,1.0,0.0,1228.0,254.0,27.0,16.0
2023-07-03 13:00:00+02:00,30.0,2331.0,1.0,0.0,1317.0,256.0,27.0,16.0
2023-07-03 14:00:00+02:00,30.0,2314.0,1.0,0.0,1291.0,254.0,27.0,15.0
2023-07-03 15:00:00+02:00,30.0,2365.0,1.0,0.0,1221.0,225.0,27.0,11.0
2023-07-03 16:00:00+02:00,30.0,2364.0,1.0,0.0,1186.0,222.0,27.0,7.0
2023-07-03 17:00:00+02:00,30.0,2385.0,1.0,0.0,1203.0,226.0,27.0,3.0
2023-07-03 18:00:00+02:00,30.0,2468.0,1.0,0.0,1571.0,222.0,27.0,0.0
2023-07-03 19:00:00+02:00,30.0,2495.0,1.0,0.0,1587.0,258.0,27.0,0.0
2023-07-03 20:00:00+02:00,30.0,2509.0,1.0,0.0,1532.0,255.0,27.0,0.0
2023-07-03 21:00:00+02:00,30.0,2487.0,1.0,0.0,1483.0,256.0,27.0,0.0
2023-07-03 22:00:00+02:00,30.0,2396.0,1.0,0.0,1564.0,252.0,27.0,0.0
2023-07-03 23:00:00+02:00,30.0,2356.0,1.0,0.0,1455.0,246.0,27.0,0.0
2023-07-04 00:00:00+02:00,30.0,2366.0,1.0,0.0,708.0,242.0,27.0,0.0
2023-07-04 01:00:00+02:00,30.0,2382.0,1.0,0.0,430.0,193.0,27.0,0.0
2023-07-04 02:00:00+02:00,30.0,2426.0,1.0,0.0,404.0,176.0,27.0,0.0
2023-07-04 03:00:00+02:00,30.0,2459.0,1.0,0.0,399.0,108.0,27.0,0.0
2023-07-04 04:00:00+02:00,30.0,2490.0,1.0,0.0,434.0,108.0,27.0,1.0
2023-07-04 05:00:00+02:00,30.0,2445.0,1.0,0.0,403.0,171.0,27.0,4.0
2023-07-04 06:00:00+02:00,30.0,2405.0,1.0,0.0,625.0,254.0,27.0,5.0
2023-07-04 07:00:00+02:00,30.0,2392.0,1.0,0.0,1083.0,253.0,27.0,1.0
2023-07-04 08:00:00+02:00,30.0,2438.0,1.0,0.0,1142.0,253.0,27.0,0.0
2023-07-04 09:00:00+02:00,30.0,2466.0,1.0,0.0,1076.0,251.0,27.0,0.0
2023-07-04 10:00:00+02:00,30.0,2427.0,1.0,0.0,1138.0,250.0,27.0,0.0
2023-07-04 11:00:00+02:00,30.0,2365.0,1.0,0.0,1330.0,250.0,27.0,0.0
2023-07-04 12:00:00+02:00,30.0,2361.0,1.0,0.0,1409.0,250.0,27.0,0.0
2023-07-04 13:00:00+02:00,30.0,2413.0,1.0,0.0,1418.0,249.0,27.0,2.0
2023-07-04 14:00:00+02:00,30.0,2483.0,1.0,0.0,1328.0,247.0,27.0,1.0
2023-07-04 15:00:00+02:00,30.0,2459.0,1.0,0.0,1284.0,217.0,27.0,0.0
2023-07-04 16:00:00+02:00,30.0,2395.0,1.0,0.0,1329.0,216.0,27.0,4.0
2023-07-04 17:00:00+02:00,30.0,2400.0,1.0,0.0,1188.0,216.0,27.0,61.0
2023-07-04 18:00:00+02:00,30.0,2463.0,1.0,0.0,1208.0,219.0,27.0,111.0
2023-07-04 19:00:00+02:00,30.0,2448.0,1.0,0.0,1454.0,248.0,27.0,60.0
2023-07-04 20:00:00+02:00,30.0,2427.0,1.0,0.0,1485.0,249.0,27.0,18.0
2023-07-04 21:00:00+02:00,30.0,2355.0,1.0,0.0,1456.0,250.0,27.0,35.0
2023-07-04 22:00:00+02:00,30.0,2349.0,1.0,0.0,1339.0,251.0,27.0,67.0
2023-07-04 23:00:00+02:00,30.0,2411.0,1.0,0.0,953.0,251.0,27.0,63.0
2023-07-05 00:00:00+02:00,30.0,2276.0,1.0,0.0,951.0,251.0,27.0,26.0
2023-07-05 01:00:00+02:00,30.0,2130.0,1.0,0.0,992.0,211.0,27.0,2.0
2023-07-05 02:00:00+02:00,30.0,2373.0,1.0,0.0,652.0,212.0,27.0,0.0
2023-07-05 03:00:00+02:00,30.0,2498.0,1.0,0.0,407.0,212.0,27.0,3.0
2023-07-05 04:00:00+02:00,30.0,2524.0,1.0,0.0,381.0,212.0,27.0,0.0
2023-07-05 05:00:00+02:00,30.0,2481.0,1.0,0.0,436.0,212.0,27.0,0.0
2023-07-05 06:00:00+02:00,30.0,2495.0,1.0,0.0,746.0,252.0,27.0,0.0
2023-07-05 07:00:00+02:00,30.0,2527.0,1.0,0.0,1054.0,251.0,27.0,0.0
2023-07-05 08:00:00+02:00,30.0,2484.0,1.0,0.0,1236.0,255.0,27.0,0.0
2023-07-05 09:00:00+02:00,30.0,2555.0,1.0,0.0,1187.0,252.0,27.0,0.0
2023-07-05 10:00:00+02:00,30.0,2594.0,1.0,0.0,1018.0,257.0,27.0,0.0
2023-07-05 11:00:00+02:00,30.0,2542.0,1.0,0.0,1192.0,251.0,27.0,0.0
2023-07-05 12:00:00+02:00,30.0,2507.0,1.0,0.0,1325.0,254.0,27.0,0.0
2023-07-05 13:00:00+02:00,30.0,2434.0,1.0,0.0,1393.0,250.0,27.0,0.0
2023-07-05 14:00:00+02:00,30.0,2459.0,1.0,0.0,1331.0,251.0,27.0,0.0
2023-07-05 15:00:00+02:00,30.0,2392.0,1.0,0.0,1349.0,251.0,27.0,0.0
2023-07-05 16:00:00+02:00,30.0,2401.0,1.0,0.0,1317.0,253.0,27.0,0.0
2023-07-05 17:00:00+02:00,30.0,2385.0,1.0,0.0,1488.0,332.0,27.0,0.0
2023-07-05 18:00:00+02:00,30.0,2395.0,1.0,0.0,1532.0,331.0,27.0,9.0
2023-07-05 19:00:00+02:00,30.0,2412.0,1.0,0.0,1623.0,329.0,27.0,9.0
2023-07-05 20:00:00+02:00,30.0,2409.0,1.0,0.0,1545.0,331.0,27.0,29.0
2023-07-05 21:00:00+02:00,30.0,2341.0,1.0,0.0,1532.0,329.0,27.0,31.0
2023-07-05 22:00:00+02:00,30.0,2299.0,1.0,0.0,1507.0,330.0,27.0,38.0
2023-07-05 23:00:00+02:00,30.0,2221.0,1.0,0.0,1217.0,331.0,27.0,83.0
2023-07-06 00:00:00+02:00,30.0,2291.0,1.0,0.0,954.0,252.0,27.0,123.0
2023-07-06 01:00:00+02:00,30.0,2287.0,1.0,0.0,600.0,242.0,27.0,94.0
2023-07-06 02:00:00+02:00,30.0,2159.0,1.0,0.0,552.0,212.0,27.0,123.0
2023-07-06 03:00:00+02:00,30.0,2136.0,1.0,0.0,538.0,208.0,27.0,175.0
2023-07-06 04:00:00+02:00,30.0,2124.0,1.0,0.0,551.0,211.0,27.0,135.0
2023-07-06 05:00:00+02:00,30.0,2153.0,1.0,0.0,850.0,208.0,27.0,92.0
2023-07-06 06:00:00+02:00,30.0,2144.0,1.0,0.0,1137.0,250.0,27.0,75.0
2023-07-06 07:00:00+02:00,30.0,2164.0,1.0,0.0,1393.0,251.0,27.0,31.0
2023-07-06 08:00:00+02:00,30.0,2162.0,1.0,0.0,1381.0,317.0,27.0,3.0
2023-07-06 09:00:00+02:00,30.0,2065.0,1.0,0.0,1446.0,332.0,27.0,0.0
2023-07-06 10:00:00+02:00,30.0,1956.0,1.0,0.0,1618.0,332.0,27.0,0.0
2023-07-06 11:00:00+02:00,30.0,1722.0,1.0,0.0,1777.0,336.0,27.0,7.0
2023-07-06 12:00:00+02:00,30.0,1736.0,1.0,0.0,1793.0,333.0,27.0,17.0
2023-07-06 13:00:00+02:00,30.0,1768.0,1.0,0.0,1795.0,333.0,27.0,36.0
2023-07-06 14:00:00+02:00,30.0,1817.0,1.0,0.0,1709.0,302.0,27.0,72.0
2023-07-06 15:00:00+02:00,30.0,1869.0,1.0,0.0,1565.0,299.0,27.0,104.0
2023-07-06 16:00:00+02:00,30.0,1920.0,1.0,0.0,1455.0,299.0,27.0,93.0
2023-07-06 17:00:00+02:00,30.0,1919.0,1.0,0.0,1470.0,299.0,27.0,78.0
2023-07-06 18:00:00+02:00,30.0,1926.0,1.0,0.0,1659.0,297.0,27.0,100.0
2023-07-06 19:00:00+02:00,30.0,1956.0,1.0,0.0,1723.0,300.0,27.0,51.0
2023-07-06 20:00:00+02:00,30.0,2002.0,1.0,50.0,1681.0,327.0,27.0,0.0
2023-07-06 21:00:00+02:00,30.0,2016.0,1.0,0.0,1715.0,326.0,27.0,0.0
2023-07-06 22:00:00+02:00,30.0,2030.0,1.0,0.0,1683.0,330.0,27.0,3.0
2023-07-06 23:00:00+02:00,30.0,1984.0,1.0,35.0,1501.0,298.0,27.0,18.0
2023-07-07 00:00:00+02:00,30.0,1962.0,1.0,0.0,1053.0,283.0,27.0,15.0
2023-07-07 01:00:00+02:00,30.0,1894.0,1.0,0.0,706.0,295.0,27.0,57.0
2023-07-07 02:00:00+02:00,30.0,1862.0,1.0,0.0,587.0,295.0,27.0,89.0
2023-07-07 03:00:00+02:00,30.0,1814.0,1.0,0.0,412.0,296.0,27.0,90.0
2023-07-07 04:00:00+02:00,30.0,1721.0,1.0,0.0,543.0,296.0,27.0,71.0
2023-07-07 05:00:00+02:00,30.0,1780.0,1.0,0.0,596.0,296.0,27.0,56.0
2023-07-07 06:00:00+02:00,30.0,1848.0,1.0,0.0,811.0,299.0,27.0,19.0
2023-07-07 07:00:00+02:00,30.0,1921.0,1.0,115.0,1108.0,299.0,27.0,1.0
2023-07-07 08:00:00+02:00,30.0,2007.0,1.0,291.0,1050.0,326.0,27.0,0.0
2023-07-07 09:00:00+02:00,30.0,2074.0,1.0,293.0,978.0,330.0,27.0,15.0
2023-07-07 10:00:00+02:00,30.0,2095.0,1.0,292.0,1037.0,330.0,27.0,36.0
2023-07-07 11:00:00+02:00,30.0,2030.0,1.0,292.0,1172.0,327.0,27.0,56.0
2023-07-07 12:00:00+02:00,30.0,2007.0,1.0,291.0,1256.0,331.0,27.0,74.0
2023-07-07 13:00:00+02:00,30.0,1994.0,1.0,292.0,1165.0,334.0,27.0,90.0
2023-07-07 14:00:00+02:00,30.0,1855.0,1.0,292.0,1140.0,333.0,27.0,119.0
2023-07-07 15:00:00+02:00,30.0,1857.0,1.0,216.0,1050.0,335.0,27.0,163.0
2023-07-07 16:00:00+02:00,30.0,1969.0,1.0,165.0,989.0,330.0,27.0,132.0
2023-07-07 17:00:00+02:00,30.0,2090.0,1.0,0.0,1072.0,252.0,27.0,175.0
2023-07-07 18:00:00+02:00,30.0,2063.0,1.0,0.0,1074.0,248.0,27.0,155.0
2023-07-07 19:00:00+02:00,30.0,2105.0,1.0,0.0,1097.0,253.0,27.0,116.0
2023-07-07 20:00:00+02:00,30.0,2233.0,1.0,0.0,1079.0,253.0,27.0,113.0
2023-07-07 21:00:00+02:00,30.0,2338.0,1.0,0.0,1017.0,256.0,27.0,174.0
2023-07-07 22:00:00+02:00,30.0,2410.0,1.0,0.0,746.0,222.0,27.0,231.0
2023-07-07 23:00:00+02:00,30.0,2411.0,1.0,0.0,499.0,212.0,27.0,259.0
2023-07-08 00:00:00+02:00,30.0,2408.0,1.0,0.0,386.0,186.0,27.0,249.0
2023-07-08 01:00:00+02:00,30.0,2530.0,1.0,0.0,350.0,158.0,27.0,201.0
2023-07-08 02:00:00+02:00,30.0,2673.0,1.0,0.0,364.0,176.0,27.0,172.0
2023-07-08 03:00:00+02:00,30.0,2606.0,1.0,0.0,461.0,116.0,27.0,159.0
2023-07-08 04:00:00+02:00,30.0,2596.0,1.0,0.0,402.0,200.0,27.0,177.0
2023-07-08 05:00:00+02:00,30.0,2644.0,1.0,0.0,420.0,204.0,27.0,122.0
2023-07-08 06:00:00+02:00,30.0,2555.0,1.0,0.0,558.0,201.0,27.0,78.0
2023-07-08 07:00:00+02:00,30.0,2335.0,1.0,0.0,892.0,217.0,27.0,30.0
2023-07-08 08:00:00+02:00,30.0,2121.0,1.0,0.0,1074.0,222.0,27.0,26.0
2023-07-08 09:00:00+02:00,30.0,2084.0,1.0,0.0,1164.0,244.0,27.0,43.0
2023-07-08 10:00:00+02:00,30.0,2152.0,1.0,0.0,1156.0,314.0,27.0,63.0
2023-07-08 11:00:00+02:00,30.0,2148.0,1.0,0.0,1176.0,328.0,27.0,83.0
2023-07-08 12:00:00+02:00,30.0,2142.0,1.0,0.0,1129.0,329.0,27.0,116.0
2023-07-08 13:00:00+02:00,30.0,2165.0,1.0,0.0,1086.0,330.0,27.0,128.0
2023-07-08 14:00:00+02:00,30.0,2156.0,1.0,0.0,1034.0,330.0,27.0,119.0
2023-07-08 15:00:00+02:00,30.0,2141.0,1.0,0.0,1000.0,328.0,27.0,110.0
2023-07-08 16:00:00+02:00,30.0,2136.0,1.0,0.0,1026.0,253.0,27.0,110.0
2023-07-08 17:00:00+02:00,30.0,2127.0,1.0,0.0,1105.0,251.0,27.0,92.0
2023-07-08 18:00:00+02:00,30.0,2129.0,1.0,0.0,1084.0,220.0,27.0,77.0
2023-07-08 19:00:00+02:00,30.0,2272.0,1.0,0.0,1115.0,220.0,27.0,73.0
2023-07-08 20:00:00+02:00,30.0,2304.0,1.0,0.0,1276.0,218.0,27.0,86.0
2023-07-08 21:00:00+02:00,30.0,2344.0,1.0,0.0,1230.0,217.0,27.0,104.0
2023-07-08 22:00:00+02:00,30.0,2376.0,1.0,0.0,949.0,218.0,27.0,104.0
2023-07-08 23:00:00+02:00,30.0,2342.0,1.0,0.0,807.0,179.0,27.0,84.0
2023-07-09 00:00:00+02:00,30.0,2238.0,1.0,0.0,769.0,97.0,27.0,73.0
2023-07-09 01:00:00+02:00,30.0,2257.0,1.0,0.0,544.0,30.0,27.0,56.0
2023-07-09 02:00:00+02:00,30.0,2215.0,1.0,0.0,435.0,0.0,27.0,36.0
2023-07-09 03:00:00+02:00,30.0,2198.0,1.0,0.0,422.0,0.0,27.0,20.0
2023-07-09 04:00:00+02:00,30.0,2215.0,1.0,0.0,590.0,0.0,27.0,22.0
2023-07-09 05:00:00+02:00,30.0,2216.0,1.0,0.0,573.0,0.0,27.0,28.0
2023-07-09 06:00:00+02:00,30.0,2186.0,1.0,0.0,656.0,0.0,27.0,31.0
2023-07-09 07:00:00+02:00,30.0,2214.0,1.0,0.0,865.0,0.0,27.0,19.0
2023-07-09 08:00:00+02:00,30.0,2203.0,1.0,0.0,1206.0,0.0,27.0,0.0
2023-07-09 09:00:00+02:00,30.0,2203.0,1.0,0.0,1427.0,0.0,27.0,13.0
2023-07-09 10:00:00+02:00,30.0,2204.0,1.0,0.0,1166.0,1.0,27.0,29.0
2023-07-09 11:00:00+02:00,30.0,2210.0,1.0,0.0,1019.0,18.0,27.0,45.0
2023-07-09 12:00:00+02:00,30.0,2202.0,1.0,0.0,865.0,10.0,27.0,60.0
2023-07-09 13:00:00+02:00,30.0,2181.0,1.0,0.0,797.0,35.0,27.0,65.0
2023-07-09 14:00:00+02:00,30.0,2195.0,1.0,0.0,720.0,105.0,27.0,58.0
2023-07-09 15:00:00+02:00,30.0,2211.0,1.0,0.0,899.0,106.0,27.0,64.0
2023-07-09 16:00:00+02:00,30.0,2199.0,1.0,0.0,1044.0,120.0,27.0,53.0
2023-07-09 17:00:00+02:00,30.0,2215.0,1.0,0.0,1047.0,107.0,27.0,41.0
2023-07-09 18:00:00+02:00,30.0,2261.0,1.0,0.0,962.0,213.0,27.0,19.0
2023-07-09 19:00:00+02:00,30.0,2238.0,1.0,0.0,1245.0,218.0,27.0,31.0
2023-07-09 20:00:00+02:00,30.0,2287.0,1.0,0.0,1201.0,221.0,27.0,110.0
2023-07-09 21:00:00+02:00,30.0,2521.0,1.0,0.0,1126.0,221.0,27.0,124.0
2023-07-09 22:00:00+02:00,30.0,2691.0,1.0,0.0,1061.0,218.0,27.0,117.0
2023-07-09 23:00:00+02:00,30.0,2591.0,1.0,0.0,876.0,223.0,27.0,71.0
2023-07-10 00:00:00+02:00,30.0,2391.0,1.0,0.0,690.0,217.0,27.0,31.0
2023-07-10 01:00:00+02:00,30.0,2282.0,1.0,0.0,503.0,217.0,27.0,35.0
2023-07-10 02:00:00+02:00,30.0,2293.0,1.0,0.0,486.0,217.0,27.0,43.0
2023-07-10 03:00:00+02:00,30.0,2294.0,1.0,0.0,567.0,217.0,27.0,52.0
2023-07-10 04:00:00+02:00,30.0,2294.0,1.0,0.0,518.0,217.0,27.0,57.0
2023-07-10 05:00:00+02:00,30.0,2359.0,1.0,0.0,523.0,219.0,27.0,46.0
2023-07-10 06:00:00+02:00,30.0,2471.0,1.0,0.0,1132.0,253.0,27.0,30.0
2023-07-10 07:00:00+02:00,30.0,2477.0,1.0,0.0,1144.0,253.0,27.0,7.0
2023-07-10 08:00:00+02:00,30.0,2389.0,1.0,0.0,1074.0,253.0,27.0,0.0
2023-07-10 09:00:00+02:00,30.0,2410.0,1.0,0.0,1104.0,296.0,27.0,0.0
2023-07-10 10:00:00+02:00,30.0,2461.0,1.0,0.0,1074.0,330.0,27.0,0.0
2023-07-10 11:00:00+02:00,30.0,2505.0,1.0,0.0,1138.0,330.0,27.0,0.0
2023-07-10 12:00:00+02:00,30.0,2449.0,1.0,0.0,1251.0,330.0,27.0,2.0
2023-07-10 13:00:00+02:00,30.0,2485.0,1.0,0.0,1301.0,331.0,27.0,12.0
2023-07-10 14:00:00+02:00,30.0,2515.0,1.0,0.0,1242.0,329.0,27.0,22.0
2023-07-10 15:00:00+02:00,30.0,2469.0,1.0,0.0,1164.0,330.0,27.0,22.0
2023-07-10 16:00:00+02:00,30.0,2498.0,1.0,0.0,1157.0,319.0,27.0,35.0
2023-07-10 17:00:00+02:00,30.0,2473.0,1.0,0.0,1146.0,250.0,27.0,53.0
2023-07-10 18:00:00+02:00,30.0,2487.0,1.0,0.0,1112.0,251.0,27.0,70.0
2023-07-10 19:00:00+02:00,30.0,2467.0,1.0,0.0,1133.0,253.0,27.0,88.0
2023-07-10 20:00:00+02:00,30.0,2475.0,1.0,0.0,1300.0,250.0,27.0,137.0
2023-07-10 21:00:00+02:00,30.0,2520.0,1.0,0.0,1192.0,250.0,27.0,212.0
2023-07-10 22:00:00+02:00,30.0,2577.0,1.0,0.0,1086.0,222.0,27.0,256.0
2023-07-10 23:00:00+02:00,30.0,2539.0,1.0,0.0,711.0,209.0,27.0,258.0
2023-07-11 00:00:00+02:00,30.0,2404.0,1.0,0.0,583.0,148.0,27.0,228.0
2023-07-11 01:00:00+02:00,30.0,2399.0,1.0,0.0,583.0,149.0,27.0,158.0
2023-07-11 02:00:00+02:00,30.0,2402.0,1.0,0.0,484.0,149.0,27.0,94.0
2023-07-11 03:00:00+02:00,30.0,2394.0,1.0,0.0,395.0,149.0,27.0,63.0
2023-07-11 04:00:00+02:00,30.0,2397.0,1.0,0.0,373.0,146.0,27.0,51.0
2023-07-11 05:00:00+02:00,30.0,2410.0,1.0,0.0,389.0,146.0,27.0,36.0
