,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2024-02-16 23:00:00+01:00,530.0,199.0,247.0,50.0,0.0,98.0,2260.0,3200.0
2024-02-17 00:00:00+01:00,575.0,173.0,244.0,50.0,0.0,98.0,2229.0,3271.0
2024-02-17 01:00:00+01:00,580.0,164.0,235.0,48.0,0.0,98.0,2245.0,3171.0
2024-02-17 02:00:00+01:00,587.0,162.0,229.0,47.0,0.0,97.0,2257.0,2866.0
2024-02-17 03:00:00+01:00,547.0,162.0,229.0,47.0,0.0,96.0,2230.0,2439.0
2024-02-17 04:00:00+01:00,556.0,162.0,234.0,47.0,0.0,96.0,2179.0,1995.0
2024-02-17 05:00:00+01:00,590.0,163.0,260.0,49.0,0.0,99.0,2132.0,1463.0
2024-02-17 06:00:00+01:00,581.0,212.0,279.0,53.0,0.0,116.0,2025.0,1252.0
2024-02-17 07:00:00+01:00,568.0,200.0,306.0,54.0,2.0,117.0,1890.0,1040.0
2024-02-17 08:00:00+01:00,649.0,261.0,327.0,55.0,128.0,116.0,1619.0,828.0
2024-02-17 09:00:00+01:00,763.0,258.0,327.0,55.0,537.0,94.0,1360.0,523.0
2024-02-17 10:00:00+01:00,762.0,259.0,339.0,58.0,1066.0,91.0,1079.0,331.0
2024-02-17 11:00:00+01:00,736.0,229.0,339.0,64.0,1480.0,110.0,818.0,245.0
2024-02-17 12:00:00+01:00,783.0,208.0,330.0,68.0,1666.0,115.0,559.0,192.0
2024-02-17 13:00:00+01:00,770.0,206.0,329.0,68.0,1652.0,118.0,467.0,136.0
2024-02-17 14:00:00+01:00,761.0,205.0,334.0,69.0,1380.0,118.0,427.0,152.0
2024-02-17 15:00:00+01:00,861.0,260.0,370.0,73.0,828.0,119.0,355.0,200.0
2024-02-17 16:00:00+01:00,890.0,302.0,385.0,74.0,269.0,120.0,285.0,201.0
2024-02-17 17:00:00+01:00,973.0,404.0,502.0,73.0,14.0,121.0,231.0,251.0
2024-02-17 18:00:00+01:00,977.0,450.0,561.0,74.0,0.0,121.0,167.0,277.0
2024-02-17 19:00:00+01:00,858.0,411.0,525.0,71.0,0.0,119.0,164.0,317.0
2024-02-17 20:00:00+01:00,870.0,363.0,524.0,73.0,0.0,121.0,113.0,327.0
2024-02-17 21:00:00+01:00,843.0,307.0,418.0,72.0,0.0,120.0,103.0,304.0
2024-02-17 22:00:00+01:00,834.0,316.0,418.0,76.0,0.0,121.0,184.0,302.0
2024-02-17 23:00:00+01:00,824.0,298.0,400.0,74.0,0.0,120.0,415.0,405.0
2024-02-18 00:00:00+01:00,808.0,282.0,383.0,73.0,0.0,120.0,621.0,584.0
2024-02-18 01:00:00+01:00,758.0,271.0,376.0,72.0,0.0,118.0,863.0,722.0
2024-02-18 02:00:00+01:00,720.0,266.0,371.0,71.0,0.0,119.0,1006.0,822.0
2024-02-18 03:00:00+01:00,675.0,224.0,340.0,71.0,0.0,119.0,1089.0,991.0
2024-02-18 04:00:00+01:00,597.0,212.0,332.0,71.0,0.0,118.0,1213.0,1138.0
2024-02-18 05:00:00+01:00,621.0,214.0,332.0,71.0,0.0,119.0,1378.0,1382.0
2024-02-18 06:00:00+01:00,628.0,214.0,336.0,71.0,0.0,103.0,1506.0,1648.0
2024-02-18 07:00:00+01:00,694.0,218.0,331.0,70.0,1.0,102.0,1663.0,2011.0
2024-02-18 08:00:00+01:00,711.0,216.0,324.0,70.0,28.0,102.0,1925.0,2327.0
2024-02-18 09:00:00+01:00,650.0,214.0,310.0,70.0,75.0,95.0,2073.0,2486.0
2024-02-18 10:00:00+01:00,487.0,213.0,294.0,70.0,114.0,93.0,2184.0,2573.0
2024-02-18 11:00:00+01:00,467.0,217.0,293.0,69.0,140.0,93.0,2206.0,2527.0
2024-02-18 12:00:00+01:00,456.0,225.0,308.0,68.0,166.0,93.0,2147.0,2344.0
2024-02-18 13:00:00+01:00,450.0,218.0,300.0,68.0,160.0,93.0,1890.0,2052.0
2024-02-18 14:00:00+01:00,482.0,212.0,305.0,68.0,131.0,96.0,1725.0,1736.0
2024-02-18 15:00:00+01:00,654.0,217.0,336.0,68.0,74.0,119.0,1507.0,1451.0
2024-02-18 16:00:00+01:00,788.0,230.0,357.0,71.0,26.0,120.0,1440.0,1128.0
2024-02-18 17:00:00+01:00,876.0,274.0,474.0,68.0,1.0,120.0,1429.0,862.0
2024-02-18 18:00:00+01:00,866.0,258.0,532.0,69.0,0.0,119.0,1485.0,657.0
2024-02-18 19:00:00+01:00,854.0,272.0,546.0,74.0,0.0,121.0,1571.0,531.0
2024-02-18 20:00:00+01:00,844.0,249.0,421.0,71.0,0.0,120.0,1712.0,508.0
2024-02-18 21:00:00+01:00,833.0,227.0,340.0,68.0,0.0,120.0,1708.0,620.0
2024-02-18 22:00:00+01:00,791.0,224.0,321.0,65.0,0.0,117.0,1761.0,800.0
2024-02-18 23:00:00+01:00,639.0,210.0,312.0,58.0,0.0,,1523.0,962.0
2024-02-19 00:00:00+01:00,591.0,198.0,307.0,55.0,0.0,,1221.0,1151.0
2024-02-19 01:00:00+01:00,556.0,197.0,305.0,55.0,0.0,92.0,900.0,1213.0
2024-02-19 02:00:00+01:00,529.0,201.0,314.0,56.0,0.0,94.0,665.0,1213.0
2024-02-19 03:00:00+01:00,620.0,198.0,309.0,55.0,0.0,101.0,495.0,1096.0
2024-02-19 04:00:00+01:00,574.0,200.0,337.0,55.0,0.0,92.0,805.0,889.0
2024-02-19 05:00:00+01:00,678.0,214.0,350.0,57.0,0.0,92.0,1084.0,720.0
2024-02-19 06:00:00+01:00,678.0,315.0,480.0,62.0,0.0,110.0,1431.0,699.0
2024-02-19 07:00:00+01:00,825.0,430.0,544.0,66.0,2.0,112.0,1327.0,893.0
2024-02-19 08:00:00+01:00,841.0,460.0,562.0,72.0,66.0,113.0,1676.0,1025.0
2024-02-19 09:00:00+01:00,796.0,443.0,553.0,74.0,222.0,107.0,1596.0,1076.0
2024-02-19 10:00:00+01:00,815.0,405.0,556.0,76.0,374.0,111.0,1294.0,1163.0
2024-02-19 11:00:00+01:00,808.0,373.0,538.0,76.0,492.0,105.0,1022.0,1230.0
2024-02-19 12:00:00+01:00,725.0,364.0,401.0,74.0,577.0,88.0,783.0,1283.0
2024-02-19 13:00:00+01:00,677.0,350.0,343.0,73.0,523.0,88.0,881.0,1203.0
2024-02-19 14:00:00+01:00,718.0,357.0,343.0,72.0,537.0,99.0,993.0,1115.0
2024-02-19 15:00:00+01:00,810.0,360.0,348.0,71.0,331.0,101.0,1203.0,1099.0
2024-02-19 16:00:00+01:00,908.0,415.0,452.0,72.0,141.0,101.0,1200.0,1027.0
2024-02-19 17:00:00+01:00,877.0,474.0,555.0,76.0,9.0,98.0,1419.0,917.0
2024-02-19 18:00:00+01:00,919.0,478.0,565.0,76.0,0.0,106.0,1424.0,862.0
2024-02-19 19:00:00+01:00,883.0,465.0,568.0,74.0,0.0,107.0,1513.0,836.0
2024-02-19 20:00:00+01:00,863.0,416.0,542.0,73.0,0.0,107.0,1545.0,814.0
2024-02-19 21:00:00+01:00,823.0,354.0,431.0,71.0,0.0,89.0,1824.0,905.0
2024-02-19 22:00:00+01:00,795.0,337.0,369.0,70.0,0.0,88.0,1902.0,1115.0
2024-02-19 23:00:00+01:00,761.0,299.0,342.0,69.0,0.0,87.0,1774.0,1154.0
2024-02-20 00:00:00+01:00,682.0,210.0,310.0,66.0,0.0,87.0,1750.0,1279.0
2024-02-20 01:00:00+01:00,594.0,194.0,304.0,64.0,0.0,86.0,1564.0,1627.0
2024-02-20 02:00:00+01:00,596.0,188.0,301.0,64.0,0.0,84.0,1458.0,1840.0
2024-02-20 03:00:00+01:00,575.0,173.0,300.0,56.0,0.0,86.0,1493.0,1929.0
2024-02-20 04:00:00+01:00,593.0,178.0,313.0,54.0,0.0,85.0,1713.0,1918.0
2024-02-20 05:00:00+01:00,703.0,205.0,306.0,55.0,0.0,87.0,1729.0,1810.0
2024-02-20 06:00:00+01:00,832.0,356.0,334.0,59.0,0.0,104.0,1705.0,1625.0
2024-02-20 07:00:00+01:00,852.0,436.0,422.0,61.0,8.0,104.0,1801.0,1359.0
2024-02-20 08:00:00+01:00,893.0,438.0,433.0,67.0,169.0,104.0,1637.0,1164.0
2024-02-20 09:00:00+01:00,719.0,467.0,495.0,82.0,467.0,109.0,1574.0,1078.0
2024-02-20 10:00:00+01:00,738.0,373.0,475.0,70.0,846.0,103.0,1619.0,1070.0
2024-02-20 11:00:00+01:00,700.0,327.0,430.0,69.0,1143.0,100.0,1679.0,1207.0
2024-02-20 12:00:00+01:00,637.0,304.0,393.0,66.0,1011.0,100.0,1710.0,1329.0
2024-02-20 13:00:00+01:00,537.0,289.0,454.0,66.0,810.0,99.0,1950.0,1518.0
2024-02-20 14:00:00+01:00,644.0,305.0,475.0,69.0,518.0,103.0,1869.0,1639.0
2024-02-20 15:00:00+01:00,721.0,305.0,403.0,70.0,273.0,104.0,1896.0,1571.0
2024-02-20 16:00:00+01:00,847.0,331.0,438.0,70.0,103.0,104.0,1742.0,1628.0
2024-02-20 17:00:00+01:00,837.0,354.0,501.0,71.0,8.0,104.0,1803.0,1830.0
2024-02-20 18:00:00+01:00,742.0,361.0,501.0,71.0,0.0,106.0,1855.0,2109.0
2024-02-20 19:00:00+01:00,689.0,325.0,477.0,67.0,0.0,103.0,1947.0,2600.0
2024-02-20 20:00:00+01:00,673.0,287.0,329.0,65.0,0.0,103.0,2024.0,2697.0
2024-02-20 21:00:00+01:00,660.0,276.0,290.0,63.0,0.0,81.0,2105.0,2397.0
2024-02-20 22:00:00+01:00,618.0,209.0,286.0,61.0,0.0,74.0,1987.0,2291.0
2024-02-20 23:00:00+01:00,574.0,162.0,284.0,61.0,0.0,76.0,2105.0,2394.0
2024-02-21 00:00:00+01:00,631.0,163.0,282.0,53.0,0.0,76.0,2229.0,2510.0
2024-02-21 01:00:00+01:00,608.0,160.0,284.0,51.0,0.0,75.0,2241.0,2636.0
2024-02-21 02:00:00+01:00,547.0,164.0,281.0,50.0,0.0,76.0,2260.0,2887.0
2024-02-21 03:00:00+01:00,548.0,175.0,296.0,53.0,0.0,76.0,2286.0,3129.0
2024-02-21 04:00:00+01:00,530.0,186.0,312.0,56.0,0.0,77.0,2281.0,3309.0
2024-02-21 05:00:00+01:00,531.0,190.0,310.0,56.0,0.0,80.0,2255.0,3306.0
2024-02-21 06:00:00+01:00,541.0,224.0,326.0,56.0,0.0,103.0,2200.0,3299.0
2024-02-21 07:00:00+01:00,641.0,315.0,364.0,59.0,9.0,104.0,1979.0,3044.0
2024-02-21 08:00:00+01:00,654.0,332.0,474.0,68.0,177.0,104.0,1853.0,2597.0
2024-02-21 09:00:00+01:00,737.0,325.0,495.0,71.0,576.0,104.0,1725.0,2106.0
2024-02-21 10:00:00+01:00,751.0,305.0,484.0,65.0,991.0,103.0,1759.0,1626.0
2024-02-21 11:00:00+01:00,811.0,287.0,462.0,64.0,1311.0,104.0,1553.0,1474.0
2024-02-21 12:00:00+01:00,758.0,277.0,325.0,65.0,1431.0,105.0,1437.0,1491.0
2024-02-21 13:00:00+01:00,735.0,273.0,312.0,65.0,1239.0,105.0,1483.0,1433.0
2024-02-21 14:00:00+01:00,785.0,278.0,317.0,65.0,842.0,106.0,1653.0,1297.0
2024-02-21 15:00:00+01:00,823.0,288.0,349.0,65.0,402.0,105.0,1651.0,1068.0
2024-02-21 16:00:00+01:00,806.0,327.0,471.0,65.0,114.0,106.0,1558.0,1176.0
2024-02-21 17:00:00+01:00,902.0,360.0,503.0,70.0,8.0,107.0,1612.0,1529.0
2024-02-21 18:00:00+01:00,701.0,355.0,488.0,68.0,3.0,107.0,1843.0,1815.0
2024-02-21 19:00:00+01:00,710.0,347.0,474.0,66.0,3.0,106.0,1979.0,2043.0
2024-02-21 20:00:00+01:00,706.0,278.0,373.0,62.0,3.0,105.0,1936.0,2301.0
2024-02-21 21:00:00+01:00,645.0,167.0,323.0,62.0,3.0,89.0,2050.0,2488.0
2024-02-21 22:00:00+01:00,553.0,170.0,329.0,65.0,3.0,88.0,2169.0,2665.0
2024-02-21 23:00:00+01:00,513.0,178.0,306.0,66.0,3.0,88.0,2206.0,2747.0
2024-02-22 00:00:00+01:00,464.0,161.0,262.0,57.0,3.0,88.0,2229.0,2748.0
2024-02-22 01:00:00+01:00,378.0,150.0,249.0,52.0,3.0,87.0,2192.0,2730.0
2024-02-22 02:00:00+01:00,347.0,146.0,251.0,51.0,3.0,86.0,2108.0,2605.0
2024-02-22 03:00:00+01:00,439.0,144.0,255.0,51.0,3.0,84.0,1757.0,2242.0
2024-02-22 04:00:00+01:00,481.0,142.0,288.0,50.0,3.0,86.0,1500.0,1681.0
2024-02-22 05:00:00+01:00,610.0,166.0,347.0,54.0,3.0,89.0,1281.0,1195.0
2024-02-22 06:00:00+01:00,658.0,234.0,492.0,57.0,3.0,106.0,1179.0,918.0
2024-02-22 07:00:00+01:00,771.0,357.0,511.0,57.0,4.0,105.0,1248.0,804.0
2024-02-22 08:00:00+01:00,778.0,365.0,520.0,73.0,55.0,104.0,1298.0,863.0
2024-02-22 09:00:00+01:00,898.0,375.0,537.0,70.0,182.0,106.0,1190.0,779.0
2024-02-22 10:00:00+01:00,847.0,436.0,541.0,73.0,340.0,105.0,1167.0,686.0
2024-02-22 11:00:00+01:00,814.0,356.0,488.0,65.0,564.0,95.0,1317.0,597.0
2024-02-22 12:00:00+01:00,822.0,281.0,344.0,60.0,751.0,98.0,1305.0,533.0
2024-02-22 13:00:00+01:00,798.0,292.0,310.0,64.0,733.0,102.0,1192.0,598.0
2024-02-22 14:00:00+01:00,790.0,307.0,333.0,67.0,440.0,106.0,1090.0,670.0
2024-02-22 15:00:00+01:00,784.0,238.0,377.0,65.0,266.0,102.0,1187.0,725.0
2024-02-22 16:00:00+01:00,855.0,242.0,459.0,69.0,112.0,103.0,1303.0,807.0
2024-02-22 17:00:00+01:00,953.0,278.0,418.0,72.0,21.0,107.0,1439.0,918.0
2024-02-22 18:00:00+01:00,833.0,248.0,424.0,72.0,0.0,105.0,1820.0,1387.0
2024-02-22 19:00:00+01:00,734.0,197.0,402.0,71.0,0.0,108.0,2036.0,2079.0
2024-02-22 20:00:00+01:00,666.0,185.0,331.0,68.0,0.0,105.0,2129.0,2506.0
2024-02-22 21:00:00+01:00,537.0,158.0,299.0,68.0,0.0,78.0,2227.0,2918.0
2024-02-22 22:00:00+01:00,325.0,125.0,260.0,55.0,0.0,72.0,2321.0,3344.0
2024-02-22 23:00:00+01:00,344.0,99.0,197.0,44.0,0.0,69.0,2325.0,3447.0
2024-02-23 00:00:00+01:00,284.0,86.0,182.0,41.0,0.0,74.0,2270.0,3495.0
2024-02-23 01:00:00+01:00,222.0,87.0,180.0,40.0,0.0,74.0,2181.0,3497.0
2024-02-23 02:00:00+01:00,217.0,86.0,179.0,40.0,0.0,74.0,1964.0,3403.0
2024-02-23 03:00:00+01:00,231.0,89.0,186.0,41.0,0.0,75.0,1788.0,3186.0
2024-02-23 04:00:00+01:00,226.0,85.0,181.0,40.0,0.0,75.0,1777.0,2974.0
2024-02-23 05:00:00+01:00,293.0,92.0,212.0,41.0,0.0,77.0,1762.0,2968.0
2024-02-23 06:00:00+01:00,420.0,144.0,306.0,48.0,0.0,101.0,2066.0,3012.0
2024-02-23 07:00:00+01:00,466.0,232.0,408.0,56.0,14.0,100.0,2236.0,3170.0
2024-02-23 08:00:00+01:00,569.0,266.0,565.0,68.0,179.0,106.0,2259.0,3423.0
2024-02-23 09:00:00+01:00,520.0,274.0,579.0,70.0,436.0,107.0,2272.0,3604.0
2024-02-23 10:00:00+01:00,415.0,244.0,430.0,68.0,830.0,106.0,2277.0,3655.0
2024-02-23 11:00:00+01:00,443.0,213.0,404.0,69.0,984.0,107.0,2302.0,3691.0
2024-02-23 12:00:00+01:00,458.0,211.0,416.0,68.0,1161.0,90.0,2294.0,3685.0
2024-02-23 13:00:00+01:00,486.0,215.0,408.0,68.0,1037.0,90.0,2224.0,3643.0
2024-02-23 14:00:00+01:00,583.0,223.0,402.0,70.0,837.0,92.0,2195.0,3513.0
2024-02-23 15:00:00+01:00,699.0,248.0,402.0,71.0,493.0,108.0,2149.0,3396.0
2024-02-23 16:00:00+01:00,759.0,312.0,493.0,71.0,120.0,108.0,1982.0,3041.0
2024-02-23 17:00:00+01:00,688.0,305.0,513.0,65.0,10.0,107.0,1538.0,2761.0
2024-02-23 18:00:00+01:00,698.0,298.0,500.0,60.0,0.0,104.0,1779.0,2419.0
2024-02-23 19:00:00+01:00,619.0,294.0,524.0,65.0,0.0,103.0,1968.0,2177.0
2024-02-23 20:00:00+01:00,617.0,304.0,536.0,67.0,0.0,103.0,1915.0,1960.0
2024-02-23 21:00:00+01:00,545.0,301.0,525.0,65.0,0.0,104.0,1864.0,1829.0
2024-02-23 22:00:00+01:00,551.0,282.0,527.0,66.0,0.0,105.0,1821.0,1611.0
2024-02-23 23:00:00+01:00,614.0,311.0,551.0,70.0,0.0,104.0,1569.0,1449.0
2024-02-24 00:00:00+01:00,787.0,303.0,441.0,69.0,0.0,105.0,1432.0,1184.0
2024-02-24 01:00:00+01:00,721.0,304.0,443.0,68.0,0.0,106.0,1333.0,1042.0
2024-02-24 02:00:00+01:00,779.0,293.0,359.0,64.0,0.0,106.0,1038.0,931.0
2024-02-24 03:00:00+01:00,652.0,240.0,340.0,62.0,0.0,104.0,752.0,792.0
2024-02-24 04:00:00+01:00,756.0,237.0,365.0,64.0,0.0,104.0,674.0,757.0
2024-02-24 05:00:00+01:00,599.0,228.0,377.0,63.0,0.0,105.0,598.0,723.0
2024-02-24 06:00:00+01:00,692.0,269.0,523.0,65.0,0.0,104.0,583.0,719.0
2024-02-24 07:00:00+01:00,761.0,277.0,526.0,66.0,16.0,102.0,575.0,622.0
2024-02-24 08:00:00+01:00,897.0,288.0,520.0,72.0,227.0,90.0,533.0,496.0
2024-02-24 09:00:00+01:00,843.0,295.0,364.0,72.0,557.0,102.0,518.0,409.0
2024-02-24 10:00:00+01:00,721.0,276.0,339.0,70.0,849.0,85.0,512.0,355.0
2024-02-24 11:00:00+01:00,636.0,236.0,322.0,66.0,1008.0,81.0,549.0,371.0
2024-02-24 12:00:00+01:00,544.0,212.0,307.0,63.0,1042.0,76.0,581.0,404.0
2024-02-24 13:00:00+01:00,506.0,180.0,299.0,62.0,941.0,73.0,596.0,452.0
2024-02-24 14:00:00+01:00,571.0,193.0,294.0,61.0,750.0,76.0,529.0,560.0
2024-02-24 15:00:00+01:00,642.0,308.0,305.0,63.0,517.0,84.0,508.0,556.0
2024-02-24 16:00:00+01:00,698.0,367.0,366.0,68.0,184.0,102.0,662.0,578.0
2024-02-24 17:00:00+01:00,621.0,387.0,506.0,71.0,21.0,102.0,748.0,577.0
2024-02-24 18:00:00+01:00,743.0,381.0,510.0,71.0,0.0,83.0,674.0,534.0
2024-02-24 19:00:00+01:00,866.0,529.0,547.0,126.0,0.0,119.0,773.0,599.0
2024-02-24 20:00:00+01:00,588.0,386.0,482.0,74.0,0.0,86.0,1020.0,732.0
2024-02-24 21:00:00+01:00,615.0,333.0,438.0,61.0,0.0,95.0,1148.0,667.0
2024-02-24 22:00:00+01:00,676.0,362.0,357.0,65.0,0.0,99.0,1136.0,684.0
2024-02-24 23:00:00+01:00,592.0,285.0,348.0,60.0,0.0,98.0,797.0,665.0
2024-02-25 00:00:00+01:00,626.0,295.0,437.0,58.0,0.0,83.0,1006.0,683.0
2024-02-25 01:00:00+01:00,627.0,285.0,395.0,55.0,0.0,82.0,1215.0,739.0
2024-02-25 02:00:00+01:00,610.0,300.0,312.0,55.0,0.0,82.0,1323.0,711.0
2024-02-25 03:00:00+01:00,558.0,195.0,311.0,56.0,0.0,82.0,1298.0,623.0
2024-02-25 04:00:00+01:00,601.0,202.0,347.0,62.0,0.0,84.0,1098.0,567.0
2024-02-25 05:00:00+01:00,630.0,224.0,374.0,63.0,0.0,86.0,1009.0,539.0
2024-02-25 06:00:00+01:00,642.0,243.0,508.0,63.0,0.0,86.0,904.0,589.0
2024-02-25 07:00:00+01:00,689.0,243.0,517.0,65.0,23.0,86.0,856.0,652.0
2024-02-25 08:00:00+01:00,711.0,270.0,521.0,72.0,189.0,86.0,1049.0,665.0
2024-02-25 09:00:00+01:00,636.0,269.0,517.0,72.0,397.0,86.0,1001.0,647.0
2024-02-25 10:00:00+01:00,593.0,246.0,498.0,69.0,543.0,85.0,887.0,609.0
2024-02-25 11:00:00+01:00,618.0,212.0,430.0,66.0,543.0,84.0,734.0,544.0
2024-02-25 12:00:00+01:00,647.0,212.0,320.0,65.0,547.0,83.0,567.0,421.0
2024-02-25 13:00:00+01:00,581.0,213.0,308.0,64.0,469.0,84.0,517.0,368.0
2024-02-25 14:00:00+01:00,589.0,249.0,327.0,64.0,381.0,83.0,463.0,279.0
2024-02-25 15:00:00+01:00,682.0,329.0,459.0,66.0,273.0,86.0,486.0,250.0
2024-02-25 16:00:00+01:00,734.0,341.0,512.0,70.0,158.0,104.0,480.0,217.0
2024-02-25 17:00:00+01:00,795.0,346.0,525.0,73.0,26.0,104.0,348.0,165.0
2024-02-25 18:00:00+01:00,798.0,365.0,535.0,75.0,0.0,105.0,294.0,171.0
2024-02-25 19:00:00+01:00,768.0,358.0,533.0,75.0,0.0,106.0,248.0,140.0
2024-02-25 20:00:00+01:00,816.0,345.0,526.0,73.0,0.0,105.0,153.0,95.0
2024-02-25 21:00:00+01:00,516.0,404.0,564.0,77.0,0.0,106.0,113.0,81.0
2024-02-25 22:00:00+01:00,546.0,330.0,577.0,75.0,0.0,105.0,72.0,82.0
2024-02-25 23:00:00+01:00,619.0,288.0,501.0,70.0,0.0,103.0,92.0,87.0
2024-02-26 00:00:00+01:00,623.0,184.0,360.0,65.0,0.0,85.0,76.0,104.0
2024-02-26 01:00:00+01:00,620.0,163.0,303.0,57.0,0.0,83.0,80.0,147.0
2024-02-26 02:00:00+01:00,619.0,165.0,310.0,56.0,0.0,83.0,101.0,189.0
2024-02-26 03:00:00+01:00,620.0,167.0,316.0,57.0,0.0,83.0,89.0,221.0
2024-02-26 04:00:00+01:00,645.0,178.0,337.0,60.0,0.0,84.0,152.0,222.0
2024-02-26 05:00:00+01:00,709.0,206.0,380.0,62.0,0.0,86.0,140.0,235.0
2024-02-26 06:00:00+01:00,696.0,314.0,539.0,65.0,0.0,103.0,111.0,266.0
2024-02-26 07:00:00+01:00,727.0,347.0,551.0,67.0,16.0,105.0,103.0,272.0
2024-02-26 08:00:00+01:00,708.0,351.0,540.0,74.0,148.0,105.0,152.0,255.0
2024-02-26 09:00:00+01:00,778.0,361.0,522.0,74.0,390.0,104.0,233.0,249.0
2024-02-26 10:00:00+01:00,806.0,346.0,550.0,78.0,720.0,89.0,316.0,319.0
2024-02-26 11:00:00+01:00,773.0,322.0,583.0,81.0,813.0,86.0,409.0,361.0
2024-02-26 12:00:00+01:00,795.0,282.0,456.0,69.0,762.0,81.0,402.0,393.0
2024-02-26 13:00:00+01:00,814.0,328.0,457.0,67.0,648.0,80.0,373.0,435.0
2024-02-26 14:00:00+01:00,775.0,301.0,470.0,66.0,610.0,86.0,485.0,445.0
2024-02-26 15:00:00+01:00,711.0,312.0,624.0,71.0,419.0,88.0,550.0,436.0
2024-02-26 16:00:00+01:00,754.0,375.0,652.0,81.0,209.0,105.0,482.0,375.0
2024-02-26 17:00:00+01:00,753.0,397.0,663.0,79.0,38.0,103.0,470.0,304.0
2024-02-26 18:00:00+01:00,732.0,405.0,679.0,77.0,0.0,104.0,478.0,292.0
2024-02-26 19:00:00+01:00,683.0,400.0,675.0,77.0,0.0,105.0,484.0,282.0
2024-02-26 20:00:00+01:00,635.0,353.0,623.0,75.0,0.0,106.0,537.0,264.0
2024-02-26 21:00:00+01:00,614.0,310.0,620.0,73.0,0.0,72.0,457.0,247.0
2024-02-26 22:00:00+01:00,599.0,292.0,607.0,73.0,0.0,77.0,408.0,240.0
2024-02-26 23:00:00+01:00,573.0,288.0,452.0,73.0,0.0,88.0,334.0,211.0
2024-02-27 00:00:00+01:00,650.0,186.0,426.0,70.0,0.0,68.0,298.0,183.0
2024-02-27 01:00:00+01:00,693.0,177.0,439.0,70.0,0.0,69.0,249.0,156.0
2024-02-27 02:00:00+01:00,757.0,178.0,437.0,62.0,0.0,86.0,201.0,147.0
2024-02-27 03:00:00+01:00,730.0,178.0,437.0,62.0,0.0,87.0,172.0,132.0
2024-02-27 04:00:00+01:00,748.0,188.0,446.0,63.0,0.0,87.0,162.0,117.0
2024-02-27 05:00:00+01:00,781.0,303.0,524.0,65.0,0.0,88.0,123.0,105.0
2024-02-27 06:00:00+01:00,751.0,345.0,704.0,66.0,0.0,105.0,101.0,94.0
2024-02-27 07:00:00+01:00,846.0,408.0,781.0,66.0,15.0,104.0,113.0,81.0
2024-02-27 08:00:00+01:00,911.0,425.0,799.0,75.0,155.0,105.0,84.0,74.0
2024-02-27 09:00:00+01:00,791.0,430.0,731.0,81.0,289.0,104.0,47.0,61.0
2024-02-27 10:00:00+01:00,860.0,391.0,642.0,84.0,396.0,95.0,37.0,63.0
2024-02-27 11:00:00+01:00,772.0,352.0,508.0,84.0,495.0,88.0,49.0,132.0
2024-02-27 12:00:00+01:00,719.0,318.0,455.0,72.0,491.0,87.0,78.0,212.0
2024-02-27 13:00:00+01:00,717.0,317.0,462.0,67.0,461.0,88.0,97.0,237.0
2024-02-27 14:00:00+01:00,786.0,333.0,517.0,71.0,381.0,90.0,145.0,270.0
2024-02-27 15:00:00+01:00,841.0,318.0,699.0,75.0,254.0,92.0,151.0,261.0
2024-02-27 16:00:00+01:00,859.0,404.0,771.0,80.0,110.0,107.0,164.0,292.0
2024-02-27 17:00:00+01:00,934.0,422.0,839.0,77.0,16.0,106.0,222.0,312.0
2024-02-27 18:00:00+01:00,952.0,441.0,906.0,80.0,0.0,107.0,284.0,364.0
2024-02-27 19:00:00+01:00,970.0,444.0,849.0,80.0,0.0,108.0,366.0,459.0
2024-02-27 20:00:00+01:00,948.0,442.0,783.0,81.0,0.0,102.0,461.0,540.0
2024-02-27 21:00:00+01:00,824.0,399.0,720.0,85.0,0.0,82.0,586.0,687.0
2024-02-27 22:00:00+01:00,894.0,428.0,684.0,89.0,0.0,94.0,755.0,851.0
2024-02-27 23:00:00+01:00,789.0,346.0,547.0,85.0,0.0,91.0,888.0,982.0
2024-02-28 00:00:00+01:00,796.0,254.0,499.0,84.0,0.0,90.0,896.0,1120.0
2024-02-28 01:00:00+01:00,784.0,285.0,520.0,88.0,0.0,108.0,945.0,1267.0
2024-02-28 02:00:00+01:00,728.0,231.0,490.0,83.0,0.0,92.0,1073.0,1369.0
2024-02-28 03:00:00+01:00,737.0,229.0,490.0,76.0,0.0,84.0,1088.0,1433.0
2024-02-28 04:00:00+01:00,711.0,230.0,495.0,73.0,0.0,73.0,1235.0,1497.0
2024-02-28 05:00:00+01:00,727.0,261.0,526.0,74.0,0.0,72.0,1151.0,1511.0
2024-02-28 06:00:00+01:00,747.0,356.0,676.0,72.0,0.0,92.0,912.0,1427.0
2024-02-28 07:00:00+01:00,812.0,395.0,760.0,71.0,10.0,107.0,786.0,1137.0
2024-02-28 08:00:00+01:00,787.0,399.0,748.0,73.0,105.0,108.0,880.0,926.0
2024-02-28 09:00:00+01:00,752.0,395.0,766.0,73.0,290.0,97.0,863.0,847.0
2024-02-28 10:00:00+01:00,717.0,383.0,705.0,77.0,504.0,101.0,823.0,855.0
2024-02-28 11:00:00+01:00,699.0,385.0,561.0,85.0,679.0,106.0,883.0,939.0
2024-02-28 12:00:00+01:00,700.0,360.0,560.0,92.0,813.0,105.0,976.0,1123.0
