,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2023-09-19 23:00:00+03:00,20.0,1150.0,197.0,65.0,0.0,71.0,60.0,1974.0,0.0,2.0,19.0
2023-09-20 00:00:00+03:00,20.0,1152.0,187.0,64.0,0.0,54.0,20.0,1974.0,0.0,2.0,9.0
2023-09-20 01:00:00+03:00,20.0,1086.0,186.0,64.0,0.0,46.0,9.0,1977.0,0.0,2.0,27.0
2023-09-20 02:00:00+03:00,20.0,1043.0,187.0,64.0,0.0,45.0,9.0,1976.0,0.0,2.0,60.0
2023-09-20 03:00:00+03:00,20.0,1035.0,189.0,65.0,0.0,46.0,9.0,1974.0,0.0,2.0,67.0
2023-09-20 04:00:00+03:00,20.0,1042.0,192.0,65.0,0.0,44.0,9.0,1975.0,0.0,2.0,47.0
2023-09-20 05:00:00+03:00,20.0,1076.0,197.0,65.0,0.0,44.0,9.0,1977.0,0.0,3.0,36.0
2023-09-20 06:00:00+03:00,20.0,1101.0,199.0,64.0,0.0,48.0,28.0,1975.0,5.0,3.0,36.0
2023-09-20 07:00:00+03:00,19.0,1135.0,201.0,64.0,0.0,89.0,85.0,1976.0,91.0,3.0,30.0
2023-09-20 08:00:00+03:00,21.0,1125.0,199.0,65.0,0.0,112.0,105.0,1975.0,530.0,3.0,20.0
2023-09-20 09:00:00+03:00,21.0,1071.0,195.0,65.0,0.0,108.0,143.0,1976.0,1091.0,4.0,8.0
2023-09-20 10:00:00+03:00,21.0,1040.0,187.0,64.0,0.0,80.0,48.0,1976.0,1525.0,4.0,4.0
2023-09-20 11:00:00+03:00,20.0,1030.0,190.0,65.0,0.0,61.0,8.0,1975.0,1769.0,4.0,7.0
2023-09-20 12:00:00+03:00,20.0,1019.0,185.0,64.0,0.0,55.0,8.0,1976.0,1886.0,4.0,10.0
2023-09-20 13:00:00+03:00,20.0,1017.0,184.0,64.0,0.0,49.0,8.0,1974.0,1890.0,4.0,16.0
2023-09-20 14:00:00+03:00,20.0,1016.0,190.0,63.0,0.0,49.0,8.0,1976.0,1770.0,4.0,29.0
2023-09-20 15:00:00+03:00,20.0,1019.0,187.0,62.0,0.0,48.0,8.0,1976.0,1535.0,4.0,31.0
2023-09-20 16:00:00+03:00,19.0,1014.0,185.0,62.0,0.0,49.0,9.0,1975.0,1203.0,4.0,26.0
2023-09-20 17:00:00+03:00,20.0,1068.0,192.0,62.0,0.0,59.0,67.0,1975.0,718.0,4.0,20.0
2023-09-20 18:00:00+03:00,20.0,1152.0,192.0,62.0,0.0,112.0,136.0,1975.0,187.0,4.0,14.0
2023-09-20 19:00:00+03:00,21.0,1244.0,194.0,63.0,0.0,150.0,168.0,1975.0,5.0,4.0,6.0
2023-09-20 20:00:00+03:00,21.0,1280.0,195.0,63.0,0.0,163.0,462.0,1977.0,1.0,4.0,4.0
2023-09-20 21:00:00+03:00,20.0,1140.0,193.0,63.0,0.0,159.0,161.0,1976.0,0.0,4.0,3.0
2023-09-20 22:00:00+03:00,20.0,1109.0,196.0,62.0,0.0,118.0,125.0,1976.0,0.0,4.0,12.0
2023-09-20 23:00:00+03:00,19.0,1110.0,192.0,66.0,0.0,54.0,72.0,1976.0,0.0,4.0,10.0
2023-09-21 00:00:00+03:00,20.0,1096.0,180.0,66.0,0.0,51.0,25.0,1975.0,0.0,4.0,9.0
2023-09-21 01:00:00+03:00,20.0,1059.0,181.0,67.0,0.0,44.0,9.0,1977.0,0.0,4.0,6.0
2023-09-21 02:00:00+03:00,20.0,1059.0,185.0,68.0,0.0,42.0,9.0,1978.0,0.0,4.0,5.0
2023-09-21 03:00:00+03:00,20.0,1074.0,187.0,68.0,0.0,43.0,9.0,1976.0,0.0,4.0,5.0
2023-09-21 04:00:00+03:00,20.0,1105.0,191.0,67.0,0.0,41.0,9.0,1976.0,0.0,4.0,5.0
2023-09-21 05:00:00+03:00,19.0,1178.0,198.0,67.0,0.0,46.0,9.0,1976.0,0.0,4.0,4.0
2023-09-21 06:00:00+03:00,20.0,1257.0,202.0,67.0,0.0,48.0,21.0,1977.0,8.0,4.0,2.0
2023-09-21 07:00:00+03:00,20.0,1254.0,210.0,68.0,0.0,87.0,94.0,1976.0,106.0,4.0,2.0
2023-09-21 08:00:00+03:00,20.0,1238.0,204.0,67.0,0.0,109.0,146.0,1977.0,443.0,4.0,3.0
2023-09-21 09:00:00+03:00,20.0,1312.0,199.0,67.0,0.0,112.0,145.0,1980.0,847.0,3.0,4.0
2023-09-21 10:00:00+03:00,20.0,1267.0,194.0,66.0,0.0,77.0,47.0,1979.0,1118.0,5.0,14.0
2023-09-21 11:00:00+03:00,21.0,1239.0,193.0,66.0,0.0,53.0,8.0,1978.0,1360.0,5.0,25.0
2023-09-21 12:00:00+03:00,20.0,1198.0,189.0,66.0,0.0,40.0,8.0,1978.0,1422.0,4.0,35.0
2023-09-21 13:00:00+03:00,19.0,1181.0,191.0,63.0,0.0,42.0,8.0,1978.0,1354.0,4.0,47.0
2023-09-21 14:00:00+03:00,21.0,1169.0,190.0,65.0,0.0,43.0,8.0,1978.0,1339.0,4.0,64.0
2023-09-21 15:00:00+03:00,21.0,1165.0,193.0,68.0,0.0,42.0,8.0,1977.0,1116.0,3.0,80.0
2023-09-21 16:00:00+03:00,21.0,1167.0,199.0,70.0,0.0,43.0,9.0,1978.0,964.0,4.0,93.0
2023-09-21 17:00:00+03:00,21.0,1270.0,202.0,69.0,0.0,55.0,81.0,1975.0,447.0,4.0,97.0
2023-09-21 18:00:00+03:00,22.0,1273.0,203.0,68.0,0.0,98.0,130.0,1975.0,146.0,4.0,91.0
2023-09-21 19:00:00+03:00,22.0,1255.0,199.0,67.0,0.0,142.0,179.0,1976.0,3.0,4.0,94.0
2023-09-21 20:00:00+03:00,22.0,1356.0,202.0,68.0,0.0,151.0,435.0,1975.0,1.0,3.0,122.0
2023-09-21 21:00:00+03:00,21.0,1261.0,199.0,68.0,0.0,151.0,147.0,1975.0,0.0,3.0,149.0
2023-09-21 22:00:00+03:00,21.0,1284.0,197.0,68.0,0.0,104.0,125.0,1976.0,0.0,3.0,102.0
2023-09-21 23:00:00+03:00,20.0,1226.0,195.0,69.0,0.0,57.0,67.0,1977.0,0.0,4.0,108.0
2023-09-22 00:00:00+03:00,20.0,1217.0,189.0,68.0,0.0,53.0,32.0,1978.0,0.0,4.0,177.0
2023-09-22 01:00:00+03:00,20.0,1206.0,181.0,68.0,0.0,47.0,9.0,1974.0,0.0,4.0,164.0
2023-09-22 02:00:00+03:00,21.0,1174.0,183.0,69.0,0.0,44.0,9.0,1974.0,0.0,4.0,169.0
2023-09-22 03:00:00+03:00,21.0,1166.0,187.0,69.0,0.0,44.0,9.0,1977.0,0.0,4.0,141.0
2023-09-22 04:00:00+03:00,21.0,1176.0,192.0,68.0,0.0,44.0,9.0,1977.0,0.0,3.0,136.0
2023-09-22 05:00:00+03:00,21.0,1179.0,190.0,67.0,0.0,55.0,9.0,1977.0,0.0,4.0,143.0
2023-09-22 06:00:00+03:00,20.0,1163.0,191.0,68.0,0.0,55.0,9.0,1975.0,6.0,3.0,157.0
2023-09-22 07:00:00+03:00,21.0,1213.0,195.0,68.0,0.0,89.0,64.0,1976.0,88.0,3.0,174.0
2023-09-22 08:00:00+03:00,21.0,1229.0,195.0,69.0,0.0,110.0,180.0,1977.0,494.0,3.0,200.0
2023-09-22 09:00:00+03:00,20.0,1261.0,192.0,69.0,0.0,120.0,215.0,1975.0,1043.0,4.0,207.0
2023-09-22 10:00:00+03:00,20.0,1200.0,189.0,68.0,0.0,113.0,45.0,1976.0,1506.0,4.0,220.0
2023-09-22 11:00:00+03:00,21.0,1184.0,188.0,68.0,0.0,82.0,9.0,1976.0,1766.0,4.0,227.0
2023-09-22 12:00:00+03:00,21.0,1168.0,181.0,67.0,0.0,45.0,9.0,1977.0,1886.0,3.0,234.0
2023-09-22 13:00:00+03:00,21.0,1157.0,180.0,66.0,0.0,44.0,9.0,1975.0,1883.0,4.0,233.0
2023-09-22 14:00:00+03:00,21.0,1156.0,179.0,66.0,0.0,44.0,9.0,1974.0,1750.0,4.0,215.0
2023-09-22 15:00:00+03:00,21.0,1156.0,182.0,68.0,0.0,44.0,9.0,1975.0,1510.0,4.0,189.0
2023-09-22 16:00:00+03:00,22.0,1225.0,184.0,68.0,0.0,45.0,9.0,1975.0,1127.0,4.0,175.0
2023-09-22 17:00:00+03:00,22.0,1211.0,194.0,69.0,0.0,57.0,9.0,1975.0,664.0,4.0,166.0
2023-09-22 18:00:00+03:00,22.0,1256.0,197.0,69.0,0.0,102.0,52.0,1959.0,167.0,4.0,166.0
2023-09-22 19:00:00+03:00,22.0,1255.0,199.0,68.0,0.0,149.0,147.0,1890.0,3.0,4.0,165.0
2023-09-22 20:00:00+03:00,22.0,1284.0,200.0,70.0,0.0,156.0,277.0,1881.0,1.0,4.0,177.0
2023-09-22 21:00:00+03:00,21.0,1229.0,197.0,72.0,0.0,154.0,149.0,1885.0,0.0,3.0,187.0
2023-09-22 22:00:00+03:00,21.0,1203.0,196.0,71.0,0.0,100.0,49.0,1885.0,0.0,4.0,159.0
2023-09-22 23:00:00+03:00,21.0,1170.0,194.0,68.0,0.0,55.0,9.0,1887.0,0.0,4.0,163.0
2023-09-23 00:00:00+03:00,21.0,1106.0,187.0,67.0,0.0,49.0,9.0,1912.0,0.0,3.0,160.0
2023-09-23 01:00:00+03:00,21.0,1049.0,187.0,67.0,0.0,41.0,9.0,1926.0,0.0,3.0,147.0
2023-09-23 02:00:00+03:00,21.0,1040.0,188.0,70.0,0.0,39.0,9.0,1936.0,0.0,3.0,145.0
2023-09-23 03:00:00+03:00,21.0,1030.0,188.0,71.0,0.0,39.0,9.0,1952.0,0.0,3.0,139.0
2023-09-23 04:00:00+03:00,21.0,1050.0,189.0,71.0,0.0,39.0,9.0,1966.0,0.0,3.0,127.0
2023-09-23 05:00:00+03:00,21.0,1073.0,192.0,71.0,0.0,43.0,9.0,1975.0,0.0,3.0,124.0
2023-09-23 06:00:00+03:00,21.0,1130.0,192.0,72.0,0.0,63.0,9.0,1978.0,6.0,3.0,114.0
2023-09-23 07:00:00+03:00,21.0,1188.0,196.0,74.0,0.0,102.0,22.0,1978.0,100.0,3.0,104.0
2023-09-23 08:00:00+03:00,20.0,1232.0,196.0,73.0,0.0,107.0,155.0,1977.0,543.0,4.0,98.0
2023-09-23 09:00:00+03:00,20.0,1262.0,194.0,73.0,0.0,104.0,147.0,1976.0,1120.0,4.0,87.0
2023-09-23 10:00:00+03:00,21.0,1199.0,190.0,73.0,0.0,74.0,43.0,1977.0,1564.0,3.0,70.0
2023-09-23 11:00:00+03:00,21.0,1214.0,180.0,70.0,0.0,47.0,9.0,1975.0,1807.0,3.0,72.0
2023-09-23 12:00:00+03:00,21.0,1195.0,181.0,68.0,0.0,40.0,9.0,1975.0,1906.0,3.0,77.0
2023-09-23 13:00:00+03:00,21.0,1222.0,178.0,68.0,0.0,40.0,9.0,1976.0,1908.0,3.0,83.0
2023-09-23 14:00:00+03:00,21.0,1198.0,177.0,68.0,0.0,40.0,9.0,1975.0,1805.0,4.0,83.0
2023-09-23 15:00:00+03:00,21.0,1203.0,178.0,68.0,0.0,45.0,9.0,1977.0,1555.0,4.0,91.0
2023-09-23 16:00:00+03:00,21.0,1251.0,177.0,70.0,0.0,44.0,9.0,1976.0,1106.0,4.0,99.0
2023-09-23 17:00:00+03:00,20.0,1278.0,181.0,73.0,0.0,49.0,23.0,1976.0,521.0,4.0,99.0
2023-09-23 18:00:00+03:00,20.0,1257.0,186.0,74.0,0.0,82.0,85.0,1974.0,137.0,4.0,93.0
2023-09-23 19:00:00+03:00,20.0,1277.0,195.0,73.0,0.0,130.0,157.0,1974.0,2.0,4.0,107.0
2023-09-23 20:00:00+03:00,21.0,1293.0,196.0,73.0,0.0,136.0,323.0,1974.0,1.0,4.0,108.0
2023-09-23 21:00:00+03:00,20.0,1238.0,196.0,72.0,0.0,134.0,227.0,1977.0,1.0,4.0,116.0
2023-09-23 22:00:00+03:00,20.0,1194.0,198.0,72.0,0.0,91.0,195.0,1977.0,0.0,4.0,157.0
2023-09-23 23:00:00+03:00,20.0,1184.0,195.0,72.0,0.0,48.0,104.0,1976.0,0.0,4.0,142.0
2023-09-24 00:00:00+03:00,21.0,1189.0,186.0,74.0,0.0,49.0,45.0,1976.0,0.0,4.0,90.0
2023-09-24 01:00:00+03:00,21.0,1198.0,186.0,73.0,0.0,38.0,9.0,1976.0,0.0,4.0,84.0
2023-09-24 02:00:00+03:00,21.0,1189.0,182.0,72.0,0.0,37.0,9.0,1977.0,0.0,4.0,85.0
2023-09-24 03:00:00+03:00,21.0,1179.0,184.0,72.0,0.0,36.0,9.0,1977.0,0.0,4.0,77.0
2023-09-24 04:00:00+03:00,20.0,1181.0,185.0,73.0,0.0,35.0,9.0,1976.0,0.0,4.0,71.0
2023-09-24 05:00:00+03:00,20.0,1180.0,188.0,73.0,0.0,35.0,9.0,1976.0,0.0,4.0,61.0
2023-09-24 06:00:00+03:00,20.0,1187.0,186.0,73.0,0.0,51.0,9.0,1976.0,6.0,4.0,59.0
2023-09-24 07:00:00+03:00,20.0,1180.0,187.0,73.0,0.0,92.0,57.0,1976.0,99.0,4.0,59.0
2023-09-24 08:00:00+03:00,20.0,1217.0,187.0,74.0,0.0,101.0,130.0,1977.0,523.0,4.0,68.0
2023-09-24 09:00:00+03:00,20.0,1226.0,185.0,72.0,0.0,100.0,148.0,1977.0,1049.0,4.0,77.0
2023-09-24 10:00:00+03:00,20.0,1261.0,180.0,73.0,0.0,72.0,53.0,1976.0,1455.0,4.0,73.0
2023-09-24 11:00:00+03:00,20.0,1193.0,176.0,72.0,0.0,36.0,9.0,1975.0,1421.0,4.0,64.0
2023-09-24 12:00:00+03:00,19.0,1214.0,176.0,71.0,0.0,36.0,9.0,1976.0,1517.0,4.0,64.0
2023-09-24 13:00:00+03:00,20.0,1170.0,176.0,71.0,0.0,37.0,9.0,1977.0,1446.0,4.0,73.0
2023-09-24 14:00:00+03:00,20.0,1175.0,175.0,72.0,0.0,37.0,9.0,1976.0,1249.0,3.0,79.0
2023-09-24 15:00:00+03:00,20.0,1182.0,177.0,74.0,0.0,36.0,9.0,1976.0,977.0,4.0,74.0
2023-09-24 16:00:00+03:00,20.0,1302.0,177.0,73.0,0.0,39.0,9.0,1976.0,694.0,4.0,74.0
2023-09-24 17:00:00+03:00,20.0,1324.0,179.0,73.0,0.0,44.0,17.0,1978.0,352.0,3.0,75.0
2023-09-24 18:00:00+03:00,20.0,1267.0,191.0,73.0,0.0,83.0,81.0,1977.0,104.0,3.0,66.0
2023-09-24 19:00:00+03:00,20.0,1232.0,189.0,74.0,0.0,107.0,254.0,1976.0,1.0,3.0,62.0
2023-09-24 20:00:00+03:00,21.0,1243.0,188.0,74.0,0.0,121.0,419.0,1977.0,0.0,3.0,76.0
2023-09-24 21:00:00+03:00,21.0,1204.0,190.0,73.0,0.0,114.0,347.0,1978.0,0.0,3.0,94.0
2023-09-24 22:00:00+03:00,21.0,1208.0,194.0,73.0,0.0,77.0,219.0,1979.0,0.0,3.0,96.0
2023-09-24 23:00:00+03:00,20.0,1190.0,193.0,73.0,0.0,37.0,108.0,1979.0,0.0,4.0,93.0
2023-09-25 00:00:00+03:00,21.0,1198.0,183.0,71.0,0.0,36.0,8.0,1979.0,0.0,4.0,76.0
2023-09-25 01:00:00+03:00,20.0,1195.0,181.0,71.0,0.0,36.0,9.0,1979.0,0.0,4.0,99.0
2023-09-25 02:00:00+03:00,21.0,1181.0,182.0,73.0,0.0,34.0,9.0,1978.0,0.0,4.0,123.0
2023-09-25 03:00:00+03:00,21.0,1210.0,182.0,73.0,0.0,34.0,9.0,1978.0,0.0,4.0,143.0
2023-09-25 04:00:00+03:00,21.0,1217.0,184.0,73.0,0.0,32.0,9.0,1978.0,0.0,4.0,165.0
2023-09-25 05:00:00+03:00,21.0,1233.0,188.0,71.0,0.0,33.0,9.0,1978.0,0.0,4.0,174.0
2023-09-25 06:00:00+03:00,21.0,1279.0,190.0,72.0,0.0,40.0,35.0,1978.0,5.0,4.0,230.0
2023-09-25 07:00:00+03:00,21.0,1323.0,201.0,71.0,0.0,74.0,70.0,1978.0,67.0,4.0,288.0
2023-09-25 08:00:00+03:00,20.0,1585.0,195.0,71.0,0.0,107.0,145.0,1978.0,274.0,4.0,368.0
2023-09-25 09:00:00+03:00,20.0,1527.0,192.0,71.0,0.0,99.0,178.0,1979.0,654.0,3.0,412.0
2023-09-25 10:00:00+03:00,19.0,1280.0,191.0,70.0,0.0,61.0,45.0,1979.0,934.0,3.0,411.0
2023-09-25 11:00:00+03:00,20.0,1259.0,191.0,72.0,0.0,34.0,9.0,1978.0,1223.0,4.0,395.0
2023-09-25 12:00:00+03:00,20.0,1263.0,191.0,72.0,0.0,32.0,9.0,1979.0,1400.0,4.0,409.0
2023-09-25 13:00:00+03:00,21.0,1247.0,189.0,72.0,0.0,32.0,9.0,1978.0,1394.0,4.0,430.0
2023-09-25 14:00:00+03:00,21.0,1239.0,188.0,71.0,0.0,33.0,9.0,1978.0,1235.0,5.0,432.0
2023-09-25 15:00:00+03:00,21.0,1241.0,191.0,70.0,0.0,34.0,9.0,1980.0,975.0,5.0,428.0
2023-09-25 16:00:00+03:00,21.0,1267.0,193.0,69.0,0.0,36.0,9.0,1980.0,773.0,5.0,408.0
2023-09-25 17:00:00+03:00,21.0,1291.0,193.0,70.0,0.0,36.0,10.0,1977.0,456.0,5.0,379.0
2023-09-25 18:00:00+03:00,22.0,1415.0,194.0,72.0,0.0,81.0,164.0,1979.0,109.0,5.0,369.0
2023-09-25 19:00:00+03:00,22.0,1509.0,194.0,72.0,0.0,131.0,381.0,1978.0,2.0,5.0,362.0
2023-09-25 20:00:00+03:00,22.0,1564.0,197.0,72.0,0.0,157.0,389.0,1978.0,0.0,5.0,361.0
2023-09-25 21:00:00+03:00,21.0,1543.0,196.0,73.0,0.0,153.0,236.0,1978.0,0.0,5.0,350.0
2023-09-25 22:00:00+03:00,21.0,1462.0,198.0,74.0,0.0,82.0,103.0,1979.0,0.0,5.0,248.0
2023-09-25 23:00:00+03:00,21.0,1328.0,194.0,72.0,0.0,37.0,42.0,1979.0,0.0,5.0,235.0
2023-09-26 00:00:00+03:00,21.0,1316.0,191.0,70.0,0.0,32.0,29.0,1978.0,0.0,5.0,326.0
2023-09-26 01:00:00+03:00,20.0,1222.0,189.0,70.0,0.0,33.0,9.0,1978.0,0.0,5.0,271.0
2023-09-26 02:00:00+03:00,20.0,1231.0,182.0,71.0,0.0,31.0,9.0,1980.0,0.0,5.0,275.0
2023-09-26 03:00:00+03:00,20.0,1127.0,187.0,71.0,0.0,31.0,9.0,1980.0,0.0,5.0,273.0
2023-09-26 04:00:00+03:00,21.0,1114.0,193.0,71.0,0.0,31.0,9.0,1979.0,0.0,5.0,251.0
2023-09-26 05:00:00+03:00,20.0,1145.0,196.0,71.0,0.0,31.0,9.0,1979.0,0.0,5.0,263.0
2023-09-26 06:00:00+03:00,20.0,1246.0,199.0,71.0,0.0,51.0,12.0,1979.0,6.0,5.0,254.0
2023-09-26 07:00:00+03:00,21.0,1350.0,204.0,71.0,0.0,84.0,39.0,1980.0,74.0,5.0,261.0
2023-09-26 08:00:00+03:00,21.0,1305.0,198.0,70.0,0.0,98.0,81.0,1979.0,398.0,5.0,297.0
2023-09-26 09:00:00+03:00,20.0,1330.0,191.0,71.0,0.0,79.0,83.0,1980.0,833.0,3.0,353.0
2023-09-26 10:00:00+03:00,19.0,1279.0,185.0,71.0,0.0,47.0,46.0,1979.0,1213.0,3.0,414.0
2023-09-26 11:00:00+03:00,20.0,1243.0,179.0,72.0,0.0,29.0,11.0,1978.0,1542.0,3.0,441.0
2023-09-26 12:00:00+03:00,20.0,1268.0,180.0,72.0,0.0,29.0,5.0,1978.0,1624.0,3.0,467.0
2023-09-26 13:00:00+03:00,19.0,1276.0,178.0,73.0,0.0,35.0,25.0,1978.0,1629.0,3.0,464.0
2023-09-26 14:00:00+03:00,19.0,1286.0,182.0,73.0,0.0,30.0,5.0,1979.0,1523.0,3.0,506.0
2023-09-26 15:00:00+03:00,19.0,1311.0,182.0,72.0,0.0,30.0,9.0,1980.0,1219.0,3.0,520.0
2023-09-26 16:00:00+03:00,21.0,1314.0,186.0,73.0,0.0,33.0,9.0,1977.0,871.0,3.0,525.0
2023-09-26 17:00:00+03:00,21.0,1356.0,189.0,73.0,0.0,51.0,13.0,1977.0,433.0,3.0,512.0
2023-09-26 18:00:00+03:00,22.0,1437.0,190.0,73.0,0.0,82.0,159.0,1979.0,99.0,3.0,464.0
2023-09-26 19:00:00+03:00,22.0,1572.0,190.0,73.0,0.0,107.0,398.0,1976.0,1.0,3.0,422.0
2023-09-26 20:00:00+03:00,22.0,1600.0,193.0,74.0,0.0,143.0,421.0,1978.0,0.0,3.0,359.0
2023-09-26 21:00:00+03:00,21.0,1550.0,191.0,74.0,0.0,127.0,194.0,1978.0,0.0,3.0,359.0
2023-09-26 22:00:00+03:00,21.0,1439.0,192.0,74.0,0.0,66.0,138.0,1977.0,0.0,3.0,335.0
2023-09-26 23:00:00+03:00,21.0,1380.0,189.0,73.0,0.0,40.0,57.0,1978.0,0.0,3.0,304.0
2023-09-27 00:00:00+03:00,21.0,1375.0,180.0,72.0,0.0,32.0,15.0,1980.0,0.0,3.0,290.0
2023-09-27 01:00:00+03:00,21.0,1291.0,183.0,73.0,0.0,30.0,9.0,1979.0,0.0,3.0,305.0
2023-09-27 02:00:00+03:00,21.0,1322.0,187.0,74.0,0.0,31.0,9.0,1979.0,0.0,3.0,336.0
2023-09-27 03:00:00+03:00,21.0,1298.0,188.0,73.0,0.0,30.0,9.0,1979.0,0.0,3.0,349.0
2023-09-27 04:00:00+03:00,21.0,1300.0,186.0,73.0,0.0,29.0,9.0,1979.0,0.0,3.0,365.0
2023-09-27 05:00:00+03:00,21.0,1309.0,187.0,71.0,0.0,30.0,9.0,1978.0,0.0,3.0,377.0
2023-09-27 06:00:00+03:00,21.0,1379.0,193.0,73.0,0.0,36.0,20.0,1979.0,6.0,3.0,380.0
2023-09-27 07:00:00+03:00,21.0,1379.0,202.0,74.0,0.0,82.0,59.0,1980.0,94.0,3.0,389.0
2023-09-27 08:00:00+03:00,21.0,1443.0,199.0,73.0,0.0,97.0,119.0,1979.0,465.0,3.0,446.0
2023-09-27 09:00:00+03:00,21.0,1204.0,192.0,73.0,0.0,76.0,106.0,1979.0,949.0,3.0,501.0
2023-09-27 10:00:00+03:00,21.0,1177.0,186.0,71.0,0.0,39.0,29.0,1981.0,1354.0,3.0,523.0
2023-09-27 11:00:00+03:00,21.0,1082.0,181.0,70.0,0.0,30.0,9.0,1980.0,1506.0,3.0,521.0
2023-09-27 12:00:00+03:00,21.0,1061.0,183.0,71.0,0.0,29.0,9.0,1979.0,1472.0,3.0,490.0
2023-09-27 13:00:00+03:00,20.0,1051.0,181.0,71.0,0.0,29.0,9.0,1980.0,1564.0,3.0,472.0
2023-09-27 14:00:00+03:00,21.0,1054.0,181.0,71.0,0.0,29.0,9.0,1980.0,1441.0,3.0,471.0
2023-09-27 15:00:00+03:00,21.0,1066.0,183.0,70.0,0.0,30.0,9.0,1979.0,1152.0,3.0,479.0
2023-09-27 16:00:00+03:00,21.0,1123.0,187.0,70.0,0.0,32.0,9.0,1979.0,857.0,3.0,507.0
2023-09-27 17:00:00+03:00,21.0,1182.0,190.0,70.0,0.0,33.0,9.0,1979.0,510.0,3.0,492.0
2023-09-27 18:00:00+03:00,22.0,1239.0,191.0,72.0,0.0,69.0,192.0,1980.0,99.0,3.0,442.0
2023-09-27 19:00:00+03:00,22.0,1386.0,193.0,70.0,0.0,121.0,432.0,1978.0,1.0,3.0,406.0
2023-09-27 20:00:00+03:00,22.0,1417.0,194.0,71.0,0.0,129.0,407.0,1979.0,0.0,3.0,387.0
2023-09-27 21:00:00+03:00,22.0,1269.0,192.0,73.0,0.0,113.0,231.0,1980.0,0.0,3.0,369.0
2023-09-27 22:00:00+03:00,21.0,1270.0,193.0,74.0,0.0,63.0,149.0,1980.0,0.0,3.0,342.0
2023-09-27 23:00:00+03:00,21.0,1280.0,190.0,73.0,0.0,32.0,54.0,1980.0,0.0,3.0,282.0
2023-09-28 00:00:00+03:00,22.0,1298.0,186.0,72.0,0.0,31.0,22.0,1979.0,0.0,3.0,224.0
2023-09-28 01:00:00+03:00,21.0,1242.0,189.0,73.0,0.0,30.0,9.0,1979.0,0.0,3.0,197.0
2023-09-28 02:00:00+03:00,22.0,1226.0,189.0,73.0,0.0,30.0,9.0,1979.0,0.0,3.0,204.0
2023-09-28 03:00:00+03:00,22.0,1221.0,190.0,72.0,0.0,30.0,9.0,1979.0,0.0,3.0,270.0
2023-09-28 04:00:00+03:00,22.0,1205.0,193.0,72.0,0.0,29.0,9.0,1979.0,0.0,3.0,292.0
2023-09-28 05:00:00+03:00,21.0,1217.0,197.0,75.0,0.0,28.0,9.0,1979.0,0.0,3.0,256.0
2023-09-28 06:00:00+03:00,21.0,1293.0,198.0,74.0,0.0,34.0,11.0,1979.0,4.0,3.0,250.0
2023-09-28 07:00:00+03:00,22.0,1246.0,199.0,73.0,0.0,56.0,59.0,1979.0,53.0,3.0,214.0
2023-09-28 08:00:00+03:00,21.0,1227.0,196.0,73.0,0.0,97.0,87.0,1980.0,276.0,3.0,196.0
2023-09-28 09:00:00+03:00,20.0,1285.0,175.0,72.0,0.0,80.0,56.0,1981.0,655.0,3.0,203.0
2023-09-28 10:00:00+03:00,20.0,1364.0,171.0,71.0,0.0,36.0,17.0,1979.0,912.0,3.0,216.0
2023-09-28 11:00:00+03:00,20.0,1307.0,180.0,71.0,0.0,31.0,8.0,1980.0,1149.0,3.0,219.0
2023-09-28 12:00:00+03:00,21.0,1212.0,186.0,72.0,0.0,34.0,9.0,1980.0,1322.0,3.0,252.0
2023-09-28 13:00:00+03:00,20.0,1219.0,186.0,68.0,0.0,31.0,9.0,1980.0,1427.0,3.0,293.0
2023-09-28 14:00:00+03:00,21.0,1212.0,188.0,51.0,0.0,33.0,9.0,1979.0,1253.0,3.0,321.0
2023-09-28 15:00:00+03:00,21.0,1212.0,186.0,52.0,0.0,33.0,9.0,1979.0,913.0,3.0,318.0
2023-09-28 16:00:00+03:00,21.0,1282.0,186.0,53.0,0.0,37.0,9.0,1977.0,659.0,3.0,310.0
2023-09-28 17:00:00+03:00,22.0,1304.0,191.0,54.0,0.0,37.0,33.0,1977.0,309.0,3.0,294.0
2023-09-28 18:00:00+03:00,23.0,1432.0,194.0,54.0,0.0,71.0,155.0,1977.0,61.0,3.0,258.0
2023-09-28 19:00:00+03:00,23.0,1510.0,191.0,56.0,0.0,110.0,419.0,1979.0,1.0,3.0,212.0
2023-09-28 20:00:00+03:00,23.0,1531.0,194.0,58.0,0.0,122.0,522.0,1976.0,0.0,3.0,195.0
2023-09-28 21:00:00+03:00,22.0,1441.0,194.0,62.0,0.0,108.0,245.0,1978.0,0.0,3.0,209.0
2023-09-28 22:00:00+03:00,22.0,1310.0,192.0,65.0,0.0,68.0,91.0,1979.0,0.0,3.0,240.0
2023-09-28 23:00:00+03:00,22.0,1201.0,191.0,65.0,0.0,38.0,38.0,1977.0,0.0,3.0,246.0
2023-09-29 00:00:00+03:00,22.0,1251.0,187.0,67.0,0.0,35.0,9.0,1977.0,0.0,3.0,287.0
2023-09-29 01:00:00+03:00,21.0,1201.0,189.0,71.0,0.0,35.0,9.0,1978.0,0.0,3.0,287.0
