,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Fossil Gas_Actual Consumption,Fossil Hard coal_Actual Aggregated,Fossil Hard coal_Actual Consumption,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Run-of-river and poundage_Actual Consumption,Hydro Water Reservoir_Actual Aggregated,Hydro Water Reservoir_Actual Consumption,Other_Actual Aggregated,Solar_Actual Aggregated,Wind Offshore_Actual Aggregated,Wind Onshore_Actual Aggregated
2022-11-06 20:00:00+00:00,334.0,2034.0,3.0,0.0,0.0,860.0,1.0,274.0,2.0,202.0,1.0,13.0,0.0,2.0,882.0
2022-11-06 21:00:00+00:00,331.0,2023.0,2.0,0.0,0.0,480.0,2.0,187.0,2.0,120.0,1.0,13.0,0.0,2.0,871.0
2022-11-06 22:00:00+00:00,317.0,1918.0,2.0,0.0,0.0,40.0,129.0,88.0,2.0,5.0,1.0,14.0,0.0,3.0,837.0
2022-11-06 23:00:00+00:00,316.0,1938.0,2.0,0.0,0.0,1.0,137.0,71.0,2.0,4.0,1.0,15.0,0.0,5.0,771.0
2022-11-07 00:00:00+00:00,317.0,1889.0,2.0,0.0,0.0,0.0,402.0,75.0,2.0,4.0,1.0,18.0,0.0,4.0,709.0
2022-11-07 01:00:00+00:00,319.0,1992.0,2.0,0.0,0.0,0.0,524.0,57.0,2.0,24.0,1.0,20.0,0.0,4.0,608.0
2022-11-07 02:00:00+00:00,317.0,1962.0,3.0,0.0,0.0,0.0,849.0,55.0,2.0,23.0,1.0,20.0,0.0,3.0,510.0
2022-11-07 03:00:00+00:00,326.0,1991.0,5.0,0.0,0.0,0.0,1151.0,61.0,2.0,14.0,1.0,20.0,0.0,2.0,492.0
2022-11-07 04:00:00+00:00,323.0,2239.0,1.0,0.0,0.0,0.0,562.0,82.0,2.0,4.0,1.0,20.0,0.0,11.0,505.0
2022-11-07 05:00:00+00:00,324.0,2581.0,1.0,0.0,0.0,27.0,230.0,72.0,2.0,11.0,1.0,20.0,0.0,11.0,571.0
2022-11-07 06:00:00+00:00,328.0,2771.0,1.0,0.0,0.0,1783.0,1.0,262.0,2.0,141.0,1.0,20.0,0.0,17.0,626.0
2022-11-07 07:00:00+00:00,318.0,2700.0,1.0,0.0,0.0,1869.0,1.0,319.0,1.0,163.0,1.0,20.0,72.0,22.0,777.0
2022-11-07 08:00:00+00:00,316.0,2661.0,1.0,0.0,0.0,666.0,2.0,197.0,2.0,150.0,1.0,20.0,361.0,24.0,925.0
2022-11-07 09:00:00+00:00,315.0,2375.0,1.0,0.0,0.0,167.0,199.0,139.0,2.0,80.0,1.0,20.0,638.0,24.0,1106.0
2022-11-07 10:00:00+00:00,313.0,2417.0,1.0,0.0,0.0,0.0,710.0,124.0,2.0,4.0,1.0,20.0,809.0,25.0,1315.0
2022-11-07 11:00:00+00:00,317.0,2486.0,1.0,0.0,0.0,0.0,1052.0,121.0,2.0,4.0,1.0,20.0,900.0,25.0,1519.0
2022-11-07 12:00:00+00:00,304.0,2593.0,1.0,0.0,0.0,0.0,1172.0,128.0,2.0,4.0,1.0,14.0,832.0,25.0,1601.0
2022-11-07 13:00:00+00:00,308.0,2566.0,3.0,0.0,0.0,0.0,1030.0,126.0,2.0,4.0,1.0,18.0,705.0,25.0,1573.0
2022-11-07 14:00:00+00:00,309.0,2745.0,3.0,0.0,0.0,0.0,579.0,129.0,2.0,4.0,1.0,20.0,507.0,25.0,1519.0
2022-11-07 15:00:00+00:00,314.0,2698.0,3.0,0.0,0.0,19.0,223.0,127.0,2.0,10.0,1.0,22.0,315.0,24.0,1702.0
2022-11-07 16:00:00+00:00,307.0,2614.0,1.0,0.0,0.0,668.0,2.0,145.0,2.0,121.0,1.0,24.0,125.0,25.0,1987.0
2022-11-07 17:00:00+00:00,297.0,2615.0,2.0,0.0,0.0,1422.0,1.0,491.0,2.0,121.0,1.0,25.0,5.0,24.0,2411.0
2022-11-07 18:00:00+00:00,315.0,2650.0,2.0,0.0,0.0,1751.0,1.0,689.0,1.0,151.0,1.0,25.0,0.0,25.0,2833.0
2022-11-07 19:00:00+00:00,318.0,2694.0,1.0,0.0,0.0,1462.0,1.0,611.0,1.0,116.0,1.0,24.0,0.0,24.0,2995.0
2022-11-07 20:00:00+00:00,311.0,2651.0,1.0,0.0,0.0,51.0,173.0,481.0,1.0,18.0,1.0,24.0,0.0,18.0,3203.0
2022-11-07 21:00:00+00:00,322.0,2553.0,1.0,0.0,0.0,0.0,291.0,264.0,2.0,10.0,1.0,24.0,0.0,20.0,3304.0
2022-11-07 22:00:00+00:00,322.0,2307.0,1.0,0.0,0.0,0.0,435.0,97.0,2.0,4.0,1.0,23.0,0.0,21.0,3431.0
2022-11-07 23:00:00+00:00,320.0,2343.0,1.0,0.0,0.0,0.0,523.0,73.0,2.0,4.0,1.0,23.0,0.0,25.0,3407.0
2022-11-08 00:00:00+00:00,320.0,1807.0,5.0,0.0,0.0,0.0,914.0,76.0,2.0,4.0,1.0,23.0,0.0,25.0,3343.0
2022-11-08 01:00:00+00:00,301.0,1755.0,4.0,0.0,0.0,0.0,1494.0,64.0,2.0,4.0,1.0,14.0,0.0,25.0,3301.0
2022-11-08 02:00:00+00:00,300.0,1796.0,3.0,0.0,0.0,0.0,1663.0,62.0,2.0,4.0,1.0,15.0,0.0,23.0,3226.0
2022-11-08 03:00:00+00:00,291.0,1801.0,3.0,0.0,0.0,0.0,1603.0,81.0,2.0,4.0,1.0,10.0,0.0,21.0,3094.0
2022-11-08 04:00:00+00:00,279.0,1806.0,4.0,0.0,0.0,0.0,1452.0,70.0,2.0,5.0,1.0,10.0,0.0,17.0,3055.0
2022-11-08 05:00:00+00:00,282.0,2135.0,2.0,0.0,0.0,66.0,249.0,79.0,2.0,82.0,1.0,10.0,0.0,7.0,2951.0
2022-11-08 06:00:00+00:00,288.0,2381.0,1.0,0.0,0.0,511.0,11.0,190.0,2.0,160.0,1.0,10.0,0.0,2.0,2739.0
2022-11-08 07:00:00+00:00,288.0,2312.0,1.0,0.0,0.0,1077.0,1.0,249.0,1.0,163.0,1.0,10.0,38.0,2.0,2723.0
2022-11-08 08:00:00+00:00,289.0,2353.0,1.0,0.0,0.0,159.0,3.0,150.0,2.0,101.0,1.0,10.0,266.0,2.0,3157.0
2022-11-08 09:00:00+00:00,290.0,2308.0,1.0,0.0,0.0,0.0,436.0,151.0,2.0,4.0,1.0,10.0,497.0,4.0,3222.0
2022-11-08 10:00:00+00:00,293.0,2326.0,1.0,0.0,0.0,0.0,617.0,154.0,2.0,4.0,1.0,10.0,602.0,6.0,3050.0
2022-11-08 11:00:00+00:00,286.0,2271.0,3.0,0.0,0.0,218.0,249.0,156.0,2.0,32.0,1.0,10.0,635.0,4.0,2605.0
2022-11-08 12:00:00+00:00,286.0,2305.0,3.0,0.0,0.0,183.0,628.0,162.0,2.0,25.0,1.0,10.0,594.0,4.0,2746.0
2022-11-08 13:00:00+00:00,291.0,2480.0,3.0,0.0,0.0,178.0,901.0,169.0,2.0,4.0,1.0,10.0,508.0,6.0,2771.0
2022-11-08 14:00:00+00:00,276.0,2392.0,3.0,0.0,0.0,147.0,140.0,176.0,2.0,4.0,1.0,10.0,455.0,8.0,2745.0
2022-11-08 15:00:00+00:00,291.0,2569.0,3.0,0.0,0.0,27.0,343.0,190.0,2.0,69.0,1.0,9.0,345.0,10.0,2557.0
2022-11-08 16:00:00+00:00,294.0,2673.0,3.0,0.0,0.0,759.0,215.0,353.0,2.0,179.0,1.0,10.0,109.0,6.0,2088.0
2022-11-08 17:00:00+00:00,294.0,2635.0,3.0,0.0,0.0,1552.0,1.0,870.0,1.0,239.0,1.0,10.0,4.0,5.0,1932.0
2022-11-08 18:00:00+00:00,299.0,2653.0,3.0,0.0,0.0,1666.0,1.0,1111.0,1.0,206.0,1.0,10.0,0.0,10.0,1773.0
2022-11-08 19:00:00+00:00,296.0,2703.0,3.0,0.0,0.0,1481.0,157.0,1024.0,1.0,128.0,1.0,10.0,0.0,7.0,1653.0
2022-11-08 20:00:00+00:00,287.0,2658.0,3.0,0.0,0.0,415.0,130.0,345.0,2.0,126.0,1.0,10.0,0.0,12.0,1700.0
2022-11-08 21:00:00+00:00,295.0,2658.0,3.0,0.0,0.0,143.0,185.0,233.0,2.0,55.0,1.0,9.0,0.0,15.0,1565.0
2022-11-08 22:00:00+00:00,293.0,2466.0,3.0,0.0,0.0,0.0,65.0,205.0,2.0,9.0,1.0,9.0,0.0,10.0,1505.0
2022-11-08 23:00:00+00:00,296.0,2476.0,3.0,0.0,0.0,0.0,548.0,227.0,2.0,4.0,1.0,10.0,0.0,3.0,1458.0
2022-11-09 00:00:00+00:00,298.0,2298.0,4.0,0.0,0.0,0.0,1291.0,212.0,2.0,50.0,1.0,9.0,0.0,3.0,1391.0
2022-11-09 01:00:00+00:00,293.0,2366.0,4.0,0.0,0.0,0.0,1433.0,172.0,2.0,5.0,1.0,9.0,0.0,3.0,1322.0
2022-11-09 02:00:00+00:00,294.0,2384.0,5.0,0.0,0.0,0.0,1754.0,167.0,2.0,4.0,1.0,9.0,0.0,3.0,1164.0
2022-11-09 03:00:00+00:00,292.0,2434.0,7.0,0.0,0.0,0.0,1945.0,159.0,2.0,4.0,1.0,9.0,0.0,3.0,1093.0
2022-11-09 04:00:00+00:00,291.0,2459.0,3.0,0.0,0.0,0.0,1626.0,157.0,2.0,4.0,1.0,9.0,0.0,2.0,1142.0
2022-11-09 05:00:00+00:00,294.0,2735.0,3.0,0.0,0.0,3.0,154.0,182.0,2.0,10.0,1.0,9.0,0.0,2.0,994.0
2022-11-09 06:00:00+00:00,294.0,2862.0,4.0,0.0,0.0,354.0,3.0,469.0,1.0,122.0,1.0,9.0,0.0,3.0,873.0
2022-11-09 07:00:00+00:00,291.0,3044.0,0.0,0.0,0.0,848.0,2.0,552.0,1.0,136.0,1.0,10.0,20.0,3.0,682.0
2022-11-09 08:00:00+00:00,293.0,3321.0,0.0,0.0,0.0,732.0,1.0,572.0,2.0,136.0,1.0,10.0,199.0,3.0,515.0
2022-11-09 09:00:00+00:00,297.0,3281.0,0.0,0.0,0.0,23.0,11.0,263.0,2.0,10.0,1.0,10.0,531.0,4.0,459.0
2022-11-09 10:00:00+00:00,298.0,3179.0,0.0,0.0,0.0,67.0,378.0,207.0,2.0,71.0,1.0,10.0,788.0,2.0,475.0
2022-11-09 11:00:00+00:00,294.0,3178.0,0.0,0.0,0.0,227.0,863.0,212.0,2.0,4.0,1.0,10.0,809.0,5.0,440.0
2022-11-09 12:00:00+00:00,297.0,3301.0,0.0,0.0,0.0,122.0,949.0,224.0,2.0,4.0,1.0,9.0,786.0,4.0,366.0
2022-11-09 13:00:00+00:00,296.0,3469.0,0.0,0.0,0.0,0.0,889.0,209.0,2.0,4.0,1.0,9.0,654.0,5.0,329.0
2022-11-09 14:00:00+00:00,297.0,3452.0,0.0,0.0,0.0,0.0,828.0,206.0,2.0,10.0,1.0,10.0,549.0,10.0,335.0
2022-11-09 15:00:00+00:00,292.0,3123.0,3.0,0.0,0.0,227.0,42.0,209.0,2.0,78.0,1.0,9.0,479.0,9.0,319.0
2022-11-09 16:00:00+00:00,289.0,3270.0,0.0,0.0,0.0,810.0,3.0,398.0,2.0,133.0,1.0,10.0,205.0,9.0,349.0
2022-11-09 17:00:00+00:00,294.0,3329.0,0.0,0.0,0.0,2055.0,1.0,646.0,2.0,158.0,1.0,10.0,8.0,10.0,407.0
2022-11-09 18:00:00+00:00,292.0,3374.0,0.0,0.0,0.0,2375.0,1.0,1006.0,1.0,244.0,1.0,9.0,0.0,6.0,442.0
2022-11-09 19:00:00+00:00,295.0,3372.0,0.0,0.0,0.0,1793.0,54.0,1025.0,1.0,267.0,0.0,10.0,0.0,5.0,401.0
2022-11-09 20:00:00+00:00,295.0,3385.0,0.0,0.0,0.0,408.0,10.0,893.0,2.0,200.0,1.0,10.0,0.0,3.0,328.0
2022-11-09 21:00:00+00:00,290.0,3260.0,0.0,0.0,0.0,115.0,3.0,455.0,2.0,75.0,1.0,9.0,0.0,1.0,277.0
2022-11-09 22:00:00+00:00,294.0,3079.0,0.0,0.0,0.0,115.0,3.0,167.0,2.0,72.0,1.0,9.0,0.0,0.0,293.0
2022-11-09 23:00:00+00:00,297.0,3003.0,1.0,0.0,0.0,115.0,203.0,152.0,2.0,72.0,1.0,9.0,0.0,0.0,249.0
2022-11-10 00:00:00+00:00,296.0,2768.0,1.0,0.0,0.0,116.0,276.0,140.0,2.0,72.0,1.0,9.0,0.0,0.0,231.0
2022-11-10 01:00:00+00:00,293.0,2769.0,1.0,0.0,0.0,106.0,451.0,135.0,2.0,72.0,1.0,8.0,0.0,0.0,230.0
2022-11-10 02:00:00+00:00,286.0,2656.0,1.0,0.0,0.0,0.0,977.0,134.0,2.0,72.0,1.0,9.0,0.0,0.0,194.0
2022-11-10 03:00:00+00:00,291.0,2723.0,1.0,0.0,0.0,0.0,1157.0,146.0,2.0,72.0,1.0,9.0,0.0,0.0,150.0
2022-11-10 04:00:00+00:00,291.0,2718.0,2.0,0.0,0.0,102.0,478.0,150.0,2.0,110.0,1.0,9.0,0.0,0.0,132.0
2022-11-10 05:00:00+00:00,292.0,3072.0,0.0,0.0,0.0,138.0,29.0,171.0,2.0,109.0,1.0,9.0,0.0,1.0,130.0
2022-11-10 06:00:00+00:00,297.0,3377.0,0.0,0.0,0.0,714.0,1.0,486.0,2.0,90.0,1.0,9.0,0.0,5.0,158.0
2022-11-10 07:00:00+00:00,296.0,3411.0,0.0,0.0,0.0,866.0,1.0,620.0,2.0,160.0,1.0,10.0,69.0,5.0,226.0
2022-11-10 08:00:00+00:00,302.0,3334.0,0.0,0.0,0.0,343.0,14.0,361.0,2.0,92.0,1.0,10.0,428.0,4.0,284.0
2022-11-10 09:00:00+00:00,307.0,3206.0,0.0,0.0,0.0,66.0,408.0,179.0,2.0,72.0,1.0,10.0,768.0,3.0,321.0
2022-11-10 10:00:00+00:00,303.0,2892.0,0.0,0.0,0.0,116.0,1216.0,176.0,2.0,71.0,1.0,10.0,992.0,3.0,315.0
2022-11-10 11:00:00+00:00,301.0,3112.0,0.0,0.0,0.0,64.0,1302.0,177.0,2.0,70.0,1.0,9.0,1117.0,3.0,299.0
2022-11-10 12:00:00+00:00,301.0,3032.0,0.0,0.0,0.0,66.0,825.0,173.0,2.0,119.0,1.0,10.0,1143.0,1.0,210.0
2022-11-10 13:00:00+00:00,301.0,2958.0,0.0,0.0,0.0,66.0,818.0,170.0,2.0,119.0,1.0,9.0,1079.0,1.0,189.0
2022-11-10 14:00:00+00:00,299.0,3293.0,0.0,0.0,0.0,66.0,637.0,171.0,2.0,119.0,1.0,10.0,927.0,0.0,146.0
2022-11-10 15:00:00+00:00,300.0,3383.0,0.0,0.0,0.0,76.0,29.0,177.0,2.0,119.0,1.0,10.0,664.0,0.0,125.0
2022-11-10 16:00:00+00:00,301.0,3463.0,0.0,0.0,0.0,1209.0,1.0,206.0,2.0,122.0,1.0,10.0,258.0,0.0,132.0
2022-11-10 17:00:00+00:00,304.0,3471.0,0.0,0.0,0.0,2329.0,1.0,960.0,1.0,168.0,1.0,10.0,9.0,0.0,217.0
2022-11-10 18:00:00+00:00,302.0,3441.0,0.0,0.0,0.0,2316.0,1.0,1625.0,1.0,192.0,1.0,9.0,0.0,0.0,333.0
2022-11-10 19:00:00+00:00,303.0,3484.0,0.0,0.0,0.0,1958.0,1.0,1241.0,1.0,234.0,1.0,10.0,0.0,0.0,481.0
2022-11-10 20:00:00+00:00,302.0,3500.0,0.0,0.0,0.0,2071.0,1.0,1012.0,1.0,229.0,1.0,9.0,0.0,0.0,607.0
2022-11-10 21:00:00+00:00,302.0,3437.0,0.0,0.0,0.0,1221.0,2.0,378.0,2.0,91.0,1.0,10.0,0.0,0.0,670.0
2022-11-10 22:00:00+00:00,302.0,3335.0,0.0,0.0,0.0,278.0,2.0,278.0,2.0,72.0,1.0,10.0,0.0,0.0,935.0
2022-11-10 23:00:00+00:00,303.0,3061.0,1.0,0.0,0.0,944.0,2.0,115.0,2.0,119.0,1.0,10.0,0.0,0.0,1566.0
2022-11-11 00:00:00+00:00,300.0,3002.0,1.0,0.0,0.0,356.0,58.0,182.0,2.0,93.0,1.0,9.0,0.0,1.0,2006.0
2022-11-11 01:00:00+00:00,301.0,2990.0,1.0,0.0,0.0,63.0,511.0,124.0,2.0,71.0,1.0,9.0,0.0,2.0,2085.0
2022-11-11 02:00:00+00:00,304.0,2905.0,1.0,0.0,0.0,0.0,461.0,112.0,2.0,71.0,1.0,9.0,0.0,2.0,2116.0
2022-11-11 03:00:00+00:00,303.0,2740.0,1.0,0.0,0.0,0.0,670.0,110.0,2.0,71.0,1.0,9.0,0.0,6.0,2385.0
2022-11-11 04:00:00+00:00,301.0,2853.0,1.0,0.0,0.0,0.0,757.0,115.0,2.0,71.0,1.0,9.0,0.0,10.0,2599.0
2022-11-11 05:00:00+00:00,302.0,3097.0,1.0,0.0,0.0,10.0,513.0,126.0,2.0,71.0,1.0,10.0,0.0,18.0,2630.0
2022-11-11 06:00:00+00:00,300.0,3363.0,0.0,0.0,0.0,961.0,2.0,304.0,2.0,118.0,1.0,10.0,0.0,11.0,2503.0
2022-11-11 07:00:00+00:00,301.0,3411.0,0.0,0.0,0.0,1444.0,2.0,315.0,2.0,183.0,1.0,10.0,71.0,14.0,2567.0
2022-11-11 08:00:00+00:00,302.0,3322.0,0.0,0.0,0.0,354.0,15.0,216.0,2.0,74.0,1.0,9.0,461.0,19.0,2493.0
2022-11-11 09:00:00+00:00,299.0,3284.0,0.0,0.0,0.0,210.0,645.0,168.0,2.0,71.0,1.0,10.0,833.0,25.0,2296.0
2022-11-11 10:00:00+00:00,296.0,3205.0,0.0,0.0,0.0,4.0,626.0,169.0,2.0,71.0,1.0,10.0,1027.0,19.0,2057.0
2022-11-11 11:00:00+00:00,299.0,3279.0,0.0,0.0,0.0,0.0,692.0,156.0,2.0,71.0,1.0,9.0,1125.0,11.0,1985.0
2022-11-11 12:00:00+00:00,297.0,2987.0,0.0,0.0,0.0,0.0,977.0,153.0,2.0,4.0,1.0,10.0,1125.0,3.0,1924.0
2022-11-11 13:00:00+00:00,305.0,3077.0,0.0,0.0,0.0,204.0,999.0,148.0,2.0,4.0,1.0,10.0,1023.0,2.0,1658.0
2022-11-11 14:00:00+00:00,309.0,3115.0,0.0,0.0,0.0,3.0,355.0,129.0,2.0,9.0,1.0,10.0,905.0,0.0,1347.0
2022-11-11 15:00:00+00:00,311.0,3359.0,0.0,0.0,0.0,66.0,92.0,140.0,2.0,10.0,1.0,10.0,612.0,0.0,1168.0
2022-11-11 16:00:00+00:00,312.0,3432.0,0.0,0.0,0.0,1540.0,1.0,217.0,2.0,54.0,1.0,10.0,224.0,2.0,1169.0
2022-11-11 17:00:00+00:00,312.0,3240.0,0.0,0.0,0.0,2140.0,1.0,799.0,1.0,159.0,1.0,10.0,7.0,3.0,1580.0
2022-11-11 18:00:00+00:00,293.0,3196.0,0.0,0.0,0.0,2216.0,1.0,940.0,1.0,156.0,1.0,10.0,0.0,5.0,1849.0
2022-11-11 19:00:00+00:00,303.0,3268.0,0.0,0.0,0.0,2316.0,1.0,945.0,1.0,124.0,1.0,10.0,0.0,5.0,1955.0
2022-11-11 20:00:00+00:00,295.0,3139.0,0.0,0.0,0.0,1695.0,1.0,360.0,2.0,43.0,1.0,10.0,0.0,12.0,2385.0
2022-11-11 21:00:00+00:00,286.0,2782.0,2.0,0.0,0.0,148.0,5.0,209.0,2.0,5.0,1.0,10.0,0.0,14.0,2702.0
2022-11-11 22:00:00+00:00,280.0,2112.0,9.0,0.0,0.0,0.0,110.0,172.0,2.0,4.0,1.0,10.0,0.0,11.0,2665.0
2022-11-11 23:00:00+00:00,282.0,2065.0,8.0,0.0,0.0,88.0,3.0,203.0,2.0,4.0,1.0,10.0,0.0,3.0,2547.0
2022-11-12 00:00:00+00:00,284.0,1675.0,9.0,0.0,0.0,0.0,6.0,98.0,2.0,4.0,1.0,10.0,0.0,3.0,2262.0
2022-11-12 01:00:00+00:00,287.0,1488.0,10.0,0.0,0.0,0.0,65.0,94.0,2.0,4.0,1.0,10.0,0.0,3.0,1942.0
2022-11-12 02:00:00+00:00,293.0,1304.0,11.0,0.0,0.0,0.0,332.0,86.0,2.0,4.0,1.0,10.0,0.0,3.0,1786.0
2022-11-12 03:00:00+00:00,296.0,1326.0,8.0,0.0,0.0,0.0,660.0,78.0,2.0,4.0,1.0,10.0,0.0,3.0,1719.0
2022-11-12 04:00:00+00:00,294.0,1352.0,7.0,0.0,0.0,0.0,950.0,79.0,2.0,4.0,1.0,10.0,0.0,4.0,1791.0
2022-11-12 05:00:00+00:00,292.0,1306.0,7.0,0.0,0.0,0.0,557.0,96.0,2.0,4.0,1.0,9.0,0.0,5.0,1802.0
2022-11-12 06:00:00+00:00,289.0,1300.0,6.0,0.0,0.0,93.0,342.0,127.0,2.0,4.0,1.0,9.0,0.0,9.0,1856.0
2022-11-12 07:00:00+00:00,299.0,1304.0,7.0,0.0,0.0,118.0,7.0,161.0,2.0,61.0,1.0,9.0,58.0,15.0,1892.0
2022-11-12 08:00:00+00:00,296.0,1271.0,6.0,0.0,0.0,55.0,4.0,397.0,1.0,259.0,1.0,9.0,434.0,9.0,1868.0
2022-11-12 09:00:00+00:00,296.0,1337.0,6.0,0.0,0.0,0.0,448.0,159.0,2.0,4.0,1.0,9.0,828.0,2.0,1646.0
2022-11-12 10:00:00+00:00,293.0,1367.0,6.0,0.0,0.0,0.0,627.0,145.0,2.0,4.0,1.0,9.0,1031.0,1.0,1104.0
2022-11-12 11:00:00+00:00,293.0,1292.0,7.0,0.0,0.0,0.0,1267.0,149.0,2.0,4.0,1.0,10.0,1117.0,4.0,802.0
2022-11-12 12:00:00+00:00,298.0,1356.0,5.0,0.0,0.0,125.0,896.0,154.0,2.0,59.0,1.0,10.0,1117.0,3.0,593.0
2022-11-12 13:00:00+00:00,295.0,1404.0,4.0,0.0,0.0,197.0,1106.0,152.0,2.0,140.0,0.0,10.0,983.0,1.0,458.0
2022-11-12 14:00:00+00:00,294.0,1586.0,5.0,0.0,0.0,94.0,1101.0,145.0,2.0,29.0,1.0,10.0,844.0,2.0,345.0
2022-11-12 15:00:00+00:00,295.0,1666.0,4.0,0.0,0.0,1.0,1016.0,150.0,2.0,47.0,1.0,10.0,602.0,2.0,322.0
2022-11-12 16:00:00+00:00,298.0,1875.0,4.0,0.0,0.0,463.0,2.0,190.0,2.0,482.0,1.0,10.0,218.0,2.0,362.0
2022-11-12 17:00:00+00:00,296.0,1933.0,4.0,0.0,0.0,1521.0,1.0,668.0,1.0,796.0,1.0,10.0,6.0,4.0,468.0
2022-11-12 18:00:00+00:00,294.0,1929.0,4.0,0.0,0.0,2156.0,1.0,896.0,1.0,847.0,1.0,10.0,0.0,5.0,497.0
2022-11-12 19:00:00+00:00,302.0,1914.0,7.0,0.0,0.0,2210.0,1.0,925.0,1.0,860.0,1.0,11.0,0.0,3.0,634.0
2022-11-12 20:00:00+00:00,304.0,2099.0,1.0,0.0,0.0,1727.0,1.0,1164.0,1.0,833.0,1.0,10.0,0.0,5.0,746.0
2022-11-12 21:00:00+00:00,299.0,2233.0,1.0,0.0,0.0,981.0,1.0,729.0,1.0,741.0,1.0,10.0,0.0,7.0,846.0
2022-11-12 22:00:00+00:00,303.0,2297.0,1.0,0.0,0.0,658.0,2.0,409.0,2.0,450.0,1.0,9.0,0.0,6.0,924.0
2022-11-12 23:00:00+00:00,304.0,2074.0,2.0,0.0,0.0,507.0,225.0,324.0,2.0,428.0,1.0,9.0,0.0,7.0,962.0
2022-11-13 00:00:00+00:00,307.0,1916.0,4.0,0.0,0.0,58.0,227.0,362.0,2.0,317.0,1.0,10.0,0.0,9.0,976.0
2022-11-13 01:00:00+00:00,306.0,1897.0,4.0,0.0,0.0,45.0,242.0,82.0,2.0,324.0,1.0,9.0,0.0,12.0,1033.0
2022-11-13 02:00:00+00:00,306.0,1927.0,1.0,0.0,0.0,0.0,242.0,77.0,2.0,247.0,1.0,10.0,0.0,15.0,1108.0
2022-11-13 03:00:00+00:00,306.0,1903.0,1.0,0.0,0.0,1.0,244.0,73.0,2.0,176.0,1.0,10.0,0.0,17.0,1220.0
2022-11-13 04:00:00+00:00,304.0,1976.0,1.0,0.0,0.0,130.0,243.0,72.0,2.0,421.0,1.0,10.0,0.0,19.0,1335.0
2022-11-13 05:00:00+00:00,298.0,1964.0,1.0,0.0,0.0,108.0,21.0,90.0,2.0,414.0,1.0,10.0,0.0,20.0,1431.0
2022-11-13 06:00:00+00:00,305.0,1987.0,1.0,0.0,0.0,64.0,21.0,193.0,2.0,362.0,1.0,10.0,0.0,24.0,1437.0
2022-11-13 07:00:00+00:00,305.0,1855.0,1.0,0.0,0.0,62.0,37.0,207.0,2.0,303.0,1.0,10.0,47.0,23.0,1531.0
2022-11-13 08:00:00+00:00,303.0,1878.0,1.0,0.0,0.0,0.0,887.0,222.0,2.0,100.0,1.0,9.0,329.0,25.0,1578.0
2022-11-13 09:00:00+00:00,290.0,1859.0,1.0,0.0,0.0,49.0,1820.0,360.0,2.0,101.0,1.0,9.0,664.0,24.0,1488.0
2022-11-13 10:00:00+00:00,279.0,1599.0,1.0,0.0,0.0,9.0,2074.0,366.0,2.0,92.0,1.0,10.0,848.0,24.0,1537.0
2022-11-13 11:00:00+00:00,281.0,1639.0,1.0,0.0,0.0,0.0,2078.0,364.0,2.0,86.0,1.0,10.0,947.0,24.0,1731.0
2022-11-13 12:00:00+00:00,279.0,1796.0,1.0,0.0,0.0,49.0,1930.0,132.0,2.0,36.0,1.0,10.0,923.0,25.0,1832.0
2022-11-13 13:00:00+00:00,285.0,1885.0,1.0,0.0,0.0,66.0,1907.0,124.0,2.0,23.0,1.0,10.0,777.0,25.0,1794.0
2022-11-13 14:00:00+00:00,284.0,1777.0,1.0,0.0,0.0,66.0,1854.0,119.0,2.0,23.0,1.0,10.0,588.0,25.0,1847.0
2022-11-13 15:00:00+00:00,285.0,1913.0,1.0,0.0,0.0,29.0,1191.0,122.0,2.0,22.0,1.0,10.0,390.0,21.0,1991.0
2022-11-13 16:00:00+00:00,288.0,1995.0,2.0,0.0,0.0,109.0,166.0,295.0,2.0,328.0,1.0,10.0,119.0,16.0,2066.0
2022-11-13 17:00:00+00:00,297.0,2043.0,2.0,0.0,0.0,529.0,2.0,940.0,1.0,614.0,1.0,10.0,4.0,17.0,2285.0
2022-11-13 18:00:00+00:00,305.0,1946.0,3.0,0.0,0.0,1038.0,2.0,1184.0,1.0,704.0,1.0,10.0,0.0,15.0,2433.0
2022-11-13 19:00:00+00:00,302.0,2059.0,3.0,0.0,0.0,1324.0,1.0,1176.0,1.0,744.0,1.0,12.0,0.0,10.0,2405.0
2022-11-13 20:00:00+00:00,302.0,2050.0,5.0,0.0,0.0,1114.0,1.0,966.0,1.0,761.0,1.0,13.0,0.0,7.0,2287.0
2022-11-13 21:00:00+00:00,305.0,2080.0,1.0,0.0,0.0,444.0,2.0,474.0,2.0,727.0,1.0,14.0,0.0,4.0,2262.0
2022-11-13 22:00:00+00:00,318.0,2161.0,1.0,0.0,0.0,59.0,103.0,372.0,2.0,112.0,1.0,17.0,0.0,5.0,2075.0
2022-11-13 23:00:00+00:00,330.0,2295.0,1.0,0.0,0.0,66.0,3.0,314.0,2.0,565.0,1.0,20.0,0.0,7.0,1748.0
2022-11-14 00:00:00+00:00,321.0,2304.0,1.0,0.0,0.0,62.0,15.0,209.0,2.0,236.0,1.0,15.0,0.0,11.0,1568.0
