,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
2023-10-26 04:00:00+02:00,4.0,332.0,34.0,0.0,0.0,911.0,0.0,1.0,12.0,1.0
2023-10-26 05:00:00+02:00,4.0,419.0,35.0,0.0,0.0,905.0,0.0,1.0,12.0,1.0
2023-10-26 06:00:00+02:00,4.0,451.0,38.0,0.0,0.0,937.0,0.0,1.0,12.0,1.0
2023-10-26 07:00:00+02:00,4.0,466.0,42.0,0.0,0.0,968.0,0.0,4.0,12.0,0.0
2023-10-26 08:00:00+02:00,6.0,450.0,45.0,0.0,0.0,973.0,0.0,33.0,11.0,0.0
2023-10-26 09:00:00+02:00,6.0,439.0,42.0,0.0,0.0,969.0,0.0,101.0,11.0,0.0
2023-10-26 10:00:00+02:00,4.0,450.0,38.0,0.0,0.0,943.0,0.0,146.0,11.0,0.0
2023-10-26 11:00:00+02:00,4.0,387.0,37.0,0.0,0.0,963.0,0.0,154.0,11.0,0.0
2023-10-26 12:00:00+02:00,5.0,419.0,36.0,0.0,0.0,957.0,0.0,140.0,11.0,0.0
2023-10-26 13:00:00+02:00,5.0,390.0,35.0,0.0,0.0,962.0,0.0,134.0,11.0,0.0
2023-10-26 14:00:00+02:00,5.0,485.0,34.0,0.0,0.0,964.0,0.0,97.0,11.0,0.0
2023-10-26 15:00:00+02:00,6.0,498.0,33.0,0.0,0.0,968.0,0.0,69.0,11.0,1.0
2023-10-26 16:00:00+02:00,4.0,472.0,33.0,0.0,0.0,973.0,0.0,27.0,11.0,1.0
2023-10-26 17:00:00+02:00,7.0,466.0,38.0,0.0,1.0,979.0,0.0,8.0,11.0,0.0
2023-10-26 18:00:00+02:00,6.0,474.0,39.0,0.0,150.0,971.0,0.0,1.0,12.0,0.0
2023-10-26 19:00:00+02:00,4.0,484.0,40.0,0.0,132.0,972.0,0.0,1.0,11.0,0.0
2023-10-26 20:00:00+02:00,4.0,495.0,38.0,0.0,2.0,962.0,0.0,1.0,11.0,0.0
2023-10-26 21:00:00+02:00,4.0,491.0,36.0,0.0,0.0,970.0,0.0,1.0,12.0,0.0
2023-10-26 22:00:00+02:00,4.0,494.0,35.0,0.0,0.0,967.0,0.0,1.0,12.0,0.0
2023-10-26 23:00:00+02:00,6.0,433.0,35.0,0.0,0.0,963.0,0.0,1.0,14.0,0.0
2023-10-27 00:00:00+02:00,4.0,330.0,31.0,0.0,0.0,937.0,0.0,1.0,8.0,1.0
2023-10-27 01:00:00+02:00,5.0,252.0,30.0,0.0,0.0,908.0,0.0,1.0,10.0,3.0
2023-10-27 02:00:00+02:00,5.0,239.0,30.0,0.0,0.0,905.0,0.0,1.0,8.0,2.0
2023-10-27 03:00:00+02:00,7.0,243.0,31.0,0.0,0.0,915.0,0.0,1.0,5.0,1.0
2023-10-27 04:00:00+02:00,6.0,328.0,32.0,0.0,0.0,913.0,0.0,1.0,8.0,2.0
2023-10-27 05:00:00+02:00,6.0,430.0,34.0,0.0,0.0,887.0,0.0,1.0,9.0,1.0
2023-10-27 06:00:00+02:00,4.0,501.0,41.0,0.0,0.0,842.0,0.0,0.0,7.0,1.0
2023-10-27 07:00:00+02:00,4.0,509.0,45.0,0.0,0.0,847.0,0.0,1.0,11.0,2.0
2023-10-27 08:00:00+02:00,6.0,534.0,58.0,0.0,0.0,854.0,0.0,5.0,10.0,2.0
2023-10-27 09:00:00+02:00,6.0,526.0,50.0,0.0,0.0,826.0,0.0,21.0,13.0,2.0
2023-10-27 10:00:00+02:00,9.0,523.0,45.0,0.0,0.0,817.0,0.0,36.0,13.0,2.0
2023-10-27 11:00:00+02:00,5.0,492.0,36.0,0.0,0.0,800.0,0.0,64.0,4.0,1.0
2023-10-27 12:00:00+02:00,5.0,478.0,36.0,0.0,0.0,739.0,0.0,92.0,11.0,1.0
2023-10-27 13:00:00+02:00,5.0,457.0,34.0,0.0,0.0,656.0,0.0,87.0,11.0,1.0
2023-10-27 14:00:00+02:00,5.0,468.0,35.0,0.0,0.0,603.0,0.0,92.0,11.0,1.0
2023-10-27 15:00:00+02:00,7.0,376.0,33.0,0.0,0.0,597.0,0.0,99.0,11.0,0.0
2023-10-27 16:00:00+02:00,4.0,380.0,33.0,0.0,0.0,597.0,0.0,44.0,11.0,1.0
2023-10-27 17:00:00+02:00,7.0,390.0,37.0,0.0,0.0,610.0,0.0,10.0,11.0,1.0
2023-10-27 18:00:00+02:00,6.0,384.0,39.0,0.0,0.0,617.0,0.0,1.0,12.0,2.0
2023-10-27 19:00:00+02:00,4.0,374.0,40.0,0.0,0.0,623.0,0.0,1.0,11.0,1.0
2023-10-27 20:00:00+02:00,4.0,369.0,38.0,0.0,0.0,636.0,0.0,1.0,11.0,1.0
2023-10-27 21:00:00+02:00,4.0,361.0,37.0,0.0,0.0,658.0,0.0,1.0,12.0,1.0
2023-10-27 22:00:00+02:00,4.0,368.0,36.0,0.0,0.0,693.0,0.0,1.0,11.0,1.0
2023-10-27 23:00:00+02:00,6.0,374.0,36.0,0.0,0.0,703.0,0.0,1.0,12.0,1.0
2023-10-28 00:00:00+02:00,4.0,413.0,31.0,0.0,0.0,716.0,0.0,1.0,13.0,0.0
2023-10-28 01:00:00+02:00,4.0,321.0,32.0,0.0,0.0,719.0,0.0,1.0,12.0,0.0
2023-10-28 02:00:00+02:00,4.0,310.0,33.0,0.0,0.0,732.0,0.0,1.0,12.0,0.0
2023-10-28 03:00:00+02:00,4.0,303.0,33.0,0.0,0.0,745.0,0.0,1.0,14.0,0.0
2023-10-28 04:00:00+02:00,4.0,320.0,34.0,0.0,0.0,753.0,0.0,1.0,12.0,0.0
2023-10-28 05:00:00+02:00,4.0,319.0,34.0,0.0,0.0,759.0,0.0,1.0,12.0,0.0
2023-10-28 06:00:00+02:00,4.0,401.0,39.0,0.0,0.0,759.0,0.0,1.0,11.0,0.0
2023-10-28 07:00:00+02:00,4.0,483.0,44.0,0.0,0.0,760.0,0.0,3.0,10.0,0.0
2023-10-28 08:00:00+02:00,6.0,487.0,49.0,0.0,0.0,757.0,0.0,18.0,10.0,0.0
2023-10-28 09:00:00+02:00,6.0,469.0,45.0,0.0,0.0,757.0,0.0,58.0,14.0,0.0
2023-10-28 10:00:00+02:00,4.0,408.0,42.0,0.0,0.0,766.0,0.0,91.0,11.0,0.0
2023-10-28 11:00:00+02:00,7.0,333.0,37.0,0.0,0.0,720.0,0.0,121.0,8.0,0.0
2023-10-28 12:00:00+02:00,5.0,300.0,37.0,0.0,0.0,730.0,0.0,137.0,11.0,0.0
2023-10-28 13:00:00+02:00,4.0,278.0,34.0,0.0,0.0,781.0,0.0,124.0,11.0,0.0
2023-10-28 14:00:00+02:00,5.0,314.0,32.0,0.0,0.0,765.0,0.0,104.0,12.0,0.0
2023-10-28 15:00:00+02:00,6.0,324.0,32.0,0.0,0.0,761.0,0.0,79.0,11.0,0.0
2023-10-28 16:00:00+02:00,4.0,395.0,33.0,0.0,0.0,795.0,0.0,32.0,11.0,0.0
2023-10-28 17:00:00+02:00,6.0,465.0,37.0,0.0,0.0,822.0,0.0,8.0,11.0,0.0
2023-10-28 18:00:00+02:00,6.0,504.0,39.0,0.0,0.0,874.0,0.0,1.0,11.0,0.0
2023-10-28 19:00:00+02:00,4.0,503.0,40.0,0.0,92.0,883.0,0.0,1.0,11.0,0.0
2023-10-28 20:00:00+02:00,4.0,509.0,38.0,0.0,8.0,864.0,0.0,1.0,11.0,0.0
2023-10-28 21:00:00+02:00,4.0,505.0,34.0,0.0,0.0,861.0,0.0,1.0,11.0,0.0
2023-10-28 22:00:00+02:00,4.0,384.0,32.0,0.0,0.0,886.0,0.0,1.0,12.0,0.0
2023-10-28 23:00:00+02:00,4.0,320.0,32.0,0.0,0.0,870.0,0.0,1.0,12.0,0.0
2023-10-29 00:00:00+02:00,5.0,285.0,30.0,0.0,0.0,858.0,0.0,1.0,11.0,0.0
2023-10-29 03:00:00+01:00,5.0,251.0,31.0,0.0,0.0,838.0,0.0,1.0,10.0,0.0
2023-10-29 04:00:00+01:00,5.0,254.0,32.0,0.0,0.0,803.0,0.0,1.0,10.0,0.0
2023-10-29 05:00:00+01:00,5.0,254.0,32.0,0.0,0.0,818.0,0.0,1.0,10.0,0.0
2023-10-29 06:00:00+01:00,5.0,255.0,34.0,0.0,0.0,877.0,0.0,1.0,10.0,0.0
2023-10-29 07:00:00+01:00,5.0,252.0,38.0,0.0,0.0,884.0,0.0,4.0,10.0,0.0
2023-10-29 08:00:00+01:00,5.0,252.0,39.0,0.0,0.0,770.0,0.0,24.0,10.0,0.0
2023-10-29 09:00:00+01:00,5.0,250.0,37.0,0.0,0.0,743.0,0.0,66.0,10.0,0.0
2023-10-29 10:00:00+01:00,5.0,253.0,34.0,0.0,0.0,734.0,0.0,104.0,10.0,0.0
2023-10-29 11:00:00+01:00,5.0,250.0,36.0,0.0,0.0,784.0,0.0,126.0,10.0,0.0
2023-10-29 12:00:00+01:00,5.0,273.0,32.0,0.0,0.0,908.0,0.0,126.0,10.0,0.0
2023-10-29 13:00:00+01:00,5.0,257.0,31.0,0.0,0.0,941.0,0.0,120.0,10.0,0.0
2023-10-29 14:00:00+01:00,5.0,257.0,31.0,0.0,0.0,952.0,0.0,103.0,10.0,1.0
2023-10-29 15:00:00+01:00,5.0,302.0,32.0,0.0,0.0,960.0,0.0,75.0,10.0,0.0
2023-10-29 16:00:00+01:00,5.0,382.0,32.0,0.0,68.0,961.0,0.0,37.0,10.0,0.0
2023-10-29 17:00:00+01:00,5.0,501.0,36.0,0.0,7.0,964.0,0.0,8.0,10.0,0.0
2023-10-29 18:00:00+01:00,5.0,501.0,39.0,0.0,106.0,963.0,0.0,1.0,10.0,0.0
2023-10-29 19:00:00+01:00,5.0,465.0,40.0,0.0,0.0,962.0,0.0,1.0,10.0,0.0
2023-10-29 20:00:00+01:00,5.0,477.0,39.0,0.0,0.0,966.0,0.0,1.0,10.0,0.0
2023-10-29 21:00:00+01:00,4.0,377.0,34.0,0.0,0.0,960.0,0.0,1.0,11.0,0.0
2023-10-29 22:00:00+01:00,4.0,304.0,33.0,0.0,0.0,963.0,0.0,1.0,11.0,0.0
2023-10-29 23:00:00+01:00,4.0,262.0,33.0,0.0,0.0,958.0,0.0,1.0,10.0,0.0
2023-10-30 00:00:00+01:00,4.0,263.0,31.0,0.0,0.0,982.0,0.0,1.0,11.0,1.0
2023-10-30 01:00:00+01:00,4.0,264.0,33.0,0.0,0.0,982.0,0.0,1.0,12.0,1.0
2023-10-30 02:00:00+01:00,4.0,264.0,33.0,0.0,0.0,983.0,0.0,1.0,12.0,1.0
2023-10-30 03:00:00+01:00,4.0,260.0,34.0,0.0,0.0,980.0,0.0,1.0,12.0,1.0
2023-10-30 04:00:00+01:00,4.0,311.0,34.0,0.0,0.0,982.0,0.0,1.0,12.0,1.0
2023-10-30 05:00:00+01:00,4.0,391.0,36.0,0.0,0.0,974.0,0.0,1.0,12.0,1.0
2023-10-30 06:00:00+01:00,4.0,491.0,39.0,0.0,0.0,968.0,0.0,1.0,12.0,1.0
2023-10-30 07:00:00+01:00,4.0,510.0,44.0,0.0,141.0,981.0,0.0,2.0,12.0,1.0
2023-10-30 08:00:00+01:00,6.0,498.0,45.0,0.0,92.0,985.0,0.0,10.0,11.0,1.0
2023-10-30 09:00:00+01:00,7.0,508.0,44.0,0.0,0.0,984.0,0.0,32.0,12.0,0.0
2023-10-30 10:00:00+01:00,4.0,501.0,40.0,0.0,0.0,954.0,0.0,50.0,11.0,1.0
2023-10-30 11:00:00+01:00,4.0,504.0,38.0,0.0,0.0,942.0,0.0,64.0,11.0,1.0
2023-10-30 12:00:00+01:00,5.0,518.0,38.0,0.0,0.0,942.0,0.0,83.0,11.0,1.0
2023-10-30 13:00:00+01:00,4.0,522.0,35.0,0.0,0.0,966.0,0.0,98.0,11.0,1.0
2023-10-30 14:00:00+01:00,5.0,528.0,35.0,0.0,172.0,948.0,0.0,80.0,11.0,1.0
2023-10-30 15:00:00+01:00,7.0,529.0,34.0,0.0,174.0,946.0,0.0,56.0,11.0,1.0
2023-10-30 16:00:00+01:00,4.0,526.0,35.0,0.0,163.0,946.0,0.0,19.0,11.0,0.0
2023-10-30 17:00:00+01:00,7.0,525.0,38.0,0.0,168.0,948.0,0.0,6.0,11.0,0.0
2023-10-30 18:00:00+01:00,7.0,509.0,41.0,0.0,159.0,946.0,0.0,2.0,11.0,0.0
2023-10-30 19:00:00+01:00,4.0,488.0,41.0,0.0,141.0,945.0,0.0,1.0,11.0,1.0
2023-10-30 20:00:00+01:00,4.0,469.0,40.0,0.0,117.0,945.0,0.0,1.0,11.0,1.0
2023-10-30 21:00:00+01:00,4.0,471.0,35.0,0.0,114.0,938.0,0.0,1.0,12.0,0.0
2023-10-30 22:00:00+01:00,4.0,476.0,34.0,0.0,50.0,942.0,0.0,1.0,12.0,0.0
2023-10-30 23:00:00+01:00,4.0,480.0,34.0,0.0,0.0,934.0,0.0,1.0,12.0,0.0
2023-10-31 00:00:00+01:00,5.0,429.0,31.0,0.0,0.0,935.0,0.0,1.0,10.0,1.0
2023-10-31 01:00:00+01:00,4.0,326.0,32.0,0.0,0.0,933.0,0.0,1.0,11.0,3.0
2023-10-31 02:00:00+01:00,4.0,321.0,33.0,0.0,0.0,930.0,0.0,1.0,11.0,2.0
2023-10-31 03:00:00+01:00,5.0,327.0,34.0,0.0,0.0,930.0,0.0,1.0,11.0,2.0
2023-10-31 04:00:00+01:00,5.0,334.0,34.0,0.0,0.0,919.0,0.0,1.0,11.0,1.0
2023-10-31 05:00:00+01:00,5.0,330.0,36.0,0.0,0.0,906.0,0.0,1.0,10.0,2.0
2023-10-31 06:00:00+01:00,5.0,399.0,39.0,0.0,0.0,905.0,0.0,1.0,10.0,1.0
2023-10-31 07:00:00+01:00,4.0,485.0,44.0,0.0,0.0,907.0,0.0,3.0,10.0,1.0
2023-10-31 08:00:00+01:00,5.0,515.0,45.0,0.0,0.0,905.0,0.0,12.0,10.0,2.0
2023-10-31 09:00:00+01:00,5.0,506.0,43.0,0.0,0.0,883.0,0.0,19.0,11.0,1.0
2023-10-31 10:00:00+01:00,4.0,490.0,44.0,0.0,0.0,879.0,0.0,22.0,10.0,1.0
2023-10-31 11:00:00+01:00,4.0,497.0,32.0,0.0,0.0,849.0,0.0,55.0,4.0,1.0
2023-10-31 12:00:00+01:00,4.0,407.0,33.0,0.0,0.0,812.0,0.0,74.0,6.0,2.0
2023-10-31 13:00:00+01:00,4.0,444.0,32.0,0.0,0.0,809.0,0.0,74.0,6.0,1.0
2023-10-31 14:00:00+01:00,4.0,489.0,29.0,0.0,0.0,801.0,0.0,37.0,6.0,1.0
2023-10-31 15:00:00+01:00,5.0,539.0,33.0,0.0,111.0,783.0,0.0,22.0,6.0,1.0
2023-10-31 16:00:00+01:00,4.0,515.0,33.0,0.0,162.0,802.0,0.0,10.0,7.0,1.0
2023-10-31 17:00:00+01:00,5.0,505.0,37.0,0.0,134.0,817.0,0.0,5.0,6.0,1.0
2023-10-31 18:00:00+01:00,5.0,489.0,40.0,0.0,159.0,815.0,0.0,1.0,11.0,1.0
2023-10-31 19:00:00+01:00,4.0,480.0,39.0,0.0,135.0,810.0,0.0,1.0,6.0,1.0
2023-10-31 20:00:00+01:00,4.0,468.0,39.0,0.0,132.0,801.0,0.0,1.0,6.0,1.0
2023-10-31 21:00:00+01:00,4.0,483.0,29.0,0.0,0.0,802.0,0.0,1.0,12.0,0.0
2023-10-31 22:00:00+01:00,4.0,484.0,27.0,0.0,0.0,808.0,0.0,1.0,11.0,0.0
2023-10-31 23:00:00+01:00,4.0,408.0,28.0,0.0,0.0,790.0,0.0,1.0,12.0,0.0
2023-11-01 00:00:00+01:00,4.0,322.0,30.0,0.0,0.0,765.0,0.0,1.0,11.0,1.0
2023-11-01 01:00:00+01:00,4.0,263.0,31.0,0.0,0.0,765.0,0.0,0.0,11.0,2.0
2023-11-01 02:00:00+01:00,4.0,287.0,31.0,0.0,0.0,761.0,0.0,1.0,11.0,2.0
2023-11-01 03:00:00+01:00,4.0,304.0,33.0,0.0,0.0,759.0,0.0,1.0,10.0,0.0
2023-11-01 04:00:00+01:00,4.0,305.0,34.0,0.0,0.0,758.0,0.0,1.0,10.0,1.0
2023-11-01 05:00:00+01:00,4.0,335.0,36.0,0.0,0.0,758.0,0.0,1.0,11.0,1.0
2023-11-01 06:00:00+01:00,4.0,386.0,37.0,0.0,0.0,777.0,0.0,1.0,11.0,1.0
2023-11-01 07:00:00+01:00,4.0,489.0,41.0,0.0,0.0,788.0,0.0,10.0,11.0,0.0
2023-11-01 08:00:00+01:00,4.0,490.0,40.0,0.0,0.0,796.0,0.0,41.0,9.0,0.0
2023-11-01 09:00:00+01:00,4.0,438.0,37.0,0.0,0.0,752.0,0.0,87.0,9.0,0.0
2023-11-01 10:00:00+01:00,4.0,365.0,37.0,0.0,0.0,756.0,0.0,129.0,10.0,0.0
2023-11-01 11:00:00+01:00,4.0,315.0,34.0,0.0,0.0,713.0,0.0,153.0,10.0,0.0
2023-11-01 12:00:00+01:00,4.0,323.0,33.0,0.0,0.0,810.0,0.0,133.0,11.0,0.0
2023-11-01 13:00:00+01:00,4.0,323.0,29.0,0.0,0.0,834.0,0.0,101.0,11.0,0.0
2023-11-01 14:00:00+01:00,4.0,332.0,32.0,0.0,0.0,846.0,0.0,72.0,11.0,0.0
2023-11-01 15:00:00+01:00,4.0,422.0,35.0,0.0,0.0,847.0,0.0,40.0,12.0,0.0
2023-11-01 16:00:00+01:00,4.0,504.0,33.0,0.0,0.0,847.0,0.0,13.0,11.0,0.0
2023-11-01 17:00:00+01:00,4.0,504.0,41.0,0.0,0.0,854.0,0.0,5.0,11.0,0.0
2023-11-01 18:00:00+01:00,4.0,477.0,44.0,0.0,0.0,871.0,0.0,1.0,11.0,0.0
2023-11-01 19:00:00+01:00,4.0,494.0,42.0,0.0,0.0,876.0,0.0,1.0,12.0,1.0
2023-11-01 20:00:00+01:00,4.0,419.0,40.0,0.0,0.0,865.0,0.0,1.0,12.0,0.0
2023-11-01 21:00:00+01:00,6.0,382.0,34.0,0.0,0.0,880.0,0.0,1.0,10.0,0.0
2023-11-01 22:00:00+01:00,6.0,324.0,32.0,0.0,0.0,881.0,0.0,1.0,10.0,0.0
2023-11-01 23:00:00+01:00,6.0,266.0,32.0,0.0,0.0,881.0,0.0,1.0,9.0,0.0
2023-11-02 00:00:00+01:00,4.0,250.0,29.0,0.0,0.0,883.0,0.0,1.0,11.0,2.0
2023-11-02 01:00:00+01:00,4.0,253.0,30.0,0.0,0.0,883.0,0.0,0.0,10.0,2.0
2023-11-02 02:00:00+01:00,4.0,257.0,30.0,0.0,0.0,884.0,0.0,1.0,10.0,1.0
2023-11-02 03:00:00+01:00,4.0,255.0,33.0,0.0,0.0,881.0,0.0,1.0,10.0,1.0
2023-11-02 04:00:00+01:00,4.0,253.0,35.0,0.0,0.0,882.0,0.0,1.0,10.0,1.0
2023-11-02 05:00:00+01:00,4.0,304.0,36.0,0.0,0.0,880.0,0.0,1.0,11.0,1.0
2023-11-02 06:00:00+01:00,4.0,386.0,38.0,0.0,0.0,881.0,0.0,1.0,10.0,1.0
2023-11-02 07:00:00+01:00,4.0,427.0,41.0,0.0,142.0,887.0,0.0,7.0,10.0,0.0
2023-11-02 08:00:00+01:00,4.0,367.0,41.0,0.0,0.0,886.0,0.0,24.0,9.0,1.0
2023-11-02 09:00:00+01:00,4.0,351.0,37.0,0.0,0.0,849.0,0.0,48.0,10.0,1.0
2023-11-02 10:00:00+01:00,4.0,321.0,36.0,0.0,0.0,840.0,0.0,70.0,10.0,1.0
2023-11-02 11:00:00+01:00,4.0,313.0,34.0,0.0,0.0,881.0,0.0,73.0,10.0,1.0
2023-11-02 12:00:00+01:00,4.0,381.0,34.0,0.0,0.0,885.0,0.0,62.0,10.0,1.0
2023-11-02 13:00:00+01:00,4.0,448.0,26.0,0.0,0.0,885.0,0.0,39.0,12.0,1.0
2023-11-02 14:00:00+01:00,4.0,452.0,59.0,0.0,0.0,843.0,0.0,21.0,11.0,1.0
2023-11-02 15:00:00+01:00,4.0,505.0,34.0,0.0,23.0,872.0,0.0,12.0,10.0,1.0
2023-11-02 16:00:00+01:00,4.0,495.0,34.0,0.0,153.0,882.0,0.0,4.0,11.0,1.0
2023-11-02 17:00:00+01:00,4.0,486.0,42.0,0.0,151.0,881.0,0.0,3.0,10.0,1.0
2023-11-02 18:00:00+01:00,4.0,476.0,43.0,0.0,95.0,869.0,0.0,1.0,10.0,1.0
2023-11-02 19:00:00+01:00,4.0,421.0,42.0,0.0,137.0,860.0,0.0,1.0,11.0,1.0
2023-11-02 20:00:00+01:00,4.0,377.0,41.0,0.0,1.0,853.0,0.0,1.0,11.0,1.0
2023-11-02 21:00:00+01:00,6.0,397.0,35.0,0.0,0.0,847.0,0.0,1.0,9.0,1.0
2023-11-02 22:00:00+01:00,6.0,374.0,34.0,0.0,0.0,840.0,0.0,1.0,9.0,1.0
2023-11-02 23:00:00+01:00,6.0,303.0,34.0,0.0,0.0,832.0,0.0,1.0,9.0,1.0
2023-11-03 00:00:00+01:00,4.0,319.0,34.0,0.0,0.0,810.0,0.0,1.0,11.0,2.0
2023-11-03 01:00:00+01:00,4.0,335.0,36.0,0.0,0.0,787.0,0.0,1.0,10.0,3.0
2023-11-03 02:00:00+01:00,4.0,327.0,36.0,0.0,0.0,765.0,0.0,1.0,10.0,2.0
2023-11-03 03:00:00+01:00,4.0,342.0,39.0,0.0,0.0,758.0,0.0,1.0,10.0,1.0
2023-11-03 04:00:00+01:00,4.0,343.0,39.0,0.0,0.0,737.0,0.0,1.0,10.0,1.0
2023-11-03 05:00:00+01:00,4.0,429.0,40.0,0.0,0.0,616.0,0.0,1.0,11.0,1.0
2023-11-03 06:00:00+01:00,4.0,504.0,43.0,0.0,0.0,590.0,0.0,1.0,10.0,2.0
2023-11-03 07:00:00+01:00,4.0,529.0,44.0,0.0,0.0,553.0,0.0,3.0,11.0,1.0
2023-11-03 08:00:00+01:00,3.0,527.0,86.0,0.0,0.0,509.0,0.0,11.0,12.0,1.0
2023-11-03 09:00:00+01:00,4.0,548.0,76.0,0.0,0.0,491.0,0.0,28.0,11.0,1.0
2023-11-03 10:00:00+01:00,4.0,523.0,58.0,0.0,0.0,477.0,0.0,61.0,11.0,1.0
2023-11-03 11:00:00+01:00,4.0,529.0,41.0,0.0,0.0,474.0,0.0,79.0,9.0,1.0
2023-11-03 12:00:00+01:00,4.0,564.0,40.0,0.0,0.0,470.0,0.0,99.0,11.0,1.0
2023-11-03 13:00:00+01:00,4.0,563.0,39.0,0.0,0.0,475.0,0.0,73.0,11.0,1.0
2023-11-03 14:00:00+01:00,4.0,534.0,35.0,0.0,0.0,514.0,0.0,38.0,11.0,1.0
2023-11-03 15:00:00+01:00,4.0,464.0,41.0,0.0,125.0,525.0,0.0,17.0,12.0,2.0
2023-11-03 16:00:00+01:00,4.0,406.0,38.0,0.0,172.0,528.0,0.0,5.0,11.0,2.0
2023-11-03 17:00:00+01:00,4.0,404.0,47.0,0.0,173.0,520.0,0.0,3.0,10.0,1.0
2023-11-03 18:00:00+01:00,4.0,346.0,47.0,0.0,169.0,502.0,0.0,2.0,10.0,1.0
2023-11-03 19:00:00+01:00,4.0,350.0,45.0,0.0,170.0,456.0,0.0,1.0,11.0,0.0
2023-11-03 20:00:00+01:00,4.0,281.0,43.0,0.0,167.0,471.0,0.0,1.0,12.0,0.0
2023-11-03 21:00:00+01:00,6.0,272.0,37.0,0.0,138.0,484.0,0.0,1.0,9.0,0.0
2023-11-03 22:00:00+01:00,6.0,273.0,39.0,0.0,0.0,499.0,0.0,1.0,9.0,0.0
2023-11-03 23:00:00+01:00,6.0,264.0,39.0,0.0,0.0,527.0,0.0,1.0,10.0,0.0
2023-11-04 00:00:00+01:00,4.0,304.0,36.0,0.0,0.0,509.0,0.0,1.0,11.0,1.0
2023-11-04 01:00:00+01:00,4.0,333.0,37.0,0.0,0.0,495.0,0.0,1.0,10.0,1.0
2023-11-04 02:00:00+01:00,4.0,347.0,38.0,0.0,0.0,488.0,0.0,1.0,10.0,1.0
2023-11-04 03:00:00+01:00,4.0,324.0,38.0,0.0,0.0,482.0,0.0,1.0,10.0,1.0
2023-11-04 04:00:00+01:00,3.0,333.0,39.0,0.0,0.0,473.0,0.0,1.0,10.0,1.0
2023-11-04 05:00:00+01:00,3.0,327.0,40.0,0.0,0.0,489.0,0.0,1.0,8.0,0.0
2023-11-04 06:00:00+01:00,4.0,317.0,41.0,0.0,0.0,491.0,0.0,1.0,10.0,0.0
2023-11-04 07:00:00+01:00,4.0,385.0,45.0,0.0,0.0,506.0,0.0,19.0,11.0,0.0
2023-11-04 08:00:00+01:00,4.0,328.0,43.0,0.0,0.0,523.0,0.0,62.0,10.0,0.0
2023-11-04 09:00:00+01:00,4.0,360.0,40.0,0.0,0.0,506.0,0.0,111.0,9.0,0.0
2023-11-04 10:00:00+01:00,4.0,374.0,41.0,0.0,0.0,500.0,0.0,148.0,10.0,0.0
2023-11-04 11:00:00+01:00,4.0,346.0,40.0,0.0,0.0,539.0,0.0,189.0,11.0,0.0
2023-11-04 12:00:00+01:00,4.0,340.0,39.0,0.0,0.0,540.0,0.0,179.0,11.0,0.0
2023-11-04 13:00:00+01:00,4.0,292.0,37.0,0.0,0.0,548.0,0.0,132.0,10.0,1.0
2023-11-04 14:00:00+01:00,4.0,271.0,36.0,0.0,0.0,556.0,0.0,92.0,11.0,0.0
2023-11-04 15:00:00+01:00,4.0,345.0,39.0,0.0,0.0,557.0,0.0,49.0,11.0,0.0
2023-11-04 16:00:00+01:00,4.0,428.0,39.0,0.0,0.0,560.0,0.0,11.0,11.0,0.0
2023-11-04 17:00:00+01:00,4.0,439.0,46.0,0.0,0.0,603.0,0.0,3.0,10.0,1.0
2023-11-04 18:00:00+01:00,4.0,418.0,47.0,0.0,0.0,619.0,0.0,2.0,10.0,0.0
2023-11-04 19:00:00+01:00,4.0,408.0,45.0,0.0,0.0,626.0,0.0,1.0,11.0,0.0
2023-11-04 20:00:00+01:00,4.0,325.0,44.0,0.0,0.0,623.0,0.0,1.0,12.0,0.0
2023-11-04 21:00:00+01:00,6.0,265.0,38.0,0.0,0.0,628.0,0.0,1.0,9.0,1.0
2023-11-04 22:00:00+01:00,6.0,289.0,40.0,0.0,0.0,624.0,0.0,1.0,10.0,1.0
2023-11-04 23:00:00+01:00,6.0,310.0,40.0,0.0,0.0,623.0,0.0,1.0,9.0,0.0
2023-11-05 00:00:00+01:00,4.0,258.0,36.0,0.0,0.0,661.0,0.0,0.0,11.0,1.0
2023-11-05 01:00:00+01:00,4.0,254.0,37.0,0.0,0.0,664.0,0.0,1.0,11.0,2.0
2023-11-05 02:00:00+01:00,4.0,253.0,37.0,0.0,0.0,661.0,0.0,1.0,11.0,2.0
2023-11-05 03:00:00+01:00,3.0,257.0,39.0,0.0,0.0,660.0,0.0,1.0,11.0,2.0
2023-11-05 04:00:00+01:00,4.0,253.0,39.0,0.0,0.0,655.0,0.0,1.0,11.0,2.0
2023-11-05 05:00:00+01:00,4.0,258.0,44.0,0.0,0.0,648.0,0.0,1.0,11.0,1.0
2023-11-05 06:00:00+01:00,4.0,265.0,42.0,0.0,0.0,637.0,0.0,1.0,10.0,1.0
2023-11-05 07:00:00+01:00,3.0,279.0,44.0,0.0,0.0,616.0,0.0,9.0,11.0,1.0
2023-11-05 08:00:00+01:00,3.0,275.0,43.0,0.0,0.0,603.0,0.0,44.0,11.0,1.0
2023-11-05 09:00:00+01:00,4.0,273.0,40.0,0.0,0.0,590.0,0.0,82.0,10.0,2.0
