,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2023-06-23 16:00:00+02:00,185.0,89.0,269.0,22.0,1675.0,112.0,549.0,1287.0
2023-06-23 17:00:00+02:00,192.0,86.0,347.0,21.0,1360.0,113.0,678.0,1238.0
2023-06-23 18:00:00+02:00,195.0,92.0,376.0,23.0,894.0,114.0,564.0,1386.0
2023-06-23 19:00:00+02:00,197.0,99.0,371.0,24.0,455.0,114.0,489.0,1372.0
2023-06-23 20:00:00+02:00,194.0,101.0,364.0,24.0,176.0,114.0,439.0,1124.0
2023-06-23 21:00:00+02:00,202.0,124.0,381.0,27.0,53.0,117.0,519.0,951.0
2023-06-23 22:00:00+02:00,196.0,102.0,390.0,25.0,6.0,115.0,660.0,838.0
2023-06-23 23:00:00+02:00,193.0,95.0,381.0,24.0,4.0,115.0,649.0,824.0
2023-06-24 00:00:00+02:00,210.0,105.0,380.0,24.0,4.0,113.0,585.0,985.0
2023-06-24 01:00:00+02:00,194.0,87.0,370.0,22.0,4.0,113.0,505.0,1102.0
2023-06-24 02:00:00+02:00,196.0,107.0,377.0,24.0,4.0,114.0,539.0,1145.0
2023-06-24 03:00:00+02:00,194.0,89.0,316.0,22.0,4.0,115.0,541.0,1144.0
2023-06-24 04:00:00+02:00,193.0,88.0,322.0,22.0,8.0,114.0,484.0,1059.0
2023-06-24 05:00:00+02:00,194.0,89.0,335.0,22.0,90.0,115.0,487.0,834.0
2023-06-24 06:00:00+02:00,194.0,92.0,355.0,22.0,279.0,116.0,400.0,663.0
2023-06-24 07:00:00+02:00,193.0,91.0,272.0,22.0,629.0,115.0,315.0,681.0
2023-06-24 08:00:00+02:00,195.0,92.0,263.0,22.0,1090.0,116.0,219.0,803.0
2023-06-24 09:00:00+02:00,193.0,88.0,320.0,21.0,1536.0,115.0,250.0,953.0
2023-06-24 10:00:00+02:00,162.0,89.0,275.0,21.0,1998.0,115.0,289.0,993.0
2023-06-24 11:00:00+02:00,117.0,88.0,310.0,21.0,2146.0,115.0,332.0,974.0
2023-06-24 12:00:00+02:00,116.0,87.0,311.0,21.0,2142.0,111.0,275.0,984.0
2023-06-24 13:00:00+02:00,133.0,89.0,283.0,21.0,2056.0,112.0,233.0,972.0
2023-06-24 14:00:00+02:00,136.0,90.0,292.0,21.0,1938.0,112.0,172.0,950.0
2023-06-24 15:00:00+02:00,135.0,89.0,351.0,21.0,1727.0,114.0,176.0,783.0
2023-06-24 16:00:00+02:00,138.0,87.0,336.0,21.0,1486.0,114.0,213.0,636.0
2023-06-24 17:00:00+02:00,200.0,85.0,372.0,21.0,1216.0,113.0,219.0,473.0
2023-06-24 18:00:00+02:00,206.0,93.0,376.0,23.0,780.0,115.0,241.0,381.0
2023-06-24 19:00:00+02:00,209.0,101.0,358.0,24.0,444.0,115.0,179.0,312.0
2023-06-24 20:00:00+02:00,210.0,218.0,449.0,50.0,187.0,125.0,133.0,227.0
2023-06-24 21:00:00+02:00,210.0,231.0,473.0,112.0,51.0,142.0,141.0,150.0
2023-06-24 22:00:00+02:00,208.0,211.0,477.0,50.0,5.0,120.0,151.0,145.0
2023-06-24 23:00:00+02:00,205.0,101.0,342.0,24.0,4.0,115.0,135.0,170.0
2023-06-25 00:00:00+02:00,202.0,93.0,377.0,23.0,4.0,115.0,97.0,152.0
2023-06-25 01:00:00+02:00,203.0,93.0,343.0,23.0,4.0,115.0,58.0,117.0
2023-06-25 02:00:00+02:00,207.0,92.0,336.0,23.0,4.0,115.0,74.0,67.0
2023-06-25 03:00:00+02:00,208.0,88.0,328.0,21.0,4.0,114.0,67.0,52.0
2023-06-25 04:00:00+02:00,205.0,85.0,328.0,21.0,5.0,115.0,44.0,44.0
2023-06-25 05:00:00+02:00,212.0,97.0,386.0,22.0,47.0,115.0,18.0,41.0
2023-06-25 06:00:00+02:00,206.0,85.0,323.0,21.0,161.0,114.0,2.0,40.0
2023-06-25 07:00:00+02:00,203.0,85.0,325.0,21.0,368.0,115.0,0.0,38.0
2023-06-25 08:00:00+02:00,140.0,83.0,323.0,21.0,677.0,115.0,0.0,39.0
2023-06-25 09:00:00+02:00,132.0,83.0,277.0,20.0,993.0,114.0,0.0,41.0
2023-06-25 10:00:00+02:00,135.0,84.0,293.0,21.0,1189.0,114.0,0.0,43.0
2023-06-25 11:00:00+02:00,115.0,85.0,319.0,21.0,1299.0,114.0,0.0,45.0
2023-06-25 12:00:00+02:00,112.0,84.0,306.0,20.0,1450.0,111.0,0.0,51.0
2023-06-25 13:00:00+02:00,114.0,87.0,292.0,21.0,1589.0,111.0,0.0,58.0
2023-06-25 14:00:00+02:00,125.0,87.0,314.0,21.0,1620.0,110.0,1.0,71.0
2023-06-25 15:00:00+02:00,134.0,85.0,292.0,20.0,1711.0,112.0,2.0,79.0
2023-06-25 16:00:00+02:00,136.0,84.0,318.0,20.0,1544.0,112.0,2.0,87.0
2023-06-25 17:00:00+02:00,141.0,86.0,320.0,21.0,1269.0,113.0,1.0,83.0
2023-06-25 18:00:00+02:00,199.0,93.0,324.0,22.0,962.0,113.0,2.0,82.0
2023-06-25 19:00:00+02:00,227.0,180.0,479.0,38.0,515.0,121.0,11.0,85.0
2023-06-25 20:00:00+02:00,227.0,199.0,548.0,92.0,185.0,133.0,18.0,90.0
2023-06-25 21:00:00+02:00,227.0,203.0,643.0,120.0,51.0,135.0,44.0,120.0
2023-06-25 22:00:00+02:00,226.0,263.0,777.0,259.0,5.0,135.0,107.0,209.0
2023-06-25 23:00:00+02:00,218.0,161.0,614.0,277.0,4.0,132.0,168.0,384.0
2023-06-26 00:00:00+02:00,216.0,153.0,670.0,204.0,4.0,127.0,367.0,615.0
2023-06-26 01:00:00+02:00,226.0,138.0,679.0,75.0,4.0,126.0,674.0,763.0
2023-06-26 02:00:00+02:00,194.0,94.0,630.0,22.0,4.0,126.0,770.0,843.0
2023-06-26 03:00:00+02:00,167.0,85.0,584.0,20.0,4.0,109.0,853.0,992.0
2023-06-26 04:00:00+02:00,166.0,85.0,573.0,20.0,7.0,110.0,876.0,1096.0
2023-06-26 05:00:00+02:00,120.0,166.0,420.0,28.0,71.0,132.0,885.0,1100.0
2023-06-26 06:00:00+02:00,166.0,228.0,406.0,55.0,241.0,138.0,972.0,997.0
2023-06-26 07:00:00+02:00,172.0,216.0,385.0,33.0,596.0,129.0,600.0,856.0
2023-06-26 08:00:00+02:00,181.0,213.0,333.0,32.0,882.0,133.0,505.0,741.0
2023-06-26 09:00:00+02:00,193.0,97.0,261.0,21.0,755.0,109.0,554.0,816.0
2023-06-26 10:00:00+02:00,217.0,81.0,300.0,20.0,678.0,105.0,952.0,926.0
2023-06-26 11:00:00+02:00,225.0,80.0,264.0,20.0,550.0,105.0,1386.0,808.0
2023-06-26 12:00:00+02:00,212.0,80.0,299.0,20.0,552.0,106.0,1372.0,841.0
2023-06-26 13:00:00+02:00,152.0,86.0,228.0,22.0,597.0,97.0,1245.0,1027.0
2023-06-26 14:00:00+02:00,123.0,87.0,213.0,22.0,731.0,93.0,1343.0,1258.0
2023-06-26 15:00:00+02:00,164.0,85.0,207.0,22.0,833.0,90.0,1193.0,1533.0
2023-06-26 16:00:00+02:00,165.0,83.0,202.0,20.0,821.0,78.0,959.0,1861.0
2023-06-26 17:00:00+02:00,225.0,87.0,255.0,22.0,694.0,83.0,1136.0,2074.0
2023-06-26 18:00:00+02:00,206.0,104.0,384.0,30.0,444.0,96.0,1438.0,1983.0
2023-06-26 19:00:00+02:00,211.0,113.0,371.0,33.0,257.0,95.0,1641.0,1897.0
2023-06-26 20:00:00+02:00,218.0,92.0,376.0,23.0,126.0,96.0,1816.0,1904.0
2023-06-26 21:00:00+02:00,217.0,94.0,366.0,23.0,37.0,97.0,1918.0,1936.0
2023-06-26 22:00:00+02:00,221.0,93.0,243.0,22.0,4.0,97.0,1948.0,1953.0
2023-06-26 23:00:00+02:00,209.0,93.0,245.0,23.0,3.0,96.0,2051.0,1931.0
2023-06-27 00:00:00+02:00,168.0,88.0,240.0,22.0,3.0,93.0,2062.0,1892.0
2023-06-27 01:00:00+02:00,202.0,88.0,260.0,22.0,3.0,93.0,2054.0,1818.0
2023-06-27 02:00:00+02:00,202.0,88.0,260.0,21.0,3.0,93.0,1980.0,1748.0
2023-06-27 03:00:00+02:00,146.0,89.0,245.0,22.0,3.0,94.0,1965.0,1755.0
2023-06-27 04:00:00+02:00,144.0,89.0,245.0,22.0,4.0,95.0,1948.0,1786.0
2023-06-27 05:00:00+02:00,188.0,89.0,243.0,22.0,23.0,97.0,1862.0,1788.0
2023-06-27 06:00:00+02:00,175.0,88.0,321.0,21.0,66.0,96.0,1814.0,1838.0
2023-06-27 07:00:00+02:00,224.0,87.0,284.0,21.0,169.0,97.0,1725.0,2133.0
2023-06-27 08:00:00+02:00,198.0,86.0,240.0,21.0,503.0,96.0,1816.0,2418.0
2023-06-27 09:00:00+02:00,131.0,84.0,280.0,21.0,957.0,96.0,1753.0,2800.0
2023-06-27 10:00:00+02:00,159.0,83.0,295.0,21.0,1676.0,95.0,1783.0,3243.0
2023-06-27 11:00:00+02:00,217.0,83.0,258.0,21.0,2036.0,93.0,1760.0,3262.0
2023-06-27 12:00:00+02:00,216.0,84.0,225.0,21.0,2078.0,95.0,1747.0,3314.0
2023-06-27 13:00:00+02:00,177.0,82.0,221.0,21.0,2141.0,94.0,1668.0,3388.0
2023-06-27 14:00:00+02:00,177.0,82.0,221.0,21.0,2125.0,93.0,1788.0,3433.0
2023-06-27 15:00:00+02:00,213.0,82.0,220.0,20.0,2051.0,94.0,1793.0,3425.0
2023-06-27 16:00:00+02:00,226.0,82.0,222.0,20.0,1908.0,94.0,1865.0,3316.0
2023-06-27 17:00:00+02:00,187.0,84.0,278.0,20.0,1636.0,97.0,1918.0,3219.0
2023-06-27 18:00:00+02:00,165.0,92.0,348.0,22.0,1051.0,98.0,1923.0,3124.0
2023-06-27 19:00:00+02:00,231.0,89.0,301.0,21.0,559.0,96.0,1929.0,2945.0
2023-06-27 20:00:00+02:00,239.0,93.0,320.0,21.0,229.0,98.0,1901.0,2600.0
2023-06-27 21:00:00+02:00,239.0,94.0,368.0,21.0,74.0,99.0,1799.0,2064.0
2023-06-27 22:00:00+02:00,236.0,92.0,302.0,21.0,25.0,99.0,1662.0,1791.0
2023-06-27 23:00:00+02:00,234.0,92.0,356.0,21.0,22.0,98.0,1442.0,1582.0
2023-06-28 00:00:00+02:00,229.0,85.0,325.0,20.0,22.0,96.0,1410.0,1450.0
2023-06-28 01:00:00+02:00,222.0,84.0,365.0,19.0,22.0,96.0,1363.0,1303.0
2023-06-28 02:00:00+02:00,222.0,78.0,388.0,17.0,22.0,95.0,1314.0,1201.0
2023-06-28 03:00:00+02:00,226.0,76.0,345.0,16.0,22.0,94.0,1226.0,1083.0
2023-06-28 04:00:00+02:00,222.0,70.0,275.0,16.0,26.0,95.0,1091.0,1049.0
2023-06-28 05:00:00+02:00,226.0,68.0,296.0,16.0,89.0,94.0,958.0,883.0
2023-06-28 06:00:00+02:00,244.0,74.0,295.0,17.0,238.0,95.0,868.0,674.0
2023-06-28 07:00:00+02:00,255.0,105.0,276.0,22.0,657.0,97.0,767.0,596.0
2023-06-28 08:00:00+02:00,248.0,112.0,275.0,24.0,1195.0,88.0,636.0,579.0
2023-06-28 09:00:00+02:00,240.0,107.0,340.0,24.0,1770.0,86.0,460.0,439.0
2023-06-28 10:00:00+02:00,240.0,93.0,334.0,23.0,2239.0,92.0,401.0,349.0
2023-06-28 11:00:00+02:00,235.0,90.0,333.0,23.0,2398.0,94.0,410.0,325.0
2023-06-28 12:00:00+02:00,188.0,93.0,334.0,23.0,2424.0,94.0,392.0,335.0
2023-06-28 13:00:00+02:00,228.0,91.0,319.0,23.0,2381.0,93.0,343.0,346.0
2023-06-28 14:00:00+02:00,203.0,92.0,287.0,23.0,2247.0,95.0,334.0,370.0
2023-06-28 15:00:00+02:00,235.0,92.0,313.0,23.0,2036.0,96.0,272.0,452.0
2023-06-28 16:00:00+02:00,324.0,91.0,334.0,23.0,1586.0,94.0,266.0,515.0
2023-06-28 17:00:00+02:00,364.0,95.0,367.0,24.0,1152.0,96.0,244.0,533.0
2023-06-28 18:00:00+02:00,255.0,104.0,386.0,26.0,687.0,98.0,224.0,561.0
2023-06-28 19:00:00+02:00,247.0,121.0,372.0,25.0,358.0,98.0,285.0,548.0
2023-06-28 20:00:00+02:00,254.0,122.0,364.0,26.0,149.0,99.0,351.0,469.0
2023-06-28 21:00:00+02:00,253.0,124.0,350.0,26.0,44.0,99.0,357.0,366.0
2023-06-28 22:00:00+02:00,253.0,109.0,332.0,25.0,23.0,98.0,405.0,314.0
2023-06-28 23:00:00+02:00,250.0,100.0,352.0,25.0,22.0,98.0,465.0,268.0
2023-06-29 00:00:00+02:00,236.0,89.0,341.0,23.0,22.0,96.0,395.0,223.0
2023-06-29 01:00:00+02:00,229.0,87.0,321.0,22.0,22.0,93.0,223.0,238.0
2023-06-29 02:00:00+02:00,247.0,88.0,351.0,22.0,22.0,93.0,114.0,230.0
2023-06-29 03:00:00+02:00,250.0,88.0,323.0,22.0,22.0,94.0,108.0,214.0
2023-06-29 04:00:00+02:00,251.0,90.0,290.0,23.0,22.0,95.0,142.0,202.0
2023-06-29 05:00:00+02:00,252.0,93.0,320.0,23.0,41.0,96.0,123.0,164.0
2023-06-29 06:00:00+02:00,242.0,95.0,340.0,23.0,99.0,95.0,85.0,141.0
2023-06-29 07:00:00+02:00,223.0,108.0,351.0,23.0,226.0,93.0,51.0,135.0
2023-06-29 08:00:00+02:00,223.0,109.0,331.0,22.0,405.0,93.0,127.0,141.0
2023-06-29 09:00:00+02:00,223.0,108.0,324.0,22.0,651.0,90.0,168.0,157.0
2023-06-29 10:00:00+02:00,222.0,92.0,302.0,22.0,1080.0,91.0,196.0,197.0
2023-06-29 11:00:00+02:00,224.0,92.0,260.0,22.0,1362.0,90.0,281.0,208.0
2023-06-29 12:00:00+02:00,225.0,93.0,319.0,22.0,1291.0,99.0,383.0,244.0
2023-06-29 13:00:00+02:00,219.0,92.0,296.0,23.0,1336.0,92.0,477.0,314.0
2023-06-29 14:00:00+02:00,230.0,90.0,310.0,23.0,1194.0,86.0,569.0,448.0
2023-06-29 15:00:00+02:00,232.0,94.0,269.0,23.0,960.0,91.0,529.0,650.0
2023-06-29 16:00:00+02:00,233.0,89.0,331.0,23.0,633.0,91.0,500.0,732.0
2023-06-29 17:00:00+02:00,235.0,91.0,355.0,24.0,501.0,92.0,463.0,679.0
2023-06-29 18:00:00+02:00,237.0,106.0,392.0,27.0,355.0,92.0,485.0,650.0
2023-06-29 19:00:00+02:00,232.0,133.0,303.0,27.0,241.0,93.0,660.0,664.0
2023-06-29 20:00:00+02:00,235.0,132.0,267.0,27.0,129.0,92.0,640.0,807.0
2023-06-29 21:00:00+02:00,235.0,132.0,326.0,27.0,41.0,93.0,628.0,907.0
2023-06-29 22:00:00+02:00,233.0,110.0,344.0,27.0,22.0,93.0,729.0,921.0
2023-06-29 23:00:00+02:00,230.0,102.0,315.0,26.0,22.0,93.0,850.0,1017.0
2023-06-30 00:00:00+02:00,229.0,101.0,394.0,24.0,22.0,93.0,693.0,1134.0
2023-06-30 01:00:00+02:00,228.0,100.0,326.0,24.0,22.0,94.0,707.0,1291.0
2023-06-30 02:00:00+02:00,223.0,100.0,344.0,24.0,22.0,95.0,830.0,1335.0
2023-06-30 03:00:00+02:00,220.0,99.0,364.0,24.0,22.0,94.0,987.0,1387.0
2023-06-30 04:00:00+02:00,213.0,100.0,305.0,24.0,23.0,95.0,913.0,1461.0
2023-06-30 05:00:00+02:00,215.0,100.0,301.0,24.0,84.0,96.0,1041.0,1427.0
2023-06-30 06:00:00+02:00,225.0,108.0,415.0,25.0,265.0,95.0,1051.0,1301.0
2023-06-30 07:00:00+02:00,232.0,117.0,315.0,25.0,587.0,82.0,851.0,1309.0
2023-06-30 08:00:00+02:00,221.0,119.0,257.0,24.0,1160.0,76.0,715.0,1493.0
2023-06-30 09:00:00+02:00,158.0,121.0,330.0,23.0,1597.0,89.0,588.0,1446.0
2023-06-30 10:00:00+02:00,144.0,112.0,314.0,23.0,1912.0,93.0,690.0,1329.0
2023-06-30 11:00:00+02:00,143.0,95.0,303.0,23.0,2088.0,93.0,615.0,1317.0
2023-06-30 12:00:00+02:00,142.0,93.0,323.0,23.0,2104.0,95.0,512.0,1351.0
2023-06-30 13:00:00+02:00,146.0,92.0,313.0,23.0,1988.0,93.0,544.0,1398.0
2023-06-30 14:00:00+02:00,198.0,93.0,280.0,23.0,1957.0,92.0,534.0,1583.0
2023-06-30 15:00:00+02:00,234.0,93.0,260.0,23.0,2039.0,92.0,392.0,1598.0
2023-06-30 16:00:00+02:00,228.0,92.0,281.0,23.0,1971.0,92.0,292.0,1491.0
2023-06-30 17:00:00+02:00,229.0,94.0,335.0,23.0,1599.0,93.0,452.0,1418.0
2023-06-30 18:00:00+02:00,301.0,102.0,400.0,24.0,1097.0,92.0,392.0,1309.0
2023-06-30 19:00:00+02:00,336.0,114.0,423.0,26.0,501.0,92.0,371.0,976.0
2023-06-30 20:00:00+02:00,303.0,116.0,396.0,26.0,224.0,92.0,456.0,694.0
2023-06-30 21:00:00+02:00,310.0,113.0,384.0,25.0,64.0,93.0,430.0,564.0
2023-06-30 22:00:00+02:00,316.0,113.0,341.0,25.0,23.0,94.0,388.0,477.0
2023-06-30 23:00:00+02:00,311.0,100.0,289.0,25.0,22.0,93.0,450.0,390.0
2023-07-01 00:00:00+02:00,292.0,96.0,298.0,24.0,22.0,93.0,538.0,452.0
2023-07-01 01:00:00+02:00,213.0,97.0,256.0,25.0,22.0,93.0,740.0,538.0
2023-07-01 02:00:00+02:00,197.0,96.0,335.0,25.0,22.0,93.0,552.0,636.0
2023-07-01 03:00:00+02:00,174.0,94.0,313.0,24.0,22.0,94.0,476.0,628.0
2023-07-01 04:00:00+02:00,141.0,93.0,326.0,24.0,22.0,94.0,505.0,589.0
2023-07-01 05:00:00+02:00,139.0,93.0,253.0,23.0,35.0,94.0,941.0,657.0
2023-07-01 06:00:00+02:00,139.0,93.0,260.0,23.0,108.0,91.0,1112.0,710.0
2023-07-01 07:00:00+02:00,144.0,94.0,271.0,23.0,225.0,93.0,895.0,880.0
2023-07-01 08:00:00+02:00,146.0,95.0,273.0,23.0,356.0,93.0,876.0,1016.0
2023-07-01 09:00:00+02:00,145.0,95.0,310.0,23.0,426.0,96.0,867.0,1167.0
2023-07-01 10:00:00+02:00,112.0,93.0,322.0,23.0,466.0,96.0,1142.0,1154.0
2023-07-01 11:00:00+02:00,104.0,89.0,310.0,22.0,626.0,95.0,1438.0,1104.0
2023-07-01 12:00:00+02:00,112.0,88.0,350.0,21.0,674.0,92.0,1350.0,1143.0
2023-07-01 13:00:00+02:00,129.0,88.0,298.0,21.0,803.0,92.0,1437.0,1200.0
2023-07-01 14:00:00+02:00,19.0,88.0,238.0,21.0,1011.0,92.0,833.0,1187.0
2023-07-01 15:00:00+02:00,4.0,86.0,277.0,21.0,702.0,94.0,974.0,1242.0
2023-07-01 16:00:00+02:00,5.0,86.0,276.0,21.0,619.0,92.0,1674.0,1435.0
2023-07-01 17:00:00+02:00,9.0,88.0,254.0,22.0,513.0,90.0,1741.0,1501.0
2023-07-01 18:00:00+02:00,10.0,94.0,255.0,23.0,446.0,91.0,1842.0,1469.0
2023-07-01 19:00:00+02:00,10.0,97.0,262.0,25.0,296.0,91.0,1547.0,1497.0
2023-07-01 20:00:00+02:00,10.0,103.0,293.0,25.0,161.0,92.0,1679.0,1501.0
2023-07-01 21:00:00+02:00,10.0,104.0,266.0,25.0,61.0,93.0,1653.0,1516.0
2023-07-01 22:00:00+02:00,78.0,103.0,288.0,25.0,24.0,93.0,1695.0,1618.0
2023-07-01 23:00:00+02:00,120.0,97.0,257.0,25.0,22.0,91.0,1573.0,1563.0
2023-07-02 00:00:00+02:00,132.0,96.0,251.0,24.0,22.0,91.0,1578.0,1868.0
2023-07-02 01:00:00+02:00,132.0,98.0,257.0,24.0,22.0,94.0,1697.0,1976.0
2023-07-02 02:00:00+02:00,134.0,98.0,265.0,24.0,22.0,92.0,1578.0,1887.0
2023-07-02 03:00:00+02:00,126.0,97.0,305.0,24.0,22.0,90.0,793.0,1804.0
2023-07-02 04:00:00+02:00,136.0,96.0,312.0,24.0,24.0,89.0,522.0,1617.0
2023-07-02 05:00:00+02:00,145.0,97.0,301.0,24.0,84.0,91.0,480.0,1459.0
2023-07-02 06:00:00+02:00,123.0,101.0,294.0,24.0,251.0,90.0,402.0,1452.0
2023-07-02 07:00:00+02:00,116.0,84.0,261.0,21.0,532.0,87.0,833.0,1519.0
2023-07-02 08:00:00+02:00,116.0,75.0,219.0,18.0,771.0,69.0,1189.0,1685.0
2023-07-02 09:00:00+02:00,111.0,79.0,240.0,19.0,940.0,68.0,251.0,1915.0
2023-07-02 10:00:00+02:00,105.0,77.0,238.0,18.0,926.0,54.0,193.0,2086.0
2023-07-02 11:00:00+02:00,105.0,72.0,366.0,14.0,1013.0,53.0,37.0,1974.0
2023-07-02 12:00:00+02:00,108.0,75.0,367.0,15.0,1194.0,70.0,35.0,2068.0
2023-07-02 13:00:00+02:00,135.0,68.0,268.0,15.0,949.0,69.0,38.0,2214.0
2023-07-02 14:00:00+02:00,141.0,73.0,371.0,15.0,998.0,68.0,36.0,2329.0
2023-07-02 15:00:00+02:00,134.0,73.0,334.0,14.0,935.0,67.0,42.0,2562.0
2023-07-02 16:00:00+02:00,128.0,71.0,350.0,17.0,824.0,68.0,46.0,3040.0
2023-07-02 17:00:00+02:00,133.0,79.0,251.0,20.0,743.0,70.0,209.0,3287.0
2023-07-02 18:00:00+02:00,137.0,85.0,325.0,21.0,603.0,82.0,820.0,3412.0
2023-07-02 19:00:00+02:00,138.0,85.0,249.0,21.0,440.0,88.0,1963.0,3790.0
2023-07-02 20:00:00+02:00,139.0,93.0,254.0,23.0,194.0,90.0,2086.0,3702.0
2023-07-02 21:00:00+02:00,141.0,94.0,302.0,23.0,66.0,92.0,2090.0,3596.0
2023-07-02 22:00:00+02:00,141.0,93.0,321.0,23.0,25.0,90.0,2083.0,3433.0
2023-07-02 23:00:00+02:00,144.0,93.0,253.0,23.0,22.0,90.0,2064.0,3259.0
2023-07-03 00:00:00+02:00,141.0,94.0,260.0,24.0,22.0,91.0,2065.0,3087.0
2023-07-03 01:00:00+02:00,140.0,97.0,269.0,24.0,22.0,91.0,2057.0,2940.0
2023-07-03 02:00:00+02:00,139.0,96.0,328.0,24.0,22.0,92.0,2020.0,2787.0
2023-07-03 03:00:00+02:00,139.0,96.0,267.0,24.0,22.0,89.0,1976.0,2615.0
2023-07-03 04:00:00+02:00,139.0,96.0,259.0,24.0,24.0,89.0,2051.0,2505.0
2023-07-03 05:00:00+02:00,149.0,99.0,287.0,24.0,84.0,91.0,2086.0,2412.0
2023-07-03 06:00:00+02:00,125.0,99.0,270.0,24.0,242.0,93.0,2075.0,2419.0
2023-07-03 07:00:00+02:00,140.0,102.0,258.0,25.0,507.0,90.0,1981.0,2711.0
2023-07-03 08:00:00+02:00,133.0,97.0,256.0,25.0,1134.0,94.0,1984.0,3037.0
2023-07-03 09:00:00+02:00,103.0,100.0,270.0,25.0,1593.0,94.0,2031.0,3379.0
2023-07-03 10:00:00+02:00,140.0,94.0,262.0,25.0,1841.0,94.0,2020.0,3399.0
2023-07-03 11:00:00+02:00,131.0,92.0,249.0,24.0,1707.0,94.0,1910.0,3486.0
2023-07-03 12:00:00+02:00,129.0,94.0,251.0,24.0,1422.0,95.0,1928.0,3207.0
2023-07-03 13:00:00+02:00,130.0,95.0,252.0,24.0,1371.0,96.0,1907.0,3302.0
2023-07-03 14:00:00+02:00,129.0,89.0,250.0,22.0,1230.0,95.0,1975.0,2984.0
2023-07-03 15:00:00+02:00,132.0,89.0,242.0,22.0,1161.0,96.0,1732.0,3002.0
2023-07-03 16:00:00+02:00,145.0,91.0,275.0,23.0,1232.0,97.0,1794.0,3206.0
2023-07-03 17:00:00+02:00,142.0,99.0,274.0,24.0,1234.0,79.0,1960.0,3392.0
2023-07-03 18:00:00+02:00,137.0,97.0,254.0,24.0,940.0,82.0,1971.0,3338.0
2023-07-03 19:00:00+02:00,149.0,100.0,276.0,25.0,465.0,83.0,1997.0,3009.0
2023-07-03 20:00:00+02:00,150.0,98.0,313.0,25.0,203.0,84.0,1941.0,2528.0
2023-07-03 21:00:00+02:00,143.0,101.0,358.0,25.0,52.0,100.0,1847.0,2023.0
2023-07-03 22:00:00+02:00,135.0,102.0,263.0,25.0,5.0,101.0,1899.0,1695.0
2023-07-03 23:00:00+02:00,142.0,97.0,269.0,25.0,4.0,100.0,1816.0,1448.0
2023-07-04 00:00:00+02:00,138.0,96.0,425.0,25.0,4.0,100.0,1441.0,1367.0
2023-07-04 01:00:00+02:00,110.0,94.0,294.0,24.0,4.0,100.0,1573.0,1314.0
2023-07-04 02:00:00+02:00,127.0,94.0,339.0,24.0,4.0,99.0,1911.0,1235.0
2023-07-04 03:00:00+02:00,123.0,94.0,252.0,24.0,4.0,99.0,1792.0,1434.0
2023-07-04 04:00:00+02:00,130.0,97.0,283.0,25.0,5.0,101.0,1999.0,1740.0
2023-07-04 05:00:00+02:00,134.0,98.0,391.0,25.0,69.0,101.0,1951.0,1812.0
2023-07-04 06:00:00+02:00,131.0,98.0,385.0,25.0,226.0,101.0,2005.0,1931.0
2023-07-04 07:00:00+02:00,140.0,98.0,275.0,24.0,503.0,99.0,1972.0,2191.0
2023-07-04 08:00:00+02:00,193.0,94.0,251.0,24.0,919.0,97.0,2005.0,2405.0
2023-07-04 09:00:00+02:00,186.0,94.0,354.0,23.0,1204.0,98.0,2035.0,2669.0
2023-07-04 10:00:00+02:00,132.0,95.0,243.0,23.0,1491.0,99.0,1972.0,3048.0
2023-07-04 11:00:00+02:00,130.0,89.0,242.0,22.0,1458.0,107.0,1864.0,3299.0
2023-07-04 12:00:00+02:00,130.0,87.0,299.0,22.0,1459.0,104.0,1485.0,3268.0
2023-07-04 13:00:00+02:00,129.0,90.0,249.0,23.0,1528.0,104.0,1252.0,3291.0
2023-07-04 14:00:00+02:00,123.0,91.0,262.0,24.0,1393.0,108.0,1389.0,3291.0
2023-07-04 15:00:00+02:00,122.0,90.0,256.0,24.0,1276.0,110.0,1566.0,3385.0
2023-07-04 16:00:00+02:00,132.0,91.0,296.0,24.0,1109.0,111.0,1897.0,3166.0
2023-07-04 17:00:00+02:00,152.0,90.0,292.0,24.0,946.0,111.0,1975.0,2986.0
2023-07-04 18:00:00+02:00,187.0,92.0,251.0,23.0,727.0,110.0,1707.0,2948.0
2023-07-04 19:00:00+02:00,185.0,113.0,305.0,24.0,418.0,111.0,1840.0,2697.0
2023-07-04 20:00:00+02:00,201.0,130.0,360.0,24.0,183.0,113.0,1758.0,2281.0
2023-07-04 21:00:00+02:00,201.0,134.0,378.0,25.0,51.0,113.0,1556.0,1769.0
2023-07-04 22:00:00+02:00,206.0,118.0,377.0,25.0,2.0,113.0,1365.0,1348.0
2023-07-04 23:00:00+02:00,200.0,114.0,340.0,25.0,0.0,114.0,1215.0,1059.0
2023-07-05 00:00:00+02:00,207.0,105.0,335.0,25.0,0.0,112.0,1014.0,821.0
2023-07-05 01:00:00+02:00,204.0,104.0,345.0,25.0,0.0,113.0,688.0,577.0
2023-07-05 02:00:00+02:00,205.0,104.0,361.0,25.0,0.0,112.0,401.0,396.0
2023-07-05 03:00:00+02:00,184.0,102.0,361.0,25.0,0.0,112.0,205.0,290.0
2023-07-05 04:00:00+02:00,149.0,101.0,349.0,25.0,3.0,108.0,125.0,234.0
