,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2023-11-24 22:00:00+01:00,0.0,220.0,345.0,2152.0,12050.0,0.0,69.0,25.0,2278.0
2023-11-24 23:00:00+01:00,0.0,217.0,346.0,2120.0,10847.0,0.0,69.0,26.0,2300.0
2023-11-25 00:00:00+01:00,0.0,217.0,372.0,2084.0,10293.0,0.0,71.0,25.0,2216.0
2023-11-25 01:00:00+01:00,0.0,219.0,368.0,2011.0,10202.0,0.0,71.0,24.0,2109.0
2023-11-25 02:00:00+01:00,0.0,221.0,385.0,2024.0,10635.0,0.0,68.0,26.0,1921.0
2023-11-25 03:00:00+01:00,0.0,220.0,382.0,2033.0,10455.0,0.0,70.0,24.0,1811.0
2023-11-25 04:00:00+01:00,0.0,216.0,386.0,2029.0,10514.0,0.0,75.0,25.0,1675.0
2023-11-25 05:00:00+01:00,0.0,218.0,379.0,2052.0,10760.0,0.0,66.0,27.0,1638.0
2023-11-25 06:00:00+01:00,0.0,219.0,374.0,2090.0,11691.0,0.0,60.0,25.0,1547.0
2023-11-25 07:00:00+01:00,0.0,214.0,445.0,2136.0,12748.0,0.0,63.0,27.0,1437.0
2023-11-25 08:00:00+01:00,0.0,211.0,452.0,2231.0,14093.0,0.0,66.0,27.0,1244.0
2023-11-25 09:00:00+01:00,0.0,216.0,454.0,2227.0,14345.0,0.0,65.0,27.0,1163.0
2023-11-25 10:00:00+01:00,0.0,216.0,456.0,2231.0,15047.0,0.0,65.0,30.0,967.0
2023-11-25 11:00:00+01:00,0.0,216.0,459.0,2237.0,14618.0,0.0,66.0,30.0,801.0
2023-11-25 12:00:00+01:00,0.0,219.0,459.0,2240.0,14407.0,0.0,63.0,30.0,671.0
2023-11-25 13:00:00+01:00,0.0,214.0,466.0,2217.0,14339.0,0.0,70.0,26.0,638.0
2023-11-25 14:00:00+01:00,0.0,217.0,474.0,2272.0,15229.0,0.0,66.0,30.0,661.0
2023-11-25 15:00:00+01:00,0.0,223.0,537.0,2328.0,16676.0,0.0,64.0,30.0,764.0
2023-11-25 16:00:00+01:00,0.0,226.0,801.0,2332.0,17303.0,0.0,68.0,29.0,871.0
2023-11-25 17:00:00+01:00,0.0,229.0,804.0,2347.0,17143.0,0.0,68.0,28.0,851.0
2023-11-25 18:00:00+01:00,0.0,229.0,806.0,2345.0,16831.0,0.0,62.0,28.0,785.0
2023-11-25 19:00:00+01:00,0.0,228.0,810.0,2353.0,17108.0,0.0,64.0,28.0,718.0
2023-11-25 20:00:00+01:00,0.0,228.0,807.0,2353.0,17639.0,0.0,65.0,30.0,647.0
2023-11-25 21:00:00+01:00,0.0,227.0,805.0,2347.0,17862.0,0.0,65.0,31.0,528.0
2023-11-25 22:00:00+01:00,0.0,215.0,789.0,2335.0,17581.0,0.0,66.0,26.0,463.0
2023-11-25 23:00:00+01:00,0.0,210.0,782.0,2312.0,17417.0,0.0,71.0,26.0,432.0
2023-11-26 00:00:00+01:00,0.0,212.0,795.0,2296.0,17099.0,0.0,72.0,29.0,404.0
2023-11-26 01:00:00+01:00,0.0,217.0,782.0,2274.0,16716.0,0.0,73.0,27.0,396.0
2023-11-26 02:00:00+01:00,0.0,217.0,779.0,2273.0,16779.0,0.0,69.0,27.0,344.0
2023-11-26 03:00:00+01:00,0.0,215.0,761.0,2238.0,16301.0,0.0,74.0,27.0,401.0
2023-11-26 04:00:00+01:00,0.0,216.0,564.0,2257.0,16148.0,0.0,74.0,28.0,399.0
2023-11-26 05:00:00+01:00,0.0,218.0,486.0,2265.0,15912.0,0.0,73.0,28.0,421.0
2023-11-26 06:00:00+01:00,0.0,217.0,473.0,2267.0,15999.0,0.0,74.0,29.0,513.0
2023-11-26 07:00:00+01:00,0.0,211.0,498.0,2295.0,15951.0,0.0,69.0,30.0,610.0
2023-11-26 08:00:00+01:00,0.0,208.0,671.0,2306.0,16070.0,0.0,67.0,29.0,589.0
2023-11-26 09:00:00+01:00,0.0,208.0,679.0,2305.0,16562.0,0.0,65.0,29.0,457.0
2023-11-26 10:00:00+01:00,0.0,209.0,679.0,2273.0,17236.0,0.0,66.0,29.0,395.0
2023-11-26 11:00:00+01:00,0.0,209.0,677.0,2260.0,17684.0,0.0,71.0,29.0,352.0
2023-11-26 12:00:00+01:00,0.0,207.0,673.0,2270.0,17592.0,0.0,65.0,29.0,345.0
2023-11-26 13:00:00+01:00,0.0,210.0,660.0,2322.0,17325.0,0.0,66.0,29.0,365.0
2023-11-26 14:00:00+01:00,0.0,210.0,672.0,2310.0,17982.0,0.0,67.0,28.0,381.0
2023-11-26 15:00:00+01:00,0.0,211.0,677.0,2331.0,18903.0,0.0,71.0,27.0,445.0
2023-11-26 16:00:00+01:00,0.0,212.0,760.0,2404.0,18551.0,0.0,74.0,28.0,642.0
2023-11-26 17:00:00+01:00,0.0,213.0,617.0,2424.0,18109.0,0.0,70.0,28.0,931.0
2023-11-26 18:00:00+01:00,0.0,212.0,544.0,2413.0,18121.0,0.0,69.0,29.0,1190.0
2023-11-26 19:00:00+01:00,0.0,213.0,544.0,2428.0,17950.0,0.0,72.0,29.0,1580.0
2023-11-26 20:00:00+01:00,0.0,214.0,548.0,2427.0,17866.0,0.0,72.0,29.0,2001.0
2023-11-26 21:00:00+01:00,0.0,214.0,666.0,2451.0,18257.0,0.0,72.0,28.0,2227.0
2023-11-26 22:00:00+01:00,0.0,214.0,655.0,2438.0,18351.0,0.0,74.0,28.0,2366.0
2023-11-26 23:00:00+01:00,0.0,220.0,659.0,2456.0,17870.0,0.0,76.0,28.0,2436.0
2023-11-27 00:00:00+01:00,0.0,218.0,596.0,2362.0,16642.0,0.0,78.0,28.0,2502.0
2023-11-27 01:00:00+01:00,0.0,218.0,568.0,2361.0,16089.0,0.0,77.0,28.0,2452.0
2023-11-27 02:00:00+01:00,0.0,219.0,460.0,2366.0,15522.0,0.0,75.0,28.0,2399.0
2023-11-27 03:00:00+01:00,0.0,218.0,463.0,2363.0,15465.0,0.0,74.0,28.0,2339.0
2023-11-27 04:00:00+01:00,0.0,217.0,460.0,2347.0,15721.0,0.0,77.0,28.0,2141.0
2023-11-27 05:00:00+01:00,0.0,217.0,478.0,2359.0,17126.0,0.0,74.0,27.0,2025.0
2023-11-27 06:00:00+01:00,0.0,219.0,639.0,2438.0,18833.0,0.0,72.0,25.0,1890.0
2023-11-27 07:00:00+01:00,0.0,216.0,618.0,2463.0,18770.0,0.0,72.0,23.0,1950.0
2023-11-27 08:00:00+01:00,0.0,214.0,552.0,2455.0,18790.0,0.0,73.0,23.0,2002.0
2023-11-27 09:00:00+01:00,0.0,214.0,723.0,2454.0,18802.0,0.0,74.0,21.0,2030.0
2023-11-27 10:00:00+01:00,0.0,215.0,777.0,2431.0,18985.0,0.0,66.0,21.0,2041.0
2023-11-27 11:00:00+01:00,0.0,216.0,780.0,2435.0,19047.0,0.0,73.0,20.0,1878.0
2023-11-27 12:00:00+01:00,0.0,219.0,805.0,2408.0,18748.0,0.0,74.0,21.0,1828.0
2023-11-27 13:00:00+01:00,0.0,226.0,756.0,2401.0,18197.0,0.0,75.0,20.0,1802.0
2023-11-27 14:00:00+01:00,0.0,224.0,737.0,2407.0,17652.0,0.0,65.0,19.0,1800.0
2023-11-27 15:00:00+01:00,0.0,219.0,738.0,2388.0,18057.0,0.0,75.0,19.0,2066.0
2023-11-27 16:00:00+01:00,0.0,225.0,736.0,2381.0,18233.0,0.0,78.0,18.0,2335.0
2023-11-27 17:00:00+01:00,0.0,223.0,786.0,2397.0,18087.0,0.0,75.0,19.0,2327.0
2023-11-27 18:00:00+01:00,0.0,223.0,733.0,2372.0,17951.0,0.0,76.0,22.0,2243.0
2023-11-27 19:00:00+01:00,0.0,221.0,723.0,2373.0,17159.0,0.0,76.0,25.0,2096.0
2023-11-27 20:00:00+01:00,0.0,223.0,689.0,2321.0,16342.0,0.0,73.0,28.0,2106.0
2023-11-27 21:00:00+01:00,0.0,221.0,563.0,2303.0,15532.0,0.0,75.0,29.0,2212.0
2023-11-27 22:00:00+01:00,0.0,220.0,451.0,2271.0,14728.0,0.0,79.0,29.0,2241.0
2023-11-27 23:00:00+01:00,0.0,222.0,425.0,2244.0,12549.0,0.0,75.0,28.0,2379.0
2023-11-28 00:00:00+01:00,0.0,221.0,330.0,2216.0,11453.0,0.0,68.0,26.0,2328.0
2023-11-28 01:00:00+01:00,0.0,222.0,263.0,2181.0,9948.0,0.0,77.0,33.0,2334.0
2023-11-28 02:00:00+01:00,0.0,222.0,259.0,2166.0,9482.0,0.0,79.0,34.0,2341.0
2023-11-28 03:00:00+01:00,0.0,221.0,262.0,2175.0,9318.0,0.0,78.0,35.0,2291.0
2023-11-28 04:00:00+01:00,0.0,224.0,263.0,2179.0,9630.0,0.0,75.0,35.0,2403.0
2023-11-28 05:00:00+01:00,0.0,223.0,379.0,2198.0,11518.0,0.0,77.0,27.0,2633.0
2023-11-28 06:00:00+01:00,0.0,207.0,482.0,2256.0,15112.0,0.0,78.0,28.0,2540.0
2023-11-28 07:00:00+01:00,0.0,207.0,706.0,2321.0,17449.0,0.0,80.0,28.0,2364.0
2023-11-28 08:00:00+01:00,0.0,204.0,802.0,2380.0,17792.0,0.0,74.0,28.0,2346.0
2023-11-28 09:00:00+01:00,0.0,200.0,820.0,2352.0,18215.0,0.0,73.0,28.0,2354.0
2023-11-28 10:00:00+01:00,0.0,202.0,819.0,2356.0,17863.0,0.0,78.0,27.0,2278.0
2023-11-28 11:00:00+01:00,0.0,202.0,785.0,2360.0,17457.0,0.0,79.0,28.0,1985.0
2023-11-28 12:00:00+01:00,0.0,202.0,668.0,2381.0,17368.0,0.0,81.0,27.0,1675.0
2023-11-28 13:00:00+01:00,0.0,205.0,675.0,2372.0,17561.0,0.0,78.0,27.0,1517.0
2023-11-28 14:00:00+01:00,0.0,205.0,757.0,2402.0,18055.0,0.0,70.0,27.0,1607.0
2023-11-28 15:00:00+01:00,0.0,204.0,821.0,2440.0,18431.0,0.0,64.0,27.0,1706.0
2023-11-28 16:00:00+01:00,0.0,203.0,810.0,2428.0,17916.0,0.0,65.0,27.0,1864.0
2023-11-28 17:00:00+01:00,0.0,202.0,767.0,2425.0,17536.0,0.0,74.0,27.0,1666.0
2023-11-28 18:00:00+01:00,0.0,201.0,724.0,2404.0,17410.0,0.0,72.0,27.0,1522.0
2023-11-28 19:00:00+01:00,0.0,203.0,720.0,2369.0,17479.0,0.0,72.0,27.0,1562.0
2023-11-28 20:00:00+01:00,0.0,201.0,666.0,2354.0,17350.0,0.0,70.0,27.0,1646.0
2023-11-28 21:00:00+01:00,0.0,199.0,667.0,2315.0,17198.0,0.0,71.0,27.0,1662.0
2023-11-28 22:00:00+01:00,0.0,199.0,662.0,2298.0,16675.0,0.0,73.0,27.0,1491.0
2023-11-28 23:00:00+01:00,0.0,201.0,644.0,2275.0,15495.0,0.0,77.0,27.0,1533.0
2023-11-29 00:00:00+01:00,0.0,201.0,578.0,2221.0,14499.0,0.0,74.0,27.0,1576.0
2023-11-29 01:00:00+01:00,0.0,205.0,512.0,2199.0,14143.0,0.0,75.0,27.0,1686.0
2023-11-29 02:00:00+01:00,0.0,209.0,517.0,2185.0,14069.0,0.0,78.0,27.0,1620.0
2023-11-29 03:00:00+01:00,0.0,209.0,468.0,2208.0,13168.0,0.0,79.0,28.0,1604.0
2023-11-29 04:00:00+01:00,0.0,211.0,475.0,2193.0,12347.0,0.0,75.0,27.0,1495.0
2023-11-29 05:00:00+01:00,0.0,210.0,480.0,2214.0,13566.0,0.0,79.0,30.0,1579.0
2023-11-29 06:00:00+01:00,0.0,207.0,564.0,2263.0,15142.0,0.0,81.0,28.0,2004.0
2023-11-29 07:00:00+01:00,0.0,207.0,642.0,2332.0,16487.0,0.0,76.0,28.0,2046.0
2023-11-29 08:00:00+01:00,0.0,206.0,648.0,2383.0,16363.0,0.0,74.0,28.0,2138.0
2023-11-29 09:00:00+01:00,0.0,208.0,741.0,2383.0,16969.0,0.0,77.0,27.0,2053.0
2023-11-29 10:00:00+01:00,0.0,211.0,784.0,2403.0,16535.0,0.0,76.0,27.0,2073.0
2023-11-29 11:00:00+01:00,0.0,211.0,805.0,2395.0,17231.0,0.0,76.0,27.0,2037.0
2023-11-29 12:00:00+01:00,0.0,211.0,736.0,2409.0,16592.0,0.0,79.0,27.0,1884.0
2023-11-29 13:00:00+01:00,0.0,214.0,715.0,2417.0,16873.0,0.0,74.0,27.0,1869.0
2023-11-29 14:00:00+01:00,0.0,218.0,724.0,2435.0,16636.0,0.0,69.0,27.0,1872.0
2023-11-29 15:00:00+01:00,0.0,216.0,735.0,2447.0,17251.0,0.0,62.0,27.0,1981.0
2023-11-29 16:00:00+01:00,0.0,219.0,728.0,2440.0,16908.0,0.0,69.0,26.0,2091.0
2023-11-29 17:00:00+01:00,0.0,223.0,732.0,2467.0,17308.0,0.0,72.0,26.0,2001.0
2023-11-29 18:00:00+01:00,0.0,216.0,731.0,2438.0,17365.0,0.0,70.0,26.0,2068.0
2023-11-29 19:00:00+01:00,0.0,217.0,665.0,2427.0,17387.0,0.0,71.0,26.0,2240.0
2023-11-29 20:00:00+01:00,0.0,216.0,646.0,2420.0,17807.0,0.0,71.0,26.0,2241.0
2023-11-29 21:00:00+01:00,0.0,215.0,766.0,2427.0,18431.0,0.0,71.0,27.0,2065.0
2023-11-29 22:00:00+01:00,0.0,216.0,813.0,2424.0,17871.0,0.0,72.0,26.0,1937.0
2023-11-29 23:00:00+01:00,0.0,217.0,692.0,2380.0,16942.0,0.0,74.0,26.0,2105.0
2023-11-30 00:00:00+01:00,0.0,217.0,690.0,2397.0,16871.0,0.0,75.0,27.0,2076.0
2023-11-30 01:00:00+01:00,0.0,217.0,724.0,2393.0,16761.0,0.0,77.0,26.0,2069.0
2023-11-30 02:00:00+01:00,0.0,217.0,738.0,2397.0,16735.0,0.0,74.0,27.0,2222.0
2023-11-30 03:00:00+01:00,0.0,217.0,719.0,2408.0,16138.0,0.0,75.0,27.0,2334.0
2023-11-30 04:00:00+01:00,0.0,218.0,680.0,2412.0,16469.0,0.0,70.0,27.0,2410.0
2023-11-30 05:00:00+01:00,0.0,219.0,583.0,2422.0,17110.0,0.0,76.0,27.0,2306.0
2023-11-30 06:00:00+01:00,0.0,216.0,671.0,2443.0,18360.0,0.0,77.0,26.0,2200.0
2023-11-30 07:00:00+01:00,0.0,218.0,643.0,2487.0,18592.0,0.0,80.0,24.0,2058.0
2023-11-30 08:00:00+01:00,0.0,215.0,665.0,2517.0,18634.0,0.0,73.0,26.0,1844.0
2023-11-30 09:00:00+01:00,0.0,215.0,677.0,2516.0,19196.0,0.0,71.0,28.0,1882.0
2023-11-30 10:00:00+01:00,0.0,217.0,676.0,2515.0,19274.0,0.0,75.0,27.0,1922.0
2023-11-30 11:00:00+01:00,0.0,217.0,674.0,2516.0,19046.0,0.0,76.0,29.0,1767.0
2023-11-30 12:00:00+01:00,0.0,215.0,673.0,2521.0,18687.0,0.0,71.0,28.0,1625.0
2023-11-30 13:00:00+01:00,0.0,217.0,711.0,2523.0,18952.0,0.0,74.0,29.0,1520.0
2023-11-30 14:00:00+01:00,0.0,216.0,733.0,2520.0,18794.0,0.0,76.0,27.0,1463.0
2023-11-30 15:00:00+01:00,0.0,218.0,670.0,2526.0,19494.0,0.0,70.0,26.0,1398.0
2023-11-30 16:00:00+01:00,0.0,217.0,672.0,2549.0,19573.0,0.0,71.0,26.0,1381.0
2023-11-30 17:00:00+01:00,0.0,217.0,650.0,2593.0,19045.0,0.0,74.0,26.0,1398.0
2023-11-30 18:00:00+01:00,0.0,215.0,648.0,2601.0,19137.0,0.0,70.0,27.0,1262.0
2023-11-30 19:00:00+01:00,0.0,217.0,649.0,2555.0,19396.0,0.0,73.0,27.0,1121.0
2023-11-30 20:00:00+01:00,0.0,214.0,670.0,2509.0,19777.0,0.0,69.0,29.0,957.0
2023-11-30 21:00:00+01:00,0.0,213.0,782.0,2517.0,19891.0,0.0,70.0,30.0,861.0
2023-11-30 22:00:00+01:00,0.0,213.0,767.0,2512.0,19221.0,0.0,72.0,31.0,747.0
2023-11-30 23:00:00+01:00,0.0,214.0,626.0,2487.0,18488.0,0.0,76.0,30.0,646.0
2023-12-01 00:00:00+01:00,0.0,215.0,607.0,2470.0,18466.0,0.0,69.0,29.0,596.0
2023-12-01 01:00:00+01:00,0.0,215.0,613.0,2451.0,18041.0,0.0,77.0,28.0,553.0
2023-12-01 02:00:00+01:00,0.0,214.0,586.0,2427.0,16991.0,0.0,78.0,28.0,510.0
2023-12-01 03:00:00+01:00,0.0,214.0,587.0,2416.0,16310.0,0.0,76.0,29.0,458.0
2023-12-01 04:00:00+01:00,0.0,214.0,590.0,2419.0,16345.0,0.0,70.0,29.0,394.0
2023-12-01 05:00:00+01:00,0.0,214.0,561.0,2447.0,17439.0,0.0,76.0,29.0,324.0
2023-12-01 06:00:00+01:00,0.0,211.0,662.0,2473.0,19192.0,0.0,78.0,29.0,295.0
2023-12-01 07:00:00+01:00,0.0,212.0,768.0,2535.0,19479.0,0.0,80.0,31.0,290.0
2023-12-01 08:00:00+01:00,0.0,210.0,741.0,2545.0,19682.0,0.0,76.0,31.0,272.0
2023-12-01 09:00:00+01:00,0.0,212.0,766.0,2549.0,19993.0,0.0,80.0,28.0,285.0
2023-12-01 10:00:00+01:00,0.0,214.0,772.0,2541.0,20317.0,0.0,76.0,29.0,235.0
2023-12-01 11:00:00+01:00,0.0,214.0,771.0,2547.0,19963.0,0.0,76.0,30.0,205.0
2023-12-01 12:00:00+01:00,0.0,214.0,772.0,2539.0,19890.0,0.0,74.0,30.0,135.0
2023-12-01 13:00:00+01:00,0.0,217.0,772.0,2525.0,20199.0,0.0,72.0,31.0,121.0
2023-12-01 14:00:00+01:00,0.0,218.0,761.0,2520.0,20144.0,0.0,77.0,31.0,124.0
2023-12-01 15:00:00+01:00,0.0,212.0,742.0,2507.0,20032.0,0.0,74.0,32.0,143.0
2023-12-01 16:00:00+01:00,0.0,210.0,747.0,2523.0,19704.0,0.0,74.0,34.0,206.0
2023-12-01 17:00:00+01:00,0.0,211.0,747.0,2526.0,19552.0,0.0,79.0,34.0,235.0
2023-12-01 18:00:00+01:00,0.0,210.0,747.0,2505.0,19659.0,0.0,77.0,33.0,266.0
2023-12-01 19:00:00+01:00,0.0,212.0,769.0,2500.0,20156.0,0.0,70.0,35.0,289.0
2023-12-01 20:00:00+01:00,0.0,214.0,677.0,2479.0,20093.0,0.0,62.0,34.0,307.0
2023-12-01 21:00:00+01:00,0.0,214.0,661.0,2481.0,19770.0,0.0,72.0,35.0,307.0
2023-12-01 22:00:00+01:00,0.0,215.0,604.0,2464.0,19364.0,0.0,73.0,34.0,269.0
2023-12-01 23:00:00+01:00,0.0,210.0,576.0,2429.0,18736.0,0.0,79.0,35.0,283.0
2023-12-02 00:00:00+01:00,0.0,210.0,584.0,2380.0,18531.0,0.0,81.0,32.0,285.0
2023-12-02 01:00:00+01:00,0.0,213.0,575.0,2379.0,18530.0,0.0,78.0,31.0,289.0
2023-12-02 02:00:00+01:00,0.0,214.0,568.0,2362.0,18174.0,0.0,76.0,34.0,358.0
2023-12-02 03:00:00+01:00,0.0,215.0,454.0,2353.0,17459.0,0.0,76.0,34.0,454.0
2023-12-02 04:00:00+01:00,0.0,218.0,453.0,2350.0,17037.0,0.0,76.0,34.0,479.0
2023-12-02 05:00:00+01:00,0.0,220.0,448.0,2372.0,16631.0,0.0,76.0,35.0,472.0
2023-12-02 06:00:00+01:00,0.0,218.0,497.0,2412.0,17152.0,0.0,74.0,36.0,472.0
2023-12-02 07:00:00+01:00,0.0,217.0,745.0,2454.0,18121.0,0.0,66.0,37.0,512.0
2023-12-02 08:00:00+01:00,0.0,216.0,786.0,2455.0,19161.0,0.0,72.0,37.0,621.0
2023-12-02 09:00:00+01:00,0.0,220.0,787.0,2461.0,19684.0,0.0,67.0,36.0,692.0
2023-12-02 10:00:00+01:00,0.0,218.0,783.0,2476.0,19860.0,0.0,67.0,35.0,780.0
2023-12-02 11:00:00+01:00,0.0,218.0,788.0,2484.0,20046.0,0.0,75.0,35.0,792.0
2023-12-02 12:00:00+01:00,0.0,216.0,785.0,2432.0,20263.0,0.0,66.0,34.0,743.0
2023-12-02 13:00:00+01:00,0.0,224.0,785.0,2420.0,19980.0,0.0,78.0,34.0,819.0
2023-12-02 14:00:00+01:00,0.0,216.0,786.0,2419.0,20178.0,0.0,76.0,34.0,887.0
2023-12-02 15:00:00+01:00,0.0,217.0,799.0,2420.0,20349.0,0.0,70.0,34.0,964.0
2023-12-02 16:00:00+01:00,0.0,221.0,791.0,2434.0,20255.0,0.0,72.0,34.0,956.0
2023-12-02 17:00:00+01:00,0.0,223.0,808.0,2481.0,20195.0,0.0,72.0,34.0,980.0
2023-12-02 18:00:00+01:00,0.0,217.0,804.0,2457.0,19936.0,0.0,65.0,34.0,1036.0
2023-12-02 19:00:00+01:00,0.0,215.0,793.0,2430.0,19622.0,0.0,69.0,33.0,1178.0
2023-12-02 20:00:00+01:00,0.0,215.0,791.0,2419.0,19465.0,0.0,72.0,30.0,1309.0
2023-12-02 21:00:00+01:00,0.0,213.0,765.0,2393.0,18888.0,0.0,69.0,28.0,1434.0
2023-12-02 22:00:00+01:00,0.0,210.0,667.0,2385.0,18269.0,0.0,64.0,28.0,1437.0
2023-12-02 23:00:00+01:00,0.0,210.0,667.0,2365.0,17606.0,0.0,71.0,29.0,1582.0
2023-12-03 00:00:00+01:00,0.0,213.0,635.0,2396.0,18207.0,0.0,71.0,28.0,1583.0
2023-12-03 01:00:00+01:00,0.0,215.0,579.0,2389.0,17726.0,0.0,73.0,28.0,1659.0
2023-12-03 02:00:00+01:00,0.0,218.0,526.0,2386.0,17043.0,0.0,71.0,28.0,1670.0
2023-12-03 03:00:00+01:00,0.0,218.0,512.0,2371.0,17319.0,0.0,79.0,30.0,1660.0
2023-12-03 04:00:00+01:00,0.0,219.0,503.0,2367.0,16857.0,0.0,79.0,32.0,1707.0
2023-12-03 05:00:00+01:00,0.0,217.0,508.0,2368.0,16205.0,0.0,75.0,40.0,1763.0
2023-12-03 06:00:00+01:00,0.0,214.0,417.0,2358.0,16213.0,0.0,73.0,40.0,1803.0
2023-12-03 07:00:00+01:00,0.0,211.0,517.0,2380.0,16710.0,0.0,67.0,38.0,1791.0
2023-12-03 08:00:00+01:00,0.0,214.0,628.0,2394.0,17268.0,0.0,66.0,38.0,1762.0
2023-12-03 09:00:00+01:00,0.0,214.0,681.0,2409.0,18207.0,0.0,68.0,37.0,1659.0
2023-12-03 10:00:00+01:00,0.0,215.0,677.0,2403.0,18663.0,0.0,69.0,39.0,1493.0
2023-12-03 11:00:00+01:00,0.0,216.0,683.0,2396.0,19067.0,0.0,73.0,38.0,1222.0
2023-12-03 12:00:00+01:00,0.0,211.0,707.0,2393.0,19025.0,0.0,69.0,37.0,1024.0
2023-12-03 13:00:00+01:00,0.0,215.0,713.0,2390.0,19185.0,0.0,75.0,38.0,834.0
2023-12-03 14:00:00+01:00,0.0,217.0,722.0,2389.0,19241.0,0.0,73.0,37.0,738.0
2023-12-03 15:00:00+01:00,0.0,217.0,772.0,2426.0,19782.0,0.0,75.0,36.0,642.0
2023-12-03 16:00:00+01:00,0.0,215.0,791.0,2423.0,19347.0,0.0,74.0,35.0,544.0
2023-12-03 17:00:00+01:00,0.0,215.0,786.0,2451.0,19415.0,0.0,73.0,36.0,483.0
2023-12-03 18:00:00+01:00,0.0,216.0,786.0,2457.0,19561.0,0.0,75.0,36.0,424.0
2023-12-03 19:00:00+01:00,0.0,217.0,784.0,2456.0,19874.0,0.0,74.0,36.0,400.0
2023-12-03 20:00:00+01:00,0.0,218.0,785.0,2462.0,19972.0,0.0,73.0,36.0,365.0
2023-12-03 21:00:00+01:00,0.0,217.0,800.0,2451.0,19987.0,0.0,74.0,40.0,338.0
2023-12-03 22:00:00+01:00,0.0,210.0,736.0,2419.0,19404.0,0.0,77.0,39.0,334.0
2023-12-03 23:00:00+01:00,0.0,214.0,556.0,2387.0,17882.0,0.0,79.0,38.0,314.0
2023-12-04 00:00:00+01:00,0.0,215.0,591.0,2364.0,17245.0,0.0,80.0,37.0,325.0
2023-12-04 01:00:00+01:00,0.0,216.0,501.0,2324.0,16998.0,0.0,79.0,35.0,315.0
2023-12-04 02:00:00+01:00,0.0,213.0,469.0,2323.0,16592.0,0.0,79.0,37.0,288.0
2023-12-04 03:00:00+01:00,0.0,214.0,462.0,2313.0,15578.0,0.0,79.0,36.0,290.0
2023-12-04 04:00:00+01:00,0.0,219.0,459.0,2311.0,15690.0,0.0,79.0,36.0,298.0
2023-12-04 05:00:00+01:00,0.0,218.0,456.0,2335.0,16501.0,0.0,76.0,38.0,300.0
2023-12-04 06:00:00+01:00,0.0,218.0,634.0,2400.0,19008.0,0.0,76.0,35.0,287.0
2023-12-04 07:00:00+01:00,0.0,214.0,795.0,2461.0,19860.0,0.0,68.0,34.0,273.0
2023-12-04 08:00:00+01:00,0.0,216.0,644.0,2475.0,19493.0,0.0,67.0,33.0,283.0
2023-12-04 09:00:00+01:00,0.0,216.0,641.0,2484.0,19514.0,0.0,71.0,31.0,340.0
2023-12-04 10:00:00+01:00,0.0,213.0,642.0,2480.0,19739.0,0.0,70.0,30.0,349.0
2023-12-04 11:00:00+01:00,0.0,209.0,583.0,2464.0,19658.0,0.0,71.0,30.0,314.0
2023-12-04 12:00:00+01:00,0.0,209.0,602.0,2416.0,19686.0,0.0,76.0,30.0,317.0
2023-12-04 13:00:00+01:00,0.0,210.0,646.0,2412.0,19269.0,0.0,76.0,29.0,294.0
2023-12-04 14:00:00+01:00,0.0,213.0,646.0,2422.0,19594.0,0.0,63.0,29.0,308.0
2023-12-04 15:00:00+01:00,0.0,207.0,647.0,2420.0,20181.0,0.0,66.0,29.0,313.0
2023-12-04 16:00:00+01:00,0.0,214.0,646.0,2424.0,20362.0,0.0,75.0,29.0,331.0
2023-12-04 17:00:00+01:00,0.0,214.0,645.0,2474.0,19995.0,0.0,67.0,30.0,335.0
2023-12-04 18:00:00+01:00,0.0,217.0,641.0,2471.0,19918.0,0.0,72.0,31.0,320.0
2023-12-04 19:00:00+01:00,0.0,214.0,640.0,2457.0,19769.0,0.0,72.0,30.0,320.0
2023-12-04 20:00:00+01:00,0.0,214.0,647.0,2423.0,19573.0,0.0,75.0,32.0,320.0
2023-12-04 21:00:00+01:00,0.0,211.0,639.0,2399.0,18969.0,0.0,75.0,32.0,351.0
2023-12-04 22:00:00+01:00,0.0,210.0,567.0,2379.0,18457.0,0.0,77.0,34.0,372.0
2023-12-04 23:00:00+01:00,0.0,208.0,380.0,2357.0,16878.0,0.0,81.0,32.0,420.0
2023-12-05 00:00:00+01:00,0.0,216.0,381.0,2354.0,16336.0,0.0,76.0,30.0,509.0
2023-12-05 01:00:00+01:00,0.0,222.0,314.0,2347.0,16166.0,0.0,79.0,32.0,536.0
2023-12-05 02:00:00+01:00,0.0,220.0,310.0,2342.0,16065.0,0.0,80.0,31.0,555.0
2023-12-05 03:00:00+01:00,0.0,222.0,307.0,2307.0,15802.0,0.0,81.0,31.0,577.0
2023-12-05 04:00:00+01:00,0.0,218.0,308.0,2314.0,15494.0,0.0,75.0,30.0,570.0
2023-12-05 05:00:00+01:00,0.0,216.0,332.0,2346.0,15926.0,0.0,78.0,30.0,638.0
2023-12-05 06:00:00+01:00,0.0,228.0,535.0,2387.0,17885.0,0.0,77.0,30.0,739.0
2023-12-05 07:00:00+01:00,0.0,221.0,591.0,2430.0,19159.0,0.0,71.0,30.0,794.0
