,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
2022-06-12 08:00:00+02:00,9.0,238.0,20.0,0.0,0.0,364.0,678.0,81.0,12.0,0.0
2022-06-12 09:00:00+02:00,9.0,244.0,18.0,0.0,0.0,213.0,677.0,114.0,12.0,0.0
2022-06-12 10:00:00+02:00,9.0,251.0,18.0,0.0,0.0,228.0,678.0,137.0,12.0,0.0
2022-06-12 11:00:00+02:00,9.0,243.0,20.0,0.0,0.0,235.0,678.0,155.0,11.0,0.0
2022-06-12 12:00:00+02:00,9.0,248.0,22.0,0.0,0.0,226.0,678.0,172.0,11.0,0.0
2022-06-12 13:00:00+02:00,9.0,247.0,22.0,0.0,0.0,203.0,678.0,173.0,11.0,0.0
2022-06-12 14:00:00+02:00,9.0,249.0,21.0,0.0,0.0,204.0,678.0,164.0,11.0,0.0
2022-06-12 15:00:00+02:00,9.0,255.0,20.0,0.0,0.0,211.0,678.0,154.0,11.0,0.0
2022-06-12 16:00:00+02:00,9.0,240.0,19.0,0.0,0.0,216.0,677.0,126.0,11.0,0.0
2022-06-12 17:00:00+02:00,9.0,239.0,18.0,0.0,0.0,270.0,677.0,88.0,11.0,0.0
2022-06-12 18:00:00+02:00,9.0,239.0,20.0,0.0,0.0,364.0,677.0,42.0,11.0,0.0
2022-06-12 19:00:00+02:00,9.0,239.0,22.0,0.0,0.0,624.0,677.0,14.0,11.0,0.0
2022-06-12 20:00:00+02:00,9.0,240.0,22.0,0.0,0.0,664.0,677.0,1.0,11.0,0.0
2022-06-12 21:00:00+02:00,9.0,240.0,22.0,0.0,0.0,671.0,677.0,0.0,11.0,0.0
2022-06-12 22:00:00+02:00,9.0,299.0,21.0,0.0,0.0,634.0,677.0,0.0,11.0,0.0
2022-06-12 23:00:00+02:00,9.0,244.0,20.0,0.0,0.0,482.0,677.0,0.0,10.0,0.0
2022-06-13 00:00:00+02:00,9.0,254.0,17.0,0.0,0.0,329.0,673.0,0.0,11.0,0.0
2022-06-13 01:00:00+02:00,9.0,254.0,19.0,0.0,0.0,182.0,673.0,0.0,11.0,0.0
2022-06-13 02:00:00+02:00,9.0,257.0,18.0,0.0,0.0,177.0,673.0,0.0,11.0,0.0
2022-06-13 03:00:00+02:00,9.0,254.0,18.0,0.0,0.0,178.0,673.0,0.0,10.0,0.0
2022-06-13 04:00:00+02:00,9.0,249.0,20.0,0.0,0.0,173.0,673.0,0.0,11.0,0.0
2022-06-13 05:00:00+02:00,9.0,248.0,21.0,0.0,0.0,175.0,673.0,1.0,11.0,0.0
2022-06-13 06:00:00+02:00,9.0,242.0,21.0,0.0,0.0,364.0,672.0,17.0,11.0,0.0
2022-06-13 07:00:00+02:00,9.0,239.0,21.0,0.0,0.0,613.0,672.0,39.0,11.0,0.0
2022-06-13 08:00:00+02:00,9.0,238.0,20.0,0.0,0.0,653.0,671.0,64.0,12.0,0.0
2022-06-13 09:00:00+02:00,9.0,240.0,20.0,0.0,0.0,623.0,670.0,71.0,13.0,0.0
2022-06-13 10:00:00+02:00,9.0,240.0,20.0,0.0,0.0,485.0,670.0,79.0,12.0,0.0
2022-06-13 11:00:00+02:00,9.0,240.0,21.0,0.0,0.0,378.0,669.0,85.0,11.0,0.0
2022-06-13 12:00:00+02:00,9.0,240.0,21.0,0.0,0.0,308.0,669.0,99.0,11.0,0.0
2022-06-13 13:00:00+02:00,9.0,257.0,22.0,0.0,0.0,193.0,669.0,119.0,11.0,0.0
2022-06-13 14:00:00+02:00,9.0,254.0,20.0,0.0,0.0,188.0,669.0,104.0,11.0,0.0
2022-06-13 15:00:00+02:00,9.0,253.0,19.0,0.0,0.0,190.0,669.0,102.0,12.0,0.0
2022-06-13 16:00:00+02:00,9.0,305.0,18.0,0.0,0.0,390.0,668.0,95.0,12.0,0.0
2022-06-13 17:00:00+02:00,9.0,398.0,18.0,0.0,0.0,579.0,669.0,60.0,12.0,0.0
2022-06-13 18:00:00+02:00,9.0,485.0,20.0,0.0,0.0,621.0,668.0,31.0,11.0,0.0
2022-06-13 19:00:00+02:00,9.0,491.0,22.0,0.0,0.0,629.0,668.0,12.0,11.0,0.0
2022-06-13 20:00:00+02:00,9.0,523.0,22.0,0.0,0.0,627.0,669.0,1.0,11.0,1.0
2022-06-13 21:00:00+02:00,9.0,492.0,22.0,0.0,0.0,610.0,670.0,0.0,11.0,1.0
2022-06-13 22:00:00+02:00,9.0,468.0,21.0,0.0,0.0,566.0,670.0,0.0,11.0,1.0
2022-06-13 23:00:00+02:00,9.0,405.0,20.0,0.0,0.0,409.0,670.0,0.0,11.0,1.0
2022-06-14 00:00:00+02:00,8.0,366.0,17.0,0.0,0.0,261.0,671.0,0.0,11.0,1.0
2022-06-14 01:00:00+02:00,8.0,311.0,18.0,0.0,0.0,113.0,672.0,0.0,11.0,1.0
2022-06-14 02:00:00+02:00,8.0,303.0,18.0,0.0,0.0,77.0,672.0,0.0,11.0,1.0
2022-06-14 03:00:00+02:00,8.0,304.0,19.0,0.0,0.0,76.0,672.0,0.0,10.0,1.0
2022-06-14 04:00:00+02:00,8.0,314.0,21.0,0.0,0.0,77.0,673.0,0.0,11.0,1.0
2022-06-14 05:00:00+02:00,8.0,258.0,21.0,0.0,0.0,157.0,673.0,1.0,11.0,1.0
2022-06-14 06:00:00+02:00,8.0,255.0,20.0,0.0,0.0,313.0,673.0,15.0,11.0,1.0
2022-06-14 07:00:00+02:00,8.0,299.0,20.0,0.0,0.0,576.0,672.0,36.0,11.0,1.0
2022-06-14 08:00:00+02:00,8.0,256.0,19.0,0.0,0.0,615.0,672.0,66.0,11.0,1.0
2022-06-14 09:00:00+02:00,8.0,254.0,18.0,0.0,0.0,587.0,672.0,96.0,11.0,1.0
2022-06-14 10:00:00+02:00,8.0,254.0,18.0,0.0,0.0,501.0,672.0,124.0,11.0,0.0
2022-06-14 11:00:00+02:00,8.0,254.0,20.0,0.0,0.0,367.0,672.0,153.0,11.0,0.0
2022-06-14 12:00:00+02:00,8.0,253.0,21.0,0.0,0.0,231.0,672.0,177.0,12.0,0.0
2022-06-14 13:00:00+02:00,8.0,253.0,21.0,0.0,0.0,203.0,671.0,181.0,11.0,0.0
2022-06-14 14:00:00+02:00,8.0,253.0,20.0,0.0,0.0,160.0,671.0,152.0,11.0,0.0
2022-06-14 15:00:00+02:00,8.0,254.0,19.0,0.0,0.0,287.0,670.0,132.0,11.0,0.0
2022-06-14 16:00:00+02:00,8.0,339.0,18.0,0.0,0.0,575.0,670.0,110.0,11.0,0.0
2022-06-14 17:00:00+02:00,8.0,428.0,18.0,0.0,0.0,613.0,669.0,78.0,11.0,0.0
2022-06-14 18:00:00+02:00,8.0,520.0,20.0,0.0,0.0,601.0,669.0,39.0,12.0,0.0
2022-06-14 19:00:00+02:00,8.0,537.0,21.0,0.0,0.0,672.0,669.0,13.0,11.0,0.0
2022-06-14 20:00:00+02:00,8.0,536.0,22.0,0.0,0.0,667.0,669.0,1.0,11.0,0.0
2022-06-14 21:00:00+02:00,8.0,537.0,21.0,0.0,0.0,629.0,670.0,0.0,11.0,0.0
2022-06-14 22:00:00+02:00,8.0,518.0,21.0,0.0,0.0,535.0,670.0,0.0,11.0,0.0
2022-06-14 23:00:00+02:00,8.0,407.0,19.0,0.0,0.0,374.0,671.0,0.0,11.0,0.0
2022-06-15 00:00:00+02:00,8.0,313.0,17.0,0.0,0.0,210.0,672.0,0.0,10.0,0.0
2022-06-15 01:00:00+02:00,8.0,312.0,18.0,0.0,0.0,113.0,672.0,0.0,10.0,0.0
2022-06-15 02:00:00+02:00,8.0,312.0,19.0,0.0,0.0,104.0,672.0,0.0,10.0,0.0
2022-06-15 03:00:00+02:00,8.0,306.0,19.0,0.0,0.0,104.0,673.0,0.0,10.0,0.0
2022-06-15 04:00:00+02:00,8.0,308.0,21.0,0.0,0.0,105.0,673.0,0.0,10.0,0.0
2022-06-15 05:00:00+02:00,8.0,297.0,21.0,0.0,0.0,106.0,673.0,1.0,11.0,0.0
2022-06-15 06:00:00+02:00,8.0,387.0,21.0,0.0,0.0,222.0,673.0,15.0,11.0,0.0
2022-06-15 07:00:00+02:00,8.0,515.0,21.0,0.0,0.0,448.0,672.0,35.0,10.0,0.0
2022-06-15 08:00:00+02:00,8.0,518.0,19.0,0.0,0.0,566.0,672.0,66.0,11.0,0.0
2022-06-15 09:00:00+02:00,8.0,400.0,18.0,0.0,0.0,572.0,671.0,94.0,11.0,0.0
2022-06-15 10:00:00+02:00,8.0,310.0,18.0,0.0,0.0,527.0,671.0,121.0,11.0,0.0
2022-06-15 11:00:00+02:00,8.0,305.0,20.0,0.0,0.0,398.0,670.0,147.0,11.0,0.0
2022-06-15 12:00:00+02:00,8.0,258.0,21.0,0.0,0.0,265.0,670.0,150.0,11.0,0.0
2022-06-15 13:00:00+02:00,8.0,303.0,21.0,0.0,0.0,142.0,669.0,142.0,11.0,0.0
2022-06-15 14:00:00+02:00,8.0,313.0,20.0,0.0,0.0,184.0,668.0,126.0,11.0,0.0
2022-06-15 15:00:00+02:00,8.0,389.0,19.0,0.0,0.0,247.0,668.0,108.0,11.0,0.0
2022-06-15 16:00:00+02:00,8.0,490.0,18.0,0.0,0.0,358.0,667.0,85.0,11.0,0.0
2022-06-15 17:00:00+02:00,8.0,532.0,18.0,0.0,0.0,542.0,666.0,58.0,11.0,0.0
2022-06-15 18:00:00+02:00,8.0,537.0,20.0,0.0,0.0,588.0,666.0,34.0,11.0,0.0
2022-06-15 19:00:00+02:00,8.0,537.0,22.0,0.0,0.0,651.0,666.0,13.0,11.0,0.0
2022-06-15 20:00:00+02:00,8.0,537.0,22.0,0.0,0.0,665.0,667.0,2.0,11.0,0.0
2022-06-15 21:00:00+02:00,8.0,536.0,21.0,0.0,0.0,650.0,667.0,0.0,11.0,0.0
2022-06-15 22:00:00+02:00,8.0,499.0,21.0,0.0,0.0,575.0,668.0,0.0,11.0,0.0
2022-06-15 23:00:00+02:00,8.0,402.0,19.0,0.0,0.0,423.0,669.0,0.0,10.0,0.0
2022-06-16 00:00:00+02:00,8.0,311.0,17.0,0.0,0.0,306.0,669.0,0.0,10.0,0.0
2022-06-16 01:00:00+02:00,8.0,259.0,18.0,0.0,0.0,162.0,670.0,0.0,10.0,0.0
2022-06-16 02:00:00+02:00,8.0,310.0,19.0,0.0,0.0,93.0,671.0,0.0,9.0,0.0
2022-06-16 03:00:00+02:00,8.0,310.0,19.0,0.0,0.0,89.0,671.0,0.0,9.0,0.0
2022-06-16 04:00:00+02:00,8.0,311.0,21.0,0.0,0.0,91.0,672.0,0.0,9.0,0.0
2022-06-16 05:00:00+02:00,8.0,309.0,21.0,0.0,0.0,105.0,672.0,2.0,10.0,0.0
2022-06-16 06:00:00+02:00,8.0,389.0,21.0,0.0,0.0,276.0,672.0,17.0,10.0,0.0
2022-06-16 07:00:00+02:00,8.0,394.0,21.0,0.0,0.0,402.0,671.0,43.0,10.0,0.0
2022-06-16 08:00:00+02:00,8.0,394.0,19.0,0.0,0.0,438.0,672.0,78.0,11.0,0.0
2022-06-16 09:00:00+02:00,8.0,394.0,18.0,0.0,0.0,325.0,672.0,111.0,11.0,0.0
2022-06-16 10:00:00+02:00,8.0,487.0,19.0,0.0,0.0,431.0,669.0,129.0,11.0,0.0
2022-06-16 11:00:00+02:00,8.0,512.0,20.0,0.0,0.0,522.0,668.0,144.0,11.0,0.0
2022-06-16 12:00:00+02:00,8.0,512.0,21.0,0.0,0.0,400.0,667.0,148.0,11.0,0.0
2022-06-16 13:00:00+02:00,8.0,399.0,21.0,0.0,0.0,228.0,667.0,132.0,10.0,0.0
2022-06-16 14:00:00+02:00,8.0,487.0,19.0,0.0,0.0,254.0,666.0,114.0,10.0,0.0
2022-06-16 15:00:00+02:00,8.0,535.0,19.0,0.0,0.0,439.0,665.0,89.0,11.0,0.0
2022-06-16 16:00:00+02:00,8.0,537.0,18.0,0.0,0.0,514.0,665.0,60.0,10.0,0.0
2022-06-16 17:00:00+02:00,8.0,537.0,18.0,0.0,0.0,515.0,665.0,36.0,10.0,0.0
2022-06-16 18:00:00+02:00,8.0,536.0,21.0,0.0,0.0,456.0,665.0,24.0,10.0,0.0
2022-06-16 19:00:00+02:00,8.0,537.0,22.0,0.0,0.0,631.0,666.0,11.0,10.0,0.0
2022-06-16 20:00:00+02:00,8.0,537.0,22.0,0.0,0.0,653.0,666.0,2.0,10.0,0.0
2022-06-16 21:00:00+02:00,8.0,537.0,22.0,0.0,0.0,609.0,667.0,0.0,10.0,0.0
2022-06-16 22:00:00+02:00,8.0,536.0,21.0,0.0,0.0,562.0,668.0,0.0,10.0,0.0
2022-06-16 23:00:00+02:00,8.0,493.0,19.0,0.0,0.0,426.0,669.0,0.0,10.0,1.0
2022-06-17 00:00:00+02:00,7.0,399.0,13.0,0.0,0.0,286.0,673.0,0.0,8.0,0.0
2022-06-17 01:00:00+02:00,7.0,308.0,14.0,0.0,0.0,208.0,674.0,0.0,8.0,0.0
2022-06-17 02:00:00+02:00,7.0,303.0,14.0,0.0,0.0,93.0,674.0,0.0,8.0,0.0
2022-06-17 03:00:00+02:00,7.0,304.0,14.0,0.0,0.0,95.0,674.0,0.0,8.0,0.0
2022-06-17 04:00:00+02:00,7.0,300.0,20.0,0.0,0.0,89.0,674.0,0.0,8.0,0.0
2022-06-17 05:00:00+02:00,7.0,307.0,17.0,0.0,0.0,255.0,674.0,2.0,8.0,0.0
2022-06-17 06:00:00+02:00,7.0,391.0,19.0,0.0,0.0,510.0,673.0,12.0,7.0,0.0
2022-06-17 07:00:00+02:00,7.0,494.0,17.0,0.0,0.0,609.0,673.0,28.0,8.0,0.0
2022-06-17 08:00:00+02:00,7.0,498.0,16.0,0.0,0.0,606.0,672.0,57.0,9.0,0.0
2022-06-17 09:00:00+02:00,9.0,496.0,16.0,0.0,0.0,528.0,673.0,106.0,11.0,0.0
2022-06-17 10:00:00+02:00,9.0,417.0,28.0,0.0,0.0,367.0,673.0,130.0,11.0,1.0
2022-06-17 11:00:00+02:00,9.0,424.0,20.0,0.0,0.0,403.0,673.0,135.0,11.0,1.0
2022-06-17 12:00:00+02:00,9.0,279.0,18.0,0.0,0.0,276.0,672.0,140.0,11.0,0.0
2022-06-17 13:00:00+02:00,9.0,253.0,18.0,0.0,0.0,212.0,673.0,119.0,10.0,0.0
2022-06-17 14:00:00+02:00,9.0,251.0,19.0,0.0,0.0,184.0,673.0,134.0,10.0,0.0
2022-06-17 15:00:00+02:00,9.0,252.0,19.0,0.0,0.0,184.0,673.0,125.0,10.0,1.0
2022-06-17 16:00:00+02:00,9.0,304.0,17.0,0.0,0.0,422.0,672.0,94.0,11.0,0.0
2022-06-17 17:00:00+02:00,9.0,392.0,17.0,0.0,0.0,574.0,672.0,58.0,10.0,0.0
2022-06-17 18:00:00+02:00,9.0,409.0,20.0,0.0,0.0,604.0,672.0,32.0,10.0,0.0
2022-06-17 19:00:00+02:00,9.0,529.0,20.0,0.0,0.0,634.0,672.0,13.0,9.0,0.0
2022-06-17 20:00:00+02:00,9.0,537.0,20.0,0.0,0.0,607.0,673.0,2.0,10.0,0.0
2022-06-17 21:00:00+02:00,9.0,537.0,19.0,0.0,0.0,597.0,672.0,0.0,10.0,0.0
2022-06-17 22:00:00+02:00,9.0,537.0,18.0,0.0,0.0,517.0,672.0,0.0,10.0,1.0
2022-06-17 23:00:00+02:00,9.0,499.0,18.0,0.0,0.0,338.0,672.0,0.0,10.0,1.0
2022-06-18 00:00:00+02:00,9.0,436.0,14.0,0.0,0.0,323.0,672.0,0.0,9.0,0.0
2022-06-18 01:00:00+02:00,9.0,336.0,15.0,0.0,0.0,202.0,672.0,0.0,9.0,1.0
2022-06-18 02:00:00+02:00,9.0,259.0,16.0,0.0,0.0,207.0,672.0,0.0,9.0,1.0
2022-06-18 03:00:00+02:00,9.0,254.0,16.0,0.0,0.0,209.0,673.0,0.0,9.0,0.0
2022-06-18 04:00:00+02:00,9.0,245.0,21.0,0.0,0.0,204.0,673.0,0.0,9.0,1.0
2022-06-18 05:00:00+02:00,9.0,244.0,18.0,0.0,0.0,183.0,673.0,2.0,9.0,1.0
2022-06-18 06:00:00+02:00,9.0,238.0,19.0,0.0,0.0,237.0,672.0,14.0,9.0,0.0
2022-06-18 07:00:00+02:00,9.0,240.0,18.0,0.0,0.0,297.0,672.0,36.0,10.0,0.0
2022-06-18 08:00:00+02:00,9.0,239.0,17.0,0.0,0.0,296.0,672.0,70.0,10.0,0.0
2022-06-18 09:00:00+02:00,9.0,240.0,19.0,0.0,0.0,285.0,671.0,112.0,11.0,0.0
2022-06-18 10:00:00+02:00,9.0,239.0,19.0,0.0,0.0,276.0,671.0,143.0,11.0,0.0
2022-06-18 11:00:00+02:00,9.0,239.0,21.0,0.0,0.0,274.0,671.0,171.0,10.0,1.0
2022-06-18 12:00:00+02:00,9.0,240.0,23.0,0.0,0.0,244.0,670.0,179.0,12.0,1.0
2022-06-18 13:00:00+02:00,9.0,246.0,22.0,0.0,0.0,178.0,670.0,176.0,10.0,1.0
2022-06-18 14:00:00+02:00,9.0,240.0,19.0,0.0,0.0,245.0,670.0,163.0,10.0,0.0
2022-06-18 15:00:00+02:00,9.0,240.0,17.0,0.0,0.0,244.0,670.0,136.0,10.0,0.0
2022-06-18 16:00:00+02:00,9.0,308.0,16.0,0.0,0.0,229.0,669.0,102.0,11.0,0.0
2022-06-18 17:00:00+02:00,9.0,396.0,18.0,0.0,0.0,367.0,669.0,74.0,10.0,0.0
2022-06-18 18:00:00+02:00,9.0,523.0,21.0,0.0,0.0,563.0,669.0,42.0,10.0,0.0
2022-06-18 19:00:00+02:00,9.0,537.0,22.0,0.0,0.0,608.0,669.0,17.0,10.0,0.0
2022-06-18 20:00:00+02:00,9.0,537.0,22.0,0.0,0.0,649.0,670.0,2.0,11.0,0.0
2022-06-18 21:00:00+02:00,9.0,537.0,22.0,0.0,0.0,576.0,670.0,0.0,11.0,0.0
2022-06-18 22:00:00+02:00,9.0,527.0,20.0,0.0,0.0,545.0,671.0,0.0,10.0,0.0
2022-06-18 23:00:00+02:00,9.0,408.0,19.0,0.0,0.0,440.0,671.0,0.0,10.0,0.0
2022-06-19 00:00:00+02:00,9.0,313.0,17.0,0.0,0.0,369.0,667.0,0.0,9.0,0.0
2022-06-19 01:00:00+02:00,9.0,242.0,19.0,0.0,0.0,280.0,667.0,0.0,10.0,0.0
2022-06-19 02:00:00+02:00,9.0,239.0,19.0,0.0,0.0,235.0,667.0,0.0,9.0,0.0
2022-06-19 03:00:00+02:00,9.0,243.0,19.0,0.0,0.0,138.0,667.0,0.0,9.0,0.0
2022-06-19 04:00:00+02:00,9.0,249.0,21.0,0.0,0.0,140.0,667.0,0.0,10.0,0.0
2022-06-19 05:00:00+02:00,9.0,252.0,21.0,0.0,0.0,143.0,667.0,2.0,10.0,0.0
2022-06-19 06:00:00+02:00,9.0,249.0,21.0,0.0,0.0,141.0,667.0,17.0,10.0,0.0
2022-06-19 07:00:00+02:00,9.0,246.0,21.0,0.0,0.0,161.0,667.0,48.0,10.0,0.0
2022-06-19 08:00:00+02:00,9.0,252.0,20.0,0.0,0.0,171.0,666.0,89.0,11.0,0.0
2022-06-19 09:00:00+02:00,9.0,240.0,19.0,0.0,0.0,211.0,666.0,137.0,11.0,0.0
2022-06-19 10:00:00+02:00,9.0,239.0,19.0,0.0,0.0,271.0,665.0,169.0,11.0,0.0
2022-06-19 11:00:00+02:00,9.0,240.0,21.0,0.0,0.0,240.0,664.0,195.0,11.0,0.0
2022-06-19 12:00:00+02:00,9.0,240.0,22.0,0.0,0.0,243.0,664.0,196.0,11.0,0.0
2022-06-19 13:00:00+02:00,9.0,239.0,22.0,0.0,0.0,240.0,664.0,196.0,11.0,0.0
2022-06-19 14:00:00+02:00,9.0,240.0,19.0,0.0,0.0,232.0,663.0,176.0,11.0,0.0
2022-06-19 15:00:00+02:00,9.0,240.0,19.0,0.0,0.0,207.0,663.0,151.0,11.0,0.0
2022-06-19 16:00:00+02:00,9.0,247.0,18.0,0.0,0.0,188.0,662.0,115.0,11.0,0.0
2022-06-19 17:00:00+02:00,9.0,241.0,19.0,0.0,0.0,219.0,662.0,84.0,11.0,0.0
2022-06-19 18:00:00+02:00,9.0,240.0,21.0,0.0,0.0,262.0,661.0,46.0,10.0,0.0
2022-06-19 19:00:00+02:00,9.0,243.0,22.0,0.0,0.0,499.0,661.0,18.0,10.0,0.0
2022-06-19 20:00:00+02:00,9.0,245.0,22.0,0.0,0.0,612.0,661.0,2.0,11.0,0.0
2022-06-19 21:00:00+02:00,9.0,240.0,21.0,0.0,0.0,539.0,662.0,0.0,11.0,0.0
2022-06-19 22:00:00+02:00,9.0,240.0,20.0,0.0,0.0,493.0,662.0,0.0,10.0,0.0
2022-06-19 23:00:00+02:00,9.0,240.0,19.0,0.0,0.0,333.0,663.0,0.0,10.0,0.0
2022-06-20 00:00:00+02:00,9.0,254.0,17.0,0.0,0.0,173.0,664.0,0.0,10.0,0.0
2022-06-20 01:00:00+02:00,9.0,290.0,18.0,0.0,0.0,86.0,665.0,0.0,10.0,0.0
2022-06-20 02:00:00+02:00,9.0,316.0,18.0,0.0,0.0,65.0,665.0,0.0,10.0,0.0
2022-06-20 03:00:00+02:00,9.0,321.0,19.0,0.0,0.0,66.0,666.0,0.0,10.0,0.0
2022-06-20 04:00:00+02:00,9.0,315.0,21.0,0.0,0.0,66.0,666.0,0.0,11.0,0.0
2022-06-20 05:00:00+02:00,9.0,307.0,21.0,0.0,0.0,84.0,666.0,2.0,12.0,0.0
2022-06-20 06:00:00+02:00,9.0,396.0,27.0,0.0,0.0,226.0,666.0,18.0,12.0,0.0
2022-06-20 07:00:00+02:00,9.0,522.0,69.0,0.0,0.0,518.0,666.0,51.0,12.0,0.0
2022-06-20 08:00:00+02:00,9.0,537.0,67.0,0.0,0.0,619.0,665.0,93.0,12.0,0.0
2022-06-20 09:00:00+02:00,9.0,537.0,24.0,0.0,0.0,593.0,665.0,140.0,12.0,0.0
2022-06-20 10:00:00+02:00,9.0,537.0,19.0,0.0,0.0,536.0,664.0,171.0,11.0,0.0
2022-06-20 11:00:00+02:00,9.0,537.0,21.0,0.0,0.0,501.0,663.0,194.0,11.0,0.0
2022-06-20 12:00:00+02:00,9.0,537.0,21.0,0.0,0.0,429.0,662.0,195.0,12.0,0.0
2022-06-20 13:00:00+02:00,9.0,481.0,21.0,0.0,0.0,296.0,661.0,194.0,11.0,0.0
2022-06-20 14:00:00+02:00,9.0,375.0,20.0,0.0,0.0,196.0,661.0,173.0,11.0,0.0
2022-06-20 15:00:00+02:00,9.0,393.0,19.0,0.0,0.0,162.0,660.0,140.0,11.0,0.0
2022-06-20 16:00:00+02:00,9.0,393.0,19.0,0.0,0.0,342.0,660.0,107.0,11.0,0.0
2022-06-20 17:00:00+02:00,9.0,490.0,19.0,0.0,0.0,454.0,660.0,76.0,12.0,0.0
2022-06-20 18:00:00+02:00,9.0,534.0,21.0,0.0,0.0,542.0,660.0,39.0,11.0,0.0
2022-06-20 19:00:00+02:00,9.0,537.0,21.0,0.0,0.0,497.0,660.0,14.0,11.0,0.0
2022-06-20 20:00:00+02:00,9.0,533.0,22.0,0.0,0.0,601.0,660.0,2.0,11.0,0.0
2022-06-20 21:00:00+02:00,9.0,514.0,21.0,0.0,0.0,555.0,659.0,0.0,11.0,0.0
2022-06-20 22:00:00+02:00,9.0,445.0,21.0,0.0,0.0,444.0,660.0,0.0,10.0,0.0
2022-06-20 23:00:00+02:00,9.0,423.0,19.0,0.0,0.0,329.0,660.0,0.0,10.0,0.0
2022-06-21 00:00:00+02:00,9.0,317.0,18.0,0.0,0.0,180.0,660.0,0.0,10.0,0.0
2022-06-21 01:00:00+02:00,9.0,305.0,19.0,0.0,0.0,79.0,661.0,0.0,10.0,0.0
2022-06-21 02:00:00+02:00,9.0,308.0,19.0,0.0,0.0,77.0,662.0,0.0,10.0,0.0
2022-06-21 03:00:00+02:00,9.0,308.0,19.0,0.0,0.0,78.0,663.0,0.0,10.0,0.0
2022-06-21 04:00:00+02:00,9.0,306.0,21.0,0.0,0.0,79.0,663.0,0.0,10.0,0.0
2022-06-21 05:00:00+02:00,9.0,375.0,22.0,0.0,0.0,92.0,664.0,2.0,11.0,0.0
2022-06-21 06:00:00+02:00,9.0,375.0,22.0,0.0,0.0,275.0,664.0,17.0,10.0,0.0
2022-06-21 07:00:00+02:00,9.0,515.0,22.0,0.0,0.0,567.0,663.0,44.0,12.0,0.0
2022-06-21 08:00:00+02:00,9.0,515.0,21.0,0.0,0.0,597.0,663.0,76.0,11.0,0.0
2022-06-21 09:00:00+02:00,9.0,533.0,20.0,0.0,0.0,486.0,663.0,113.0,12.0,0.0
2022-06-21 10:00:00+02:00,9.0,474.0,20.0,0.0,0.0,326.0,662.0,141.0,12.0,0.0
2022-06-21 11:00:00+02:00,9.0,399.0,21.0,0.0,0.0,475.0,662.0,154.0,11.0,0.0
2022-06-21 12:00:00+02:00,9.0,394.0,22.0,0.0,0.0,490.0,661.0,162.0,12.0,0.0
2022-06-21 13:00:00+02:00,9.0,394.0,22.0,0.0,0.0,486.0,661.0,160.0,12.0,0.0
2022-06-21 14:00:00+02:00,9.0,420.0,20.0,0.0,0.0,438.0,660.0,124.0,11.0,0.0
2022-06-21 15:00:00+02:00,9.0,531.0,20.0,0.0,0.0,339.0,660.0,114.0,11.0,0.0
2022-06-21 16:00:00+02:00,9.0,538.0,19.0,0.0,0.0,353.0,659.0,103.0,11.0,0.0
2022-06-21 17:00:00+02:00,9.0,538.0,19.0,0.0,0.0,553.0,659.0,71.0,11.0,0.0
2022-06-21 18:00:00+02:00,9.0,538.0,27.0,0.0,0.0,607.0,659.0,37.0,11.0,0.0
2022-06-21 19:00:00+02:00,9.0,538.0,68.0,0.0,0.0,598.0,660.0,12.0,11.0,0.0
2022-06-21 20:00:00+02:00,9.0,538.0,68.0,0.0,0.0,624.0,660.0,2.0,11.0,0.0
2022-06-21 21:00:00+02:00,9.0,537.0,67.0,0.0,0.0,559.0,660.0,0.0,10.0,0.0
2022-06-21 22:00:00+02:00,9.0,513.0,50.0,0.0,0.0,425.0,661.0,0.0,11.0,0.0
2022-06-21 23:00:00+02:00,9.0,428.0,19.0,0.0,0.0,311.0,662.0,0.0,11.0,0.0
2022-06-22 00:00:00+02:00,8.0,316.0,18.0,0.0,0.0,163.0,662.0,0.0,10.0,0.0
2022-06-22 01:00:00+02:00,8.0,312.0,19.0,0.0,0.0,83.0,662.0,0.0,10.0,0.0
2022-06-22 02:00:00+02:00,8.0,256.0,19.0,0.0,0.0,159.0,663.0,0.0,10.0,0.0
2022-06-22 03:00:00+02:00,8.0,255.0,19.0,0.0,0.0,155.0,663.0,0.0,10.0,0.0
2022-06-22 04:00:00+02:00,8.0,257.0,21.0,0.0,0.0,157.0,663.0,0.0,10.0,0.0
2022-06-22 05:00:00+02:00,8.0,306.0,21.0,0.0,0.0,206.0,663.0,2.0,10.0,0.0
2022-06-22 06:00:00+02:00,8.0,414.0,22.0,0.0,0.0,471.0,663.0,15.0,10.0,0.0
2022-06-22 07:00:00+02:00,8.0,525.0,21.0,0.0,0.0,640.0,663.0,31.0,10.0,0.0
2022-06-22 08:00:00+02:00,8.0,538.0,21.0,0.0,0.0,593.0,662.0,62.0,11.0,0.0
2022-06-22 09:00:00+02:00,8.0,538.0,18.0,0.0,0.0,581.0,662.0,104.0,10.0,0.0
2022-06-22 10:00:00+02:00,8.0,535.0,20.0,0.0,0.0,431.0,662.0,123.0,11.0,0.0
2022-06-22 11:00:00+02:00,8.0,533.0,21.0,0.0,0.0,397.0,661.0,132.0,10.0,0.0
