,EE,SE,NO,sum
2024-11-03 16:00:00+00:00,0.0,1813.0,37.0,1850.0
2024-11-03 17:00:00+00:00,0.0,1634.0,37.0,1671.0
2024-11-03 18:00:00+00:00,0.0,1078.0,30.0,1108.0
2024-11-03 19:00:00+00:00,0.0,425.0,20.0,445.0
2024-11-03 20:00:00+00:00,0.0,67.0,20.0,87.0
2024-11-03 21:00:00+00:00,0.0,25.0,21.0,46.0
2024-11-03 22:00:00+00:00,0.0,359.0,35.0,394.0
2024-11-03 23:00:00+00:00,0.0,98.0,31.0,129.0
2024-11-04 00:00:00+00:00,0.0,0.0,28.0,28.0
2024-11-04 01:00:00+00:00,0.0,0.0,31.0,31.0
2024-11-04 02:00:00+00:00,0.0,3.0,38.0,41.0
2024-11-04 03:00:00+00:00,0.0,378.0,46.0,424.0
2024-11-04 04:00:00+00:00,0.0,1118.0,64.0,1182.0
2024-11-04 05:00:00+00:00,0.0,1020.0,55.0,1075.0
2024-11-04 06:00:00+00:00,0.0,1162.0,74.0,1236.0
2024-11-04 07:00:00+00:00,0.0,1244.0,83.0,1327.0
2024-11-04 08:00:00+00:00,0.0,1239.0,68.0,1307.0
2024-11-04 09:00:00+00:00,0.0,1679.0,66.0,1745.0
2024-11-04 10:00:00+00:00,0.0,1914.0,75.0,1989.0
2024-11-04 11:00:00+00:00,0.0,1940.0,95.0,2035.0
2024-11-04 12:00:00+00:00,0.0,1849.0,91.0,1940.0
2024-11-04 13:00:00+00:00,0.0,1658.0,70.0,1728.0
2024-11-04 14:00:00+00:00,0.0,1344.0,38.0,1382.0
2024-11-04 15:00:00+00:00,0.0,1386.0,30.0,1416.0
2024-11-04 16:00:00+00:00,0.0,1332.0,19.0,1351.0
2024-11-04 17:00:00+00:00,0.0,1507.0,17.0,1524.0
2024-11-04 18:00:00+00:00,0.0,1502.0,20.0,1522.0
2024-11-04 19:00:00+00:00,0.0,1451.0,23.0,1474.0
2024-11-04 20:00:00+00:00,0.0,1743.0,25.0,1768.0
2024-11-04 21:00:00+00:00,0.0,1946.0,25.0,1971.0
2024-11-04 22:00:00+00:00,0.0,2001.0,6.0,2007.0
2024-11-04 23:00:00+00:00,0.0,1892.0,15.0,1907.0
2024-11-05 00:00:00+00:00,0.0,1951.0,24.0,1975.0
2024-11-05 01:00:00+00:00,0.0,1959.0,7.0,1966.0
2024-11-05 02:00:00+00:00,0.0,1727.0,0.0,1727.0
2024-11-05 03:00:00+00:00,0.0,1682.0,0.0,1682.0
2024-11-05 04:00:00+00:00,0.0,1744.0,0.0,1744.0
2024-11-05 05:00:00+00:00,0.0,1458.0,0.0,1458.0
2024-11-05 06:00:00+00:00,0.0,838.0,0.0,838.0
2024-11-05 07:00:00+00:00,0.0,897.0,0.0,897.0
2024-11-05 08:00:00+00:00,0.0,659.0,0.0,659.0
2024-11-05 09:00:00+00:00,0.0,766.0,0.0,766.0
2024-11-05 10:00:00+00:00,0.0,822.0,0.0,822.0
2024-11-05 11:00:00+00:00,0.0,685.0,0.0,685.0
2024-11-05 12:00:00+00:00,0.0,763.0,12.0,775.0
2024-11-05 13:00:00+00:00,0.0,981.0,25.0,1006.0
2024-11-05 14:00:00+00:00,0.0,1101.0,30.0,1131.0
2024-11-05 15:00:00+00:00,0.0,928.0,32.0,960.0
2024-11-05 16:00:00+00:00,0.0,532.0,26.0,558.0
2024-11-05 17:00:00+00:00,0.0,681.0,32.0,713.0
2024-11-05 18:00:00+00:00,0.0,633.0,31.0,664.0
2024-11-05 19:00:00+00:00,0.0,364.0,28.0,392.0
2024-11-05 20:00:00+00:00,0.0,393.0,36.0,429.0
2024-11-05 21:00:00+00:00,0.0,284.0,41.0,325.0
2024-11-05 22:00:00+00:00,0.0,0.0,37.0,37.0
2024-11-05 23:00:00+00:00,0.0,279.0,46.0,325.0
2024-11-06 00:00:00+00:00,0.0,327.0,41.0,368.0
2024-11-06 01:00:00+00:00,0.0,376.0,40.0,416.0
2024-11-06 02:00:00+00:00,0.0,638.0,48.0,686.0
2024-11-06 03:00:00+00:00,0.0,881.0,55.0,936.0
2024-11-06 04:00:00+00:00,0.0,855.0,63.0,918.0
2024-11-06 05:00:00+00:00,0.0,943.0,70.0,1013.0
2024-11-06 06:00:00+00:00,0.0,1040.0,59.0,1099.0
2024-11-06 07:00:00+00:00,0.0,1100.0,50.0,1150.0
2024-11-06 08:00:00+00:00,0.0,1412.0,62.0,1474.0
2024-11-06 09:00:00+00:00,0.0,1565.0,62.0,1627.0
2024-11-06 10:00:00+00:00,0.0,1801.0,69.0,1870.0
2024-11-06 11:00:00+00:00,0.0,1760.0,64.0,1824.0
2024-11-06 12:00:00+00:00,0.0,1146.0,56.0,1202.0
2024-11-06 13:00:00+00:00,0.0,996.0,43.0,1039.0
2024-11-06 14:00:00+00:00,0.0,1062.0,37.0,1099.0
2024-11-06 15:00:00+00:00,0.0,1273.0,36.0,1309.0
2024-11-06 16:00:00+00:00,0.0,1294.0,27.0,1321.0
2024-11-06 17:00:00+00:00,0.0,1002.0,10.0,1012.0
2024-11-06 18:00:00+00:00,0.0,1191.0,0.0,1191.0
2024-11-06 19:00:00+00:00,0.0,1221.0,0.0,1221.0
2024-11-06 20:00:00+00:00,0.0,1530.0,0.0,1530.0
2024-11-06 21:00:00+00:00,0.0,1468.0,0.0,1468.0
2024-11-06 22:00:00+00:00,0.0,956.0,3.0,959.0
2024-11-06 23:00:00+00:00,0.0,984.0,10.0,994.0
2024-11-07 00:00:00+00:00,0.0,862.0,2.0,864.0
2024-11-07 01:00:00+00:00,0.0,841.0,0.0,841.0
2024-11-07 02:00:00+00:00,0.0,988.0,0.0,988.0
2024-11-07 03:00:00+00:00,0.0,1082.0,1.0,1083.0
2024-11-07 04:00:00+00:00,0.0,1131.0,30.0,1161.0
2024-11-07 05:00:00+00:00,0.0,998.0,71.0,1069.0
2024-11-07 06:00:00+00:00,0.0,1097.0,58.0,1155.0
2024-11-07 07:00:00+00:00,0.0,1117.0,50.0,1167.0
2024-11-07 08:00:00+00:00,0.0,1128.0,53.0,1181.0
2024-11-07 09:00:00+00:00,0.0,1047.0,43.0,1090.0
2024-11-07 10:00:00+00:00,0.0,1085.0,33.0,1118.0
2024-11-07 11:00:00+00:00,0.0,1060.0,38.0,1098.0
2024-11-07 12:00:00+00:00,0.0,833.0,39.0,872.0
2024-11-07 13:00:00+00:00,0.0,633.0,38.0,671.0
2024-11-07 14:00:00+00:00,0.0,769.0,32.0,801.0
2024-11-07 15:00:00+00:00,0.0,614.0,37.0,651.0
2024-11-07 16:00:00+00:00,0.0,686.0,44.0,730.0
2024-11-07 17:00:00+00:00,0.0,824.0,50.0,874.0
2024-11-07 18:00:00+00:00,0.0,1097.0,41.0,1138.0
2024-11-07 19:00:00+00:00,0.0,1116.0,49.0,1165.0
2024-11-07 20:00:00+00:00,0.0,1199.0,62.0,1261.0
2024-11-07 21:00:00+00:00,0.0,1195.0,74.0,1269.0
2024-11-07 22:00:00+00:00,0.0,1025.0,75.0,1100.0
2024-11-07 23:00:00+00:00,0.0,989.0,68.0,1057.0
2024-11-08 00:00:00+00:00,0.0,349.0,58.0,407.0
2024-11-08 01:00:00+00:00,0.0,143.0,63.0,206.0
2024-11-08 02:00:00+00:00,0.0,35.0,65.0,100.0
2024-11-08 03:00:00+00:00,0.0,144.0,62.0,206.0
2024-11-08 04:00:00+00:00,0.0,644.0,64.0,708.0
2024-11-08 05:00:00+00:00,0.0,919.0,68.0,987.0
2024-11-08 06:00:00+00:00,0.0,784.0,55.0,839.0
2024-11-08 07:00:00+00:00,0.0,1036.0,60.0,1096.0
2024-11-08 08:00:00+00:00,0.0,1054.0,56.0,1110.0
2024-11-08 09:00:00+00:00,0.0,1115.0,41.0,1156.0
2024-11-08 10:00:00+00:00,0.0,1113.0,27.0,1140.0
2024-11-08 11:00:00+00:00,0.0,1075.0,28.0,1103.0
2024-11-08 12:00:00+00:00,0.0,669.0,35.0,704.0
2024-11-08 13:00:00+00:00,0.0,340.0,41.0,381.0
2024-11-08 14:00:00+00:00,0.0,373.0,27.0,400.0
2024-11-08 15:00:00+00:00,0.0,713.0,49.0,762.0
2024-11-08 16:00:00+00:00,0.0,901.0,49.0,950.0
2024-11-08 17:00:00+00:00,0.0,863.0,56.0,919.0
2024-11-08 18:00:00+00:00,0.0,951.0,77.0,1028.0
2024-11-08 19:00:00+00:00,0.0,678.0,80.0,758.0
2024-11-08 20:00:00+00:00,0.0,804.0,70.0,874.0
2024-11-08 21:00:00+00:00,0.0,357.0,52.0,409.0
2024-11-08 22:00:00+00:00,0.0,1.0,54.0,55.0
2024-11-08 23:00:00+00:00,0.0,0.0,55.0,55.0
2024-11-09 00:00:00+00:00,0.0,0.0,40.0,40.0
2024-11-09 01:00:00+00:00,0.0,0.0,26.0,26.0
2024-11-09 02:00:00+00:00,0.0,0.0,17.0,17.0
2024-11-09 03:00:00+00:00,0.0,0.0,13.0,13.0
2024-11-09 04:00:00+00:00,0.0,0.0,20.0,20.0
2024-11-09 05:00:00+00:00,0.0,0.0,21.0,21.0
2024-11-09 06:00:00+00:00,0.0,7.0,16.0,23.0
2024-11-09 07:00:00+00:00,0.0,166.0,22.0,188.0
2024-11-09 08:00:00+00:00,0.0,565.0,40.0,605.0
2024-11-09 09:00:00+00:00,0.0,1015.0,52.0,1067.0
2024-11-09 10:00:00+00:00,0.0,1146.0,71.0,1217.0
2024-11-09 11:00:00+00:00,0.0,1251.0,69.0,1320.0
2024-11-09 12:00:00+00:00,0.0,1150.0,76.0,1226.0
2024-11-09 13:00:00+00:00,0.0,1061.0,85.0,1146.0
2024-11-09 14:00:00+00:00,0.0,1010.0,83.0,1093.0
2024-11-09 15:00:00+00:00,0.0,1146.0,88.0,1234.0
2024-11-09 16:00:00+00:00,0.0,1309.0,101.0,1410.0
2024-11-09 17:00:00+00:00,0.0,1399.0,97.0,1496.0
2024-11-09 18:00:00+00:00,0.0,1400.0,96.0,1496.0
2024-11-09 19:00:00+00:00,0.0,1229.0,99.0,1328.0
2024-11-09 20:00:00+00:00,0.0,1307.0,98.0,1405.0
2024-11-09 21:00:00+00:00,0.0,1359.0,102.0,1461.0
2024-11-09 22:00:00+00:00,0.0,1303.0,86.0,1389.0
2024-11-09 23:00:00+00:00,0.0,1478.0,76.0,1554.0
2024-11-10 00:00:00+00:00,0.0,1578.0,78.0,1656.0
2024-11-10 01:00:00+00:00,0.0,1665.0,78.0,1743.0
2024-11-10 02:00:00+00:00,0.0,1730.0,77.0,1807.0
2024-11-10 03:00:00+00:00,0.0,1868.0,74.0,1942.0
2024-11-10 04:00:00+00:00,0.0,1733.0,71.0,1804.0
2024-11-10 05:00:00+00:00,0.0,1696.0,62.0,1758.0
2024-11-10 06:00:00+00:00,0.0,1685.0,59.0,1744.0
2024-11-10 07:00:00+00:00,0.0,1745.0,51.0,1796.0
2024-11-10 08:00:00+00:00,0.0,1735.0,52.0,1787.0
2024-11-10 09:00:00+00:00,0.0,1697.0,48.0,1745.0
2024-11-10 10:00:00+00:00,0.0,1442.0,48.0,1490.0
2024-11-10 11:00:00+00:00,0.0,1090.0,42.0,1132.0
2024-11-10 12:00:00+00:00,0.0,963.0,42.0,1005.0
2024-11-10 13:00:00+00:00,0.0,944.0,51.0,995.0
2024-11-10 14:00:00+00:00,0.0,900.0,58.0,958.0
2024-11-10 15:00:00+00:00,0.0,824.0,60.0,884.0
2024-11-10 16:00:00+00:00,0.0,1016.0,62.0,1078.0
2024-11-10 17:00:00+00:00,0.0,1147.0,62.0,1209.0
2024-11-10 18:00:00+00:00,0.0,1057.0,61.0,1118.0
2024-11-10 19:00:00+00:00,0.0,1080.0,69.0,1149.0
2024-11-10 20:00:00+00:00,0.0,1463.0,77.0,1540.0
2024-11-10 21:00:00+00:00,0.0,1661.0,83.0,1744.0
2024-11-10 22:00:00+00:00,0.0,1562.0,82.0,1644.0
2024-11-10 23:00:00+00:00,0.0,1575.0,82.0,1657.0
2024-11-11 00:00:00+00:00,0.0,1495.0,83.0,1578.0
2024-11-11 01:00:00+00:00,0.0,1418.0,83.0,1501.0
2024-11-11 02:00:00+00:00,0.0,1216.0,82.0,1298.0
2024-11-11 03:00:00+00:00,0.0,1240.0,82.0,1322.0
2024-11-11 04:00:00+00:00,0.0,1432.0,80.0,1512.0
2024-11-11 05:00:00+00:00,0.0,1449.0,76.0,1525.0
2024-11-11 06:00:00+00:00,0.0,1369.0,75.0,1444.0
2024-11-11 07:00:00+00:00,0.0,1372.0,76.0,1448.0
2024-11-11 08:00:00+00:00,0.0,1488.0,77.0,1565.0
2024-11-11 09:00:00+00:00,0.0,1599.0,70.0,1669.0
2024-11-11 10:00:00+00:00,0.0,1772.0,67.0,1839.0
2024-11-11 11:00:00+00:00,0.0,1859.0,68.0,1927.0
2024-11-11 12:00:00+00:00,0.0,1904.0,68.0,1972.0
2024-11-11 13:00:00+00:00,0.0,1852.0,71.0,1923.0
2024-11-11 14:00:00+00:00,0.0,1736.0,72.0,1808.0
2024-11-11 15:00:00+00:00,0.0,1736.0,72.0,1808.0
2024-11-11 16:00:00+00:00,0.0,1742.0,70.0,1812.0
2024-11-11 17:00:00+00:00,0.0,1616.0,63.0,1679.0
2024-11-11 18:00:00+00:00,0.0,1498.0,56.0,1554.0
2024-11-11 19:00:00+00:00,0.0,1348.0,58.0,1406.0
2024-11-11 20:00:00+00:00,0.0,1765.0,59.0,1824.0
2024-11-11 21:00:00+00:00,0.0,1741.0,63.0,1804.0
2024-11-11 22:00:00+00:00,0.0,1824.0,59.0,1883.0
2024-11-11 23:00:00+00:00,0.0,1661.0,52.0,1713.0
2024-11-12 00:00:00+00:00,0.0,1539.0,58.0,1597.0
2024-11-12 01:00:00+00:00,0.0,1511.0,61.0,1572.0
2024-11-12 02:00:00+00:00,0.0,1478.0,49.0,1527.0
2024-11-12 03:00:00+00:00,0.0,1641.0,45.0,1686.0
2024-11-12 04:00:00+00:00,0.0,1885.0,53.0,1938.0
2024-11-12 05:00:00+00:00,0.0,2032.0,47.0,2079.0
2024-11-12 06:00:00+00:00,0.0,1768.0,38.0,1806.0
2024-11-12 07:00:00+00:00,0.0,1849.0,31.0,1880.0
2024-11-12 08:00:00+00:00,0.0,1931.0,32.0,1963.0
2024-11-12 09:00:00+00:00,0.0,1935.0,30.0,1965.0
2024-11-12 10:00:00+00:00,0.0,1793.0,32.0,1825.0
2024-11-12 11:00:00+00:00,0.0,1958.0,42.0,2000.0
2024-11-12 12:00:00+00:00,0.0,1961.0,52.0,2013.0
2024-11-12 13:00:00+00:00,0.0,1960.0,49.0,2009.0
2024-11-12 14:00:00+00:00,0.0,2141.0,38.0,2179.0
2024-11-12 15:00:00+00:00,0.0,1798.0,59.0,1857.0
2024-11-12 16:00:00+00:00,0.0,1397.0,65.0,1462.0
2024-11-12 17:00:00+00:00,0.0,1330.0,62.0,1392.0
2024-11-12 18:00:00+00:00,0.0,1488.0,82.0,1570.0
2024-11-12 19:00:00+00:00,0.0,1419.0,79.0,1498.0
2024-11-12 20:00:00+00:00,0.0,1257.0,91.0,1348.0
2024-11-12 21:00:00+00:00,0.0,1194.0,106.0,1300.0
2024-11-12 22:00:00+00:00,0.0,728.0,92.0,820.0
2024-11-12 23:00:00+00:00,0.0,771.0,97.0,868.0
2024-11-13 00:00:00+00:00,0.0,617.0,93.0,710.0
2024-11-13 01:00:00+00:00,0.0,234.0,75.0,309.0
2024-11-13 02:00:00+00:00,0.0,47.0,38.0,85.0
2024-11-13 03:00:00+00:00,0.0,0.0,44.0,44.0
2024-11-13 04:00:00+00:00,0.0,627.0,57.0,684.0
2024-11-13 05:00:00+00:00,0.0,686.0,59.0,745.0
2024-11-13 06:00:00+00:00,0.0,340.0,27.0,367.0
2024-11-13 07:00:00+00:00,0.0,797.0,34.0,831.0
2024-11-13 08:00:00+00:00,0.0,1038.0,40.0,1078.0
2024-11-13 09:00:00+00:00,0.0,548.0,71.0,619.0
2024-11-13 10:00:00+00:00,0.0,594.0,48.0,642.0
2024-11-13 11:00:00+00:00,0.0,542.0,54.0,596.0
2024-11-13 12:00:00+00:00,0.0,339.0,61.0,400.0
2024-11-13 13:00:00+00:00,0.0,601.0,46.0,647.0
2024-11-13 14:00:00+00:00,0.0,794.0,63.0,857.0
2024-11-13 15:00:00+00:00,0.0,481.0,71.0,552.0
2024-11-13 16:00:00+00:00,0.0,434.0,77.0,511.0
2024-11-13 17:00:00+00:00,0.0,438.0,46.0,484.0
2024-11-13 18:00:00+00:00,0.0,54.0,67.0,121.0
2024-11-13 19:00:00+00:00,0.0,0.0,64.0,64.0
2024-11-13 20:00:00+00:00,0.0,0.0,58.0,58.0
2024-11-13 21:00:00+00:00,0.0,0.0,59.0,59.0
2024-11-13 22:00:00+00:00,0.0,0.0,62.0,62.0
2024-11-13 23:00:00+00:00,0.0,0.0,57.0,57.0
2024-11-14 00:00:00+00:00,0.0,0.0,57.0,57.0
2024-11-14 01:00:00+00:00,0.0,0.0,60.0,60.0
2024-11-14 02:00:00+00:00,0.0,34.0,61.0,95.0
2024-11-14 03:00:00+00:00,0.0,249.0,76.0,325.0
2024-11-14 04:00:00+00:00,0.0,214.0,73.0,287.0
2024-11-14 05:00:00+00:00,0.0,306.0,70.0,376.0
2024-11-14 06:00:00+00:00,0.0,454.0,67.0,521.0
2024-11-14 07:00:00+00:00,0.0,558.0,68.0,626.0
2024-11-14 08:00:00+00:00,0.0,641.0,67.0,708.0
2024-11-14 09:00:00+00:00,0.0,744.0,64.0,808.0
2024-11-14 10:00:00+00:00,0.0,929.0,71.0,1000.0
2024-11-14 11:00:00+00:00,0.0,885.0,76.0,961.0
2024-11-14 12:00:00+00:00,0.0,803.0,80.0,883.0
2024-11-14 13:00:00+00:00,0.0,670.0,80.0,750.0
2024-11-14 14:00:00+00:00,0.0,743.0,93.0,836.0
2024-11-14 15:00:00+00:00,0.0,789.0,99.0,888.0
2024-11-14 16:00:00+00:00,0.0,898.0,102.0,1000.0
2024-11-14 17:00:00+00:00,0.0,878.0,97.0,975.0
2024-11-14 18:00:00+00:00,0.0,1089.0,65.0,1154.0
2024-11-14 19:00:00+00:00,0.0,641.0,55.0,696.0
2024-11-14 20:00:00+00:00,0.0,523.0,53.0,576.0
2024-11-14 21:00:00+00:00,0.0,551.0,51.0,602.0
2024-11-14 22:00:00+00:00,0.0,558.0,49.0,607.0
2024-11-14 23:00:00+00:00,0.0,706.0,53.0,759.0
2024-11-15 00:00:00+00:00,0.0,714.0,53.0,767.0
2024-11-15 01:00:00+00:00,0.0,828.0,50.0,878.0
2024-11-15 02:00:00+00:00,0.0,886.0,46.0,932.0
2024-11-15 03:00:00+00:00,0.0,1024.0,50.0,1074.0
2024-11-15 04:00:00+00:00,0.0,1079.0,54.0,1133.0
2024-11-15 05:00:00+00:00,0.0,1101.0,57.0,1158.0
2024-11-15 06:00:00+00:00,0.0,967.0,50.0,1017.0
2024-11-15 07:00:00+00:00,0.0,1019.0,46.0,1065.0
2024-11-15 08:00:00+00:00,0.0,983.0,46.0,1029.0
2024-11-15 09:00:00+00:00,0.0,904.0,48.0,952.0
2024-11-15 10:00:00+00:00,0.0,671.0,47.0,718.0
2024-11-15 11:00:00+00:00,0.0,378.0,41.0,419.0
2024-11-15 12:00:00+00:00,0.0,347.0,50.0,397.0
2024-11-15 13:00:00+00:00,0.0,715.0,38.0,753.0
2024-11-15 14:00:00+00:00,0.0,814.0,39.0,853.0
2024-11-15 15:00:00+00:00,0.0,805.0,32.0,837.0
2024-11-15 16:00:00+00:00,0.0,670.0,14.0,684.0
2024-11-15 17:00:00+00:00,0.0,609.0,14.0,623.0
2024-11-15 18:00:00+00:00,0.0,595.0,3.0,598.0
2024-11-15 19:00:00+00:00,0.0,697.0,0.0,697.0
2024-11-15 20:00:00+00:00,0.0,648.0,0.0,648.0
2024-11-15 21:00:00+00:00,0.0,741.0,0.0,741.0
2024-11-15 22:00:00+00:00,0.0,1133.0,0.0,1133.0
2024-11-15 23:00:00+00:00,0.0,1159.0,0.0,1159.0
2024-11-16 00:00:00+00:00,0.0,1175.0,0.0,1175.0
2024-11-16 01:00:00+00:00,0.0,1189.0,0.0,1189.0
2024-11-16 02:00:00+00:00,0.0,1189.0,0.0,1189.0
2024-11-16 03:00:00+00:00,0.0,1188.0,0.0,1188.0
2024-11-16 04:00:00+00:00,0.0,1189.0,0.0,1189.0
2024-11-16 05:00:00+00:00,0.0,1189.0,0.0,1189.0
2024-11-16 06:00:00+00:00,0.0,1126.0,0.0,1126.0
2024-11-16 07:00:00+00:00,0.0,966.0,7.0,973.0
2024-11-16 08:00:00+00:00,0.0,535.0,9.0,544.0
2024-11-16 09:00:00+00:00,0.0,928.0,18.0,946.0
2024-11-16 10:00:00+00:00,0.0,1233.0,37.0,1270.0
2024-11-16 11:00:00+00:00,0.0,1621.0,55.0,1676.0
2024-11-16 12:00:00+00:00,0.0,650.0,30.0,680.0
2024-11-16 13:00:00+00:00,0.0,444.0,15.0,459.0
2024-11-16 14:00:00+00:00,0.0,728.0,33.0,761.0
2024-11-16 15:00:00+00:00,0.0,605.0,41.0,646.0
2024-11-16 16:00:00+00:00,0.0,616.0,44.0,660.0
2024-11-16 17:00:00+00:00,0.0,509.0,48.0,557.0
2024-11-16 18:00:00+00:00,0.0,239.0,55.0,294.0
2024-11-16 19:00:00+00:00,0.0,46.0,55.0,101.0
2024-11-16 20:00:00+00:00,0.0,125.0,55.0,180.0
2024-11-16 21:00:00+00:00,0.0,0.0,52.0,52.0
2024-11-16 22:00:00+00:00,0.0,0.0,51.0,51.0
2024-11-16 23:00:00+00:00,0.0,0.0,55.0,55.0
2024-11-17 00:00:00+00:00,0.0,0.0,57.0,57.0
2024-11-17 01:00:00+00:00,0.0,0.0,59.0,59.0
2024-11-17 02:00:00+00:00,0.0,0.0,43.0,43.0
2024-11-17 03:00:00+00:00,12.0,0.0,40.0,52.0
2024-11-17 04:00:00+00:00,0.0,23.0,55.0,78.0
2024-11-17 05:00:00+00:00,0.0,578.0,79.0,657.0
2024-11-17 06:00:00+00:00,0.0,1089.0,70.0,1159.0
2024-11-17 07:00:00+00:00,0.0,1140.0,62.0,1202.0
2024-11-17 08:00:00+00:00,0.0,1542.0,63.0,1605.0
2024-11-17 09:00:00+00:00,0.0,1771.0,46.0,1817.0
2024-11-17 10:00:00+00:00,0.0,1708.0,29.0,1737.0
2024-11-17 11:00:00+00:00,0.0,1870.0,32.0,1902.0
2024-11-17 12:00:00+00:00,0.0,1815.0,24.0,1839.0
2024-11-17 13:00:00+00:00,0.0,1801.0,13.0,1814.0
2024-11-17 14:00:00+00:00,0.0,2058.0,27.0,2085.0
2024-11-17 15:00:00+00:00,0.0,2098.0,20.0,2118.0
2024-11-17 16:00:00+00:00,0.0,2311.0,22.0,2333.0
2024-11-17 17:00:00+00:00,0.0,2306.0,17.0,2323.0
2024-11-17 18:00:00+00:00,0.0,2224.0,11.0,2235.0
2024-11-17 19:00:00+00:00,18.0,2105.0,11.0,2134.0
2024-11-17 20:00:00+00:00,91.0,2163.0,21.0,2275.0
2024-11-17 21:00:00+00:00,214.0,1828.0,20.0,2062.0
2024-11-17 22:00:00+00:00,0.0,1617.0,22.0,1639.0
2024-11-17 23:00:00+00:00,0.0,1781.0,43.0,1824.0
2024-11-18 00:00:00+00:00,0.0,1913.0,54.0,1967.0
2024-11-18 01:00:00+00:00,0.0,1749.0,49.0,1798.0
2024-11-18 02:00:00+00:00,0.0,1685.0,35.0,1720.0
2024-11-18 03:00:00+00:00,0.0,1590.0,52.0,1642.0
2024-11-18 04:00:00+00:00,0.0,1703.0,64.0,1767.0
2024-11-18 05:00:00+00:00,0.0,1970.0,74.0,2044.0
2024-11-18 06:00:00+00:00,0.0,1947.0,60.0,2007.0
2024-11-18 07:00:00+00:00,0.0,1693.0,47.0,1740.0
2024-11-18 08:00:00+00:00,0.0,1776.0,57.0,1833.0
2024-11-18 09:00:00+00:00,0.0,1873.0,62.0,1935.0
2024-11-18 10:00:00+00:00,0.0,1958.0,66.0,2024.0
2024-11-18 11:00:00+00:00,0.0,2040.0,89.0,2129.0
2024-11-18 12:00:00+00:00,0.0,1946.0,102.0,2048.0
2024-11-18 13:00:00+00:00,0.0,1946.0,108.0,2054.0
2024-11-18 14:00:00+00:00,0.0,1891.0,107.0,1998.0
2024-11-18 15:00:00+00:00,0.0,1838.0,96.0,1934.0
2024-11-18 16:00:00+00:00,0.0,1686.0,88.0,1774.0
2024-11-18 17:00:00+00:00,57.0,1603.0,89.0,1749.0
2024-11-18 18:00:00+00:00,9.0,1537.0,99.0,1645.0
2024-11-18 19:00:00+00:00,0.0,1989.0,100.0,2089.0
2024-11-18 20:00:00+00:00,0.0,2265.0,74.0,2339.0
2024-11-18 21:00:00+00:00,0.0,2082.0,74.0,2156.0
2024-11-18 22:00:00+00:00,0.0,1886.0,72.0,1958.0
2024-11-18 23:00:00+00:00,0.0,1788.0,59.0,1847.0
2024-11-19 00:00:00+00:00,0.0,2044.0,61.0,2105.0
2024-11-19 01:00:00+00:00,0.0,1980.0,60.0,2040.0
2024-11-19 02:00:00+00:00,0.0,1990.0,61.0,2051.0
2024-11-19 03:00:00+00:00,0.0,2091.0,62.0,2153.0
2024-11-19 04:00:00+00:00,0.0,2363.0,60.0,2423.0
2024-11-19 05:00:00+00:00,201.0,2265.0,57.0,2523.0
2024-11-19 06:00:00+00:00,222.0,2118.0,54.0,2394.0
2024-11-19 07:00:00+00:00,377.0,1880.0,49.0,2306.0
2024-11-19 08:00:00+00:00,541.0,1764.0,42.0,2347.0
2024-11-19 09:00:00+00:00,551.0,1657.0,60.0,2268.0
2024-11-19 10:00:00+00:00,593.0,1705.0,51.0,2349.0
2024-11-19 11:00:00+00:00,439.0,1900.0,50.0,2389.0
2024-11-19 12:00:00+00:00,336.0,1911.0,35.0,2282.0
2024-11-19 13:00:00+00:00,135.0,2022.0,41.0,2198.0
2024-11-19 14:00:00+00:00,22.0,2100.0,61.0,2183.0
2024-11-19 15:00:00+00:00,48.0,2096.0,75.0,2219.0
2024-11-19 16:00:00+00:00,67.0,2129.0,80.0,2276.0
2024-11-19 17:00:00+00:00,66.0,2080.0,83.0,2229.0
2024-11-19 18:00:00+00:00,1.0,1598.0,59.0,1658.0
2024-11-19 19:00:00+00:00,0.0,1358.0,48.0,1406.0
2024-11-19 20:00:00+00:00,0.0,1514.0,51.0,1565.0
2024-11-19 21:00:00+00:00,0.0,1600.0,46.0,1646.0
2024-11-19 22:00:00+00:00,0.0,1786.0,43.0,1829.0
2024-11-19 23:00:00+00:00,0.0,1531.0,18.0,1549.0
2024-11-20 00:00:00+00:00,0.0,1862.0,27.0,1889.0
2024-11-20 01:00:00+00:00,0.0,1865.0,14.0,1879.0
2024-11-20 02:00:00+00:00,0.0,1768.0,10.0,1778.0
2024-11-20 03:00:00+00:00,0.0,1596.0,9.0,1605.0
2024-11-20 04:00:00+00:00,0.0,1646.0,6.0,1652.0
2024-11-20 05:00:00+00:00,0.0,1060.0,0.0,1060.0
2024-11-20 06:00:00+00:00,0.0,972.0,0.0,972.0
2024-11-20 07:00:00+00:00,0.0,647.0,0.0,647.0
2024-11-20 08:00:00+00:00,0.0,737.0,0.0,737.0
2024-11-20 09:00:00+00:00,0.0,601.0,0.0,601.0
2024-11-20 10:00:00+00:00,0.0,568.0,0.0,568.0
2024-11-20 11:00:00+00:00,0.0,407.0,0.0,407.0
2024-11-20 12:00:00+00:00,0.0,272.0,0.0,272.0
2024-11-20 13:00:00+00:00,0.0,807.0,0.0,807.0
2024-11-20 14:00:00+00:00,0.0,1107.0,0.0,1107.0
2024-11-20 15:00:00+00:00,0.0,1076.0,0.0,1076.0
2024-11-20 16:00:00+00:00,0.0,983.0,0.0,983.0
