,CZ,HU,PL,UA,sum
2024-08-03 06:00:00+00:00,473.75,0.0,7.0,0.0,480.75
2024-08-03 07:00:00+00:00,375.75,0.0,103.75,0.0,479.5
2024-08-03 08:00:00+00:00,496.0,0.0,118.75,0.0,614.75
2024-08-03 09:00:00+00:00,785.25,0.0,199.0,0.0,984.25
2024-08-03 10:00:00+00:00,969.5,0.0,337.75,0.0,1307.25
2024-08-03 11:00:00+00:00,1135.25,0.0,416.0,0.0,1551.25
2024-08-03 12:00:00+00:00,1229.75,0.0,499.25,0.0,1729.0
2024-08-03 13:00:00+00:00,1346.0,0.0,588.0,0.0,1934.0
2024-08-03 14:00:00+00:00,1367.25,0.0,573.0,0.0,1940.25
2024-08-03 15:00:00+00:00,1149.0,0.0,360.25,0.0,1509.25
2024-08-03 16:00:00+00:00,872.5,0.0,40.75,0.0,913.25
2024-08-03 17:00:00+00:00,890.5,0.0,0.0,0.0,890.5
2024-08-03 18:00:00+00:00,1045.5,0.0,164.0,0.0,1209.5
2024-08-03 19:00:00+00:00,857.25,0.0,63.5,0.0,920.75
2024-08-03 20:00:00+00:00,906.5,0.0,149.75,0.0,1056.25
2024-08-03 21:00:00+00:00,1056.75,0.0,239.5,0.0,1296.25
2024-08-03 22:00:00+00:00,997.25,0.0,349.75,0.0,1347.0
2024-08-03 23:00:00+00:00,812.0,0.0,440.25,0.0,1252.25
2024-08-04 00:00:00+00:00,664.75,0.0,323.75,0.0,988.5
2024-08-04 01:00:00+00:00,543.75,0.0,245.25,0.0,789.0
2024-08-04 02:00:00+00:00,625.0,0.0,338.5,0.0,963.5
2024-08-04 03:00:00+00:00,661.75,0.0,483.75,0.0,1145.5
2024-08-04 04:00:00+00:00,718.0,0.0,542.5,0.0,1260.5
2024-08-04 05:00:00+00:00,529.75,0.0,453.5,0.0,983.25
2024-08-04 06:00:00+00:00,241.0,0.0,506.5,0.0,747.5
2024-08-04 07:00:00+00:00,205.75,0.0,738.0,0.0,943.75
2024-08-04 08:00:00+00:00,244.0,0.0,615.25,0.0,859.25
2024-08-04 09:00:00+00:00,391.25,0.0,540.0,0.0,931.25
2024-08-04 10:00:00+00:00,334.25,0.0,466.0,0.0,800.25
2024-08-04 11:00:00+00:00,536.25,0.0,469.5,0.0,1005.75
2024-08-04 12:00:00+00:00,665.25,0.0,383.25,0.0,1048.5
2024-08-04 13:00:00+00:00,912.0,0.0,448.5,0.0,1360.5
2024-08-04 14:00:00+00:00,1115.5,0.0,153.75,0.0,1269.25
2024-08-04 15:00:00+00:00,1294.0,0.0,216.0,0.0,1510.0
2024-08-04 16:00:00+00:00,1136.75,0.0,2.75,0.0,1139.5
2024-08-04 17:00:00+00:00,864.5,0.0,0.0,0.0,864.5
2024-08-04 18:00:00+00:00,998.0,0.0,0.0,0.0,998.0
2024-08-04 19:00:00+00:00,947.0,0.0,0.0,0.0,947.0
2024-08-04 20:00:00+00:00,1123.0,0.0,106.5,0.0,1229.5
2024-08-04 21:00:00+00:00,1048.75,0.0,315.75,0.0,1364.5
2024-08-04 22:00:00+00:00,1225.25,0.0,459.0,0.0,1684.25
2024-08-04 23:00:00+00:00,1018.0,0.0,443.75,0.0,1461.75
2024-08-05 00:00:00+00:00,980.5,0.0,457.0,0.0,1437.5
2024-08-05 01:00:00+00:00,994.5,0.0,478.75,0.0,1473.25
2024-08-05 02:00:00+00:00,1166.0,0.0,557.5,0.0,1723.5
2024-08-05 03:00:00+00:00,1198.25,0.0,542.75,0.0,1741.0
2024-08-05 04:00:00+00:00,980.75,0.0,351.0,0.0,1331.75
2024-08-05 05:00:00+00:00,723.0,0.0,327.25,0.0,1050.25
2024-08-05 06:00:00+00:00,725.25,0.0,345.5,0.0,1070.75
2024-08-05 07:00:00+00:00,828.75,0.0,343.25,0.0,1172.0
2024-08-05 08:00:00+00:00,830.25,0.0,340.75,0.0,1171.0
2024-08-05 09:00:00+00:00,1336.25,0.0,441.25,0.0,1777.5
2024-08-05 10:00:00+00:00,1632.25,0.0,416.0,0.0,2048.25
2024-08-05 11:00:00+00:00,1895.0,0.0,381.5,0.0,2276.5
2024-08-05 12:00:00+00:00,2024.5,0.0,449.5,0.0,2474.0
2024-08-05 13:00:00+00:00,2006.75,0.0,443.25,0.0,2450.0
2024-08-05 14:00:00+00:00,1898.25,0.0,479.5,0.0,2377.75
2024-08-05 15:00:00+00:00,1774.75,0.0,485.25,0.0,2260.0
2024-08-05 16:00:00+00:00,1491.25,0.0,462.75,0.0,1954.0
2024-08-05 17:00:00+00:00,871.5,0.0,486.5,0.0,1358.0
2024-08-05 18:00:00+00:00,735.25,0.0,456.0,0.0,1191.25
2024-08-05 19:00:00+00:00,706.75,0.0,455.5,0.0,1162.25
2024-08-05 20:00:00+00:00,776.25,0.0,353.75,0.0,1130.0
2024-08-05 21:00:00+00:00,1305.75,0.0,527.0,0.0,1832.75
2024-08-05 22:00:00+00:00,1117.25,0.0,616.0,0.0,1733.25
2024-08-05 23:00:00+00:00,1268.0,0.0,628.0,0.0,1896.0
2024-08-06 00:00:00+00:00,1224.5,0.0,616.75,0.0,1841.25
2024-08-06 01:00:00+00:00,1165.0,0.0,571.25,0.0,1736.25
2024-08-06 02:00:00+00:00,1288.5,0.0,573.0,0.0,1861.5
2024-08-06 03:00:00+00:00,1351.25,0.0,436.25,0.0,1787.5
2024-08-06 04:00:00+00:00,1168.75,0.0,282.25,0.0,1451.0
2024-08-06 05:00:00+00:00,1215.5,0.0,364.25,0.0,1579.75
2024-08-06 06:00:00+00:00,1310.0,0.0,420.25,0.0,1730.25
2024-08-06 07:00:00+00:00,1077.25,0.0,335.5,0.0,1412.75
2024-08-06 08:00:00+00:00,1133.25,0.0,390.0,0.0,1523.25
2024-08-06 09:00:00+00:00,1523.0,0.0,371.25,0.0,1894.25
2024-08-06 10:00:00+00:00,1698.25,0.0,516.25,0.0,2214.5
2024-08-06 11:00:00+00:00,1777.25,0.0,610.75,0.0,2388.0
2024-08-06 12:00:00+00:00,1621.25,0.0,538.75,0.0,2160.0
2024-08-06 13:00:00+00:00,1386.25,0.0,596.5,0.0,1982.75
2024-08-06 14:00:00+00:00,1493.5,0.0,597.5,0.0,2091.0
2024-08-06 15:00:00+00:00,1450.5,0.0,426.25,0.0,1876.75
2024-08-06 16:00:00+00:00,1439.25,0.0,348.5,0.0,1787.75
2024-08-06 17:00:00+00:00,1169.25,0.0,333.5,0.0,1502.75
2024-08-06 18:00:00+00:00,1187.25,0.0,240.25,0.0,1427.5
2024-08-06 19:00:00+00:00,1247.0,0.0,246.0,0.0,1493.0
2024-08-06 20:00:00+00:00,1591.0,0.0,347.5,0.0,1938.5
2024-08-06 21:00:00+00:00,1762.5,0.0,373.25,0.0,2135.75
2024-08-06 22:00:00+00:00,1697.0,0.0,290.5,0.0,1987.5
2024-08-06 23:00:00+00:00,1597.75,0.0,382.75,0.0,1980.5
2024-08-07 00:00:00+00:00,1429.25,0.0,361.75,0.0,1791.0
2024-08-07 01:00:00+00:00,1409.0,0.0,332.5,0.0,1741.5
2024-08-07 02:00:00+00:00,1465.25,0.0,354.75,0.0,1820.0
2024-08-07 03:00:00+00:00,1305.75,0.0,315.25,0.0,1621.0
2024-08-07 04:00:00+00:00,957.75,0.0,86.5,0.0,1044.25
2024-08-07 05:00:00+00:00,505.75,0.0,195.75,0.0,701.5
2024-08-07 06:00:00+00:00,399.75,0.0,235.25,0.0,635.0
2024-08-07 07:00:00+00:00,339.75,0.0,479.75,0.0,819.5
2024-08-07 08:00:00+00:00,317.0,0.0,540.75,0.0,857.75
2024-08-07 09:00:00+00:00,582.25,0.0,675.25,0.0,1257.5
2024-08-07 10:00:00+00:00,988.0,0.0,811.0,0.0,1799.0
2024-08-07 11:00:00+00:00,1096.0,0.0,830.5,0.0,1926.5
2024-08-07 12:00:00+00:00,1499.5,0.0,818.75,0.0,2318.25
2024-08-07 13:00:00+00:00,1650.0,0.0,700.0,0.0,2350.0
2024-08-07 14:00:00+00:00,1596.25,0.0,626.0,0.0,2222.25
2024-08-07 15:00:00+00:00,1943.5,0.0,174.5,0.0,2118.0
2024-08-07 16:00:00+00:00,1607.75,0.0,150.25,0.0,1758.0
2024-08-07 17:00:00+00:00,1586.5,0.0,137.75,0.0,1724.25
2024-08-07 18:00:00+00:00,1544.0,0.0,89.0,0.0,1633.0
2024-08-07 19:00:00+00:00,1440.5,0.0,131.75,0.0,1572.25
2024-08-07 20:00:00+00:00,1697.0,0.0,158.75,0.0,1855.75
2024-08-07 21:00:00+00:00,1969.75,0.0,426.0,0.0,2395.75
2024-08-07 22:00:00+00:00,1930.0,0.0,482.5,0.0,2412.5
2024-08-07 23:00:00+00:00,1865.75,0.0,540.0,0.0,2405.75
2024-08-08 00:00:00+00:00,1780.25,0.0,507.0,0.0,2287.25
2024-08-08 01:00:00+00:00,1617.25,0.0,455.75,0.0,2073.0
2024-08-08 02:00:00+00:00,1647.5,0.0,441.25,0.0,2088.75
2024-08-08 03:00:00+00:00,1557.75,0.0,370.75,0.0,1928.5
2024-08-08 04:00:00+00:00,1219.25,0.0,147.5,0.0,1366.75
2024-08-08 05:00:00+00:00,1012.75,0.0,79.5,0.0,1092.25
2024-08-08 06:00:00+00:00,796.25,0.0,92.0,0.0,888.25
2024-08-08 07:00:00+00:00,731.25,0.0,113.0,6.0,845.75
2024-08-08 08:00:00+00:00,1040.25,0.0,246.5,0.0,1286.75
2024-08-08 09:00:00+00:00,1464.75,0.0,296.75,0.0,1761.5
2024-08-08 10:00:00+00:00,1777.75,0.0,563.0,0.0,2340.75
2024-08-08 11:00:00+00:00,1890.75,0.0,606.75,0.0,2497.5
2024-08-08 12:00:00+00:00,1993.75,0.0,677.0,0.0,2670.75
2024-08-08 13:00:00+00:00,1726.75,0.0,511.0,0.0,2237.75
2024-08-08 14:00:00+00:00,1680.75,0.0,0.0,0.0,1680.75
2024-08-08 15:00:00+00:00,1773.0,0.0,71.0,0.0,1844.0
2024-08-08 16:00:00+00:00,2020.75,0.0,197.0,0.0,2217.75
2024-08-08 17:00:00+00:00,1487.0,0.0,218.0,0.0,1705.0
2024-08-08 18:00:00+00:00,1381.75,0.0,235.0,0.0,1616.75
2024-08-08 19:00:00+00:00,1405.25,0.0,214.75,0.0,1620.0
2024-08-08 20:00:00+00:00,1591.25,0.0,324.5,0.0,1915.75
2024-08-08 21:00:00+00:00,1715.75,0.0,328.5,0.0,2044.25
2024-08-08 22:00:00+00:00,1702.0,0.0,423.75,0.0,2125.75
2024-08-08 23:00:00+00:00,1718.25,0.0,427.5,0.0,2145.75
2024-08-09 00:00:00+00:00,1800.0,0.0,409.0,0.0,2209.0
2024-08-09 01:00:00+00:00,1760.75,0.0,463.75,0.0,2224.5
2024-08-09 02:00:00+00:00,1872.25,0.0,552.5,0.0,2424.75
2024-08-09 03:00:00+00:00,1861.75,0.0,570.75,0.0,2432.5
2024-08-09 04:00:00+00:00,1683.75,0.0,515.25,0.0,2199.0
2024-08-09 05:00:00+00:00,1592.5,0.0,387.25,0.0,1979.75
2024-08-09 06:00:00+00:00,1271.25,0.0,123.25,0.0,1394.5
2024-08-09 07:00:00+00:00,1162.75,0.0,362.75,0.0,1525.5
2024-08-09 08:00:00+00:00,1157.0,0.0,377.0,0.0,1534.0
2024-08-09 09:00:00+00:00,1349.75,0.0,381.5,0.0,1731.25
2024-08-09 10:00:00+00:00,1512.75,0.0,453.25,0.0,1966.0
2024-08-09 11:00:00+00:00,1560.0,0.0,523.75,0.0,2083.75
2024-08-09 12:00:00+00:00,1723.25,0.0,567.25,0.0,2290.5
2024-08-09 13:00:00+00:00,1858.75,0.0,608.25,0.0,2467.0
2024-08-09 14:00:00+00:00,1839.0,0.0,549.25,0.0,2388.25
2024-08-09 15:00:00+00:00,1908.25,0.0,621.5,0.0,2529.75
2024-08-09 16:00:00+00:00,1813.75,0.0,523.25,0.0,2337.0
2024-08-09 17:00:00+00:00,1556.5,0.0,377.25,0.0,1933.75
2024-08-09 18:00:00+00:00,1758.0,0.0,490.25,0.0,2248.25
2024-08-09 19:00:00+00:00,1734.0,0.0,657.75,0.0,2391.75
2024-08-09 20:00:00+00:00,1831.5,0.0,511.5,0.0,2343.0
2024-08-09 21:00:00+00:00,1940.25,0.0,693.0,0.0,2633.25
2024-08-09 22:00:00+00:00,1895.75,0.0,671.0,0.0,2566.75
2024-08-09 23:00:00+00:00,1686.75,0.0,730.25,0.0,2417.0
2024-08-10 00:00:00+00:00,1543.75,0.0,655.25,0.0,2199.0
2024-08-10 01:00:00+00:00,1444.25,0.0,557.5,0.0,2001.75
2024-08-10 02:00:00+00:00,1569.75,0.0,592.25,0.0,2162.0
2024-08-10 03:00:00+00:00,1588.25,0.0,708.75,0.0,2297.0
2024-08-10 04:00:00+00:00,1518.25,0.0,669.5,0.0,2187.75
2024-08-10 05:00:00+00:00,1020.5,0.0,483.25,0.0,1503.75
2024-08-10 06:00:00+00:00,1145.0,0.0,574.0,0.0,1719.0
2024-08-10 07:00:00+00:00,1106.0,0.0,633.25,0.0,1739.25
2024-08-10 08:00:00+00:00,1283.25,0.0,722.75,0.0,2006.0
2024-08-10 09:00:00+00:00,1523.5,0.0,905.5,0.0,2429.0
2024-08-10 10:00:00+00:00,1641.75,0.0,990.75,0.0,2632.5
2024-08-10 11:00:00+00:00,1796.75,0.0,1141.0,0.0,2937.75
2024-08-10 12:00:00+00:00,1874.5,0.0,1132.5,0.0,3007.0
2024-08-10 13:00:00+00:00,1935.25,0.0,1025.5,0.0,2960.75
2024-08-10 14:00:00+00:00,2097.0,0.0,821.5,0.0,2918.5
2024-08-10 15:00:00+00:00,2120.25,0.0,665.25,0.0,2785.5
2024-08-10 16:00:00+00:00,2048.5,0.0,604.0,0.0,2652.5
2024-08-10 17:00:00+00:00,1921.75,0.0,512.0,0.0,2433.75
2024-08-10 18:00:00+00:00,1523.0,0.0,556.75,0.0,2079.75
2024-08-10 19:00:00+00:00,1481.25,0.0,631.0,0.0,2112.25
2024-08-10 20:00:00+00:00,1645.0,0.0,586.75,0.0,2231.75
2024-08-10 21:00:00+00:00,1745.5,0.0,616.5,0.0,2362.0
2024-08-10 22:00:00+00:00,1495.5,0.0,646.75,0.0,2142.25
2024-08-10 23:00:00+00:00,1235.25,0.0,714.0,0.0,1949.25
2024-08-11 00:00:00+00:00,1189.25,0.0,710.0,0.0,1899.25
2024-08-11 01:00:00+00:00,1110.25,0.0,652.25,0.0,1762.5
2024-08-11 02:00:00+00:00,962.25,0.0,678.0,0.0,1640.25
2024-08-11 03:00:00+00:00,897.75,0.0,571.0,0.0,1468.75
2024-08-11 04:00:00+00:00,764.0,0.0,562.5,0.0,1326.5
2024-08-11 05:00:00+00:00,588.75,0.0,579.0,0.0,1167.75
2024-08-11 06:00:00+00:00,353.75,0.0,636.75,0.0,990.5
2024-08-11 07:00:00+00:00,1129.0,0.0,951.5,0.0,2080.5
2024-08-11 08:00:00+00:00,1355.0,0.0,962.0,0.0,2317.0
2024-08-11 09:00:00+00:00,1426.75,0.0,936.5,0.0,2363.25
2024-08-11 10:00:00+00:00,1517.5,0.0,955.25,0.0,2472.75
2024-08-11 11:00:00+00:00,1609.5,0.0,935.0,0.0,2544.5
2024-08-11 12:00:00+00:00,1699.75,0.0,1010.5,0.0,2710.25
2024-08-11 13:00:00+00:00,1776.75,0.0,985.75,0.0,2762.5
2024-08-11 14:00:00+00:00,2034.75,0.0,1015.0,0.0,3049.75
2024-08-11 15:00:00+00:00,2186.25,0.0,1002.5,0.0,3188.75
2024-08-11 16:00:00+00:00,1881.75,0.0,749.5,0.0,2631.25
2024-08-11 17:00:00+00:00,1671.75,0.0,708.25,0.0,2380.0
2024-08-11 18:00:00+00:00,1518.25,0.0,586.5,0.0,2104.75
2024-08-11 19:00:00+00:00,1533.5,0.0,616.25,0.0,2149.75
2024-08-11 20:00:00+00:00,1742.75,0.0,590.0,0.0,2332.75
2024-08-11 21:00:00+00:00,1754.75,0.0,700.25,0.0,2455.0
2024-08-11 22:00:00+00:00,1460.0,0.0,573.0,0.0,2033.0
2024-08-11 23:00:00+00:00,1294.75,0.0,672.25,0.0,1967.0
2024-08-12 00:00:00+00:00,1163.5,0.0,576.0,0.0,1739.5
2024-08-12 01:00:00+00:00,1109.0,0.0,549.75,0.0,1658.75
2024-08-12 02:00:00+00:00,1129.5,0.0,545.0,0.0,1674.5
2024-08-12 03:00:00+00:00,1049.75,0.0,554.25,0.0,1604.0
2024-08-12 04:00:00+00:00,891.0,0.0,487.75,0.0,1378.75
2024-08-12 05:00:00+00:00,615.75,0.0,521.75,0.0,1137.5
2024-08-12 06:00:00+00:00,538.5,0.0,574.75,0.0,1113.25
2024-08-12 07:00:00+00:00,699.25,0.0,943.25,0.0,1642.5
2024-08-12 08:00:00+00:00,829.0,0.0,1055.5,0.0,1884.5
2024-08-12 09:00:00+00:00,1206.25,0.0,1036.25,0.0,2242.5
2024-08-12 10:00:00+00:00,1895.5,0.0,1162.75,0.0,3058.25
2024-08-12 11:00:00+00:00,2038.25,0.0,1216.5,0.0,3254.75
2024-08-12 12:00:00+00:00,1969.25,0.0,1193.75,0.0,3163.0
2024-08-12 13:00:00+00:00,2005.25,0.0,1115.25,0.0,3120.5
2024-08-12 14:00:00+00:00,2121.5,0.0,1033.75,0.0,3155.25
2024-08-12 15:00:00+00:00,2252.0,0.0,1017.25,0.0,3269.25
2024-08-12 16:00:00+00:00,2392.5,0.0,788.0,0.0,3180.5
2024-08-12 17:00:00+00:00,1908.25,0.0,689.25,0.0,2597.5
2024-08-12 18:00:00+00:00,1728.5,0.0,520.25,0.0,2248.75
2024-08-12 19:00:00+00:00,1973.25,0.0,265.25,0.0,2238.5
2024-08-12 20:00:00+00:00,2177.5,0.0,382.5,0.0,2560.0
2024-08-12 21:00:00+00:00,2417.75,0.0,440.75,0.0,2858.5
2024-08-12 22:00:00+00:00,2363.25,0.0,628.25,0.0,2991.5
2024-08-12 23:00:00+00:00,2322.25,0.0,648.75,0.0,2971.0
2024-08-13 00:00:00+00:00,2277.25,0.0,599.0,0.0,2876.25
2024-08-13 01:00:00+00:00,2052.0,0.0,453.0,0.0,2505.0
2024-08-13 02:00:00+00:00,1874.5,0.0,355.25,0.0,2229.75
2024-08-13 03:00:00+00:00,1845.25,0.0,493.25,0.0,2338.5
2024-08-13 04:00:00+00:00,1525.25,0.0,379.5,0.0,1904.75
2024-08-13 05:00:00+00:00,1237.0,0.0,713.0,0.0,1950.0
2024-08-13 06:00:00+00:00,1168.75,0.0,909.25,0.0,2078.0
2024-08-13 07:00:00+00:00,984.25,0.0,939.5,0.0,1923.75
2024-08-13 08:00:00+00:00,960.5,0.0,1029.25,0.0,1989.75
2024-08-13 09:00:00+00:00,1527.5,0.0,1029.75,0.0,2557.25
2024-08-13 10:00:00+00:00,1901.25,0.0,1125.75,0.0,3027.0
2024-08-13 11:00:00+00:00,1842.0,0.0,1072.0,0.0,2914.0
2024-08-13 12:00:00+00:00,1962.25,0.0,1078.25,0.0,3040.5
2024-08-13 13:00:00+00:00,2160.25,0.0,1012.25,0.0,3172.5
2024-08-13 14:00:00+00:00,2063.0,0.0,935.25,0.0,2998.25
2024-08-13 15:00:00+00:00,2355.0,0.0,866.75,0.0,3221.75
2024-08-13 16:00:00+00:00,2162.0,0.0,745.75,0.0,2907.75
2024-08-13 17:00:00+00:00,1981.5,0.0,655.5,0.0,2637.0
2024-08-13 18:00:00+00:00,1998.25,0.0,685.0,0.0,2683.25
2024-08-13 19:00:00+00:00,2074.25,0.0,603.75,0.0,2678.0
2024-08-13 20:00:00+00:00,2278.25,0.0,685.5,0.0,2963.75
2024-08-13 21:00:00+00:00,2132.25,0.0,777.0,0.0,2909.25
2024-08-13 22:00:00+00:00,2325.25,0.0,860.5,0.0,3185.75
2024-08-13 23:00:00+00:00,2344.5,0.0,1016.25,0.0,3360.75
2024-08-14 00:00:00+00:00,2352.5,0.0,984.75,0.0,3337.25
2024-08-14 01:00:00+00:00,1984.75,0.0,974.0,0.0,2958.75
2024-08-14 02:00:00+00:00,2063.5,0.0,993.5,0.0,3057.0
2024-08-14 03:00:00+00:00,1885.5,0.0,934.75,0.0,2820.25
2024-08-14 04:00:00+00:00,1343.0,0.0,656.75,0.0,1999.75
2024-08-14 05:00:00+00:00,810.0,0.0,447.0,0.0,1257.0
2024-08-14 06:00:00+00:00,572.25,0.0,724.25,0.0,1296.5
2024-08-14 07:00:00+00:00,490.5,0.0,953.75,0.0,1444.25
2024-08-14 08:00:00+00:00,656.5,0.0,1060.5,0.0,1717.0
2024-08-14 09:00:00+00:00,940.0,0.0,1082.5,0.0,2022.5
2024-08-14 10:00:00+00:00,1229.0,0.0,1119.75,0.0,2348.75
2024-08-14 11:00:00+00:00,1208.5,0.0,1033.0,0.0,2241.5
2024-08-14 12:00:00+00:00,1469.0,0.0,1048.75,0.0,2517.75
2024-08-14 13:00:00+00:00,1605.0,0.0,952.25,0.0,2557.25
2024-08-14 14:00:00+00:00,1971.75,0.0,974.5,0.0,2946.25
2024-08-14 15:00:00+00:00,2154.75,0.0,1037.0,0.0,3191.75
2024-08-14 16:00:00+00:00,1946.25,0.0,755.75,0.0,2702.0
2024-08-14 17:00:00+00:00,1526.5,0.0,647.5,0.0,2174.0
2024-08-14 18:00:00+00:00,1586.0,0.0,868.25,0.0,2454.25
2024-08-14 19:00:00+00:00,1871.5,0.0,752.5,0.0,2624.0
2024-08-14 20:00:00+00:00,2025.0,0.0,826.25,0.0,2851.25
2024-08-14 21:00:00+00:00,1551.75,0.0,860.25,0.0,2412.0
2024-08-14 22:00:00+00:00,1853.75,0.0,1040.5,0.0,2894.25
2024-08-14 23:00:00+00:00,1754.75,0.0,1125.0,0.0,2879.75
2024-08-15 00:00:00+00:00,1819.5,0.0,1122.5,0.0,2942.0
2024-08-15 01:00:00+00:00,1825.0,0.0,1060.75,0.0,2885.75
2024-08-15 02:00:00+00:00,1742.5,0.0,1092.25,0.0,2834.75
2024-08-15 03:00:00+00:00,1383.25,0.0,1079.75,0.0,2463.0
2024-08-15 04:00:00+00:00,814.25,0.0,1006.25,0.0,1820.5
2024-08-15 05:00:00+00:00,395.25,0.0,1066.5,0.0,1461.75
2024-08-15 06:00:00+00:00,188.0,0.0,1116.5,0.0,1304.5
2024-08-15 07:00:00+00:00,174.75,0.0,1205.0,0.0,1379.75
2024-08-15 08:00:00+00:00,435.75,0.0,1239.75,0.0,1675.5
2024-08-15 09:00:00+00:00,500.75,0.0,1093.0,0.0,1593.75
2024-08-15 10:00:00+00:00,807.5,0.0,1096.0,0.0,1903.5
2024-08-15 11:00:00+00:00,1115.75,0.0,1000.25,0.0,2116.0
2024-08-15 12:00:00+00:00,1597.75,0.0,1000.0,0.0,2597.75
2024-08-15 13:00:00+00:00,1619.0,0.0,989.0,0.0,2608.0
2024-08-15 14:00:00+00:00,1956.75,0.0,846.25,0.0,2803.0
2024-08-15 15:00:00+00:00,2543.0,0.0,924.0,0.0,3467.0
2024-08-15 16:00:00+00:00,2313.5,0.0,810.75,0.0,3124.25
2024-08-15 17:00:00+00:00,1833.5,0.0,791.5,0.0,2625.0
2024-08-15 18:00:00+00:00,1731.75,0.0,796.5,0.0,2528.25
2024-08-15 19:00:00+00:00,1504.0,0.0,480.5,0.0,1984.5
2024-08-15 20:00:00+00:00,1883.75,0.0,553.0,0.0,2436.75
2024-08-15 21:00:00+00:00,1924.5,0.0,675.0,0.0,2599.5
2024-08-15 22:00:00+00:00,1935.75,0.0,669.0,0.0,2604.75
2024-08-15 23:00:00+00:00,2024.25,0.0,746.25,0.0,2770.5
2024-08-16 00:00:00+00:00,2238.0,0.0,810.5,0.0,3048.5
2024-08-16 01:00:00+00:00,2182.75,0.0,786.0,0.0,2968.75
2024-08-16 02:00:00+00:00,2047.25,0.0,748.0,0.0,2795.25
2024-08-16 03:00:00+00:00,1955.75,0.0,695.0,0.0,2650.75
2024-08-16 04:00:00+00:00,1888.75,0.0,642.0,0.0,2530.75
2024-08-16 05:00:00+00:00,1402.0,0.0,678.25,0.0,2080.25
2024-08-16 06:00:00+00:00,1119.0,0.0,699.25,0.0,1818.25
2024-08-16 07:00:00+00:00,1439.5,0.0,972.25,0.0,2411.75
2024-08-16 08:00:00+00:00,1845.75,0.0,1105.75,0.0,2951.5
2024-08-16 09:00:00+00:00,1995.25,0.0,925.25,0.0,2920.5
2024-08-16 10:00:00+00:00,2199.5,0.0,932.75,0.0,3132.25
2024-08-16 11:00:00+00:00,2298.25,0.0,932.5,0.0,3230.75
2024-08-16 12:00:00+00:00,2525.0,0.0,868.75,0.0,3393.75
2024-08-16 13:00:00+00:00,2554.75,0.0,832.5,0.0,3387.25
2024-08-16 14:00:00+00:00,2619.5,0.0,820.5,0.0,3440.0
2024-08-16 15:00:00+00:00,2537.5,0.0,772.25,0.0,3309.75
2024-08-16 16:00:00+00:00,2495.0,0.0,700.25,0.0,3195.25
2024-08-16 17:00:00+00:00,2126.25,0.0,579.0,0.0,2705.25
2024-08-16 18:00:00+00:00,2033.0,0.0,470.0,0.0,2503.0
2024-08-16 19:00:00+00:00,1751.25,0.0,217.75,0.0,1969.0
2024-08-16 20:00:00+00:00,1958.0,0.0,225.5,0.0,2183.5
2024-08-16 21:00:00+00:00,2092.0,0.0,297.5,0.0,2389.5
2024-08-16 22:00:00+00:00,2077.0,0.0,281.25,0.0,2358.25
2024-08-16 23:00:00+00:00,2159.5,0.0,429.0,0.0,2588.5
2024-08-17 00:00:00+00:00,2284.0,0.0,508.75,0.0,2792.75
2024-08-17 01:00:00+00:00,2365.75,0.0,571.25,0.0,2937.0
2024-08-17 02:00:00+00:00,2441.75,0.0,560.25,0.0,3002.0
2024-08-17 03:00:00+00:00,2462.0,0.0,640.0,0.0,3102.0
2024-08-17 04:00:00+00:00,2222.75,0.0,601.5,0.0,2824.25
2024-08-17 05:00:00+00:00,1870.25,0.0,571.25,0.0,2441.5
2024-08-17 06:00:00+00:00,1538.25,0.0,516.5,0.0,2054.75
2024-08-17 07:00:00+00:00,1621.0,0.0,754.5,0.0,2375.5
2024-08-17 08:00:00+00:00,1794.0,0.0,995.75,0.0,2789.75
2024-08-17 09:00:00+00:00,1885.5,0.0,828.75,0.0,2714.25
2024-08-17 10:00:00+00:00,2002.5,0.0,844.0,0.0,2846.5
2024-08-17 11:00:00+00:00,2260.75,0.0,868.5,0.0,3129.25
2024-08-17 12:00:00+00:00,2424.5,0.0,889.0,0.0,3313.5
2024-08-17 13:00:00+00:00,2680.75,0.0,1001.0,0.0,3681.75
2024-08-17 14:00:00+00:00,2798.5,0.0,894.25,0.0,3692.75
2024-08-17 15:00:00+00:00,2573.0,0.0,554.75,0.0,3127.75
2024-08-17 16:00:00+00:00,2022.5,0.0,291.0,0.0,2313.5
2024-08-17 17:00:00+00:00,1874.5,0.0,171.0,0.0,2045.5
2024-08-17 18:00:00+00:00,1842.25,0.0,129.0,0.0,1971.25
2024-08-17 19:00:00+00:00,1731.75,0.0,23.75,0.0,1755.5
2024-08-17 20:00:00+00:00,2093.75,0.0,278.0,0.0,2371.75
2024-08-17 21:00:00+00:00,2159.75,0.0,268.0,0.0,2427.75
2024-08-17 22:00:00+00:00,2000.5,0.0,356.75,0.0,2357.25
2024-08-17 23:00:00+00:00,1947.75,0.0,559.25,0.0,2507.0
2024-08-18 00:00:00+00:00,2228.5,0.0,668.75,0.0,2897.25
2024-08-18 01:00:00+00:00,2063.25,0.0,582.25,0.0,2645.5
2024-08-18 02:00:00+00:00,1882.5,0.0,635.75,0.0,2518.25
2024-08-18 03:00:00+00:00,1728.0,0.0,566.75,0.0,2294.75
2024-08-18 04:00:00+00:00,1739.0,0.0,700.0,0.0,2439.0
