,EE,LT,RU,sum
2022-10-31 22:00:00+00:00,625.0,0.0,135.0,760.0
2022-10-31 23:00:00+00:00,602.0,0.0,126.0,728.0
2022-11-01 00:00:00+00:00,619.0,0.0,133.0,752.0
2022-11-01 01:00:00+00:00,613.0,0.0,129.0,742.0
2022-11-01 02:00:00+00:00,601.0,0.0,123.0,724.0
2022-11-01 03:00:00+00:00,590.0,0.0,115.0,705.0
2022-11-01 04:00:00+00:00,433.0,39.0,61.0,533.0
2022-11-01 05:00:00+00:00,308.0,40.0,34.0,382.0
2022-11-01 06:00:00+00:00,251.0,95.0,15.0,361.0
2022-11-01 07:00:00+00:00,182.0,139.0,2.0,323.0
2022-11-01 08:00:00+00:00,170.0,142.0,0.0,312.0
2022-11-01 09:00:00+00:00,111.0,93.0,0.0,204.0
2022-11-01 10:00:00+00:00,85.0,109.0,0.0,194.0
2022-11-01 11:00:00+00:00,81.0,274.0,0.0,355.0
2022-11-01 12:00:00+00:00,173.0,288.0,0.0,461.0
2022-11-01 13:00:00+00:00,179.0,268.0,3.0,450.0
2022-11-01 14:00:00+00:00,124.0,315.0,0.0,439.0
2022-11-01 15:00:00+00:00,0.0,403.0,0.0,403.0
2022-11-01 16:00:00+00:00,107.0,449.0,0.0,556.0
2022-11-01 17:00:00+00:00,91.0,444.0,0.0,535.0
2022-11-01 18:00:00+00:00,264.0,190.0,34.0,488.0
2022-11-01 19:00:00+00:00,320.0,129.0,49.0,498.0
2022-11-01 20:00:00+00:00,332.0,114.0,54.0,500.0
2022-11-01 21:00:00+00:00,295.0,196.0,44.0,535.0
2022-11-01 22:00:00+00:00,187.0,336.0,14.0,537.0
2022-11-01 23:00:00+00:00,267.0,212.0,34.0,513.0
2022-11-02 00:00:00+00:00,379.0,53.0,61.0,493.0
2022-11-02 01:00:00+00:00,366.0,62.0,58.0,486.0
2022-11-02 02:00:00+00:00,356.0,93.0,56.0,505.0
2022-11-02 03:00:00+00:00,409.0,73.0,71.0,553.0
2022-11-02 04:00:00+00:00,510.0,0.0,89.0,599.0
2022-11-02 05:00:00+00:00,443.0,0.0,73.0,516.0
2022-11-02 06:00:00+00:00,482.0,0.0,82.0,564.0
2022-11-02 07:00:00+00:00,381.0,88.0,55.0,524.0
2022-11-02 08:00:00+00:00,439.0,34.0,68.0,541.0
2022-11-02 09:00:00+00:00,370.0,47.0,48.0,465.0
2022-11-02 10:00:00+00:00,361.0,108.0,52.0,521.0
2022-11-02 11:00:00+00:00,412.0,41.0,62.0,515.0
2022-11-02 12:00:00+00:00,419.0,111.0,60.0,590.0
2022-11-02 13:00:00+00:00,402.0,0.0,59.0,461.0
2022-11-02 14:00:00+00:00,395.0,0.0,62.0,457.0
2022-11-02 15:00:00+00:00,431.0,0.0,76.0,507.0
2022-11-02 16:00:00+00:00,458.0,70.0,72.0,600.0
2022-11-02 17:00:00+00:00,497.0,0.0,93.0,590.0
2022-11-02 18:00:00+00:00,527.0,0.0,101.0,628.0
2022-11-02 19:00:00+00:00,560.0,0.0,114.0,674.0
2022-11-02 20:00:00+00:00,488.0,0.0,96.0,584.0
2022-11-02 21:00:00+00:00,592.0,0.0,129.0,721.0
2022-11-02 22:00:00+00:00,605.0,0.0,132.0,737.0
2022-11-02 23:00:00+00:00,590.0,0.0,127.0,717.0
2022-11-03 00:00:00+00:00,595.0,0.0,128.0,723.0
2022-11-03 01:00:00+00:00,592.0,0.0,126.0,718.0
2022-11-03 02:00:00+00:00,598.0,0.0,128.0,726.0
2022-11-03 03:00:00+00:00,657.0,0.0,144.0,801.0
2022-11-03 04:00:00+00:00,633.0,0.0,134.0,767.0
2022-11-03 05:00:00+00:00,540.0,0.0,106.0,646.0
2022-11-03 06:00:00+00:00,527.0,0.0,101.0,628.0
2022-11-03 07:00:00+00:00,478.0,0.0,82.0,560.0
2022-11-03 08:00:00+00:00,479.0,0.0,81.0,560.0
2022-11-03 09:00:00+00:00,476.0,0.0,85.0,561.0
2022-11-03 10:00:00+00:00,457.0,62.0,79.0,598.0
2022-11-03 11:00:00+00:00,451.0,78.0,76.0,605.0
2022-11-03 12:00:00+00:00,483.0,78.0,82.0,643.0
2022-11-03 13:00:00+00:00,525.0,16.0,92.0,633.0
2022-11-03 14:00:00+00:00,543.0,8.0,97.0,648.0
2022-11-03 15:00:00+00:00,538.0,0.0,101.0,639.0
2022-11-03 16:00:00+00:00,549.0,0.0,103.0,652.0
2022-11-03 17:00:00+00:00,565.0,0.0,108.0,673.0
2022-11-03 18:00:00+00:00,579.0,0.0,119.0,698.0
2022-11-03 19:00:00+00:00,586.0,0.0,124.0,710.0
2022-11-03 20:00:00+00:00,542.0,0.0,112.0,654.0
2022-11-03 21:00:00+00:00,574.0,0.0,119.0,693.0
2022-11-03 22:00:00+00:00,572.0,0.0,116.0,688.0
2022-11-03 23:00:00+00:00,584.0,0.0,123.0,707.0
2022-11-04 00:00:00+00:00,593.0,0.0,126.0,719.0
2022-11-04 01:00:00+00:00,607.0,0.0,133.0,740.0
2022-11-04 02:00:00+00:00,616.0,0.0,136.0,752.0
2022-11-04 03:00:00+00:00,594.0,0.0,128.0,722.0
2022-11-04 04:00:00+00:00,564.0,0.0,122.0,686.0
2022-11-04 05:00:00+00:00,598.0,0.0,135.0,733.0
2022-11-04 06:00:00+00:00,558.0,0.0,119.0,677.0
2022-11-04 07:00:00+00:00,545.0,0.0,116.0,661.0
2022-11-04 08:00:00+00:00,540.0,0.0,115.0,655.0
2022-11-04 09:00:00+00:00,545.0,0.0,120.0,665.0
2022-11-04 10:00:00+00:00,553.0,0.0,117.0,670.0
2022-11-04 11:00:00+00:00,534.0,0.0,101.0,635.0
2022-11-04 12:00:00+00:00,512.0,0.0,94.0,606.0
2022-11-04 13:00:00+00:00,502.0,0.0,91.0,593.0
2022-11-04 14:00:00+00:00,491.0,0.0,95.0,586.0
2022-11-04 15:00:00+00:00,471.0,0.0,86.0,557.0
2022-11-04 16:00:00+00:00,464.0,0.0,81.0,545.0
2022-11-04 17:00:00+00:00,494.0,0.0,99.0,593.0
2022-11-04 18:00:00+00:00,504.0,0.0,105.0,609.0
2022-11-04 19:00:00+00:00,551.0,0.0,121.0,672.0
2022-11-04 20:00:00+00:00,562.0,0.0,124.0,686.0
2022-11-04 21:00:00+00:00,639.0,0.0,142.0,781.0
2022-11-04 22:00:00+00:00,534.0,0.0,111.0,645.0
2022-11-04 23:00:00+00:00,477.0,0.0,93.0,570.0
2022-11-05 00:00:00+00:00,523.0,0.0,111.0,634.0
2022-11-05 01:00:00+00:00,535.0,0.0,117.0,652.0
2022-11-05 02:00:00+00:00,535.0,0.0,117.0,652.0
2022-11-05 03:00:00+00:00,562.0,0.0,128.0,690.0
2022-11-05 04:00:00+00:00,541.0,0.0,117.0,658.0
2022-11-05 05:00:00+00:00,558.0,0.0,127.0,685.0
2022-11-05 06:00:00+00:00,579.0,0.0,131.0,710.0
2022-11-05 07:00:00+00:00,487.0,0.0,103.0,590.0
2022-11-05 08:00:00+00:00,509.0,0.0,106.0,615.0
2022-11-05 09:00:00+00:00,533.0,0.0,110.0,643.0
2022-11-05 10:00:00+00:00,535.0,0.0,114.0,649.0
2022-11-05 11:00:00+00:00,539.0,0.0,113.0,652.0
2022-11-05 12:00:00+00:00,508.0,0.0,100.0,608.0
2022-11-05 13:00:00+00:00,505.0,0.0,96.0,601.0
2022-11-05 14:00:00+00:00,487.0,0.0,94.0,581.0
2022-11-05 15:00:00+00:00,441.0,0.0,80.0,521.0
2022-11-05 16:00:00+00:00,416.0,0.0,76.0,492.0
2022-11-05 17:00:00+00:00,458.0,0.0,90.0,548.0
2022-11-05 18:00:00+00:00,492.0,0.0,102.0,594.0
2022-11-05 19:00:00+00:00,518.0,0.0,107.0,625.0
2022-11-05 20:00:00+00:00,567.0,0.0,116.0,683.0
2022-11-05 21:00:00+00:00,594.0,0.0,126.0,720.0
2022-11-05 22:00:00+00:00,593.0,0.0,128.0,721.0
2022-11-05 23:00:00+00:00,595.0,0.0,128.0,723.0
2022-11-06 00:00:00+00:00,571.0,0.0,120.0,691.0
2022-11-06 01:00:00+00:00,574.0,0.0,122.0,696.0
2022-11-06 02:00:00+00:00,581.0,0.0,126.0,707.0
2022-11-06 03:00:00+00:00,595.0,0.0,134.0,729.0
2022-11-06 04:00:00+00:00,588.0,0.0,130.0,718.0
2022-11-06 05:00:00+00:00,596.0,0.0,131.0,727.0
2022-11-06 06:00:00+00:00,622.0,0.0,132.0,754.0
2022-11-06 07:00:00+00:00,571.0,0.0,120.0,691.0
2022-11-06 08:00:00+00:00,573.0,0.0,121.0,694.0
2022-11-06 09:00:00+00:00,544.0,0.0,112.0,656.0
2022-11-06 10:00:00+00:00,541.0,0.0,111.0,652.0
2022-11-06 11:00:00+00:00,511.0,0.0,104.0,615.0
2022-11-06 12:00:00+00:00,535.0,0.0,118.0,653.0
2022-11-06 13:00:00+00:00,527.0,0.0,118.0,645.0
2022-11-06 14:00:00+00:00,485.0,0.0,103.0,588.0
2022-11-06 15:00:00+00:00,437.0,0.0,94.0,531.0
2022-11-06 16:00:00+00:00,423.0,0.0,82.0,505.0
2022-11-06 17:00:00+00:00,479.0,0.0,100.0,579.0
2022-11-06 18:00:00+00:00,526.0,0.0,114.0,640.0
2022-11-06 19:00:00+00:00,520.0,0.0,110.0,630.0
2022-11-06 20:00:00+00:00,545.0,0.0,121.0,666.0
2022-11-06 21:00:00+00:00,420.0,26.0,76.0,522.0
2022-11-06 22:00:00+00:00,328.0,110.0,47.0,485.0
2022-11-06 23:00:00+00:00,170.0,293.0,0.0,463.0
2022-11-07 00:00:00+00:00,158.0,303.0,0.0,461.0
2022-11-07 01:00:00+00:00,65.0,415.0,0.0,480.0
2022-11-07 02:00:00+00:00,85.0,384.0,0.0,469.0
2022-11-07 03:00:00+00:00,134.0,370.0,0.0,504.0
2022-11-07 04:00:00+00:00,381.0,128.0,69.0,578.0
2022-11-07 05:00:00+00:00,581.0,0.0,123.0,704.0
2022-11-07 06:00:00+00:00,581.0,0.0,112.0,693.0
2022-11-07 07:00:00+00:00,550.0,0.0,95.0,645.0
2022-11-07 08:00:00+00:00,546.0,0.0,95.0,641.0
2022-11-07 09:00:00+00:00,531.0,0.0,94.0,625.0
2022-11-07 10:00:00+00:00,541.0,0.0,97.0,638.0
2022-11-07 11:00:00+00:00,566.0,0.0,106.0,672.0
2022-11-07 12:00:00+00:00,570.0,0.0,110.0,680.0
2022-11-07 13:00:00+00:00,600.0,0.0,116.0,716.0
2022-11-07 14:00:00+00:00,586.0,0.0,112.0,698.0
2022-11-07 15:00:00+00:00,505.0,0.0,90.0,595.0
2022-11-07 16:00:00+00:00,509.0,0.0,93.0,602.0
2022-11-07 17:00:00+00:00,551.0,0.0,105.0,656.0
2022-11-07 18:00:00+00:00,590.0,0.0,123.0,713.0
2022-11-07 19:00:00+00:00,618.0,0.0,128.0,746.0
2022-11-07 20:00:00+00:00,468.0,0.0,81.0,549.0
2022-11-07 21:00:00+00:00,378.0,0.0,63.0,441.0
2022-11-07 22:00:00+00:00,377.0,0.0,68.0,445.0
2022-11-07 23:00:00+00:00,368.0,0.0,65.0,433.0
2022-11-08 00:00:00+00:00,437.0,0.0,87.0,524.0
2022-11-08 01:00:00+00:00,512.0,0.0,112.0,624.0
2022-11-08 02:00:00+00:00,543.0,0.0,117.0,660.0
2022-11-08 03:00:00+00:00,498.0,0.0,102.0,600.0
2022-11-08 04:00:00+00:00,612.0,0.0,132.0,744.0
2022-11-08 05:00:00+00:00,597.0,0.0,140.0,737.0
2022-11-08 06:00:00+00:00,603.0,0.0,137.0,740.0
2022-11-08 07:00:00+00:00,619.0,0.0,135.0,754.0
2022-11-08 08:00:00+00:00,595.0,0.0,126.0,721.0
2022-11-08 09:00:00+00:00,562.0,0.0,113.0,675.0
2022-11-08 10:00:00+00:00,545.0,0.0,109.0,654.0
2022-11-08 11:00:00+00:00,615.0,0.0,130.0,745.0
2022-11-08 12:00:00+00:00,583.0,0.0,120.0,703.0
2022-11-08 13:00:00+00:00,552.0,0.0,121.0,673.0
2022-11-08 14:00:00+00:00,519.0,0.0,109.0,628.0
2022-11-08 15:00:00+00:00,429.0,0.0,91.0,520.0
2022-11-08 16:00:00+00:00,409.0,0.0,87.0,496.0
2022-11-08 17:00:00+00:00,251.0,0.0,35.0,286.0
2022-11-08 18:00:00+00:00,275.0,0.0,41.0,316.0
2022-11-08 19:00:00+00:00,518.0,0.0,115.0,633.0
2022-11-08 20:00:00+00:00,498.0,0.0,106.0,604.0
2022-11-08 21:00:00+00:00,397.0,0.0,78.0,475.0
2022-11-08 22:00:00+00:00,317.0,0.0,51.0,368.0
2022-11-08 23:00:00+00:00,479.0,0.0,99.0,578.0
2022-11-09 00:00:00+00:00,488.0,0.0,100.0,588.0
2022-11-09 01:00:00+00:00,498.0,0.0,108.0,606.0
2022-11-09 02:00:00+00:00,501.0,0.0,107.0,608.0
2022-11-09 03:00:00+00:00,529.0,0.0,110.0,639.0
2022-11-09 04:00:00+00:00,503.0,0.0,98.0,601.0
2022-11-09 05:00:00+00:00,559.0,0.0,127.0,686.0
2022-11-09 06:00:00+00:00,568.0,0.0,128.0,696.0
2022-11-09 07:00:00+00:00,590.0,0.0,137.0,727.0
2022-11-09 08:00:00+00:00,554.0,0.0,125.0,679.0
2022-11-09 09:00:00+00:00,581.0,0.0,115.0,696.0
2022-11-09 10:00:00+00:00,539.0,0.0,102.0,641.0
2022-11-09 11:00:00+00:00,542.0,0.0,109.0,651.0
2022-11-09 12:00:00+00:00,526.0,0.0,96.0,622.0
2022-11-09 13:00:00+00:00,517.0,0.0,93.0,610.0
2022-11-09 14:00:00+00:00,525.0,0.0,92.0,617.0
2022-11-09 15:00:00+00:00,526.0,0.0,89.0,615.0
2022-11-09 16:00:00+00:00,554.0,0.0,95.0,649.0
2022-11-09 17:00:00+00:00,560.0,0.0,97.0,657.0
2022-11-09 18:00:00+00:00,597.0,0.0,106.0,703.0
2022-11-09 19:00:00+00:00,565.0,0.0,104.0,669.0
2022-11-09 20:00:00+00:00,546.0,0.0,95.0,641.0
2022-11-09 21:00:00+00:00,584.0,0.0,112.0,696.0
2022-11-09 22:00:00+00:00,557.0,0.0,100.0,657.0
2022-11-09 23:00:00+00:00,561.0,0.0,99.0,660.0
2022-11-10 00:00:00+00:00,569.0,0.0,99.0,668.0
2022-11-10 01:00:00+00:00,555.0,0.0,93.0,648.0
2022-11-10 02:00:00+00:00,586.0,0.0,109.0,695.0
2022-11-10 03:00:00+00:00,589.0,0.0,106.0,695.0
2022-11-10 04:00:00+00:00,594.0,0.0,100.0,694.0
2022-11-10 05:00:00+00:00,530.0,0.0,100.0,630.0
2022-11-10 06:00:00+00:00,519.0,0.0,91.0,610.0
2022-11-10 07:00:00+00:00,433.0,0.0,73.0,506.0
2022-11-10 08:00:00+00:00,453.0,0.0,79.0,532.0
2022-11-10 09:00:00+00:00,476.0,0.0,86.0,562.0
2022-11-10 10:00:00+00:00,484.0,0.0,99.0,583.0
2022-11-10 11:00:00+00:00,486.0,0.0,96.0,582.0
2022-11-10 12:00:00+00:00,469.0,0.0,87.0,556.0
2022-11-10 13:00:00+00:00,456.0,0.0,89.0,545.0
2022-11-10 14:00:00+00:00,460.0,0.0,88.0,548.0
2022-11-10 15:00:00+00:00,448.0,0.0,73.0,521.0
2022-11-10 16:00:00+00:00,444.0,0.0,79.0,523.0
2022-11-10 17:00:00+00:00,457.0,0.0,90.0,547.0
2022-11-10 18:00:00+00:00,493.0,0.0,100.0,593.0
2022-11-10 19:00:00+00:00,495.0,0.0,104.0,599.0
2022-11-10 20:00:00+00:00,501.0,0.0,96.0,597.0
2022-11-10 21:00:00+00:00,552.0,0.0,99.0,651.0
2022-11-10 22:00:00+00:00,566.0,0.0,103.0,669.0
2022-11-10 23:00:00+00:00,565.0,0.0,100.0,665.0
2022-11-11 00:00:00+00:00,563.0,0.0,102.0,665.0
2022-11-11 01:00:00+00:00,563.0,0.0,105.0,668.0
2022-11-11 02:00:00+00:00,576.0,0.0,110.0,686.0
2022-11-11 03:00:00+00:00,597.0,0.0,116.0,713.0
2022-11-11 04:00:00+00:00,594.0,0.0,108.0,702.0
2022-11-11 05:00:00+00:00,548.0,0.0,93.0,641.0
2022-11-11 06:00:00+00:00,586.0,0.0,104.0,690.0
2022-11-11 07:00:00+00:00,561.0,0.0,94.0,655.0
2022-11-11 08:00:00+00:00,550.0,0.0,92.0,642.0
2022-11-11 09:00:00+00:00,571.0,0.0,101.0,672.0
2022-11-11 10:00:00+00:00,563.0,0.0,101.0,664.0
2022-11-11 11:00:00+00:00,563.0,0.0,98.0,661.0
2022-11-11 12:00:00+00:00,530.0,0.0,81.0,611.0
2022-11-11 13:00:00+00:00,511.0,0.0,71.0,582.0
2022-11-11 14:00:00+00:00,504.0,0.0,83.0,587.0
2022-11-11 15:00:00+00:00,477.0,0.0,74.0,551.0
2022-11-11 16:00:00+00:00,469.0,0.0,80.0,549.0
2022-11-11 17:00:00+00:00,504.0,0.0,90.0,594.0
2022-11-11 18:00:00+00:00,541.0,0.0,108.0,649.0
2022-11-11 19:00:00+00:00,551.0,0.0,110.0,661.0
2022-11-11 20:00:00+00:00,543.0,0.0,104.0,647.0
2022-11-11 21:00:00+00:00,529.0,0.0,100.0,629.0
2022-11-11 22:00:00+00:00,521.0,0.0,98.0,619.0
2022-11-11 23:00:00+00:00,533.0,0.0,99.0,632.0
2022-11-12 00:00:00+00:00,521.0,0.0,96.0,617.0
2022-11-12 01:00:00+00:00,535.0,0.0,101.0,636.0
2022-11-12 02:00:00+00:00,531.0,0.0,98.0,629.0
2022-11-12 03:00:00+00:00,549.0,0.0,103.0,652.0
2022-11-12 04:00:00+00:00,596.0,0.0,120.0,716.0
2022-11-12 05:00:00+00:00,607.0,0.0,123.0,730.0
2022-11-12 06:00:00+00:00,616.0,0.0,121.0,737.0
2022-11-12 07:00:00+00:00,580.0,0.0,102.0,682.0
2022-11-12 08:00:00+00:00,570.0,0.0,97.0,667.0
2022-11-12 09:00:00+00:00,578.0,0.0,99.0,677.0
2022-11-12 10:00:00+00:00,580.0,0.0,97.0,677.0
2022-11-12 11:00:00+00:00,632.0,0.0,115.0,747.0
2022-11-12 12:00:00+00:00,619.0,0.0,114.0,733.0
2022-11-12 13:00:00+00:00,607.0,0.0,107.0,714.0
2022-11-12 14:00:00+00:00,577.0,0.0,97.0,674.0
2022-11-12 15:00:00+00:00,547.0,0.0,95.0,642.0
2022-11-12 16:00:00+00:00,556.0,0.0,101.0,657.0
2022-11-12 17:00:00+00:00,580.0,0.0,111.0,691.0
2022-11-12 18:00:00+00:00,626.0,0.0,121.0,747.0
2022-11-12 19:00:00+00:00,609.0,0.0,116.0,725.0
2022-11-12 20:00:00+00:00,574.0,0.0,103.0,677.0
2022-11-12 21:00:00+00:00,566.0,0.0,100.0,666.0
2022-11-12 22:00:00+00:00,561.0,0.0,101.0,662.0
2022-11-12 23:00:00+00:00,547.0,0.0,94.0,641.0
2022-11-13 00:00:00+00:00,553.0,0.0,98.0,651.0
2022-11-13 01:00:00+00:00,554.0,0.0,99.0,653.0
2022-11-13 02:00:00+00:00,559.0,0.0,101.0,660.0
2022-11-13 03:00:00+00:00,547.0,0.0,92.0,639.0
2022-11-13 04:00:00+00:00,549.0,0.0,95.0,644.0
2022-11-13 05:00:00+00:00,559.0,0.0,99.0,658.0
2022-11-13 06:00:00+00:00,587.0,0.0,106.0,693.0
2022-11-13 07:00:00+00:00,608.0,0.0,107.0,715.0
2022-11-13 08:00:00+00:00,613.0,0.0,108.0,721.0
2022-11-13 09:00:00+00:00,652.0,0.0,121.0,773.0
2022-11-13 10:00:00+00:00,665.0,0.0,128.0,793.0
2022-11-13 11:00:00+00:00,663.0,0.0,132.0,795.0
2022-11-13 12:00:00+00:00,619.0,0.0,122.0,741.0
2022-11-13 13:00:00+00:00,581.0,0.0,115.0,696.0
2022-11-13 14:00:00+00:00,527.0,0.0,95.0,622.0
2022-11-13 15:00:00+00:00,494.0,0.0,86.0,580.0
2022-11-13 16:00:00+00:00,476.0,0.0,96.0,572.0
2022-11-13 17:00:00+00:00,455.0,0.0,96.0,551.0
2022-11-13 18:00:00+00:00,466.0,0.0,101.0,567.0
2022-11-13 19:00:00+00:00,452.0,0.0,88.0,540.0
2022-11-13 20:00:00+00:00,466.0,0.0,87.0,553.0
2022-11-13 21:00:00+00:00,462.0,0.0,85.0,547.0
2022-11-13 22:00:00+00:00,465.0,0.0,85.0,550.0
2022-11-13 23:00:00+00:00,480.0,0.0,91.0,571.0
2022-11-14 00:00:00+00:00,476.0,0.0,90.0,566.0
2022-11-14 01:00:00+00:00,444.0,0.0,80.0,524.0
2022-11-14 02:00:00+00:00,476.0,0.0,92.0,568.0
2022-11-14 03:00:00+00:00,477.0,0.0,90.0,567.0
2022-11-14 04:00:00+00:00,478.0,0.0,106.0,584.0
2022-11-14 05:00:00+00:00,305.0,0.0,61.0,366.0
2022-11-14 06:00:00+00:00,271.0,0.0,48.0,319.0
2022-11-14 07:00:00+00:00,208.0,0.0,23.0,231.0
2022-11-14 08:00:00+00:00,228.0,0.0,29.0,257.0
2022-11-14 09:00:00+00:00,277.0,0.0,51.0,328.0
2022-11-14 10:00:00+00:00,218.0,0.0,31.0,249.0
2022-11-14 11:00:00+00:00,284.0,0.0,53.0,337.0
2022-11-14 12:00:00+00:00,232.0,0.0,30.0,262.0
2022-11-14 13:00:00+00:00,253.0,0.0,40.0,293.0
2022-11-14 14:00:00+00:00,281.0,0.0,45.0,326.0
2022-11-14 15:00:00+00:00,226.0,0.0,28.0,254.0
2022-11-14 16:00:00+00:00,59.0,0.0,0.0,59.0
2022-11-14 17:00:00+00:00,257.0,0.0,48.0,305.0
2022-11-14 18:00:00+00:00,274.0,0.0,54.0,328.0
2022-11-14 19:00:00+00:00,398.0,0.0,89.0,487.0
2022-11-14 20:00:00+00:00,453.0,0.0,91.0,544.0
2022-11-14 21:00:00+00:00,472.0,0.0,95.0,567.0
2022-11-14 22:00:00+00:00,488.0,0.0,92.0,580.0
2022-11-14 23:00:00+00:00,511.0,0.0,106.0,617.0
2022-11-15 00:00:00+00:00,511.0,0.0,107.0,618.0
2022-11-15 01:00:00+00:00,520.0,0.0,112.0,632.0
2022-11-15 02:00:00+00:00,556.0,0.0,121.0,677.0
2022-11-15 03:00:00+00:00,580.0,0.0,127.0,707.0
2022-11-15 04:00:00+00:00,552.0,0.0,122.0,674.0
2022-11-15 05:00:00+00:00,448.0,0.0,100.0,548.0
2022-11-15 06:00:00+00:00,396.0,0.0,81.0,477.0
2022-11-15 07:00:00+00:00,369.0,0.0,75.0,444.0
2022-11-15 08:00:00+00:00,409.0,0.0,84.0,493.0
2022-11-15 09:00:00+00:00,445.0,0.0,98.0,543.0
2022-11-15 10:00:00+00:00,403.0,0.0,89.0,492.0
2022-11-15 11:00:00+00:00,370.0,0.0,79.0,449.0
2022-11-15 12:00:00+00:00,365.0,0.0,73.0,438.0
2022-11-15 13:00:00+00:00,372.0,0.0,80.0,452.0
2022-11-15 14:00:00+00:00,258.0,0.0,44.0,302.0
2022-11-15 15:00:00+00:00,342.0,0.0,65.0,407.0
2022-11-15 16:00:00+00:00,359.0,0.0,77.0,436.0
2022-11-15 17:00:00+00:00,327.0,0.0,67.0,394.0
2022-11-15 18:00:00+00:00,356.0,0.0,86.0,442.0
2022-11-15 19:00:00+00:00,292.0,0.0,69.0,361.0
2022-11-15 20:00:00+00:00,350.0,0.0,73.0,423.0
2022-11-15 21:00:00+00:00,417.0,0.0,76.0,493.0
2022-11-15 22:00:00+00:00,341.0,0.0,53.0,394.0
2022-11-15 23:00:00+00:00,505.0,0.0,103.0,608.0
2022-11-16 00:00:00+00:00,509.0,0.0,103.0,612.0
2022-11-16 01:00:00+00:00,387.0,0.0,67.0,454.0
2022-11-16 02:00:00+00:00,345.0,0.0,55.0,400.0
2022-11-16 03:00:00+00:00,303.0,37.0,40.0,380.0
2022-11-16 04:00:00+00:00,160.0,299.0,0.0,459.0
2022-11-16 05:00:00+00:00,7.0,153.0,0.0,160.0
2022-11-16 06:00:00+00:00,0.0,280.0,0.0,280.0
2022-11-16 07:00:00+00:00,0.0,317.0,0.0,317.0
2022-11-16 08:00:00+00:00,0.0,313.0,0.0,313.0
2022-11-16 09:00:00+00:00,0.0,219.0,0.0,219.0
2022-11-16 10:00:00+00:00,0.0,247.0,0.0,247.0
2022-11-16 11:00:00+00:00,0.0,209.0,0.0,209.0
2022-11-16 12:00:00+00:00,0.0,100.0,0.0,100.0
2022-11-16 13:00:00+00:00,0.0,78.0,0.0,78.0
2022-11-16 14:00:00+00:00,0.0,41.0,0.0,41.0
2022-11-16 15:00:00+00:00,0.0,331.0,0.0,331.0
2022-11-16 16:00:00+00:00,0.0,352.0,0.0,352.0
2022-11-16 17:00:00+00:00,0.0,289.0,0.0,289.0
2022-11-16 18:00:00+00:00,0.0,53.0,0.0,53.0
2022-11-16 19:00:00+00:00,69.0,0.0,6.0,75.0
2022-11-16 20:00:00+00:00,10.0,130.0,0.0,140.0
2022-11-16 21:00:00+00:00,0.0,122.0,0.0,122.0
2022-11-16 22:00:00+00:00,0.0,206.0,0.0,206.0
2022-11-16 23:00:00+00:00,48.0,0.0,0.0,48.0
2022-11-17 00:00:00+00:00,114.0,0.0,13.0,127.0
2022-11-17 01:00:00+00:00,122.0,0.0,20.0,142.0
2022-11-17 02:00:00+00:00,159.0,0.0,31.0,190.0
2022-11-17 03:00:00+00:00,180.0,0.0,32.0,212.0
2022-11-17 04:00:00+00:00,71.0,68.0,0.0,139.0
2022-11-17 05:00:00+00:00,0.0,60.0,0.0,60.0
2022-11-17 06:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 07:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 08:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 09:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-17 19:00:00+00:00,134.0,0.0,36.0,170.0
2022-11-17 20:00:00+00:00,148.0,5.0,12.0,165.0
2022-11-17 21:00:00+00:00,239.0,0.0,38.0,277.0
2022-11-17 22:00:00+00:00,7.0,200.0,0.0,207.0
2022-11-17 23:00:00+00:00,0.0,130.0,0.0,130.0
2022-11-18 00:00:00+00:00,0.0,109.0,0.0,109.0
2022-11-18 01:00:00+00:00,0.0,151.0,0.0,151.0
2022-11-18 02:00:00+00:00,0.0,149.0,0.0,149.0
2022-11-18 03:00:00+00:00,0.0,107.0,0.0,107.0
2022-11-18 04:00:00+00:00,0.0,205.0,0.0,205.0
2022-11-18 05:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-18 06:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-18 07:00:00+00:00,0.0,127.0,0.0,127.0
2022-11-18 08:00:00+00:00,0.0,7.0,0.0,7.0
2022-11-18 09:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-18 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-18 11:00:00+00:00,0.0,51.0,0.0,51.0
2022-11-18 12:00:00+00:00,0.0,0.0,0.0,0.0
