,DE,SE,NO,UK,NL,sum
2024-05-31 09:00:00+00:00,0.0,1876.0,1632.0,0.0,524.0,1008.0
2024-05-31 10:00:00+00:00,0.0,1458.0,1620.0,0.0,650.0,932.0
2024-05-31 11:00:00+00:00,0.0,1661.0,1459.0,0.0,698.0,954.5
2024-05-31 12:00:00+00:00,0.0,1595.0,1431.0,0.0,697.0,930.75
2024-05-31 13:00:00+00:00,0.25,1588.0,1219.0,0.0,698.0,876.5
2024-05-31 14:00:00+00:00,0.25,1443.0,1288.0,0.0,697.0,857.25
2024-05-31 15:00:00+00:00,0.25,1470.0,1608.0,0.0,698.0,944.25
2024-05-31 16:00:00+00:00,0.0,1339.0,1632.0,0.0,698.0,917.25
2024-05-31 17:00:00+00:00,0.5,859.0,1632.0,0.0,698.0,797.75
2024-05-31 18:00:00+00:00,0.25,940.0,1632.0,0.0,688.0,815.25
2024-05-31 19:00:00+00:00,0.5,1140.0,1632.0,0.0,676.0,862.5
2024-05-31 20:00:00+00:00,0.0,1855.0,1632.0,0.0,604.0,1022.75
2024-05-31 21:00:00+00:00,0.25,1815.0,1632.0,0.0,568.0,1004.0
2024-05-31 22:00:00+00:00,0.0,1991.0,1632.0,0.0,693.0,1079.0
2024-05-31 23:00:00+00:00,0.0,1912.0,1632.0,253.0,572.0,1092.25
2024-06-01 00:00:00+00:00,0.0,1725.0,1632.0,782.0,391.0,1132.5
2024-06-01 01:00:00+00:00,0.0,1873.0,1633.0,797.0,246.0,1137.25
2024-06-01 02:00:00+00:00,0.0,1642.0,1632.0,868.0,243.0,1096.25
2024-06-01 03:00:00+00:00,0.0,1727.0,1632.0,877.0,67.0,1075.75
2024-06-01 04:00:00+00:00,0.0,1452.0,1632.0,953.0,10.0,1011.75
2024-06-01 05:00:00+00:00,0.0,1306.0,1632.0,259.0,525.0,930.5
2024-06-01 06:00:00+00:00,0.0,1312.0,1629.0,0.0,656.0,899.25
2024-06-01 07:00:00+00:00,0.0,1789.0,1617.0,0.0,327.0,933.25
2024-06-01 08:00:00+00:00,0.0,1956.0,1554.0,0.0,0.0,877.5
2024-06-01 09:00:00+00:00,0.0,1795.0,917.0,0.0,0.0,678.0
2024-06-01 10:00:00+00:00,123.75,970.0,146.0,0.0,0.0,402.75
2024-06-01 11:00:00+00:00,1086.75,507.0,59.0,0.0,0.0,1228.25
2024-06-01 12:00:00+00:00,1304.5,407.0,15.0,0.0,0.0,1410.0
2024-06-01 13:00:00+00:00,1107.25,250.0,57.0,0.0,0.0,1184.0
2024-06-01 14:00:00+00:00,1164.5,641.0,436.0,0.0,0.0,1433.75
2024-06-01 15:00:00+00:00,436.0,1587.0,883.0,0.0,0.0,1053.5
2024-06-01 16:00:00+00:00,24.5,1466.0,1322.0,0.0,0.0,721.5
2024-06-01 17:00:00+00:00,0.0,1444.0,1610.0,0.0,0.0,763.5
2024-06-01 18:00:00+00:00,0.25,1423.0,1631.0,0.0,0.0,763.75
2024-06-01 19:00:00+00:00,0.0,1465.0,1631.0,0.0,0.0,774.0
2024-06-01 20:00:00+00:00,0.0,1500.0,1631.0,0.0,0.0,782.75
2024-06-01 21:00:00+00:00,0.0,1760.0,1602.0,0.0,26.0,847.0
2024-06-01 22:00:00+00:00,0.0,1904.0,1189.0,0.0,684.0,944.25
2024-06-01 23:00:00+00:00,0.0,2033.0,833.0,0.0,542.0,852.0
2024-06-02 00:00:00+00:00,0.0,1979.0,1015.0,0.0,98.0,773.0
2024-06-02 01:00:00+00:00,0.0,1937.0,593.0,58.0,146.0,683.5
2024-06-02 02:00:00+00:00,0.0,1987.0,824.0,0.0,0.0,702.75
2024-06-02 03:00:00+00:00,63.75,1871.0,64.0,45.0,0.0,558.75
2024-06-02 04:00:00+00:00,16.5,1580.0,67.0,0.0,0.0,428.25
2024-06-02 05:00:00+00:00,322.5,976.0,0.0,0.0,0.0,566.5
2024-06-02 06:00:00+00:00,1736.0,345.0,0.0,0.0,0.0,1822.25
2024-06-02 07:00:00+00:00,1741.0,209.0,0.0,0.0,0.0,1793.25
2024-06-02 08:00:00+00:00,1396.75,7.0,0.0,0.0,0.0,1398.5
2024-06-02 09:00:00+00:00,995.0,306.0,0.0,0.0,0.0,1071.5
2024-06-02 10:00:00+00:00,580.0,674.0,0.0,0.0,0.0,748.5
2024-06-02 11:00:00+00:00,1262.5,343.0,0.0,0.0,255.0,1412.0
2024-06-02 12:00:00+00:00,2501.25,79.0,0.0,0.0,687.0,2692.75
2024-06-02 13:00:00+00:00,2525.5,0.0,0.0,0.0,533.0,2658.75
2024-06-02 14:00:00+00:00,1759.0,44.0,0.0,0.0,503.0,1895.75
2024-06-02 15:00:00+00:00,359.0,500.0,72.0,0.0,0.0,502.0
2024-06-02 16:00:00+00:00,167.25,1463.0,779.0,0.0,0.0,727.75
2024-06-02 17:00:00+00:00,92.0,1161.0,1364.0,0.0,0.0,723.25
2024-06-02 18:00:00+00:00,0.0,1274.0,1616.0,0.0,0.0,722.5
2024-06-02 19:00:00+00:00,0.0,1395.0,1630.0,0.0,0.0,756.25
2024-06-02 20:00:00+00:00,0.0,1466.0,1594.0,0.0,0.0,765.0
2024-06-02 21:00:00+00:00,0.0,1521.0,1554.0,0.0,0.0,768.75
2024-06-02 22:00:00+00:00,0.0,1636.0,1517.0,0.0,0.0,788.25
2024-06-02 23:00:00+00:00,0.0,1346.0,1299.0,0.0,0.0,661.25
2024-06-03 00:00:00+00:00,0.0,1268.0,1304.0,0.0,0.0,643.0
2024-06-03 01:00:00+00:00,0.0,1730.0,1598.0,0.0,0.0,832.0
2024-06-03 02:00:00+00:00,0.0,1441.0,1498.0,0.0,0.0,734.75
2024-06-03 03:00:00+00:00,0.0,1766.0,1604.0,0.0,0.0,842.5
2024-06-03 04:00:00+00:00,0.0,1718.0,1630.0,0.0,0.0,837.0
2024-06-03 05:00:00+00:00,0.75,1328.0,1632.0,0.0,0.0,740.75
2024-06-03 06:00:00+00:00,0.75,1175.0,1632.0,21.0,0.0,707.75
2024-06-03 07:00:00+00:00,0.0,1342.0,1414.0,0.0,0.0,689.0
2024-06-03 08:00:00+00:00,0.0,1338.0,1576.0,0.0,0.0,728.5
2024-06-03 09:00:00+00:00,0.0,1199.0,1370.0,0.0,0.0,642.25
2024-06-03 10:00:00+00:00,0.75,1311.0,1611.0,0.0,0.0,731.25
2024-06-03 11:00:00+00:00,1.0,1070.0,1631.0,0.0,0.0,676.25
2024-06-03 12:00:00+00:00,0.5,1351.0,1632.0,0.0,0.0,746.25
2024-06-03 13:00:00+00:00,0.0,1731.0,1632.0,0.0,0.0,840.75
2024-06-03 14:00:00+00:00,0.0,1417.0,1632.0,0.0,0.0,762.25
2024-06-03 15:00:00+00:00,0.0,1750.0,1631.0,0.0,0.0,845.25
2024-06-03 16:00:00+00:00,0.0,1672.0,1632.0,194.0,0.0,874.5
2024-06-03 17:00:00+00:00,0.0,1741.0,1631.0,691.0,0.0,1015.75
2024-06-03 18:00:00+00:00,0.0,1805.0,1632.0,1091.0,0.0,1132.0
2024-06-03 19:00:00+00:00,0.0,1658.0,1631.0,1100.0,0.0,1097.25
2024-06-03 20:00:00+00:00,0.0,1606.0,1632.0,1096.0,0.0,1083.5
2024-06-03 21:00:00+00:00,0.0,1794.0,1632.0,937.0,10.0,1093.25
2024-06-03 22:00:00+00:00,0.0,1974.0,1632.0,310.0,488.0,1101.0
2024-06-03 23:00:00+00:00,0.0,2046.0,1632.0,598.0,294.0,1142.5
2024-06-04 00:00:00+00:00,0.0,1929.0,1632.0,458.0,628.0,1161.75
2024-06-04 01:00:00+00:00,0.0,1971.0,1632.0,682.0,539.0,1206.0
2024-06-04 02:00:00+00:00,0.0,2014.0,1632.0,1090.0,166.0,1225.5
2024-06-04 03:00:00+00:00,0.0,1867.0,1631.0,1100.0,330.0,1232.0
2024-06-04 04:00:00+00:00,7.25,1117.0,1622.0,1091.0,687.0,1136.5
2024-06-04 05:00:00+00:00,299.75,984.0,1532.0,762.0,696.0,1293.25
2024-06-04 06:00:00+00:00,314.5,1042.0,1532.0,830.0,619.0,1320.25
2024-06-04 07:00:00+00:00,391.75,956.0,1438.0,623.0,39.0,1155.75
2024-06-04 08:00:00+00:00,463.75,918.0,1531.0,3.0,645.0,1238.0
2024-06-04 09:00:00+00:00,147.0,1007.0,1625.0,0.0,633.0,963.25
2024-06-04 10:00:00+00:00,15.75,1165.0,1631.0,0.0,538.0,849.25
2024-06-04 11:00:00+00:00,353.5,1076.0,1597.0,0.0,68.0,1038.75
2024-06-04 12:00:00+00:00,775.0,717.0,1263.0,0.0,0.0,1270.0
2024-06-04 13:00:00+00:00,489.0,1179.0,1511.0,0.0,0.0,1161.5
2024-06-04 14:00:00+00:00,488.0,1392.0,1624.0,0.0,0.0,1242.0
2024-06-04 15:00:00+00:00,725.0,1313.0,1632.0,0.0,0.0,1461.25
2024-06-04 16:00:00+00:00,916.0,1213.0,1632.0,0.0,0.0,1627.25
2024-06-04 17:00:00+00:00,866.5,1044.0,1632.0,49.0,0.0,1547.75
2024-06-04 18:00:00+00:00,572.0,1140.0,1632.0,248.0,0.0,1327.0
2024-06-04 19:00:00+00:00,181.0,1319.0,1632.0,255.0,0.0,982.5
2024-06-04 20:00:00+00:00,0.25,1393.0,1628.0,0.0,0.0,755.5
2024-06-04 21:00:00+00:00,0.0,1101.0,1542.0,0.0,0.0,660.75
2024-06-04 22:00:00+00:00,0.0,1339.0,1222.0,0.0,0.0,640.25
2024-06-04 23:00:00+00:00,0.0,1472.0,1124.0,0.0,0.0,649.0
2024-06-05 00:00:00+00:00,0.0,1364.0,808.0,0.0,0.0,543.0
2024-06-05 01:00:00+00:00,0.0,1378.0,766.0,0.0,0.0,536.0
2024-06-05 02:00:00+00:00,14.0,1369.0,380.0,0.0,0.0,451.25
2024-06-05 03:00:00+00:00,0.0,1316.0,396.0,0.0,0.0,428.0
2024-06-05 04:00:00+00:00,0.0,1188.0,714.0,0.0,0.0,475.5
2024-06-05 05:00:00+00:00,0.0,1245.0,837.0,0.0,0.0,520.5
2024-06-05 06:00:00+00:00,0.0,846.0,580.0,0.0,0.0,356.5
2024-06-05 07:00:00+00:00,0.0,664.0,210.0,0.0,0.0,218.5
2024-06-05 08:00:00+00:00,0.0,740.0,0.0,0.0,0.0,185.0
2024-06-05 09:00:00+00:00,0.0,1198.0,0.0,0.0,0.0,299.5
2024-06-05 10:00:00+00:00,0.0,649.0,0.0,0.0,287.0,234.0
2024-06-05 11:00:00+00:00,0.0,560.0,0.0,0.0,697.0,314.25
2024-06-05 12:00:00+00:00,0.0,681.0,0.0,1.0,676.0,339.5
2024-06-05 13:00:00+00:00,0.0,763.0,9.0,391.0,163.0,331.5
2024-06-05 14:00:00+00:00,3.0,966.0,462.0,0.0,30.0,367.5
2024-06-05 15:00:00+00:00,0.0,1560.0,643.0,0.0,0.0,550.75
2024-06-05 16:00:00+00:00,0.0,1825.0,1233.0,0.0,0.0,764.5
2024-06-05 17:00:00+00:00,0.0,1672.0,1577.0,0.0,0.0,812.25
2024-06-05 18:00:00+00:00,0.5,1565.0,1613.0,179.0,0.0,839.75
2024-06-05 19:00:00+00:00,0.5,1652.0,1595.0,138.0,0.0,846.75
2024-06-05 20:00:00+00:00,0.0,1777.0,1616.0,40.0,0.0,858.25
2024-06-05 21:00:00+00:00,0.0,1694.0,1631.0,0.0,0.0,831.25
2024-06-05 22:00:00+00:00,0.0,1455.0,1631.0,0.0,0.0,771.5
2024-06-05 23:00:00+00:00,0.0,1758.0,1631.0,0.0,0.0,847.25
2024-06-06 00:00:00+00:00,0.0,1665.0,1631.0,0.0,0.0,824.0
2024-06-06 01:00:00+00:00,0.0,1913.0,1631.0,0.0,0.0,886.0
2024-06-06 02:00:00+00:00,0.0,1809.0,1631.0,0.0,0.0,860.0
2024-06-06 03:00:00+00:00,0.0,1652.0,1631.0,1.0,0.0,821.0
2024-06-06 04:00:00+00:00,0.0,1393.0,1631.0,143.0,0.0,791.75
2024-06-06 05:00:00+00:00,0.0,1343.0,1631.0,0.0,0.0,743.5
2024-06-06 06:00:00+00:00,0.0,1647.0,1603.0,0.0,0.0,812.5
2024-06-06 07:00:00+00:00,0.0,1876.0,1183.0,0.0,0.0,764.75
2024-06-06 08:00:00+00:00,103.75,1922.0,793.0,0.0,0.0,782.5
2024-06-06 09:00:00+00:00,877.75,1558.0,290.0,0.0,0.0,1339.75
2024-06-06 10:00:00+00:00,1092.0,1162.0,2.0,0.0,0.0,1383.0
2024-06-06 11:00:00+00:00,1190.5,1274.0,0.0,0.0,0.0,1509.0
2024-06-06 12:00:00+00:00,340.75,1307.0,236.0,0.0,477.0,845.75
2024-06-06 13:00:00+00:00,10.25,1757.0,688.0,0.0,33.0,629.75
2024-06-06 14:00:00+00:00,0.0,1872.0,1138.0,0.0,48.0,764.5
2024-06-06 15:00:00+00:00,0.25,1489.0,1561.0,0.0,365.0,854.0
2024-06-06 16:00:00+00:00,0.0,1728.0,1630.0,21.0,602.0,995.25
2024-06-06 17:00:00+00:00,0.0,1907.0,1633.0,890.0,270.0,1175.0
2024-06-06 18:00:00+00:00,0.0,1741.0,1632.0,1089.0,323.0,1196.25
2024-06-06 19:00:00+00:00,0.0,1801.0,1632.0,880.0,0.0,1078.25
2024-06-06 20:00:00+00:00,0.0,1891.0,1632.0,319.0,24.0,966.5
2024-06-06 21:00:00+00:00,0.0,1878.0,1632.0,922.0,577.0,1252.25
2024-06-06 22:00:00+00:00,0.0,1762.0,1632.0,692.0,536.0,1155.5
2024-06-06 23:00:00+00:00,0.0,1877.0,1632.0,740.0,662.0,1227.75
2024-06-07 00:00:00+00:00,0.0,1923.0,1632.0,983.0,0.0,1134.5
2024-06-07 01:00:00+00:00,0.0,1931.0,1632.0,1097.0,0.0,1165.0
2024-06-07 02:00:00+00:00,0.0,1883.0,1632.0,1099.0,0.0,1153.5
2024-06-07 03:00:00+00:00,0.0,1791.0,1632.0,1099.0,173.0,1173.75
2024-06-07 04:00:00+00:00,0.0,1796.0,1632.0,1099.0,176.0,1175.75
2024-06-07 05:00:00+00:00,0.0,1547.0,1631.0,1077.0,182.0,1109.25
2024-06-07 06:00:00+00:00,0.0,1774.0,1615.0,303.0,680.0,1093.0
2024-06-07 07:00:00+00:00,0.0,1720.0,1623.0,0.0,668.0,1002.75
2024-06-07 08:00:00+00:00,0.0,1795.0,1488.0,0.0,0.0,820.75
2024-06-07 09:00:00+00:00,0.0,1311.0,1063.0,0.0,12.0,596.5
2024-06-07 10:00:00+00:00,1.0,768.0,650.0,0.0,433.0,463.75
2024-06-07 11:00:00+00:00,221.75,830.0,209.0,0.0,0.0,481.5
2024-06-07 12:00:00+00:00,1059.0,486.0,5.0,0.0,0.0,1181.75
2024-06-07 13:00:00+00:00,830.5,467.0,306.0,0.0,0.0,1023.75
2024-06-07 14:00:00+00:00,7.75,1331.0,967.0,0.0,0.0,582.25
2024-06-07 15:00:00+00:00,0.0,1458.0,1199.0,455.0,0.0,778.0
2024-06-07 16:00:00+00:00,0.0,1809.0,1341.0,784.0,0.0,983.5
2024-06-07 17:00:00+00:00,0.0,1828.0,1612.0,868.0,0.0,1077.0
2024-06-07 18:00:00+00:00,0.0,1634.0,1633.0,1084.0,0.0,1087.75
2024-06-07 19:00:00+00:00,0.0,1760.0,1633.0,1097.0,0.0,1122.5
2024-06-07 20:00:00+00:00,0.0,1627.0,1633.0,998.0,0.0,1064.5
2024-06-07 21:00:00+00:00,0.0,1721.0,1632.0,1079.0,0.0,1108.0
2024-06-07 22:00:00+00:00,0.0,1873.0,1632.0,858.0,0.0,1090.75
2024-06-07 23:00:00+00:00,0.0,1763.0,1599.0,934.0,0.0,1074.0
2024-06-08 00:00:00+00:00,0.0,1133.0,1179.0,498.0,0.0,702.5
2024-06-08 01:00:00+00:00,0.0,1297.0,776.0,606.0,0.0,669.75
2024-06-08 02:00:00+00:00,0.0,1467.0,656.0,420.0,0.0,635.75
2024-06-08 03:00:00+00:00,0.0,1804.0,820.0,234.0,0.0,714.5
2024-06-08 04:00:00+00:00,0.0,1836.0,1113.0,39.0,0.0,747.0
2024-06-08 05:00:00+00:00,0.0,1852.0,1444.0,0.0,0.0,824.0
2024-06-08 06:00:00+00:00,2.5,1806.0,867.0,0.0,0.0,670.75
2024-06-08 07:00:00+00:00,1319.25,365.0,231.0,0.0,0.0,1468.25
2024-06-08 08:00:00+00:00,2831.25,5.0,0.0,0.0,0.0,2832.5
2024-06-08 09:00:00+00:00,2958.0,296.0,0.0,0.0,31.0,3039.75
2024-06-08 10:00:00+00:00,3309.75,437.0,0.0,0.0,572.0,3562.0
2024-06-08 11:00:00+00:00,3287.0,601.0,0.0,0.0,660.0,3602.25
2024-06-08 12:00:00+00:00,2783.25,775.0,0.0,49.0,619.0,3144.0
2024-06-08 13:00:00+00:00,2386.0,307.0,0.0,264.0,619.0,2683.5
2024-06-08 14:00:00+00:00,2002.0,153.0,0.0,391.0,389.0,2235.25
2024-06-08 15:00:00+00:00,1099.0,101.0,9.0,2.0,0.0,1127.0
2024-06-08 16:00:00+00:00,44.75,1316.0,186.0,0.0,0.0,420.25
2024-06-08 17:00:00+00:00,36.75,1460.0,718.0,0.0,0.0,581.25
2024-06-08 18:00:00+00:00,37.5,1693.0,573.0,0.0,0.0,604.0
2024-06-08 19:00:00+00:00,84.75,1803.0,518.0,0.0,0.0,665.0
2024-06-08 20:00:00+00:00,63.0,1761.0,763.0,0.0,0.0,694.0
2024-06-08 21:00:00+00:00,24.75,1298.0,792.0,0.0,0.0,547.25
2024-06-08 22:00:00+00:00,34.5,1598.0,42.0,0.0,0.0,444.5
2024-06-08 23:00:00+00:00,36.0,1142.0,0.0,12.0,0.0,324.5
2024-06-09 00:00:00+00:00,84.5,1158.0,0.0,0.0,0.0,374.0
2024-06-09 01:00:00+00:00,85.25,1253.0,214.0,0.0,0.0,452.0
2024-06-09 02:00:00+00:00,75.75,1178.0,347.0,0.0,0.0,457.0
2024-06-09 03:00:00+00:00,90.0,1141.0,16.0,0.0,0.0,379.25
2024-06-09 04:00:00+00:00,79.5,1192.0,0.0,0.0,0.0,377.5
2024-06-09 05:00:00+00:00,138.0,1160.0,56.0,0.0,0.0,442.0
2024-06-09 06:00:00+00:00,341.5,949.0,0.0,0.0,0.0,578.75
2024-06-09 07:00:00+00:00,1742.0,967.0,0.0,0.0,0.0,1983.75
2024-06-09 08:00:00+00:00,2774.5,328.0,0.0,122.0,14.0,2890.5
2024-06-09 09:00:00+00:00,2805.75,427.0,0.0,1.0,219.0,2967.5
2024-06-09 10:00:00+00:00,3158.5,478.0,0.0,0.0,44.0,3289.0
2024-06-09 11:00:00+00:00,2827.75,803.0,0.0,0.0,240.0,3088.5
2024-06-09 12:00:00+00:00,3235.75,360.0,0.0,2.0,0.0,3326.25
2024-06-09 13:00:00+00:00,2983.25,413.0,0.0,189.0,0.0,3133.75
2024-06-09 14:00:00+00:00,2766.75,316.0,0.0,253.0,0.0,2909.0
2024-06-09 15:00:00+00:00,1220.25,590.0,0.0,0.0,0.0,1367.75
2024-06-09 16:00:00+00:00,327.25,1058.0,0.0,0.0,0.0,591.75
2024-06-09 17:00:00+00:00,40.75,1427.0,0.0,0.0,0.0,397.5
2024-06-09 18:00:00+00:00,52.75,1212.0,63.0,0.0,0.0,371.5
2024-06-09 19:00:00+00:00,39.0,1263.0,249.0,0.0,0.0,417.0
2024-06-09 20:00:00+00:00,0.0,1447.0,400.0,0.0,0.0,461.75
2024-06-09 21:00:00+00:00,0.0,1761.0,248.0,0.0,0.0,502.25
2024-06-09 22:00:00+00:00,0.0,1783.0,593.0,0.0,0.0,594.0
2024-06-09 23:00:00+00:00,0.0,1752.0,348.0,0.0,0.0,525.0
2024-06-10 00:00:00+00:00,0.0,1588.0,551.0,0.0,0.0,534.75
2024-06-10 01:00:00+00:00,0.0,1595.0,401.0,0.0,0.0,499.0
2024-06-10 02:00:00+00:00,0.0,1264.0,4.0,225.0,0.0,373.25
2024-06-10 03:00:00+00:00,0.0,1258.0,51.0,257.0,0.0,391.5
2024-06-10 04:00:00+00:00,0.0,1623.0,354.0,465.0,0.0,610.5
2024-06-10 05:00:00+00:00,0.0,1650.0,294.0,2.0,0.0,486.5
2024-06-10 06:00:00+00:00,0.25,1649.0,564.0,0.0,0.0,553.5
2024-06-10 07:00:00+00:00,0.0,1411.0,721.0,0.0,0.0,533.0
2024-06-10 08:00:00+00:00,0.0,973.0,800.0,0.0,0.0,443.25
2024-06-10 09:00:00+00:00,0.0,969.0,745.0,0.0,14.0,432.0
2024-06-10 10:00:00+00:00,0.0,1109.0,336.0,0.0,318.0,440.75
2024-06-10 11:00:00+00:00,0.0,1119.0,287.0,0.0,495.0,475.25
2024-06-10 12:00:00+00:00,0.0,1129.0,102.0,0.0,698.0,482.25
2024-06-10 13:00:00+00:00,0.0,1071.0,373.0,0.0,698.0,535.5
2024-06-10 14:00:00+00:00,0.0,1541.0,1081.0,0.0,692.0,828.5
2024-06-10 15:00:00+00:00,0.0,1530.0,1435.0,0.0,645.0,902.5
2024-06-10 16:00:00+00:00,0.0,1722.0,1618.0,0.0,503.0,960.75
2024-06-10 17:00:00+00:00,0.5,1221.0,1631.0,169.0,304.0,831.75
2024-06-10 18:00:00+00:00,131.75,999.0,1631.0,1.0,312.0,867.5
2024-06-10 19:00:00+00:00,0.0,1422.0,1631.0,0.0,692.0,936.25
2024-06-10 20:00:00+00:00,0.0,1547.0,1632.0,0.0,548.0,931.75
2024-06-10 21:00:00+00:00,120.5,1735.0,1630.0,0.0,103.0,987.5
2024-06-10 22:00:00+00:00,0.0,1876.0,1631.0,0.0,0.0,876.75
2024-06-10 23:00:00+00:00,29.5,1873.0,1613.0,0.0,0.0,901.0
2024-06-11 00:00:00+00:00,131.25,1873.0,1525.0,0.0,0.0,980.75
2024-06-11 01:00:00+00:00,1.0,1524.0,1530.0,0.0,0.0,764.5
2024-06-11 02:00:00+00:00,2.0,1530.0,1528.0,0.0,0.0,766.5
2024-06-11 03:00:00+00:00,3.25,1551.0,1613.0,0.0,0.0,794.25
2024-06-11 04:00:00+00:00,3.5,967.0,1603.0,0.0,0.0,646.0
2024-06-11 05:00:00+00:00,870.5,577.0,1215.0,0.0,0.0,1318.5
2024-06-11 06:00:00+00:00,867.5,1152.0,1179.0,0.0,0.0,1450.25
2024-06-11 07:00:00+00:00,888.75,1279.0,761.0,0.0,1.0,1399.0
2024-06-11 08:00:00+00:00,879.75,1033.0,353.0,0.0,77.0,1245.5
2024-06-11 09:00:00+00:00,979.25,481.0,357.0,0.0,0.0,1188.75
2024-06-11 10:00:00+00:00,1587.25,361.0,0.0,0.0,294.0,1751.0
2024-06-11 11:00:00+00:00,1804.5,195.0,0.0,0.0,547.0,1990.0
2024-06-11 12:00:00+00:00,2102.5,0.0,0.0,0.0,696.0,2276.5
2024-06-11 13:00:00+00:00,2057.75,0.0,3.0,0.0,680.0,2228.5
2024-06-11 14:00:00+00:00,1154.75,152.0,292.0,0.0,275.0,1334.5
2024-06-11 15:00:00+00:00,125.75,1047.0,741.0,0.0,76.0,591.75
2024-06-11 16:00:00+00:00,75.5,1209.0,1184.0,0.0,0.0,673.75
2024-06-11 17:00:00+00:00,9.0,1513.0,1601.0,0.0,0.0,787.5
2024-06-11 18:00:00+00:00,0.0,1371.0,1631.0,0.0,0.0,750.5
2024-06-11 19:00:00+00:00,0.0,1656.0,1631.0,0.0,0.0,821.75
2024-06-11 20:00:00+00:00,0.0,1739.0,1631.0,0.0,0.0,842.5
2024-06-11 21:00:00+00:00,0.0,1526.0,1631.0,0.0,0.0,789.25
2024-06-11 22:00:00+00:00,0.0,1628.0,1631.0,0.0,0.0,814.75
2024-06-11 23:00:00+00:00,0.0,1724.0,1631.0,0.0,0.0,838.75
2024-06-12 00:00:00+00:00,0.0,1705.0,1631.0,0.0,0.0,834.0
2024-06-12 01:00:00+00:00,0.0,1544.0,1631.0,0.0,0.0,793.75
2024-06-12 02:00:00+00:00,0.0,1488.0,1628.0,0.0,0.0,779.0
2024-06-12 03:00:00+00:00,0.0,1446.0,1631.0,0.0,0.0,769.25
2024-06-12 04:00:00+00:00,0.0,906.0,1606.0,0.0,0.0,628.0
2024-06-12 05:00:00+00:00,1.25,809.0,1267.0,0.0,0.0,520.25
2024-06-12 06:00:00+00:00,1.0,817.0,1296.0,0.0,0.0,529.25
2024-06-12 07:00:00+00:00,190.75,407.0,1226.0,0.0,0.0,599.0
2024-06-12 08:00:00+00:00,239.75,213.0,722.0,0.0,83.0,494.25
2024-06-12 09:00:00+00:00,911.5,0.0,525.0,0.0,4.0,1043.75
2024-06-12 10:00:00+00:00,1253.5,0.0,105.0,0.0,230.0,1337.25
2024-06-12 11:00:00+00:00,1275.25,14.0,0.0,0.0,445.0,1390.0
2024-06-12 12:00:00+00:00,1263.5,0.0,34.0,0.0,371.0,1364.75
2024-06-12 13:00:00+00:00,1130.25,0.0,280.0,0.0,0.0,1200.25
2024-06-12 14:00:00+00:00,108.25,460.0,912.0,0.0,0.0,451.25
2024-06-12 15:00:00+00:00,1.0,1037.0,1562.0,0.0,0.0,650.75
2024-06-12 16:00:00+00:00,1.0,927.0,1629.0,0.0,0.0,640.0
2024-06-12 17:00:00+00:00,1.25,1026.0,1631.0,0.0,0.0,665.5
2024-06-12 18:00:00+00:00,228.25,845.0,1631.0,0.0,0.0,847.25
2024-06-12 19:00:00+00:00,420.5,880.0,1631.0,0.0,0.0,1048.25
2024-06-12 20:00:00+00:00,68.0,1017.0,1631.0,0.0,0.0,730.0
2024-06-12 21:00:00+00:00,0.25,1072.0,1631.0,0.0,0.0,676.0
2024-06-12 22:00:00+00:00,69.25,895.0,1631.0,0.0,0.0,700.75
2024-06-12 23:00:00+00:00,1.0,1065.0,1612.0,0.0,170.0,712.75
2024-06-13 00:00:00+00:00,1.0,1057.0,1564.0,0.0,646.0,817.75
2024-06-13 01:00:00+00:00,0.75,1056.0,1591.0,0.0,445.0,773.75
2024-06-13 02:00:00+00:00,0.75,1042.0,1621.0,2.0,14.0,670.5
2024-06-13 03:00:00+00:00,1.0,1046.0,1574.0,445.0,0.0,767.25
2024-06-13 04:00:00+00:00,1.0,1087.0,1627.0,742.0,0.0,865.0
2024-06-13 05:00:00+00:00,114.25,927.0,1631.0,294.0,0.0,827.25
2024-06-13 06:00:00+00:00,151.25,738.0,1632.0,0.0,453.0,857.0
2024-06-13 07:00:00+00:00,2.25,908.0,1632.0,0.0,420.0,742.25
2024-06-13 08:00:00+00:00,0.5,795.0,1629.0,0.0,526.0,738.0
2024-06-13 09:00:00+00:00,0.25,997.0,1477.0,0.0,489.0,741.0
2024-06-13 10:00:00+00:00,1.0,758.0,1139.0,0.0,698.0,649.75
2024-06-13 11:00:00+00:00,1.0,797.0,875.0,0.0,674.0,587.5
2024-06-13 12:00:00+00:00,1.0,669.0,888.0,0.0,157.0,429.5
2024-06-13 13:00:00+00:00,1.0,773.0,1266.0,0.0,667.0,677.5
2024-06-13 14:00:00+00:00,1.0,918.0,1607.0,0.0,688.0,804.25
2024-06-13 15:00:00+00:00,50.5,859.0,1631.0,0.0,455.0,786.75
2024-06-13 16:00:00+00:00,102.5,881.0,1631.0,115.0,320.0,839.25
2024-06-13 17:00:00+00:00,145.0,1060.0,1631.0,1075.0,0.0,1086.5
2024-06-13 18:00:00+00:00,454.0,768.0,1631.0,1091.0,6.0,1328.0
2024-06-13 19:00:00+00:00,505.75,655.0,1631.0,762.0,226.0,1324.25
2024-06-13 20:00:00+00:00,299.25,769.0,1631.0,708.0,424.0,1182.25
2024-06-13 21:00:00+00:00,231.5,675.0,1631.0,931.0,613.0,1194.0
2024-06-13 22:00:00+00:00,279.75,856.0,1631.0,1093.0,0.0,1174.75
