,EE,LT,RU,sum
2024-06-23 03:00:00+00:00,295.0,89.0,69.0,453.0
2024-06-23 04:00:00+00:00,293.0,117.0,67.0,477.0
2024-06-23 05:00:00+00:00,311.0,136.0,75.0,522.0
2024-06-23 06:00:00+00:00,323.0,186.0,55.0,564.0
2024-06-23 07:00:00+00:00,232.0,327.0,30.0,589.0
2024-06-23 08:00:00+00:00,287.0,270.0,50.0,607.0
2024-06-23 09:00:00+00:00,334.0,168.0,62.0,564.0
2024-06-23 10:00:00+00:00,346.0,97.0,70.0,513.0
2024-06-23 11:00:00+00:00,310.0,155.0,64.0,529.0
2024-06-23 12:00:00+00:00,277.0,194.0,54.0,525.0
2024-06-23 13:00:00+00:00,255.0,195.0,57.0,507.0
2024-06-23 14:00:00+00:00,124.0,387.0,22.0,533.0
2024-06-23 15:00:00+00:00,256.0,198.0,53.0,507.0
2024-06-23 16:00:00+00:00,206.0,134.0,52.0,392.0
2024-06-23 17:00:00+00:00,181.0,55.0,49.0,285.0
2024-06-23 18:00:00+00:00,207.0,0.0,65.0,272.0
2024-06-23 19:00:00+00:00,215.0,0.0,64.0,279.0
2024-06-23 20:00:00+00:00,191.0,0.0,57.0,248.0
2024-06-23 21:00:00+00:00,196.0,66.0,49.0,311.0
2024-06-23 22:00:00+00:00,219.0,191.0,52.0,462.0
2024-06-23 23:00:00+00:00,211.0,144.0,52.0,407.0
2024-06-24 00:00:00+00:00,254.0,113.0,65.0,432.0
2024-06-24 01:00:00+00:00,264.0,73.0,67.0,404.0
2024-06-24 02:00:00+00:00,249.0,0.0,63.0,312.0
2024-06-24 03:00:00+00:00,276.0,0.0,71.0,347.0
2024-06-24 04:00:00+00:00,342.0,0.0,76.0,418.0
2024-06-24 05:00:00+00:00,428.0,0.0,87.0,515.0
2024-06-24 06:00:00+00:00,475.0,0.0,99.0,574.0
2024-06-24 07:00:00+00:00,491.0,0.0,97.0,588.0
2024-06-24 08:00:00+00:00,499.0,0.0,103.0,602.0
2024-06-24 09:00:00+00:00,450.0,0.0,99.0,549.0
2024-06-24 10:00:00+00:00,427.0,0.0,98.0,525.0
2024-06-24 11:00:00+00:00,410.0,0.0,87.0,497.0
2024-06-24 12:00:00+00:00,431.0,0.0,95.0,526.0
2024-06-24 13:00:00+00:00,467.0,0.0,116.0,583.0
2024-06-24 14:00:00+00:00,433.0,0.0,115.0,548.0
2024-06-24 15:00:00+00:00,369.0,0.0,104.0,473.0
2024-06-24 16:00:00+00:00,266.0,0.0,86.0,352.0
2024-06-24 17:00:00+00:00,233.0,0.0,85.0,318.0
2024-06-24 18:00:00+00:00,182.0,0.0,73.0,255.0
2024-06-24 19:00:00+00:00,195.0,0.0,72.0,267.0
2024-06-24 20:00:00+00:00,159.0,32.0,46.0,237.0
2024-06-24 21:00:00+00:00,154.0,204.0,34.0,392.0
2024-06-24 22:00:00+00:00,153.0,152.0,28.0,333.0
2024-06-24 23:00:00+00:00,168.0,115.0,34.0,317.0
2024-06-25 00:00:00+00:00,225.0,27.0,55.0,307.0
2024-06-25 01:00:00+00:00,205.0,23.0,50.0,278.0
2024-06-25 02:00:00+00:00,192.0,0.0,51.0,243.0
2024-06-25 03:00:00+00:00,196.0,70.0,50.0,316.0
2024-06-25 04:00:00+00:00,184.0,153.0,35.0,372.0
2024-06-25 05:00:00+00:00,247.0,122.0,35.0,404.0
2024-06-25 06:00:00+00:00,350.0,0.0,43.0,393.0
2024-06-25 07:00:00+00:00,345.0,97.0,36.0,478.0
2024-06-25 08:00:00+00:00,366.0,48.0,36.0,450.0
2024-06-25 09:00:00+00:00,380.0,6.0,41.0,427.0
2024-06-25 10:00:00+00:00,361.0,23.0,36.0,420.0
2024-06-25 11:00:00+00:00,356.0,9.0,33.0,398.0
2024-06-25 12:00:00+00:00,411.0,0.0,48.0,459.0
2024-06-25 13:00:00+00:00,363.0,0.0,43.0,406.0
2024-06-25 14:00:00+00:00,195.0,88.0,0.0,283.0
2024-06-25 15:00:00+00:00,150.0,144.0,11.0,305.0
2024-06-25 16:00:00+00:00,100.0,95.0,3.0,198.0
2024-06-25 17:00:00+00:00,92.0,74.0,8.0,174.0
2024-06-25 18:00:00+00:00,70.0,123.0,12.0,205.0
2024-06-25 19:00:00+00:00,109.0,91.0,19.0,219.0
2024-06-25 20:00:00+00:00,125.0,72.0,19.0,216.0
2024-06-25 21:00:00+00:00,113.0,89.0,10.0,212.0
2024-06-25 22:00:00+00:00,199.0,169.0,45.0,413.0
2024-06-25 23:00:00+00:00,207.0,154.0,46.0,407.0
2024-06-26 00:00:00+00:00,232.0,113.0,54.0,399.0
2024-06-26 01:00:00+00:00,232.0,99.0,53.0,384.0
2024-06-26 02:00:00+00:00,216.0,65.0,46.0,327.0
2024-06-26 03:00:00+00:00,189.0,154.0,40.0,383.0
2024-06-26 04:00:00+00:00,205.0,182.0,30.0,417.0
2024-06-26 05:00:00+00:00,350.0,34.0,58.0,442.0
2024-06-26 06:00:00+00:00,385.0,34.0,44.0,463.0
2024-06-26 07:00:00+00:00,342.0,74.0,30.0,446.0
2024-06-26 08:00:00+00:00,383.0,74.0,38.0,495.0
2024-06-26 09:00:00+00:00,382.0,49.0,40.0,471.0
2024-06-26 10:00:00+00:00,343.0,116.0,31.0,490.0
2024-06-26 11:00:00+00:00,338.0,126.0,28.0,492.0
2024-06-26 12:00:00+00:00,332.0,136.0,27.0,495.0
2024-06-26 13:00:00+00:00,317.0,52.0,28.0,397.0
2024-06-26 14:00:00+00:00,285.0,111.0,28.0,424.0
2024-06-26 15:00:00+00:00,231.0,165.0,30.0,426.0
2024-06-26 16:00:00+00:00,108.0,178.0,9.0,295.0
2024-06-26 17:00:00+00:00,64.0,48.0,2.0,114.0
2024-06-26 18:00:00+00:00,77.0,14.0,7.0,98.0
2024-06-26 19:00:00+00:00,80.0,67.0,9.0,156.0
2024-06-26 20:00:00+00:00,74.0,173.0,5.0,252.0
2024-06-26 21:00:00+00:00,96.0,225.0,14.0,335.0
2024-06-26 22:00:00+00:00,159.0,165.0,29.0,353.0
2024-06-26 23:00:00+00:00,183.0,115.0,33.0,331.0
2024-06-27 00:00:00+00:00,194.0,88.0,34.0,316.0
2024-06-27 01:00:00+00:00,204.0,41.0,36.0,281.0
2024-06-27 02:00:00+00:00,206.0,66.0,37.0,309.0
2024-06-27 03:00:00+00:00,197.0,101.0,41.0,339.0
2024-06-27 04:00:00+00:00,207.0,123.0,37.0,367.0
2024-06-27 05:00:00+00:00,293.0,90.0,41.0,424.0
2024-06-27 06:00:00+00:00,369.0,171.0,57.0,597.0
2024-06-27 07:00:00+00:00,385.0,124.0,49.0,558.0
2024-06-27 08:00:00+00:00,359.0,138.0,37.0,534.0
2024-06-27 09:00:00+00:00,363.0,119.0,31.0,513.0
2024-06-27 10:00:00+00:00,334.0,171.0,30.0,535.0
2024-06-27 11:00:00+00:00,373.0,131.0,39.0,543.0
2024-06-27 12:00:00+00:00,353.0,158.0,39.0,550.0
2024-06-27 13:00:00+00:00,358.0,138.0,44.0,540.0
2024-06-27 14:00:00+00:00,323.0,29.0,43.0,395.0
2024-06-27 15:00:00+00:00,247.0,77.0,31.0,355.0
2024-06-27 16:00:00+00:00,149.0,44.0,19.0,212.0
2024-06-27 17:00:00+00:00,92.0,0.0,7.0,99.0
2024-06-27 18:00:00+00:00,89.0,0.0,8.0,97.0
2024-06-27 19:00:00+00:00,90.0,0.0,8.0,98.0
2024-06-27 20:00:00+00:00,84.0,119.0,8.0,211.0
2024-06-27 21:00:00+00:00,95.0,213.0,10.0,318.0
2024-06-27 22:00:00+00:00,96.0,226.0,14.0,336.0
2024-06-27 23:00:00+00:00,125.0,163.0,19.0,307.0
2024-06-28 00:00:00+00:00,188.0,41.0,35.0,264.0
2024-06-28 01:00:00+00:00,195.0,11.0,34.0,240.0
2024-06-28 02:00:00+00:00,216.0,0.0,42.0,258.0
2024-06-28 03:00:00+00:00,188.0,92.0,38.0,318.0
2024-06-28 04:00:00+00:00,215.0,176.0,39.0,430.0
2024-06-28 05:00:00+00:00,278.0,97.0,38.0,413.0
2024-06-28 06:00:00+00:00,345.0,39.0,41.0,425.0
2024-06-28 07:00:00+00:00,367.0,137.0,45.0,549.0
2024-06-28 08:00:00+00:00,299.0,208.0,25.0,532.0
2024-06-28 09:00:00+00:00,319.0,147.0,41.0,507.0
2024-06-28 10:00:00+00:00,291.0,184.0,35.0,510.0
2024-06-28 11:00:00+00:00,365.0,51.0,50.0,466.0
2024-06-28 12:00:00+00:00,383.0,0.0,49.0,432.0
2024-06-28 13:00:00+00:00,344.0,84.0,42.0,470.0
2024-06-28 14:00:00+00:00,297.0,35.0,40.0,372.0
2024-06-28 15:00:00+00:00,266.0,0.0,38.0,304.0
2024-06-28 16:00:00+00:00,168.0,0.0,20.0,188.0
2024-06-28 17:00:00+00:00,112.0,29.0,12.0,153.0
2024-06-28 18:00:00+00:00,113.0,36.0,14.0,163.0
2024-06-28 19:00:00+00:00,135.0,80.0,23.0,238.0
2024-06-28 20:00:00+00:00,169.0,63.0,28.0,260.0
2024-06-28 21:00:00+00:00,210.0,51.0,31.0,292.0
2024-06-28 22:00:00+00:00,232.0,0.0,36.0,268.0
2024-06-28 23:00:00+00:00,235.0,0.0,37.0,272.0
2024-06-29 00:00:00+00:00,209.0,70.0,39.0,318.0
2024-06-29 01:00:00+00:00,215.0,14.0,38.0,267.0
2024-06-29 02:00:00+00:00,248.0,14.0,44.0,306.0
2024-06-29 03:00:00+00:00,248.0,19.0,43.0,310.0
2024-06-29 04:00:00+00:00,261.0,18.0,42.0,321.0
2024-06-29 05:00:00+00:00,255.0,38.0,42.0,335.0
2024-06-29 06:00:00+00:00,225.0,116.0,30.0,371.0
2024-06-29 07:00:00+00:00,180.0,286.0,16.0,482.0
2024-06-29 08:00:00+00:00,212.0,245.0,12.0,469.0
2024-06-29 09:00:00+00:00,222.0,216.0,16.0,454.0
2024-06-29 10:00:00+00:00,249.0,163.0,22.0,434.0
2024-06-29 11:00:00+00:00,290.0,89.0,28.0,407.0
2024-06-29 12:00:00+00:00,281.0,126.0,29.0,436.0
2024-06-29 13:00:00+00:00,339.0,38.0,45.0,422.0
2024-06-29 14:00:00+00:00,323.0,85.0,48.0,456.0
2024-06-29 15:00:00+00:00,264.0,55.0,40.0,359.0
2024-06-29 16:00:00+00:00,237.0,0.0,41.0,278.0
2024-06-29 17:00:00+00:00,182.0,0.0,33.0,215.0
2024-06-29 18:00:00+00:00,161.0,0.0,31.0,192.0
2024-06-29 19:00:00+00:00,152.0,0.0,26.0,178.0
2024-06-29 20:00:00+00:00,159.0,38.0,28.0,225.0
2024-06-29 21:00:00+00:00,183.0,150.0,30.0,363.0
2024-06-29 22:00:00+00:00,146.0,85.0,18.0,249.0
2024-06-29 23:00:00+00:00,128.0,83.0,15.0,226.0
2024-06-30 00:00:00+00:00,130.0,58.0,16.0,204.0
2024-06-30 01:00:00+00:00,89.0,104.0,2.0,195.0
2024-06-30 02:00:00+00:00,70.0,203.0,0.0,273.0
2024-06-30 03:00:00+00:00,47.0,249.0,0.0,296.0
2024-06-30 04:00:00+00:00,92.0,186.0,0.0,278.0
2024-06-30 05:00:00+00:00,183.0,67.0,11.0,261.0
2024-06-30 06:00:00+00:00,234.0,0.0,11.0,245.0
2024-06-30 07:00:00+00:00,200.0,189.0,7.0,396.0
2024-06-30 08:00:00+00:00,227.0,136.0,9.0,372.0
2024-06-30 09:00:00+00:00,192.0,158.0,2.0,352.0
2024-06-30 10:00:00+00:00,162.0,171.0,0.0,333.0
2024-06-30 11:00:00+00:00,163.0,161.0,0.0,324.0
2024-06-30 12:00:00+00:00,180.0,142.0,3.0,325.0
2024-06-30 13:00:00+00:00,163.0,184.0,7.0,354.0
2024-06-30 14:00:00+00:00,140.0,266.0,2.0,408.0
2024-06-30 15:00:00+00:00,143.0,164.0,15.0,322.0
2024-06-30 16:00:00+00:00,86.0,0.0,9.0,95.0
2024-06-30 17:00:00+00:00,86.0,0.0,11.0,97.0
2024-06-30 18:00:00+00:00,71.0,0.0,8.0,79.0
2024-06-30 19:00:00+00:00,155.0,0.0,30.0,185.0
2024-06-30 20:00:00+00:00,178.0,0.0,29.0,207.0
2024-06-30 21:00:00+00:00,189.0,0.0,28.0,217.0
2024-06-30 22:00:00+00:00,268.0,22.0,50.0,340.0
2024-06-30 23:00:00+00:00,326.0,72.0,62.0,460.0
2024-07-01 00:00:00+00:00,310.0,70.0,61.0,441.0
2024-07-01 01:00:00+00:00,302.0,73.0,62.0,437.0
2024-07-01 02:00:00+00:00,276.0,130.0,56.0,462.0
2024-07-01 03:00:00+00:00,249.0,209.0,55.0,513.0
2024-07-01 04:00:00+00:00,221.0,271.0,48.0,540.0
2024-07-01 05:00:00+00:00,223.0,249.0,41.0,513.0
2024-07-01 06:00:00+00:00,242.0,217.0,42.0,501.0
2024-07-01 07:00:00+00:00,237.0,273.0,26.0,536.0
2024-07-01 08:00:00+00:00,205.0,359.0,23.0,587.0
2024-07-01 09:00:00+00:00,170.0,393.0,23.0,586.0
2024-07-01 10:00:00+00:00,91.0,483.0,11.0,585.0
2024-07-01 11:00:00+00:00,78.0,465.0,18.0,561.0
2024-07-01 12:00:00+00:00,9.0,539.0,7.0,555.0
2024-07-01 13:00:00+00:00,1.0,523.0,6.0,530.0
2024-07-01 14:00:00+00:00,8.0,417.0,3.0,428.0
2024-07-01 15:00:00+00:00,22.0,277.0,5.0,304.0
2024-07-01 16:00:00+00:00,38.0,44.0,11.0,93.0
2024-07-01 17:00:00+00:00,110.0,0.0,27.0,137.0
2024-07-01 18:00:00+00:00,102.0,0.0,29.0,131.0
2024-07-01 19:00:00+00:00,87.0,0.0,31.0,118.0
2024-07-01 20:00:00+00:00,86.0,116.0,35.0,237.0
2024-07-01 21:00:00+00:00,8.0,390.0,10.0,408.0
2024-07-01 22:00:00+00:00,0.0,323.0,15.0,338.0
2024-07-01 23:00:00+00:00,0.0,282.0,13.0,295.0
2024-07-02 00:00:00+00:00,0.0,252.0,13.0,265.0
2024-07-02 01:00:00+00:00,0.0,267.0,6.0,273.0
2024-07-02 02:00:00+00:00,0.0,256.0,9.0,265.0
2024-07-02 03:00:00+00:00,6.0,291.0,17.0,314.0
2024-07-02 04:00:00+00:00,8.0,358.0,13.0,379.0
2024-07-02 05:00:00+00:00,88.0,364.0,24.0,476.0
2024-07-02 06:00:00+00:00,142.0,414.0,34.0,590.0
2024-07-02 07:00:00+00:00,198.0,280.0,45.0,523.0
2024-07-02 08:00:00+00:00,223.0,274.0,55.0,552.0
2024-07-02 09:00:00+00:00,232.0,261.0,58.0,551.0
2024-07-02 10:00:00+00:00,226.0,296.0,62.0,584.0
2024-07-02 11:00:00+00:00,252.0,217.0,76.0,545.0
2024-07-02 12:00:00+00:00,248.0,200.0,69.0,517.0
2024-07-02 13:00:00+00:00,180.0,232.0,46.0,458.0
2024-07-02 14:00:00+00:00,196.0,162.0,29.0,387.0
2024-07-02 15:00:00+00:00,145.0,183.0,21.0,349.0
2024-07-02 16:00:00+00:00,94.0,162.0,19.0,275.0
2024-07-02 17:00:00+00:00,69.0,146.0,8.0,223.0
2024-07-02 18:00:00+00:00,78.0,152.0,18.0,248.0
2024-07-02 19:00:00+00:00,68.0,203.0,26.0,297.0
2024-07-02 20:00:00+00:00,55.0,299.0,23.0,377.0
2024-07-02 21:00:00+00:00,67.0,325.0,28.0,420.0
2024-07-02 22:00:00+00:00,52.0,276.0,29.0,357.0
2024-07-02 23:00:00+00:00,31.0,361.0,33.0,425.0
2024-07-03 00:00:00+00:00,34.0,387.0,35.0,456.0
2024-07-03 01:00:00+00:00,7.0,407.0,25.0,439.0
2024-07-03 02:00:00+00:00,28.0,411.0,31.0,470.0
2024-07-03 03:00:00+00:00,0.0,414.0,18.0,432.0
2024-07-03 04:00:00+00:00,0.0,511.0,11.0,522.0
2024-07-03 05:00:00+00:00,0.0,561.0,2.0,563.0
2024-07-03 06:00:00+00:00,0.0,598.0,0.0,598.0
2024-07-03 07:00:00+00:00,0.0,624.0,0.0,624.0
2024-07-03 08:00:00+00:00,0.0,564.0,0.0,564.0
2024-07-03 09:00:00+00:00,0.0,644.0,0.0,644.0
2024-07-03 10:00:00+00:00,0.0,551.0,10.0,561.0
2024-07-03 11:00:00+00:00,54.0,452.0,27.0,533.0
2024-07-03 12:00:00+00:00,52.0,475.0,22.0,549.0
2024-07-03 13:00:00+00:00,62.0,472.0,26.0,560.0
2024-07-03 14:00:00+00:00,53.0,383.0,27.0,463.0
2024-07-03 15:00:00+00:00,95.0,277.0,47.0,419.0
2024-07-03 16:00:00+00:00,34.0,353.0,29.0,416.0
2024-07-03 17:00:00+00:00,17.0,336.0,19.0,372.0
2024-07-03 18:00:00+00:00,34.0,253.0,17.0,304.0
2024-07-03 19:00:00+00:00,49.0,291.0,26.0,366.0
2024-07-03 20:00:00+00:00,64.0,295.0,26.0,385.0
2024-07-03 21:00:00+00:00,69.0,264.0,27.0,360.0
2024-07-03 22:00:00+00:00,44.0,359.0,35.0,438.0
2024-07-03 23:00:00+00:00,46.0,331.0,38.0,415.0
2024-07-04 00:00:00+00:00,74.0,282.0,44.0,400.0
2024-07-04 01:00:00+00:00,66.0,279.0,40.0,385.0
2024-07-04 02:00:00+00:00,98.0,254.0,48.0,400.0
2024-07-04 03:00:00+00:00,70.0,368.0,36.0,474.0
2024-07-04 04:00:00+00:00,138.0,341.0,58.0,537.0
2024-07-04 05:00:00+00:00,150.0,294.0,53.0,497.0
2024-07-04 06:00:00+00:00,202.0,300.0,61.0,563.0
2024-07-04 07:00:00+00:00,210.0,411.0,68.0,689.0
2024-07-04 08:00:00+00:00,192.0,403.0,75.0,670.0
2024-07-04 09:00:00+00:00,195.0,354.0,81.0,630.0
2024-07-04 10:00:00+00:00,167.0,406.0,76.0,649.0
2024-07-04 11:00:00+00:00,143.0,440.0,71.0,654.0
2024-07-04 12:00:00+00:00,129.0,435.0,64.0,628.0
2024-07-04 13:00:00+00:00,118.0,352.0,64.0,534.0
2024-07-04 14:00:00+00:00,128.0,307.0,69.0,504.0
2024-07-04 15:00:00+00:00,74.0,324.0,43.0,441.0
2024-07-04 16:00:00+00:00,52.0,327.0,18.0,397.0
2024-07-04 17:00:00+00:00,47.0,176.0,11.0,234.0
2024-07-04 18:00:00+00:00,67.0,152.0,28.0,247.0
2024-07-04 19:00:00+00:00,102.0,188.0,46.0,336.0
2024-07-04 20:00:00+00:00,115.0,227.0,56.0,398.0
2024-07-04 21:00:00+00:00,74.0,208.0,44.0,326.0
2024-07-04 22:00:00+00:00,35.0,343.0,41.0,419.0
2024-07-04 23:00:00+00:00,66.0,367.0,51.0,484.0
2024-07-05 00:00:00+00:00,82.0,321.0,57.0,460.0
2024-07-05 01:00:00+00:00,92.0,243.0,50.0,385.0
2024-07-05 02:00:00+00:00,100.0,201.0,50.0,351.0
2024-07-05 03:00:00+00:00,75.0,156.0,36.0,267.0
2024-07-05 04:00:00+00:00,79.0,215.0,34.0,328.0
2024-07-05 05:00:00+00:00,153.0,141.0,55.0,349.0
2024-07-05 06:00:00+00:00,186.0,202.0,74.0,462.0
2024-07-05 07:00:00+00:00,112.0,461.0,69.0,642.0
2024-07-05 08:00:00+00:00,0.0,575.0,40.0,615.0
2024-07-05 09:00:00+00:00,75.0,387.0,70.0,532.0
2024-07-05 10:00:00+00:00,92.0,369.0,71.0,532.0
2024-07-05 11:00:00+00:00,197.0,254.0,91.0,542.0
2024-07-05 12:00:00+00:00,197.0,248.0,91.0,536.0
2024-07-05 13:00:00+00:00,238.0,185.0,96.0,519.0
2024-07-05 14:00:00+00:00,184.0,82.0,73.0,339.0
2024-07-05 15:00:00+00:00,241.0,0.0,60.0,301.0
2024-07-05 16:00:00+00:00,111.0,35.0,60.0,206.0
2024-07-05 17:00:00+00:00,97.0,44.0,50.0,191.0
2024-07-05 18:00:00+00:00,78.0,2.0,40.0,120.0
2024-07-05 19:00:00+00:00,77.0,30.0,48.0,155.0
2024-07-05 20:00:00+00:00,104.0,86.0,41.0,231.0
2024-07-05 21:00:00+00:00,79.0,125.0,45.0,249.0
2024-07-05 22:00:00+00:00,59.0,157.0,37.0,253.0
2024-07-05 23:00:00+00:00,69.0,159.0,44.0,272.0
2024-07-06 00:00:00+00:00,126.0,80.0,56.0,262.0
2024-07-06 01:00:00+00:00,95.0,110.0,37.0,242.0
2024-07-06 02:00:00+00:00,77.0,112.0,34.0,223.0
2024-07-06 03:00:00+00:00,154.0,36.0,51.0,241.0
2024-07-06 04:00:00+00:00,240.0,0.0,46.0,286.0
2024-07-06 05:00:00+00:00,185.0,6.0,40.0,231.0
2024-07-06 06:00:00+00:00,211.0,99.0,65.0,375.0
2024-07-06 07:00:00+00:00,313.0,0.0,119.0,432.0
2024-07-06 08:00:00+00:00,168.0,170.0,53.0,391.0
2024-07-06 09:00:00+00:00,155.0,150.0,68.0,373.0
2024-07-06 10:00:00+00:00,292.0,0.0,123.0,415.0
2024-07-06 11:00:00+00:00,298.0,0.0,125.0,423.0
2024-07-06 12:00:00+00:00,299.0,0.0,118.0,417.0
2024-07-06 13:00:00+00:00,288.0,10.0,118.0,416.0
2024-07-06 14:00:00+00:00,321.0,16.0,129.0,466.0
2024-07-06 15:00:00+00:00,242.0,131.0,121.0,494.0
2024-07-06 16:00:00+00:00,186.0,41.0,107.0,334.0
2024-07-06 17:00:00+00:00,117.0,129.0,91.0,337.0
2024-07-06 18:00:00+00:00,48.0,216.0,75.0,339.0
2024-07-06 19:00:00+00:00,0.0,316.0,65.0,381.0
2024-07-06 20:00:00+00:00,17.0,232.0,80.0,329.0
2024-07-06 21:00:00+00:00,121.0,160.0,89.0,370.0
2024-07-06 22:00:00+00:00,109.0,283.0,97.0,489.0
2024-07-06 23:00:00+00:00,100.0,272.0,96.0,468.0
2024-07-07 00:00:00+00:00,131.0,222.0,98.0,451.0
2024-07-07 01:00:00+00:00,155.0,189.0,97.0,441.0
2024-07-07 02:00:00+00:00,162.0,179.0,93.0,434.0
2024-07-07 03:00:00+00:00,160.0,182.0,94.0,436.0
2024-07-07 04:00:00+00:00,190.0,157.0,96.0,443.0
2024-07-07 05:00:00+00:00,260.0,65.0,121.0,446.0
2024-07-07 06:00:00+00:00,313.0,11.0,130.0,454.0
2024-07-07 07:00:00+00:00,375.0,0.0,134.0,509.0
2024-07-07 08:00:00+00:00,368.0,34.0,127.0,529.0
2024-07-07 09:00:00+00:00,342.0,36.0,124.0,502.0
2024-07-07 10:00:00+00:00,290.0,66.0,118.0,474.0
2024-07-07 11:00:00+00:00,222.0,136.0,107.0,465.0
2024-07-07 12:00:00+00:00,240.0,125.0,115.0,480.0
2024-07-07 13:00:00+00:00,201.0,151.0,115.0,467.0
2024-07-07 14:00:00+00:00,178.0,179.0,117.0,474.0
2024-07-07 15:00:00+00:00,206.0,123.0,127.0,456.0
2024-07-07 16:00:00+00:00,153.0,27.0,110.0,290.0
2024-07-07 17:00:00+00:00,162.0,79.0,107.0,348.0
2024-07-07 18:00:00+00:00,166.0,94.0,107.0,367.0
2024-07-07 19:00:00+00:00,179.0,69.0,108.0,356.0
2024-07-07 20:00:00+00:00,164.0,123.0,89.0,376.0
2024-07-07 21:00:00+00:00,186.0,210.0,89.0,485.0
2024-07-07 22:00:00+00:00,152.0,0.0,91.0,243.0
2024-07-07 23:00:00+00:00,153.0,0.0,95.0,248.0
2024-07-08 00:00:00+00:00,144.0,0.0,84.0,228.0
2024-07-08 01:00:00+00:00,163.0,0.0,85.0,248.0
2024-07-08 02:00:00+00:00,147.0,0.0,73.0,220.0
2024-07-08 03:00:00+00:00,110.0,0.0,55.0,165.0
2024-07-08 04:00:00+00:00,131.0,7.0,57.0,195.0
2024-07-08 05:00:00+00:00,161.0,13.0,85.0,259.0
2024-07-08 06:00:00+00:00,140.0,144.0,75.0,359.0
2024-07-08 07:00:00+00:00,188.0,158.0,82.0,428.0
2024-07-08 08:00:00+00:00,208.0,95.0,84.0,387.0
2024-07-08 09:00:00+00:00,218.0,54.0,79.0,351.0
2024-07-08 10:00:00+00:00,276.0,4.0,90.0,370.0
2024-07-08 11:00:00+00:00,236.0,58.0,63.0,357.0
2024-07-08 12:00:00+00:00,291.0,0.0,88.0,379.0
2024-07-08 13:00:00+00:00,341.0,0.0,96.0,437.0
2024-07-08 14:00:00+00:00,261.0,0.0,93.0,354.0
2024-07-08 15:00:00+00:00,230.0,0.0,102.0,332.0
2024-07-08 16:00:00+00:00,97.0,0.0,75.0,172.0
2024-07-08 17:00:00+00:00,78.0,0.0,74.0,152.0
2024-07-08 18:00:00+00:00,55.0,0.0,87.0,142.0
2024-07-08 19:00:00+00:00,19.0,0.0,74.0,93.0
2024-07-08 20:00:00+00:00,58.0,0.0,79.0,137.0
2024-07-08 21:00:00+00:00,57.0,0.0,64.0,121.0
2024-07-08 22:00:00+00:00,118.0,63.0,91.0,272.0
2024-07-08 23:00:00+00:00,131.0,71.0,98.0,300.0
2024-07-09 00:00:00+00:00,146.0,4.0,104.0,254.0
2024-07-09 01:00:00+00:00,111.0,29.0,96.0,236.0
2024-07-09 02:00:00+00:00,99.0,63.0,84.0,246.0
2024-07-09 03:00:00+00:00,99.0,134.0,79.0,312.0
2024-07-09 04:00:00+00:00,122.0,191.0,82.0,395.0
2024-07-09 05:00:00+00:00,190.0,181.0,91.0,462.0
2024-07-09 06:00:00+00:00,278.0,43.0,102.0,423.0
2024-07-09 07:00:00+00:00,320.0,0.0,107.0,427.0
2024-07-09 08:00:00+00:00,328.0,0.0,103.0,431.0
2024-07-09 09:00:00+00:00,337.0,0.0,112.0,449.0
2024-07-09 10:00:00+00:00,361.0,0.0,117.0,478.0
2024-07-09 11:00:00+00:00,349.0,0.0,117.0,466.0
2024-07-09 12:00:00+00:00,359.0,0.0,122.0,481.0
2024-07-09 13:00:00+00:00,451.0,0.0,158.0,609.0
2024-07-09 14:00:00+00:00,450.0,0.0,157.0,607.0
2024-07-09 15:00:00+00:00,380.0,0.0,134.0,514.0
2024-07-09 16:00:00+00:00,252.0,0.0,116.0,368.0
2024-07-09 17:00:00+00:00,168.0,0.0,97.0,265.0
2024-07-09 18:00:00+00:00,176.0,0.0,115.0,291.0
2024-07-09 19:00:00+00:00,151.0,0.0,125.0,276.0
2024-07-09 20:00:00+00:00,125.0,0.0,104.0,229.0
2024-07-09 21:00:00+00:00,49.0,78.0,65.0,192.0
2024-07-09 22:00:00+00:00,109.0,320.0,88.0,517.0
2024-07-09 23:00:00+00:00,132.0,268.0,98.0,498.0
2024-07-10 00:00:00+00:00,166.0,200.0,114.0,480.0
2024-07-10 01:00:00+00:00,153.0,202.0,105.0,460.0
2024-07-10 02:00:00+00:00,160.0,200.0,105.0,465.0
2024-07-10 03:00:00+00:00,189.0,228.0,112.0,529.0
2024-07-10 04:00:00+00:00,207.0,284.0,109.0,600.0
2024-07-10 05:00:00+00:00,277.0,237.0,119.0,633.0
2024-07-10 06:00:00+00:00,332.0,169.0,114.0,615.0
2024-07-10 07:00:00+00:00,379.0,55.0,116.0,550.0
2024-07-10 08:00:00+00:00,431.0,0.0,131.0,562.0
2024-07-10 09:00:00+00:00,374.0,37.0,100.0,511.0
2024-07-10 10:00:00+00:00,377.0,53.0,107.0,537.0
2024-07-10 11:00:00+00:00,377.0,39.0,112.0,528.0
2024-07-10 12:00:00+00:00,377.0,29.0,118.0,524.0
2024-07-10 13:00:00+00:00,377.0,34.0,131.0,542.0
2024-07-10 14:00:00+00:00,404.0,17.0,136.0,557.0
2024-07-10 15:00:00+00:00,303.0,67.0,134.0,504.0
2024-07-10 16:00:00+00:00,158.0,23.0,110.0,291.0
2024-07-10 17:00:00+00:00,110.0,0.0,97.0,207.0
