,DE,SE,NO,UK,NL,sum
2023-09-22 09:00:00+00:00,1.0,1176.0,1631.0,,210.0,755.25
2023-09-22 10:00:00+00:00,1.0,1133.0,1631.0,,405.0,793.25
2023-09-22 11:00:00+00:00,0.0,1053.0,1631.0,,493.0,794.25
2023-09-22 12:00:00+00:00,0.0,1050.0,1631.0,,10.0,672.75
2023-09-22 13:00:00+00:00,90.25,1079.0,1610.0,,0.0,762.5
2023-09-22 14:00:00+00:00,543.75,1135.0,1343.0,,0.0,1163.25
2023-09-22 15:00:00+00:00,103.25,1093.0,1606.0,,0.0,778.0
2023-09-22 16:00:00+00:00,49.25,1164.0,1569.0,,0.0,732.5
2023-09-22 17:00:00+00:00,42.75,1162.0,1570.0,,150.0,763.25
2023-09-22 18:00:00+00:00,640.5,1046.0,1415.0,,0.0,1255.75
2023-09-22 19:00:00+00:00,553.0,980.0,1447.0,,0.0,1159.75
2023-09-22 20:00:00+00:00,263.75,1196.0,1618.0,,0.0,967.25
2023-09-22 21:00:00+00:00,60.0,1261.0,1631.0,,0.0,783.0
2023-09-22 22:00:00+00:00,95.75,1075.0,1631.0,,0.0,772.25
2023-09-22 23:00:00+00:00,194.25,1012.0,1631.0,,0.0,855.0
2023-09-23 00:00:00+00:00,92.5,1204.0,1631.0,,0.0,801.25
2023-09-23 01:00:00+00:00,1.5,1256.0,1625.0,,0.0,721.75
2023-09-23 02:00:00+00:00,0.0,1264.0,1542.0,,1.0,701.75
2023-09-23 03:00:00+00:00,0.25,1237.0,1531.0,,0.0,692.25
2023-09-23 04:00:00+00:00,0.0,1167.0,1537.0,,0.0,676.0
2023-09-23 05:00:00+00:00,0.25,1178.0,1575.0,,0.0,688.5
2023-09-23 06:00:00+00:00,75.5,1160.0,1546.0,,0.0,752.0
2023-09-23 07:00:00+00:00,0.25,1243.0,1625.0,,0.0,717.25
2023-09-23 08:00:00+00:00,25.0,1093.0,1630.0,,0.0,705.75
2023-09-23 09:00:00+00:00,19.5,898.0,1560.0,,0.0,634.0
2023-09-23 10:00:00+00:00,24.75,755.0,965.0,,0.0,454.75
2023-09-23 11:00:00+00:00,193.75,836.0,583.0,,0.0,548.5
2023-09-23 12:00:00+00:00,8.5,451.0,802.0,,0.0,321.75
2023-09-23 13:00:00+00:00,27.25,477.0,738.0,,0.0,331.0
2023-09-23 14:00:00+00:00,0.0,1165.0,1346.0,,0.0,627.75
2023-09-23 15:00:00+00:00,0.0,1208.0,1527.0,,5.0,685.0
2023-09-23 16:00:00+00:00,0.0,1153.0,1624.0,,584.0,840.25
2023-09-23 17:00:00+00:00,0.75,1012.0,1455.0,,145.0,653.75
2023-09-23 18:00:00+00:00,1.0,1050.0,1400.0,,0.0,613.5
2023-09-23 19:00:00+00:00,0.0,1130.0,1614.0,,0.0,686.0
2023-09-23 20:00:00+00:00,0.0,1246.0,1621.0,,0.0,716.75
2023-09-23 21:00:00+00:00,0.0,1253.0,1501.0,,0.0,688.5
2023-09-23 22:00:00+00:00,0.0,1310.0,1621.0,,0.0,732.75
2023-09-23 23:00:00+00:00,0.0,1214.0,1631.0,,0.0,711.25
2023-09-24 00:00:00+00:00,0.0,1251.0,1615.0,,259.0,781.25
2023-09-24 01:00:00+00:00,0.0,1279.0,1414.0,,697.0,847.5
2023-09-24 02:00:00+00:00,0.0,1191.0,1614.0,,698.0,875.75
2023-09-24 03:00:00+00:00,0.0,1129.0,1631.0,,697.0,864.25
2023-09-24 04:00:00+00:00,0.0,1239.0,1631.0,,697.0,891.75
2023-09-24 05:00:00+00:00,0.5,1139.0,1632.0,,697.0,867.5
2023-09-24 06:00:00+00:00,0.25,994.0,1619.0,,697.0,827.75
2023-09-24 07:00:00+00:00,0.5,1119.0,1282.0,,695.0,774.5
2023-09-24 08:00:00+00:00,338.25,431.0,977.0,,650.0,852.75
2023-09-24 09:00:00+00:00,856.25,0.0,699.0,,656.0,1195.0
2023-09-24 10:00:00+00:00,962.25,0.0,65.0,,697.0,1152.75
2023-09-24 11:00:00+00:00,1615.25,0.0,0.0,,697.0,1789.5
2023-09-24 12:00:00+00:00,1452.75,0.0,1.0,,693.0,1626.25
2023-09-24 13:00:00+00:00,514.25,0.0,425.0,,568.0,762.5
2023-09-24 14:00:00+00:00,13.25,303.0,757.0,,240.0,338.25
2023-09-24 15:00:00+00:00,0.0,1059.0,1039.0,,128.0,556.5
2023-09-24 16:00:00+00:00,0.0,1086.0,1331.0,,0.0,604.25
2023-09-24 17:00:00+00:00,0.0,1030.0,1593.0,,0.0,655.75
2023-09-24 18:00:00+00:00,0.0,1062.0,1326.0,,0.0,597.0
2023-09-24 19:00:00+00:00,16.0,1120.0,691.0,,0.0,468.75
2023-09-24 20:00:00+00:00,56.75,1205.0,663.0,,0.0,523.75
2023-09-24 21:00:00+00:00,26.75,963.0,763.0,,0.0,458.25
2023-09-24 22:00:00+00:00,47.75,939.0,836.0,,0.0,491.5
2023-09-24 23:00:00+00:00,2.5,923.0,672.0,,0.0,401.25
2023-09-25 00:00:00+00:00,100.0,1042.0,584.0,,0.0,506.5
2023-09-25 01:00:00+00:00,93.75,1216.0,734.0,,0.0,581.25
2023-09-25 02:00:00+00:00,9.75,1094.0,631.0,,0.0,441.0
2023-09-25 03:00:00+00:00,0.0,1201.0,725.0,,0.0,481.5
2023-09-25 04:00:00+00:00,1.75,1057.0,856.0,,0.0,480.0
2023-09-25 05:00:00+00:00,20.5,994.0,671.0,,0.0,436.75
2023-09-25 06:00:00+00:00,7.75,1031.0,635.0,,0.0,424.25
2023-09-25 07:00:00+00:00,27.0,1010.0,344.0,,0.0,365.5
2023-09-25 08:00:00+00:00,16.25,1146.0,54.0,,0.0,316.25
2023-09-25 09:00:00+00:00,72.0,862.0,66.0,,0.0,304.0
2023-09-25 10:00:00+00:00,52.0,969.0,5.0,,0.0,295.5
2023-09-25 11:00:00+00:00,41.75,1119.0,7.0,,0.0,323.25
2023-09-25 12:00:00+00:00,3.25,1028.0,332.0,,0.0,343.25
2023-09-25 13:00:00+00:00,56.25,1029.0,792.0,,0.0,511.5
2023-09-25 14:00:00+00:00,0.0,1540.0,1203.0,,0.0,685.75
2023-09-25 15:00:00+00:00,0.0,1507.0,1593.0,,31.0,782.75
2023-09-25 16:00:00+00:00,0.25,1456.0,1631.0,,699.0,946.75
2023-09-25 17:00:00+00:00,0.0,1461.0,1618.0,,699.0,944.5
2023-09-25 18:00:00+00:00,0.0,1058.0,1457.0,,698.0,803.25
2023-09-25 19:00:00+00:00,0.0,1373.0,1617.0,,689.0,919.75
2023-09-25 20:00:00+00:00,0.0,1545.0,1631.0,,698.0,968.5
2023-09-25 21:00:00+00:00,0.0,1438.0,1631.0,,698.0,941.75
2023-09-25 22:00:00+00:00,0.0,1535.0,1631.0,,658.0,956.0
2023-09-25 23:00:00+00:00,0.0,1436.0,1631.0,,21.0,772.0
2023-09-26 00:00:00+00:00,0.0,1496.0,1631.0,,0.0,781.75
2023-09-26 01:00:00+00:00,0.0,1592.0,1631.0,,0.0,805.75
2023-09-26 02:00:00+00:00,18.0,1497.0,1631.0,,0.0,800.0
2023-09-26 03:00:00+00:00,0.0,1424.0,1631.0,,31.0,771.5
2023-09-26 04:00:00+00:00,0.0,1323.0,1631.0,,677.0,907.75
2023-09-26 05:00:00+00:00,0.0,1509.0,1631.0,,182.0,830.5
2023-09-26 06:00:00+00:00,0.0,1401.0,1628.0,,461.0,872.5
2023-09-26 07:00:00+00:00,18.0,1127.0,1419.0,,82.0,675.0
2023-09-26 08:00:00+00:00,8.5,1098.0,1621.0,,0.0,688.25
2023-09-26 09:00:00+00:00,0.0,1182.0,1633.0,,0.0,703.75
2023-09-26 10:00:00+00:00,0.0,921.0,1632.0,,0.0,638.25
2023-09-26 11:00:00+00:00,0.0,960.0,1631.0,,0.0,647.75
2023-09-26 12:00:00+00:00,0.0,1417.0,1631.0,,0.0,762.0
2023-09-26 13:00:00+00:00,0.0,1522.0,1631.0,,202.0,838.75
2023-09-26 14:00:00+00:00,0.0,1352.0,1631.0,,192.0,793.75
2023-09-26 15:00:00+00:00,154.75,931.0,1631.0,,615.0,949.0
2023-09-26 16:00:00+00:00,3.75,1107.0,1631.0,,698.0,862.75
2023-09-26 17:00:00+00:00,0.0,1222.0,1632.0,,698.0,888.0
2023-09-26 18:00:00+00:00,0.0,801.0,1632.0,,674.0,776.75
2023-09-26 19:00:00+00:00,0.0,1249.0,1631.0,,90.0,742.5
2023-09-26 20:00:00+00:00,0.0,1498.0,1631.0,,0.0,782.25
2023-09-26 21:00:00+00:00,0.0,1605.0,1632.0,,0.0,809.25
2023-09-26 22:00:00+00:00,0.0,1383.0,1632.0,,1.0,754.0
2023-09-26 23:00:00+00:00,0.0,1325.0,1632.0,,3.0,740.0
2023-09-27 00:00:00+00:00,0.0,1489.0,1632.0,,526.0,911.75
2023-09-27 01:00:00+00:00,0.0,1531.0,1632.0,,673.0,959.0
2023-09-27 02:00:00+00:00,0.0,1557.0,1629.0,,699.0,971.25
2023-09-27 03:00:00+00:00,0.0,1517.0,1631.0,,699.0,961.75
2023-09-27 04:00:00+00:00,0.0,1507.0,1632.0,,699.0,959.5
2023-09-27 05:00:00+00:00,0.0,1554.0,1632.0,,698.0,971.0
2023-09-27 06:00:00+00:00,0.0,1391.0,1632.0,,686.0,927.25
2023-09-27 07:00:00+00:00,0.0,1066.0,1632.0,,378.0,769.0
2023-09-27 08:00:00+00:00,0.0,1304.0,1632.0,,0.0,734.0
2023-09-27 09:00:00+00:00,2.75,1333.0,1632.0,,0.0,744.0
2023-09-27 10:00:00+00:00,34.0,1384.0,1632.0,,0.0,788.0
2023-09-27 11:00:00+00:00,51.0,1429.0,1632.0,,0.0,816.25
2023-09-27 12:00:00+00:00,0.0,1563.0,1632.0,,13.0,802.0
2023-09-27 13:00:00+00:00,0.0,1587.0,1632.0,,569.0,947.0
2023-09-27 14:00:00+00:00,0.0,1256.0,1631.0,,114.0,750.25
2023-09-27 15:00:00+00:00,0.0,1115.0,1632.0,,691.0,859.5
2023-09-27 16:00:00+00:00,24.5,1012.0,1631.0,,677.0,854.5
2023-09-27 17:00:00+00:00,42.25,1120.0,1631.0,,698.0,904.5
2023-09-27 18:00:00+00:00,1.25,1079.0,1632.0,,691.0,851.75
2023-09-27 19:00:00+00:00,0.25,1211.0,1632.0,,493.0,834.25
2023-09-27 20:00:00+00:00,0.0,1457.0,1615.0,,0.0,768.0
2023-09-27 21:00:00+00:00,48.75,1157.0,1366.0,,0.0,679.5
2023-09-27 22:00:00+00:00,79.75,1441.0,1061.0,,0.0,705.25
2023-09-27 23:00:00+00:00,96.0,1520.0,684.0,,0.0,647.0
2023-09-28 00:00:00+00:00,72.0,1346.0,868.0,,0.0,625.5
2023-09-28 01:00:00+00:00,95.25,738.0,1362.0,,0.0,620.25
2023-09-28 02:00:00+00:00,46.75,1098.0,1147.0,,0.0,608.0
2023-09-28 03:00:00+00:00,86.0,1124.0,985.0,,0.0,613.25
2023-09-28 04:00:00+00:00,63.0,1401.0,1220.0,,0.0,718.25
2023-09-28 05:00:00+00:00,24.5,1441.0,1401.0,,0.0,735.0
2023-09-28 06:00:00+00:00,68.0,1413.0,1240.0,,0.0,731.25
2023-09-28 07:00:00+00:00,80.75,1536.0,1046.0,,0.0,726.25
2023-09-28 08:00:00+00:00,49.25,1565.0,859.0,,0.0,655.25
2023-09-28 09:00:00+00:00,70.25,1566.0,571.0,,0.0,604.5
2023-09-28 10:00:00+00:00,95.5,1296.0,257.0,,0.0,483.75
2023-09-28 11:00:00+00:00,65.25,1465.0,362.0,,0.0,522.0
2023-09-28 12:00:00+00:00,14.0,1493.0,636.0,,0.0,546.25
2023-09-28 13:00:00+00:00,0.0,1543.0,1103.0,,0.0,661.5
2023-09-28 14:00:00+00:00,0.0,1482.0,1347.0,,9.0,709.5
2023-09-28 15:00:00+00:00,0.0,1569.0,1611.0,,193.0,843.25
2023-09-28 16:00:00+00:00,0.0,1481.0,1631.0,,659.0,942.75
2023-09-28 17:00:00+00:00,0.0,1469.0,1631.0,,556.0,914.0
2023-09-28 18:00:00+00:00,0.0,1576.0,1631.0,,27.0,808.5
2023-09-28 19:00:00+00:00,0.0,1475.0,1631.0,,665.0,942.75
2023-09-28 20:00:00+00:00,0.0,1431.0,1631.0,,621.0,920.75
2023-09-28 21:00:00+00:00,0.0,1481.0,1621.0,,523.0,906.25
2023-09-28 22:00:00+00:00,0.0,1471.0,1565.0,,62.0,774.5
2023-09-28 23:00:00+00:00,0.0,1473.0,1623.0,,697.0,948.25
2023-09-29 00:00:00+00:00,0.0,1471.0,1585.0,,669.0,931.25
2023-09-29 01:00:00+00:00,0.0,1459.0,1627.0,,443.0,882.25
2023-09-29 02:00:00+00:00,0.0,1479.0,1631.0,,645.0,938.75
2023-09-29 03:00:00+00:00,0.0,1473.0,1631.0,,544.0,912.0
2023-09-29 04:00:00+00:00,0.0,1478.0,1631.0,,679.0,947.0
2023-09-29 05:00:00+00:00,0.0,1550.0,1631.0,,237.0,854.5
2023-09-29 06:00:00+00:00,0.0,1540.0,1631.0,,0.0,792.75
2023-09-29 07:00:00+00:00,1.5,1620.0,1631.0,,0.0,814.25
2023-09-29 08:00:00+00:00,5.0,1528.0,1631.0,,0.0,794.75
2023-09-29 09:00:00+00:00,6.0,1414.0,1608.0,,0.0,761.5
2023-09-29 10:00:00+00:00,14.25,1390.0,1288.0,,0.0,683.75
2023-09-29 11:00:00+00:00,1.0,1585.0,1059.0,,0.0,662.0
2023-09-29 12:00:00+00:00,9.5,1567.0,869.0,,0.0,618.5
2023-09-29 13:00:00+00:00,25.75,1429.0,791.0,,0.0,580.75
2023-09-29 14:00:00+00:00,7.75,1421.0,818.0,,0.0,567.5
2023-09-29 15:00:00+00:00,2.75,1535.0,862.0,,0.0,602.0
2023-09-29 16:00:00+00:00,0.0,1519.0,1111.0,,0.0,657.5
2023-09-29 17:00:00+00:00,1.0,1801.0,281.0,,0.0,521.5
2023-09-29 18:00:00+00:00,200.75,1891.0,0.0,,0.0,673.5
2023-09-29 19:00:00+00:00,33.75,1402.0,43.0,,0.0,395.0
2023-09-29 20:00:00+00:00,64.5,1351.0,0.0,,0.0,402.25
2023-09-29 21:00:00+00:00,32.25,1421.0,0.0,,0.0,387.5
2023-09-29 22:00:00+00:00,100.25,1914.0,0.0,,0.0,578.75
2023-09-29 23:00:00+00:00,46.0,1908.0,0.0,,0.0,523.0
2023-09-30 00:00:00+00:00,30.25,1882.0,0.0,,0.0,500.75
2023-09-30 01:00:00+00:00,37.0,1961.0,0.0,,0.0,527.25
2023-09-30 02:00:00+00:00,0.0,1852.0,0.0,,0.0,463.0
2023-09-30 03:00:00+00:00,0.0,1820.0,0.0,,0.0,455.0
2023-09-30 04:00:00+00:00,0.0,2005.0,0.0,,0.0,501.25
2023-09-30 05:00:00+00:00,0.0,1878.0,125.0,,0.0,500.75
2023-09-30 06:00:00+00:00,0.0,1794.0,0.0,,0.0,448.5
2023-09-30 07:00:00+00:00,0.0,1724.0,0.0,,0.0,431.0
2023-09-30 08:00:00+00:00,0.0,1486.0,0.0,,0.0,371.5
2023-09-30 09:00:00+00:00,0.0,1094.0,0.0,,0.0,273.5
2023-09-30 10:00:00+00:00,0.0,1259.0,3.0,,9.0,317.75
2023-09-30 11:00:00+00:00,2.5,1107.0,3.0,,347.0,366.75
2023-09-30 12:00:00+00:00,34.5,1439.0,3.0,,0.0,395.0
2023-09-30 13:00:00+00:00,0.0,1793.0,10.0,,0.0,450.75
2023-09-30 14:00:00+00:00,0.0,1850.0,500.0,,0.0,587.5
2023-09-30 15:00:00+00:00,0.0,1872.0,847.0,,0.0,679.75
2023-09-30 16:00:00+00:00,0.0,1837.0,1576.0,,0.0,853.25
2023-09-30 17:00:00+00:00,0.0,1865.0,1631.0,,0.0,874.0
2023-09-30 18:00:00+00:00,1.0,1751.0,1631.0,,0.0,846.5
2023-09-30 19:00:00+00:00,0.0,1951.0,1631.0,,0.0,895.5
2023-09-30 20:00:00+00:00,0.0,1966.0,1631.0,,0.0,899.25
2023-09-30 21:00:00+00:00,0.0,1885.0,1622.0,,0.0,876.75
2023-09-30 22:00:00+00:00,0.0,1934.0,1411.0,,0.0,836.25
2023-09-30 23:00:00+00:00,0.0,1936.0,1394.0,,0.0,832.5
2023-10-01 00:00:00+00:00,0.0,1966.0,1519.0,,0.0,871.25
2023-10-01 01:00:00+00:00,0.0,1983.0,1623.0,,138.0,936.0
2023-10-01 02:00:00+00:00,0.0,1920.0,1631.0,,379.0,982.5
2023-10-01 03:00:00+00:00,0.0,1851.0,1631.0,,523.0,1001.25
2023-10-01 04:00:00+00:00,0.0,1869.0,1631.0,,533.0,1008.25
2023-10-01 05:00:00+00:00,0.0,1910.0,1616.0,,0.0,881.5
2023-10-01 06:00:00+00:00,0.0,1943.0,1425.0,,0.0,842.0
2023-10-01 07:00:00+00:00,0.0,1884.0,1502.0,,130.0,879.0
2023-10-01 08:00:00+00:00,0.0,1891.0,1197.0,,0.0,772.0
2023-10-01 09:00:00+00:00,61.75,1866.0,673.0,,14.0,700.0
2023-10-01 10:00:00+00:00,272.5,1663.0,342.0,,625.0,930.0
2023-10-01 11:00:00+00:00,652.75,1207.0,953.0,,368.0,1284.75
2023-10-01 12:00:00+00:00,79.0,1615.0,788.0,,594.0,828.25
2023-10-01 13:00:00+00:00,103.75,1828.0,1005.0,,559.0,951.75
2023-10-01 14:00:00+00:00,0.0,1916.0,1264.0,,406.0,896.5
2023-10-01 15:00:00+00:00,0.75,1647.0,1605.0,,605.0,965.0
2023-10-01 16:00:00+00:00,34.0,1773.0,1631.0,,109.0,912.25
2023-10-01 17:00:00+00:00,0.0,1702.0,1631.0,,0.0,833.25
2023-10-01 18:00:00+00:00,0.0,1564.0,1627.0,,108.0,824.75
2023-10-01 19:00:00+00:00,0.75,1798.0,1602.0,,0.0,850.75
2023-10-01 20:00:00+00:00,0.0,1870.0,1631.0,,0.0,875.25
2023-10-01 21:00:00+00:00,0.0,1857.0,1631.0,,0.0,872.0
2023-10-01 22:00:00+00:00,0.0,1932.0,1631.0,,68.0,907.75
2023-10-01 23:00:00+00:00,0.0,1937.0,1631.0,,201.0,942.25
2023-10-02 00:00:00+00:00,0.0,1981.0,1631.0,,67.0,919.75
2023-10-02 01:00:00+00:00,0.0,1929.0,1631.0,,182.0,935.5
2023-10-02 02:00:00+00:00,0.0,1964.0,1631.0,,104.0,924.75
2023-10-02 03:00:00+00:00,0.0,1871.0,1629.0,,26.0,881.5
2023-10-02 04:00:00+00:00,0.0,1969.0,1566.0,,606.0,1035.25
2023-10-02 05:00:00+00:00,1.0,1695.0,1172.0,,482.0,838.25
2023-10-02 06:00:00+00:00,447.75,1614.0,1141.0,,0.0,1136.5
2023-10-02 07:00:00+00:00,426.75,1777.0,1141.0,,0.0,1156.25
2023-10-02 08:00:00+00:00,205.75,1801.0,1141.0,,0.0,941.25
2023-10-02 09:00:00+00:00,197.5,1754.0,1141.0,,0.0,921.25
2023-10-02 10:00:00+00:00,280.75,1681.0,1141.0,,0.0,986.25
2023-10-02 11:00:00+00:00,0.75,1749.0,1141.0,,0.0,723.25
2023-10-02 12:00:00+00:00,0.75,1650.0,1141.0,,527.0,830.25
2023-10-02 13:00:00+00:00,1.0,1536.0,1141.0,,290.0,742.75
2023-10-02 14:00:00+00:00,1.0,1687.0,1141.0,,1.0,708.25
2023-10-02 15:00:00+00:00,3.5,1653.0,1141.0,,9.0,704.25
2023-10-02 16:00:00+00:00,42.0,1583.0,1141.0,,412.0,826.0
2023-10-02 17:00:00+00:00,65.75,1698.0,1141.0,,18.0,780.0
2023-10-02 18:00:00+00:00,146.75,1642.0,1141.0,,0.0,842.5
2023-10-02 19:00:00+00:00,0.25,1643.0,1141.0,,530.0,828.75
2023-10-02 20:00:00+00:00,0.0,1628.0,1141.0,,699.0,867.0
2023-10-02 21:00:00+00:00,0.0,1511.0,1162.0,,678.0,837.75
2023-10-02 22:00:00+00:00,0.0,1726.0,1446.0,,242.0,853.5
2023-10-02 23:00:00+00:00,0.0,1824.0,1469.0,,699.0,998.0
2023-10-03 00:00:00+00:00,0.0,1823.0,1461.0,,698.0,995.5
2023-10-03 01:00:00+00:00,0.0,1795.0,1156.0,,698.0,912.25
2023-10-03 02:00:00+00:00,0.0,1796.0,684.0,,698.0,794.5
2023-10-03 03:00:00+00:00,45.5,1733.0,577.0,,675.0,791.75
2023-10-03 04:00:00+00:00,462.75,1785.0,501.0,,110.0,1061.75
2023-10-03 05:00:00+00:00,722.75,1756.0,606.0,,0.0,1313.25
2023-10-03 06:00:00+00:00,910.0,1629.0,270.0,,0.0,1384.75
2023-10-03 07:00:00+00:00,1580.0,639.0,10.0,,0.0,1742.25
2023-10-03 08:00:00+00:00,2812.5,159.0,0.0,,0.0,2852.25
2023-10-03 09:00:00+00:00,2763.75,287.0,0.0,,0.0,2835.5
2023-10-03 10:00:00+00:00,3124.5,5.0,0.0,,0.0,3125.75
2023-10-03 11:00:00+00:00,2920.5,0.0,0.0,,0.0,2920.5
2023-10-03 12:00:00+00:00,2759.0,0.0,0.0,,0.0,2759.0
2023-10-03 13:00:00+00:00,1628.25,9.0,0.0,,45.0,1641.75
2023-10-03 14:00:00+00:00,429.75,717.0,0.0,,0.0,609.0
2023-10-03 15:00:00+00:00,38.5,1583.0,0.0,,0.0,434.25
2023-10-03 16:00:00+00:00,27.25,1900.0,0.0,,0.0,502.25
2023-10-03 17:00:00+00:00,31.75,1752.0,0.0,,0.0,469.75
2023-10-03 18:00:00+00:00,89.75,1409.0,0.0,,0.0,442.0
2023-10-03 19:00:00+00:00,27.25,1247.0,0.0,,0.0,339.0
2023-10-03 20:00:00+00:00,5.25,941.0,3.0,,0.0,241.25
2023-10-03 21:00:00+00:00,29.25,707.0,86.0,,0.0,227.5
2023-10-03 22:00:00+00:00,96.25,623.0,4.0,,0.0,253.0
2023-10-03 23:00:00+00:00,0.5,692.0,57.0,,0.0,187.75
2023-10-04 00:00:00+00:00,169.25,1278.0,0.0,,0.0,488.75
2023-10-04 01:00:00+00:00,55.25,1166.0,0.0,,0.0,346.75
2023-10-04 02:00:00+00:00,37.5,1260.0,0.0,,0.0,352.5
2023-10-04 03:00:00+00:00,46.0,956.0,132.0,,0.0,318.0
2023-10-04 04:00:00+00:00,17.25,460.0,248.0,,0.0,194.25
2023-10-04 05:00:00+00:00,55.75,968.0,35.0,,0.0,306.5
2023-10-04 06:00:00+00:00,73.0,1365.0,0.0,,0.0,414.25
2023-10-04 07:00:00+00:00,22.25,769.0,0.0,,0.0,214.5
2023-10-04 08:00:00+00:00,4.5,303.0,0.0,,0.0,80.25
2023-10-04 09:00:00+00:00,28.0,181.0,0.0,,0.0,73.25
2023-10-04 10:00:00+00:00,46.75,88.0,0.0,,0.0,68.75
2023-10-04 11:00:00+00:00,44.25,406.0,0.0,,0.0,145.75
2023-10-04 12:00:00+00:00,144.5,503.0,0.0,,0.0,270.25
2023-10-04 13:00:00+00:00,54.75,1395.0,0.0,,0.0,403.5
2023-10-04 14:00:00+00:00,40.75,1737.0,0.0,,0.0,475.0
2023-10-04 15:00:00+00:00,36.0,1891.0,0.0,,0.0,508.75
2023-10-04 16:00:00+00:00,25.75,1781.0,0.0,,0.0,471.0
2023-10-04 17:00:00+00:00,30.25,1833.0,0.0,,0.0,488.5
2023-10-04 18:00:00+00:00,2.75,1557.0,0.0,,0.0,392.0
2023-10-04 19:00:00+00:00,39.75,1299.0,0.0,,0.0,364.5
2023-10-04 20:00:00+00:00,14.5,1250.0,0.0,,0.0,327.0
2023-10-04 21:00:00+00:00,66.5,1446.0,0.0,,0.0,428.0
2023-10-04 22:00:00+00:00,10.5,1164.0,0.0,,0.0,301.5
2023-10-04 23:00:00+00:00,128.0,1815.0,0.0,,0.0,581.75
2023-10-05 00:00:00+00:00,81.0,1870.0,0.0,,0.0,548.5
2023-10-05 01:00:00+00:00,62.75,1910.0,0.0,,0.0,540.25
2023-10-05 02:00:00+00:00,41.75,1743.0,0.0,,0.0,477.5
2023-10-05 03:00:00+00:00,0.75,1072.0,141.0,,0.0,304.0
2023-10-05 04:00:00+00:00,23.0,1350.0,75.0,,0.0,379.25
2023-10-05 05:00:00+00:00,17.25,1763.0,12.0,,0.0,461.0
2023-10-05 06:00:00+00:00,33.25,1742.0,0.0,,0.0,468.75
2023-10-05 07:00:00+00:00,10.75,1618.0,0.0,,0.0,415.25
2023-10-05 08:00:00+00:00,32.5,1345.0,0.0,,0.0,368.75
2023-10-05 09:00:00+00:00,5.75,1060.0,0.0,,0.0,270.75
2023-10-05 10:00:00+00:00,129.75,628.0,0.0,,0.0,286.75
2023-10-05 11:00:00+00:00,73.75,708.0,3.0,,0.0,251.5
2023-10-05 12:00:00+00:00,41.5,606.0,266.0,,0.0,259.5
2023-10-05 13:00:00+00:00,0.5,1123.0,419.0,,0.0,386.0
2023-10-05 14:00:00+00:00,0.0,1596.0,910.0,,0.0,626.5
2023-10-05 15:00:00+00:00,0.0,1878.0,1581.0,,319.0,944.5
2023-10-05 16:00:00+00:00,0.0,2018.0,1631.0,,698.0,1086.75
2023-10-05 17:00:00+00:00,0.75,1898.0,1631.0,,698.0,1057.5
2023-10-05 18:00:00+00:00,1.0,1817.0,1631.0,,698.0,1037.5
2023-10-05 19:00:00+00:00,0.75,1896.0,1631.0,,698.0,1057.0
2023-10-05 20:00:00+00:00,0.5,1939.0,1630.0,,678.0,1062.25
2023-10-05 21:00:00+00:00,0.25,1855.0,1585.0,,187.0,907.0
2023-10-05 22:00:00+00:00,10.5,1913.0,966.0,,0.0,730.25
2023-10-05 23:00:00+00:00,21.75,1943.0,716.0,,0.0,686.5
2023-10-06 00:00:00+00:00,71.25,1888.0,456.0,,0.0,657.25
2023-10-06 01:00:00+00:00,24.75,1763.0,376.0,,0.0,559.5
2023-10-06 02:00:00+00:00,19.25,1321.0,189.0,,0.0,396.75
2023-10-06 03:00:00+00:00,47.25,1337.0,4.0,,0.0,382.5
2023-10-06 04:00:00+00:00,47.0,900.0,71.0,,0.0,289.75
2023-10-06 05:00:00+00:00,435.75,552.0,72.0,,0.0,591.75
2023-10-06 06:00:00+00:00,1017.75,715.0,154.0,,0.0,1235.0
2023-10-06 07:00:00+00:00,1101.75,612.0,133.0,,0.0,1288.0
2023-10-06 08:00:00+00:00,1072.75,704.0,137.0,,0.0,1283.0
2023-10-06 09:00:00+00:00,981.0,359.0,9.0,,0.0,1073.0
2023-10-06 10:00:00+00:00,1059.5,310.0,0.0,,0.0,1137.0
2023-10-06 11:00:00+00:00,1093.75,9.0,0.0,,0.0,1096.0
2023-10-06 12:00:00+00:00,1091.0,0.0,0.0,,0.0,1091.0
2023-10-06 13:00:00+00:00,1069.0,193.0,3.0,,0.0,1118.0
2023-10-06 14:00:00+00:00,1003.25,487.0,3.0,,0.0,1125.75
2023-10-06 15:00:00+00:00,1085.75,399.0,3.0,,0.0,1186.25
2023-10-06 16:00:00+00:00,1057.25,434.0,3.0,,0.0,1166.5
2023-10-06 17:00:00+00:00,1025.75,278.0,3.0,,0.0,1096.0
2023-10-06 18:00:00+00:00,1113.0,64.0,3.0,,0.0,1129.75
2023-10-06 19:00:00+00:00,1060.0,192.0,1.0,,0.0,1108.25
2023-10-06 20:00:00+00:00,1351.0,674.0,0.0,,0.0,1519.5
2023-10-06 21:00:00+00:00,893.25,1558.0,0.0,,0.0,1282.75
2023-10-06 22:00:00+00:00,796.5,1552.0,3.0,,0.0,1185.25
2023-10-06 23:00:00+00:00,647.5,1559.0,3.0,,0.0,1038.0
2023-10-07 00:00:00+00:00,579.75,1649.0,3.0,,0.0,992.75
2023-10-07 01:00:00+00:00,107.75,1932.0,3.0,,0.0,591.5
