,BA,BG,HR,HU,XK,ME,MK,RO,sum
2023-09-15 21:00:00+00:00,0.0,170.0,0.0,207.0,0.0,128.0,0.0,80.0,585.0
2023-09-15 22:00:00+00:00,0.0,182.0,0.0,173.0,0.0,82.0,0.0,180.0,617.0
2023-09-15 23:00:00+00:00,0.0,165.0,0.0,305.0,0.0,96.0,2.0,348.0,916.0
2023-09-16 00:00:00+00:00,0.0,168.0,0.0,251.0,0.0,125.0,0.0,349.0,893.0
2023-09-16 01:00:00+00:00,0.0,168.0,0.0,232.0,0.0,131.0,0.0,356.0,887.0
2023-09-16 02:00:00+00:00,0.0,178.0,0.0,228.0,0.0,129.0,0.0,354.0,889.0
2023-09-16 03:00:00+00:00,0.0,167.0,0.0,265.0,0.0,123.0,0.0,326.0,881.0
2023-09-16 04:00:00+00:00,0.0,166.0,0.0,114.0,0.0,115.0,3.0,195.0,593.0
2023-09-16 05:00:00+00:00,0.0,196.0,0.0,76.0,0.0,187.0,0.0,120.0,579.0
2023-09-16 06:00:00+00:00,0.0,290.0,0.0,96.0,0.0,224.0,9.0,84.0,703.0
2023-09-16 07:00:00+00:00,0.0,347.0,0.0,300.0,0.0,253.0,0.0,247.0,1147.0
2023-09-16 08:00:00+00:00,0.0,390.0,0.0,535.0,0.0,265.0,0.0,374.0,1564.0
2023-09-16 09:00:00+00:00,0.0,460.0,0.0,565.0,0.0,315.0,0.0,362.0,1702.0
2023-09-16 10:00:00+00:00,0.0,472.0,0.0,546.0,0.0,334.0,0.0,324.0,1676.0
2023-09-16 11:00:00+00:00,0.0,420.0,0.0,513.0,0.0,291.0,6.0,317.0,1547.0
2023-09-16 12:00:00+00:00,0.0,400.0,0.0,502.0,0.0,260.0,16.0,340.0,1518.0
2023-09-16 13:00:00+00:00,0.0,374.0,0.0,487.0,0.0,242.0,17.0,306.0,1426.0
2023-09-16 14:00:00+00:00,0.0,291.0,0.0,437.0,0.0,166.0,21.0,190.0,1105.0
2023-09-16 15:00:00+00:00,121.0,66.0,0.0,212.0,0.0,31.0,12.0,0.0,442.0
2023-09-16 16:00:00+00:00,160.0,64.0,0.0,1.0,0.0,139.0,0.0,0.0,364.0
2023-09-16 17:00:00+00:00,158.0,113.0,0.0,0.0,0.0,109.0,0.0,0.0,380.0
2023-09-16 18:00:00+00:00,111.0,142.0,0.0,0.0,0.0,134.0,0.0,0.0,387.0
2023-09-16 19:00:00+00:00,17.0,165.0,0.0,5.0,0.0,120.0,0.0,0.0,307.0
2023-09-16 20:00:00+00:00,0.0,195.0,0.0,80.0,0.0,49.0,0.0,82.0,406.0
2023-09-16 21:00:00+00:00,0.0,275.0,0.0,52.0,0.0,49.0,0.0,257.0,633.0
2023-09-16 22:00:00+00:00,0.0,312.0,0.0,1.0,0.0,173.0,0.0,239.0,725.0
2023-09-16 23:00:00+00:00,0.0,317.0,0.0,3.0,0.0,267.0,0.0,231.0,818.0
2023-09-17 00:00:00+00:00,0.0,311.0,0.0,2.0,0.0,286.0,0.0,274.0,873.0
2023-09-17 01:00:00+00:00,0.0,301.0,0.0,1.0,0.0,270.0,0.0,290.0,862.0
2023-09-17 02:00:00+00:00,0.0,287.0,0.0,2.0,0.0,245.0,0.0,294.0,828.0
2023-09-17 03:00:00+00:00,0.0,297.0,0.0,6.0,0.0,254.0,0.0,281.0,838.0
2023-09-17 04:00:00+00:00,0.0,282.0,0.0,0.0,0.0,274.0,0.0,271.0,827.0
2023-09-17 05:00:00+00:00,0.0,294.0,0.0,18.0,0.0,284.0,14.0,177.0,787.0
2023-09-17 06:00:00+00:00,0.0,430.0,0.0,17.0,0.0,409.0,0.0,117.0,973.0
2023-09-17 07:00:00+00:00,0.0,528.0,0.0,146.0,0.0,393.0,0.0,223.0,1290.0
2023-09-17 08:00:00+00:00,0.0,594.0,0.0,265.0,0.0,398.0,0.0,417.0,1674.0
2023-09-17 09:00:00+00:00,0.0,601.0,0.0,313.0,0.0,396.0,9.0,485.0,1804.0
2023-09-17 10:00:00+00:00,0.0,544.0,0.0,264.0,0.0,365.0,49.0,450.0,1672.0
2023-09-17 11:00:00+00:00,0.0,475.0,0.0,209.0,0.0,316.0,80.0,414.0,1494.0
2023-09-17 12:00:00+00:00,0.0,435.0,0.0,324.0,0.0,277.0,59.0,490.0,1585.0
2023-09-17 13:00:00+00:00,0.0,328.0,0.0,465.0,0.0,169.0,70.0,563.0,1595.0
2023-09-17 14:00:00+00:00,0.0,243.0,0.0,420.0,0.0,134.0,69.0,375.0,1241.0
2023-09-17 15:00:00+00:00,0.0,87.0,0.0,171.0,0.0,29.0,27.0,120.0,434.0
2023-09-17 16:00:00+00:00,51.0,136.0,0.0,0.0,0.0,243.0,0.0,0.0,430.0
2023-09-17 17:00:00+00:00,60.0,153.0,0.0,0.0,0.0,260.0,0.0,0.0,473.0
2023-09-17 18:00:00+00:00,47.0,177.0,0.0,0.0,0.0,245.0,0.0,0.0,469.0
2023-09-17 19:00:00+00:00,0.0,227.0,0.0,0.0,0.0,317.0,0.0,0.0,544.0
2023-09-17 20:00:00+00:00,0.0,277.0,0.0,1.0,0.0,263.0,0.0,83.0,624.0
2023-09-17 21:00:00+00:00,0.0,307.0,0.0,2.0,0.0,218.0,0.0,221.0,748.0
2023-09-17 22:00:00+00:00,0.0,369.0,0.0,1.0,0.0,340.0,0.0,357.0,1067.0
2023-09-17 23:00:00+00:00,0.0,365.0,0.0,0.0,0.0,351.0,0.0,334.0,1050.0
2023-09-18 00:00:00+00:00,0.0,317.0,0.0,0.0,0.0,300.0,0.0,308.0,925.0
2023-09-18 01:00:00+00:00,0.0,283.0,0.0,22.0,0.0,271.0,0.0,343.0,919.0
2023-09-18 02:00:00+00:00,0.0,268.0,0.0,52.0,0.0,258.0,0.0,306.0,884.0
2023-09-18 03:00:00+00:00,0.0,171.0,0.0,67.0,0.0,216.0,0.0,227.0,681.0
2023-09-18 04:00:00+00:00,0.0,174.0,0.0,0.0,0.0,289.0,0.0,90.0,553.0
2023-09-18 05:00:00+00:00,0.0,267.0,0.0,0.0,0.0,287.0,0.0,32.0,586.0
2023-09-18 06:00:00+00:00,0.0,434.0,0.0,0.0,0.0,397.0,0.0,0.0,831.0
2023-09-18 07:00:00+00:00,0.0,589.0,0.0,0.0,0.0,396.0,0.0,93.0,1078.0
2023-09-18 08:00:00+00:00,0.0,764.0,0.0,18.0,0.0,359.0,0.0,144.0,1285.0
2023-09-18 09:00:00+00:00,0.0,794.0,0.0,48.0,0.0,352.0,0.0,185.0,1379.0
2023-09-18 10:00:00+00:00,0.0,753.0,0.0,83.0,0.0,328.0,0.0,166.0,1330.0
2023-09-18 11:00:00+00:00,0.0,692.0,0.0,83.0,0.0,295.0,0.0,137.0,1207.0
2023-09-18 12:00:00+00:00,0.0,674.0,0.0,102.0,0.0,275.0,0.0,98.0,1149.0
2023-09-18 13:00:00+00:00,0.0,473.0,0.0,3.0,0.0,220.0,0.0,136.0,832.0
2023-09-18 14:00:00+00:00,0.0,317.0,0.0,0.0,0.0,190.0,0.0,17.0,524.0
2023-09-18 15:00:00+00:00,56.0,149.0,0.0,0.0,0.0,83.0,0.0,0.0,288.0
2023-09-18 16:00:00+00:00,101.0,104.0,0.0,0.0,33.0,120.0,0.0,0.0,358.0
2023-09-18 17:00:00+00:00,112.0,125.0,0.0,0.0,19.0,140.0,0.0,0.0,396.0
2023-09-18 18:00:00+00:00,69.0,147.0,0.0,0.0,27.0,170.0,0.0,0.0,413.0
2023-09-18 19:00:00+00:00,0.0,181.0,0.0,0.0,4.0,206.0,0.0,0.0,391.0
2023-09-18 20:00:00+00:00,0.0,220.0,0.0,0.0,0.0,227.0,0.0,0.0,447.0
2023-09-18 21:00:00+00:00,0.0,218.0,0.0,0.0,0.0,243.0,0.0,130.0,591.0
2023-09-18 22:00:00+00:00,0.0,91.0,0.0,11.0,0.0,158.0,0.0,141.0,401.0
2023-09-18 23:00:00+00:00,0.0,92.0,0.0,0.0,0.0,195.0,0.0,146.0,433.0
2023-09-19 00:00:00+00:00,0.0,55.0,0.0,0.0,0.0,174.0,0.0,144.0,373.0
2023-09-19 01:00:00+00:00,0.0,30.0,0.0,1.0,0.0,149.0,0.0,161.0,341.0
2023-09-19 02:00:00+00:00,0.0,0.0,0.0,41.0,0.0,116.0,0.0,108.0,265.0
2023-09-19 03:00:00+00:00,0.0,0.0,0.0,7.0,0.0,107.0,0.0,94.0,208.0
2023-09-19 04:00:00+00:00,19.0,72.0,0.0,0.0,46.0,162.0,87.0,0.0,386.0
2023-09-19 05:00:00+00:00,0.0,211.0,0.0,0.0,35.0,127.0,91.0,0.0,464.0
2023-09-19 06:00:00+00:00,0.0,383.0,0.0,0.0,0.0,152.0,53.0,0.0,588.0
2023-09-19 07:00:00+00:00,0.0,490.0,0.0,0.0,0.0,117.0,24.0,0.0,631.0
2023-09-19 08:00:00+00:00,0.0,505.0,0.0,0.0,0.0,84.0,16.0,64.0,669.0
2023-09-19 09:00:00+00:00,0.0,516.0,0.0,16.0,0.0,109.0,17.0,146.0,804.0
2023-09-19 10:00:00+00:00,0.0,470.0,0.0,53.0,0.0,98.0,26.0,74.0,721.0
2023-09-19 11:00:00+00:00,0.0,484.0,0.0,72.0,0.0,88.0,20.0,0.0,664.0
2023-09-19 12:00:00+00:00,0.0,467.0,0.0,76.0,0.0,32.0,35.0,0.0,610.0
2023-09-19 13:00:00+00:00,0.0,361.0,0.0,102.0,0.0,0.0,75.0,0.0,538.0
2023-09-19 14:00:00+00:00,56.0,258.0,0.0,7.0,0.0,0.0,82.0,0.0,403.0
2023-09-19 15:00:00+00:00,110.0,178.0,5.0,1.0,0.0,0.0,68.0,0.0,362.0
2023-09-19 16:00:00+00:00,135.0,140.0,0.0,0.0,0.0,0.0,81.0,0.0,356.0
2023-09-19 17:00:00+00:00,149.0,220.0,10.0,1.0,0.0,0.0,74.0,0.0,454.0
2023-09-19 18:00:00+00:00,74.0,196.0,0.0,0.0,0.0,18.0,35.0,0.0,323.0
2023-09-19 19:00:00+00:00,0.0,208.0,0.0,0.0,0.0,51.0,21.0,0.0,280.0
2023-09-19 20:00:00+00:00,0.0,133.0,43.0,119.0,0.0,0.0,30.0,70.0,395.0
2023-09-19 21:00:00+00:00,0.0,152.0,51.0,135.0,0.0,0.0,18.0,138.0,494.0
2023-09-19 22:00:00+00:00,4.0,132.0,99.0,170.0,0.0,0.0,43.0,258.0,706.0
2023-09-19 23:00:00+00:00,0.0,117.0,111.0,187.0,0.0,0.0,44.0,319.0,778.0
2023-09-20 00:00:00+00:00,0.0,89.0,95.0,157.0,0.0,0.0,43.0,314.0,698.0
2023-09-20 01:00:00+00:00,0.0,83.0,75.0,151.0,0.0,0.0,41.0,308.0,658.0
2023-09-20 02:00:00+00:00,6.0,46.0,114.0,175.0,0.0,0.0,47.0,291.0,679.0
2023-09-20 03:00:00+00:00,5.0,17.0,78.0,92.0,0.0,0.0,50.0,207.0,449.0
2023-09-20 04:00:00+00:00,108.0,31.0,0.0,0.0,0.0,0.0,93.0,0.0,232.0
2023-09-20 05:00:00+00:00,121.0,138.0,0.0,0.0,0.0,0.0,82.0,0.0,341.0
2023-09-20 06:00:00+00:00,114.0,316.0,0.0,8.0,0.0,0.0,76.0,0.0,514.0
2023-09-20 07:00:00+00:00,36.0,424.0,0.0,167.0,0.0,0.0,81.0,0.0,708.0
2023-09-20 08:00:00+00:00,21.0,491.0,0.0,255.0,0.0,0.0,56.0,0.0,823.0
2023-09-20 09:00:00+00:00,22.0,509.0,0.0,346.0,0.0,0.0,58.0,0.0,935.0
2023-09-20 10:00:00+00:00,30.0,456.0,0.0,352.0,0.0,0.0,56.0,0.0,894.0
2023-09-20 11:00:00+00:00,27.0,474.0,0.0,357.0,0.0,0.0,49.0,0.0,907.0
2023-09-20 12:00:00+00:00,0.0,453.0,0.0,302.0,0.0,0.0,27.0,0.0,782.0
2023-09-20 13:00:00+00:00,0.0,330.0,114.0,277.0,0.0,0.0,27.0,0.0,748.0
2023-09-20 14:00:00+00:00,0.0,229.0,54.0,140.0,0.0,0.0,38.0,0.0,461.0
2023-09-20 15:00:00+00:00,144.0,62.0,74.0,38.0,0.0,0.0,104.0,0.0,422.0
2023-09-20 16:00:00+00:00,264.0,0.0,20.0,0.0,18.0,0.0,78.0,0.0,380.0
2023-09-20 17:00:00+00:00,246.0,18.0,5.0,0.0,47.0,0.0,33.0,0.0,349.0
2023-09-20 18:00:00+00:00,237.0,0.0,16.0,0.0,28.0,0.0,5.0,0.0,286.0
2023-09-20 19:00:00+00:00,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2023-09-20 20:00:00+00:00,54.0,0.0,80.0,80.0,0.0,0.0,0.0,126.0,340.0
2023-09-20 21:00:00+00:00,44.0,0.0,127.0,153.0,0.0,0.0,0.0,193.0,517.0
2023-09-20 22:00:00+00:00,39.0,0.0,78.0,80.0,0.0,0.0,0.0,234.0,431.0
2023-09-20 23:00:00+00:00,61.0,26.0,104.0,127.0,0.0,0.0,0.0,167.0,485.0
2023-09-21 00:00:00+00:00,57.0,3.0,115.0,140.0,0.0,0.0,0.0,161.0,476.0
2023-09-21 01:00:00+00:00,64.0,0.0,128.0,146.0,0.0,0.0,6.0,161.0,505.0
2023-09-21 02:00:00+00:00,54.0,0.0,104.0,115.0,0.0,0.0,7.0,170.0,450.0
2023-09-21 03:00:00+00:00,111.0,0.0,137.0,72.0,0.0,0.0,13.0,86.0,419.0
2023-09-21 04:00:00+00:00,186.0,0.0,9.0,0.0,0.0,0.0,42.0,0.0,237.0
2023-09-21 05:00:00+00:00,166.0,38.0,0.0,0.0,0.0,0.0,34.0,0.0,238.0
2023-09-21 06:00:00+00:00,93.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0
2023-09-21 07:00:00+00:00,40.0,365.0,0.0,4.0,0.0,0.0,14.0,0.0,423.0
2023-09-21 08:00:00+00:00,10.0,453.0,0.0,26.0,0.0,0.0,0.0,0.0,489.0
2023-09-21 09:00:00+00:00,31.0,445.0,0.0,86.0,0.0,0.0,2.0,0.0,564.0
2023-09-21 10:00:00+00:00,33.0,422.0,0.0,100.0,0.0,0.0,18.0,73.0,646.0
2023-09-21 11:00:00+00:00,13.0,444.0,0.0,135.0,0.0,0.0,20.0,113.0,725.0
2023-09-21 12:00:00+00:00,28.0,368.0,0.0,126.0,0.0,0.0,32.0,18.0,572.0
2023-09-21 13:00:00+00:00,31.0,319.0,0.0,83.0,0.0,0.0,46.0,0.0,479.0
2023-09-21 14:00:00+00:00,93.0,185.0,24.0,76.0,0.0,0.0,42.0,0.0,420.0
2023-09-21 15:00:00+00:00,141.0,47.0,0.0,0.0,0.0,0.0,31.0,0.0,219.0
2023-09-21 16:00:00+00:00,207.0,0.0,0.0,0.0,93.0,0.0,13.0,0.0,313.0
2023-09-21 17:00:00+00:00,152.0,43.0,0.0,0.0,73.0,0.0,18.0,0.0,286.0
2023-09-21 18:00:00+00:00,126.0,23.0,0.0,0.0,67.0,0.0,14.0,0.0,230.0
2023-09-21 19:00:00+00:00,36.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0
2023-09-21 20:00:00+00:00,29.0,193.0,0.0,0.0,0.0,0.0,0.0,187.0,409.0
2023-09-21 21:00:00+00:00,0.0,180.0,0.0,0.0,0.0,0.0,0.0,289.0,469.0
2023-09-21 22:00:00+00:00,31.0,186.0,0.0,5.0,0.0,0.0,2.0,301.0,525.0
2023-09-21 23:00:00+00:00,33.0,192.0,0.0,7.0,0.0,46.0,13.0,249.0,540.0
2023-09-22 00:00:00+00:00,0.0,214.0,0.0,1.0,0.0,98.0,0.0,243.0,556.0
2023-09-22 01:00:00+00:00,0.0,221.0,0.0,0.0,0.0,128.0,0.0,224.0,573.0
2023-09-22 02:00:00+00:00,0.0,192.0,0.0,0.0,0.0,71.0,11.0,228.0,502.0
2023-09-22 03:00:00+00:00,75.0,109.0,0.0,0.0,0.0,0.0,40.0,162.0,386.0
2023-09-22 04:00:00+00:00,167.0,103.0,0.0,0.0,0.0,0.0,93.0,0.0,363.0
2023-09-22 05:00:00+00:00,134.0,198.0,0.0,0.0,0.0,0.0,57.0,0.0,389.0
2023-09-22 06:00:00+00:00,53.0,411.0,0.0,0.0,0.0,127.0,6.0,0.0,597.0
2023-09-22 07:00:00+00:00,0.0,552.0,0.0,0.0,0.0,129.0,0.0,0.0,681.0
2023-09-22 08:00:00+00:00,0.0,618.0,0.0,0.0,0.0,142.0,18.0,0.0,778.0
2023-09-22 09:00:00+00:00,14.0,653.0,0.0,0.0,0.0,199.0,22.0,243.0,1131.0
2023-09-22 10:00:00+00:00,39.0,622.0,0.0,2.0,0.0,170.0,32.0,232.0,1097.0
2023-09-22 11:00:00+00:00,0.0,665.0,0.0,0.0,0.0,169.0,31.0,332.0,1197.0
2023-09-22 12:00:00+00:00,0.0,601.0,0.0,2.0,0.0,95.0,46.0,295.0,1039.0
2023-09-22 13:00:00+00:00,0.0,546.0,0.0,0.0,0.0,46.0,41.0,136.0,769.0
2023-09-22 14:00:00+00:00,29.0,415.0,0.0,0.0,0.0,0.0,5.0,0.0,449.0
2023-09-22 15:00:00+00:00,186.0,241.0,0.0,0.0,0.0,0.0,33.0,0.0,460.0
2023-09-22 16:00:00+00:00,258.0,134.0,0.0,0.0,77.0,0.0,106.0,0.0,575.0
2023-09-22 17:00:00+00:00,279.0,82.0,0.0,0.0,36.0,0.0,61.0,0.0,458.0
2023-09-22 18:00:00+00:00,256.0,94.0,0.0,0.0,16.0,0.0,71.0,0.0,437.0
2023-09-22 19:00:00+00:00,143.0,156.0,0.0,0.0,0.0,0.0,98.0,55.0,452.0
2023-09-22 20:00:00+00:00,170.0,131.0,0.0,0.0,0.0,0.0,0.0,219.0,520.0
2023-09-22 21:00:00+00:00,94.0,133.0,0.0,0.0,0.0,0.0,0.0,241.0,468.0
2023-09-22 22:00:00+00:00,0.0,216.0,0.0,0.0,0.0,0.0,0.0,263.0,479.0
2023-09-22 23:00:00+00:00,0.0,156.0,0.0,0.0,0.0,0.0,0.0,270.0,426.0
2023-09-23 00:00:00+00:00,0.0,174.0,0.0,0.0,0.0,12.0,0.0,289.0,475.0
2023-09-23 01:00:00+00:00,0.0,159.0,0.0,0.0,0.0,25.0,0.0,268.0,452.0
2023-09-23 02:00:00+00:00,0.0,126.0,0.0,0.0,0.0,7.0,0.0,203.0,336.0
2023-09-23 03:00:00+00:00,0.0,129.0,0.0,3.0,0.0,0.0,0.0,191.0,323.0
2023-09-23 04:00:00+00:00,0.0,137.0,0.0,0.0,0.0,0.0,0.0,173.0,310.0
2023-09-23 05:00:00+00:00,0.0,274.0,0.0,0.0,0.0,34.0,17.0,76.0,401.0
2023-09-23 06:00:00+00:00,0.0,476.0,0.0,0.0,0.0,124.0,107.0,55.0,762.0
2023-09-23 07:00:00+00:00,0.0,481.0,0.0,0.0,0.0,0.0,178.0,170.0,829.0
2023-09-23 08:00:00+00:00,0.0,530.0,0.0,76.0,0.0,0.0,203.0,467.0,1276.0
2023-09-23 09:00:00+00:00,0.0,532.0,0.0,145.0,0.0,0.0,214.0,491.0,1382.0
2023-09-23 10:00:00+00:00,0.0,544.0,0.0,212.0,0.0,0.0,206.0,541.0,1503.0
2023-09-23 11:00:00+00:00,0.0,518.0,0.0,200.0,0.0,0.0,227.0,538.0,1483.0
2023-09-23 12:00:00+00:00,0.0,457.0,4.0,214.0,0.0,0.0,220.0,528.0,1423.0
2023-09-23 13:00:00+00:00,0.0,370.0,52.0,179.0,0.0,0.0,225.0,436.0,1262.0
2023-09-23 14:00:00+00:00,44.0,129.0,127.0,177.0,0.0,0.0,19.0,192.0,688.0
2023-09-23 15:00:00+00:00,83.0,11.0,95.0,57.0,0.0,0.0,0.0,0.0,246.0
2023-09-23 16:00:00+00:00,105.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,139.0
2023-09-23 17:00:00+00:00,79.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,114.0
2023-09-23 18:00:00+00:00,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2023-09-23 19:00:00+00:00,57.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2023-09-23 20:00:00+00:00,22.0,100.0,9.0,23.0,0.0,0.0,0.0,66.0,220.0
2023-09-23 21:00:00+00:00,0.0,137.0,8.0,8.0,0.0,54.0,0.0,103.0,310.0
2023-09-23 22:00:00+00:00,0.0,157.0,0.0,2.0,0.0,81.0,0.0,135.0,375.0
2023-09-23 23:00:00+00:00,0.0,175.0,0.0,0.0,0.0,89.0,0.0,264.0,528.0
2023-09-24 00:00:00+00:00,0.0,154.0,0.0,0.0,0.0,89.0,0.0,287.0,530.0
2023-09-24 01:00:00+00:00,0.0,148.0,0.0,0.0,0.0,102.0,0.0,271.0,521.0
2023-09-24 02:00:00+00:00,0.0,161.0,0.0,0.0,0.0,116.0,0.0,305.0,582.0
2023-09-24 03:00:00+00:00,0.0,141.0,0.0,4.0,0.0,90.0,0.0,178.0,413.0
2023-09-24 04:00:00+00:00,0.0,178.0,0.0,0.0,0.0,111.0,0.0,175.0,464.0
2023-09-24 05:00:00+00:00,0.0,268.0,0.0,0.0,0.0,110.0,105.0,174.0,657.0
2023-09-24 06:00:00+00:00,0.0,402.0,0.0,0.0,0.0,142.0,135.0,181.0,860.0
2023-09-24 07:00:00+00:00,20.0,475.0,16.0,57.0,0.0,131.0,181.0,274.0,1154.0
2023-09-24 08:00:00+00:00,30.0,413.0,137.0,226.0,0.0,67.0,105.0,317.0,1295.0
2023-09-24 09:00:00+00:00,64.0,382.0,170.0,243.0,0.0,51.0,86.0,349.0,1345.0
2023-09-24 10:00:00+00:00,33.0,300.0,228.0,284.0,0.0,25.0,140.0,261.0,1271.0
2023-09-24 11:00:00+00:00,28.0,247.0,247.0,303.0,0.0,11.0,145.0,189.0,1170.0
2023-09-24 12:00:00+00:00,67.0,144.0,301.0,339.0,0.0,0.0,123.0,149.0,1123.0
2023-09-24 13:00:00+00:00,81.0,69.0,291.0,283.0,0.0,0.0,97.0,184.0,1005.0
2023-09-24 14:00:00+00:00,149.0,0.0,236.0,225.0,0.0,0.0,38.0,188.0,836.0
2023-09-24 15:00:00+00:00,110.0,0.0,126.0,73.0,0.0,0.0,12.0,33.0,354.0
2023-09-24 16:00:00+00:00,159.0,5.0,0.0,0.0,19.0,16.0,72.0,0.0,271.0
2023-09-24 17:00:00+00:00,178.0,23.0,0.0,0.0,65.0,0.0,68.0,0.0,334.0
2023-09-24 18:00:00+00:00,177.0,24.0,0.0,0.0,19.0,0.0,0.0,0.0,220.0
2023-09-24 19:00:00+00:00,95.0,106.0,0.0,0.0,0.0,66.0,0.0,0.0,267.0
2023-09-24 20:00:00+00:00,31.0,116.0,0.0,0.0,0.0,6.0,0.0,0.0,153.0
2023-09-24 21:00:00+00:00,0.0,119.0,0.0,10.0,0.0,45.0,0.0,112.0,286.0
2023-09-24 22:00:00+00:00,0.0,98.0,18.0,67.0,0.0,27.0,0.0,225.0,435.0
2023-09-24 23:00:00+00:00,0.0,132.0,0.0,23.0,0.0,84.0,0.0,277.0,516.0
2023-09-25 00:00:00+00:00,0.0,128.0,0.0,1.0,0.0,105.0,0.0,216.0,450.0
2023-09-25 01:00:00+00:00,0.0,150.0,0.0,1.0,0.0,96.0,0.0,179.0,426.0
2023-09-25 02:00:00+00:00,0.0,137.0,0.0,1.0,0.0,81.0,0.0,168.0,387.0
2023-09-25 03:00:00+00:00,25.0,107.0,0.0,2.0,0.0,77.0,0.0,92.0,303.0
2023-09-25 04:00:00+00:00,90.0,82.0,0.0,0.0,0.0,14.0,0.0,0.0,186.0
2023-09-25 05:00:00+00:00,70.0,178.0,0.0,0.0,20.0,0.0,23.0,0.0,291.0
2023-09-25 06:00:00+00:00,14.0,308.0,0.0,0.0,0.0,66.0,45.0,0.0,433.0
2023-09-25 07:00:00+00:00,0.0,355.0,0.0,0.0,0.0,58.0,27.0,96.0,536.0
2023-09-25 08:00:00+00:00,0.0,456.0,0.0,7.0,0.0,35.0,18.0,223.0,739.0
2023-09-25 09:00:00+00:00,0.0,548.0,0.0,41.0,0.0,63.0,57.0,374.0,1083.0
2023-09-25 10:00:00+00:00,0.0,492.0,0.0,119.0,0.0,60.0,49.0,439.0,1159.0
2023-09-25 11:00:00+00:00,0.0,471.0,0.0,103.0,0.0,68.0,81.0,428.0,1151.0
2023-09-25 12:00:00+00:00,0.0,386.0,0.0,94.0,0.0,0.0,77.0,407.0,964.0
2023-09-25 13:00:00+00:00,0.0,368.0,0.0,19.0,0.0,0.0,108.0,240.0,735.0
2023-09-25 14:00:00+00:00,0.0,269.0,0.0,0.0,0.0,0.0,88.0,42.0,399.0
2023-09-25 15:00:00+00:00,0.0,242.0,0.0,0.0,80.0,103.0,161.0,0.0,586.0
2023-09-25 16:00:00+00:00,0.0,270.0,0.0,0.0,163.0,63.0,244.0,0.0,740.0
2023-09-25 17:00:00+00:00,0.0,321.0,0.0,0.0,193.0,91.0,279.0,0.0,884.0
2023-09-25 18:00:00+00:00,0.0,278.0,0.0,0.0,195.0,106.0,255.0,0.0,834.0
2023-09-25 19:00:00+00:00,0.0,343.0,0.0,0.0,137.0,216.0,255.0,0.0,951.0
2023-09-25 20:00:00+00:00,0.0,351.0,0.0,0.0,15.0,191.0,184.0,28.0,769.0
2023-09-25 21:00:00+00:00,0.0,453.0,0.0,0.0,0.0,189.0,174.0,162.0,978.0
2023-09-25 22:00:00+00:00,0.0,459.0,0.0,0.0,0.0,183.0,147.0,282.0,1071.0
2023-09-25 23:00:00+00:00,0.0,448.0,0.0,0.0,0.0,272.0,91.0,309.0,1120.0
2023-09-26 00:00:00+00:00,0.0,431.0,0.0,0.0,0.0,295.0,84.0,350.0,1160.0
2023-09-26 01:00:00+00:00,0.0,419.0,0.0,0.0,0.0,329.0,97.0,321.0,1166.0
2023-09-26 02:00:00+00:00,0.0,411.0,0.0,0.0,0.0,356.0,126.0,292.0,1185.0
2023-09-26 03:00:00+00:00,0.0,343.0,0.0,0.0,10.0,331.0,124.0,146.0,954.0
2023-09-26 04:00:00+00:00,0.0,301.0,0.0,0.0,108.0,254.0,183.0,0.0,846.0
2023-09-26 05:00:00+00:00,0.0,336.0,0.0,0.0,91.0,144.0,161.0,0.0,732.0
2023-09-26 06:00:00+00:00,0.0,351.0,0.0,0.0,0.0,75.0,98.0,0.0,524.0
2023-09-26 07:00:00+00:00,0.0,496.0,0.0,0.0,0.0,26.0,117.0,225.0,864.0
2023-09-26 08:00:00+00:00,0.0,629.0,0.0,0.0,0.0,0.0,130.0,420.0,1179.0
2023-09-26 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26 13:00:00+00:00,0.0,511.0,0.0,0.0,0.0,45.0,135.0,350.0,1041.0
2023-09-26 14:00:00+00:00,0.0,373.0,0.0,0.0,0.0,60.0,106.0,53.0,592.0
2023-09-26 15:00:00+00:00,0.0,322.0,0.0,0.0,33.0,132.0,163.0,0.0,650.0
2023-09-26 16:00:00+00:00,0.0,307.0,0.0,0.0,94.0,66.0,224.0,0.0,691.0
2023-09-26 17:00:00+00:00,0.0,308.0,0.0,0.0,112.0,50.0,203.0,0.0,673.0
2023-09-26 18:00:00+00:00,0.0,243.0,0.0,0.0,122.0,0.0,133.0,0.0,498.0
