,FR,SI,CH,AT,GR,MT,ME,sum
2023-04-06 00:00:00+00:00,1807.0,909.0,2642.0,161.0,507.0,1.0,601.0,6628.0
2023-04-06 01:00:00+00:00,2014.0,905.0,2124.0,164.0,461.0,0.0,601.0,6269.0
2023-04-06 02:00:00+00:00,2164.0,743.0,2220.0,167.0,507.0,0.0,601.0,6402.0
2023-04-06 03:00:00+00:00,2186.0,704.0,2469.0,170.0,502.0,0.0,595.0,6626.0
2023-04-06 04:00:00+00:00,1980.0,871.0,2758.0,172.0,482.0,0.0,408.0,6671.0
2023-04-06 05:00:00+00:00,1585.0,778.0,3678.0,172.0,505.0,12.0,401.0,7131.0
2023-04-06 06:00:00+00:00,1482.0,895.0,3695.0,165.0,493.0,21.0,401.0,7152.0
2023-04-06 07:00:00+00:00,1619.0,745.0,3446.0,161.0,371.0,0.0,407.0,6749.0
2023-04-06 08:00:00+00:00,1935.0,624.0,3215.0,159.0,301.0,0.0,596.0,6830.0
2023-04-06 09:00:00+00:00,2100.0,670.0,2820.0,167.0,0.0,1.0,595.0,6353.0
2023-04-06 10:00:00+00:00,2529.0,814.0,3071.0,166.0,0.0,38.0,592.0,7210.0
2023-04-06 11:00:00+00:00,2840.0,817.0,2636.0,174.0,0.0,30.0,582.0,7079.0
2023-04-06 12:00:00+00:00,2851.0,900.0,2651.0,160.0,0.0,21.0,582.0,7165.0
2023-04-06 13:00:00+00:00,2859.0,793.0,2885.0,167.0,0.0,0.0,592.0,7296.0
2023-04-06 14:00:00+00:00,3147.0,807.0,3375.0,166.0,0.0,0.0,602.0,8097.0
2023-04-06 15:00:00+00:00,2907.0,807.0,3143.0,169.0,56.0,0.0,602.0,7684.0
2023-04-06 16:00:00+00:00,2619.0,946.0,3463.0,173.0,62.0,0.0,602.0,7865.0
2023-04-06 17:00:00+00:00,2150.0,767.0,4132.0,178.0,433.0,0.0,602.0,8262.0
2023-04-06 18:00:00+00:00,1894.0,835.0,4098.0,172.0,474.0,0.0,603.0,8076.0
2023-04-06 19:00:00+00:00,2381.0,841.0,3695.0,164.0,508.0,0.0,604.0,8193.0
2023-04-06 20:00:00+00:00,2361.0,836.0,3222.0,166.0,507.0,19.0,602.0,7713.0
2023-04-06 21:00:00+00:00,1999.0,892.0,2860.0,165.0,508.0,0.0,602.0,7026.0
2023-04-06 22:00:00+00:00,1959.0,856.0,2576.0,167.0,508.0,1.0,602.0,6669.0
2023-04-06 23:00:00+00:00,1971.0,985.0,2522.0,165.0,508.0,0.0,602.0,6753.0
2023-04-07 00:00:00+00:00,1800.0,893.0,2821.0,166.0,508.0,0.0,602.0,6790.0
2023-04-07 01:00:00+00:00,1840.0,897.0,2781.0,162.0,508.0,0.0,602.0,6790.0
2023-04-07 02:00:00+00:00,1715.0,881.0,2879.0,174.0,508.0,0.0,601.0,6758.0
2023-04-07 03:00:00+00:00,1632.0,815.0,2999.0,173.0,508.0,1.0,602.0,6730.0
2023-04-07 04:00:00+00:00,1729.0,933.0,3926.0,165.0,508.0,45.0,601.0,7907.0
2023-04-07 05:00:00+00:00,1243.0,738.0,3668.0,167.0,508.0,68.0,601.0,6993.0
2023-04-07 06:00:00+00:00,1287.0,532.0,3686.0,162.0,508.0,52.0,601.0,6828.0
2023-04-07 07:00:00+00:00,1522.0,625.0,3236.0,161.0,508.0,79.0,602.0,6733.0
2023-04-07 08:00:00+00:00,1786.0,859.0,2996.0,166.0,508.0,20.0,602.0,6937.0
2023-04-07 09:00:00+00:00,2003.0,790.0,2996.0,170.0,506.0,0.0,602.0,7067.0
2023-04-07 10:00:00+00:00,2468.0,848.0,3038.0,167.0,446.0,0.0,602.0,7569.0
2023-04-07 11:00:00+00:00,2864.0,865.0,3031.0,164.0,398.0,0.0,602.0,7924.0
2023-04-07 12:00:00+00:00,2870.0,726.0,2742.0,165.0,466.0,0.0,602.0,7571.0
2023-04-07 13:00:00+00:00,3090.0,929.0,3073.0,171.0,332.0,0.0,602.0,8197.0
2023-04-07 14:00:00+00:00,3301.0,819.0,3140.0,169.0,121.0,0.0,602.0,8152.0
2023-04-07 15:00:00+00:00,3182.0,856.0,3109.0,173.0,138.0,0.0,602.0,8060.0
2023-04-07 16:00:00+00:00,2893.0,959.0,3151.0,176.0,246.0,16.0,602.0,8043.0
2023-04-07 17:00:00+00:00,2784.0,960.0,4549.0,173.0,345.0,7.0,602.0,9420.0
2023-04-07 18:00:00+00:00,2751.0,953.0,4567.0,166.0,371.0,8.0,602.0,9418.0
2023-04-07 19:00:00+00:00,2971.0,931.0,4318.0,164.0,388.0,24.0,602.0,9398.0
2023-04-07 20:00:00+00:00,2740.0,922.0,3617.0,167.0,506.0,1.0,602.0,8555.0
2023-04-07 21:00:00+00:00,2518.0,892.0,3446.0,169.0,485.0,0.0,601.0,8111.0
2023-04-07 22:00:00+00:00,2542.0,837.0,3594.0,167.0,471.0,0.0,582.0,8193.0
2023-04-07 23:00:00+00:00,2331.0,876.0,3444.0,170.0,508.0,0.0,582.0,7911.0
2023-04-08 00:00:00+00:00,2300.0,878.0,3348.0,170.0,508.0,1.0,581.0,7786.0
2023-04-08 01:00:00+00:00,2541.0,898.0,3380.0,173.0,508.0,1.0,581.0,8082.0
2023-04-08 02:00:00+00:00,2659.0,834.0,3229.0,161.0,508.0,0.0,566.0,7957.0
2023-04-08 03:00:00+00:00,2597.0,890.0,3310.0,161.0,508.0,0.0,540.0,8006.0
2023-04-08 04:00:00+00:00,2613.0,835.0,3211.0,160.0,503.0,0.0,600.0,7922.0
2023-04-08 05:00:00+00:00,2782.0,861.0,3429.0,175.0,454.0,0.0,601.0,8302.0
2023-04-08 06:00:00+00:00,2598.0,889.0,3438.0,164.0,227.0,0.0,602.0,7918.0
2023-04-08 07:00:00+00:00,2425.0,596.0,2340.0,157.0,497.0,0.0,601.0,6616.0
2023-04-08 08:00:00+00:00,2816.0,679.0,2735.0,165.0,502.0,0.0,592.0,7489.0
2023-04-08 09:00:00+00:00,2720.0,439.0,2000.0,158.0,508.0,44.0,591.0,6460.0
2023-04-08 10:00:00+00:00,2660.0,213.0,1036.0,165.0,447.0,19.0,582.0,5122.0
2023-04-08 11:00:00+00:00,2808.0,148.0,793.0,164.0,327.0,5.0,562.0,4807.0
2023-04-08 12:00:00+00:00,2669.0,166.0,496.0,164.0,280.0,0.0,543.0,4318.0
2023-04-08 13:00:00+00:00,2902.0,224.0,1068.0,179.0,9.0,0.0,581.0,4963.0
2023-04-08 14:00:00+00:00,3331.0,629.0,1739.0,173.0,290.0,0.0,576.0,6738.0
2023-04-08 15:00:00+00:00,3394.0,871.0,1810.0,172.0,0.0,0.0,553.0,6800.0
2023-04-08 16:00:00+00:00,3507.0,1071.0,2449.0,180.0,0.0,0.0,600.0,7807.0
2023-04-08 17:00:00+00:00,3413.0,930.0,3785.0,181.0,0.0,0.0,602.0,8911.0
2023-04-08 18:00:00+00:00,3186.0,881.0,4000.0,159.0,232.0,0.0,602.0,9060.0
2023-04-08 19:00:00+00:00,3087.0,957.0,4238.0,166.0,0.0,18.0,602.0,9068.0
2023-04-08 20:00:00+00:00,2963.0,476.0,3428.0,166.0,79.0,47.0,601.0,7760.0
2023-04-08 21:00:00+00:00,2796.0,910.0,2969.0,177.0,0.0,1.0,570.0,7423.0
2023-04-08 22:00:00+00:00,2514.0,836.0,1828.0,171.0,201.0,0.0,495.0,6045.0
2023-04-08 23:00:00+00:00,2338.0,901.0,1403.0,159.0,167.0,0.0,554.0,5522.0
2023-04-09 00:00:00+00:00,2177.0,971.0,837.0,159.0,228.0,0.0,591.0,4963.0
2023-04-09 01:00:00+00:00,2193.0,888.0,582.0,156.0,126.0,0.0,592.0,4537.0
2023-04-09 02:00:00+00:00,2098.0,798.0,359.0,156.0,219.0,0.0,592.0,4222.0
2023-04-09 03:00:00+00:00,2009.0,1050.0,250.0,181.0,458.0,0.0,592.0,4540.0
2023-04-09 04:00:00+00:00,1868.0,953.0,441.0,168.0,504.0,0.0,601.0,4535.0
2023-04-09 05:00:00+00:00,1827.0,699.0,469.0,161.0,499.0,0.0,602.0,4257.0
2023-04-09 06:00:00+00:00,1737.0,630.0,126.0,158.0,507.0,0.0,600.0,3758.0
2023-04-09 07:00:00+00:00,1409.0,644.0,0.0,158.0,353.0,0.0,543.0,3107.0
2023-04-09 08:00:00+00:00,1206.0,611.0,0.0,155.0,1.0,0.0,553.0,2526.0
2023-04-09 09:00:00+00:00,1430.0,528.0,0.0,163.0,0.0,43.0,456.0,2620.0
2023-04-09 10:00:00+00:00,1124.0,504.0,0.0,163.0,0.0,49.0,457.0,2297.0
2023-04-09 11:00:00+00:00,1212.0,279.0,0.0,155.0,0.0,48.0,461.0,2155.0
2023-04-09 12:00:00+00:00,1152.0,179.0,0.0,163.0,0.0,76.0,456.0,2026.0
2023-04-09 13:00:00+00:00,1389.0,74.0,0.0,154.0,0.0,59.0,473.0,2149.0
2023-04-09 14:00:00+00:00,1769.0,27.0,0.0,142.0,0.0,20.0,538.0,2496.0
2023-04-09 15:00:00+00:00,2352.0,217.0,0.0,130.0,0.0,0.0,508.0,3207.0
2023-04-09 16:00:00+00:00,2312.0,378.0,0.0,129.0,101.0,0.0,599.0,3519.0
2023-04-09 17:00:00+00:00,2281.0,710.0,0.0,129.0,0.0,0.0,601.0,3721.0
2023-04-09 18:00:00+00:00,2362.0,896.0,673.0,131.0,110.0,0.0,601.0,4773.0
2023-04-09 19:00:00+00:00,2166.0,835.0,552.0,114.0,201.0,0.0,602.0,4470.0
2023-04-09 20:00:00+00:00,2082.0,984.0,981.0,128.0,0.0,0.0,601.0,4776.0
2023-04-09 21:00:00+00:00,1859.0,781.0,867.0,120.0,203.0,0.0,565.0,4395.0
2023-04-09 22:00:00+00:00,2320.0,901.0,1507.0,122.0,504.0,0.0,570.0,5924.0
2023-04-09 23:00:00+00:00,2184.0,807.0,793.0,67.0,127.0,0.0,595.0,4573.0
2023-04-10 00:00:00+00:00,1833.0,856.0,229.0,0.0,417.0,0.0,599.0,3934.0
2023-04-10 01:00:00+00:00,1790.0,870.0,208.0,0.0,486.0,0.0,601.0,3955.0
2023-04-10 02:00:00+00:00,1935.0,829.0,50.0,0.0,429.0,0.0,601.0,3844.0
2023-04-10 03:00:00+00:00,1879.0,814.0,180.0,0.0,130.0,0.0,601.0,3604.0
2023-04-10 04:00:00+00:00,1896.0,861.0,536.0,0.0,61.0,0.0,601.0,3955.0
2023-04-10 05:00:00+00:00,1686.0,329.0,216.0,0.0,75.0,0.0,601.0,2907.0
2023-04-10 06:00:00+00:00,1361.0,120.0,298.0,0.0,201.0,0.0,601.0,2581.0
2023-04-10 07:00:00+00:00,742.0,35.0,0.0,0.0,188.0,0.0,574.0,1539.0
2023-04-10 08:00:00+00:00,250.0,387.0,0.0,0.0,0.0,0.0,536.0,1173.0
2023-04-10 09:00:00+00:00,168.0,266.0,0.0,0.0,0.0,9.0,535.0,978.0
2023-04-10 10:00:00+00:00,78.0,71.0,0.0,0.0,0.0,7.0,543.0,699.0
2023-04-10 11:00:00+00:00,182.0,10.0,0.0,0.0,0.0,11.0,543.0,746.0
2023-04-10 12:00:00+00:00,0.0,70.0,0.0,0.0,0.0,3.0,543.0,616.0
2023-04-10 13:00:00+00:00,171.0,12.0,0.0,0.0,0.0,0.0,483.0,666.0
2023-04-10 14:00:00+00:00,810.0,41.0,0.0,0.0,0.0,0.0,393.0,1244.0
2023-04-10 15:00:00+00:00,1698.0,50.0,0.0,0.0,0.0,0.0,371.0,2119.0
2023-04-10 16:00:00+00:00,2480.0,158.0,118.0,0.0,264.0,0.0,559.0,3579.0
2023-04-10 17:00:00+00:00,2462.0,197.0,1456.0,110.0,10.0,0.0,598.0,4833.0
2023-04-10 18:00:00+00:00,2367.0,198.0,2632.0,173.0,133.0,0.0,599.0,6102.0
2023-04-10 19:00:00+00:00,2488.0,188.0,3280.0,174.0,0.0,0.0,602.0,6732.0
2023-04-10 20:00:00+00:00,2439.0,465.0,3224.0,156.0,0.0,0.0,602.0,6886.0
2023-04-10 21:00:00+00:00,2208.0,350.0,3313.0,168.0,345.0,0.0,594.0,6978.0
2023-04-10 22:00:00+00:00,2146.0,378.0,3309.0,136.0,508.0,0.0,584.0,7061.0
2023-04-10 23:00:00+00:00,2089.0,602.0,2785.0,50.0,508.0,0.0,601.0,6635.0
2023-04-11 00:00:00+00:00,1979.0,637.0,2443.0,26.0,508.0,0.0,602.0,6195.0
2023-04-11 01:00:00+00:00,2157.0,613.0,2346.0,0.0,507.0,0.0,602.0,6225.0
2023-04-11 02:00:00+00:00,2228.0,682.0,2498.0,22.0,507.0,0.0,601.0,6538.0
2023-04-11 03:00:00+00:00,2538.0,744.0,3033.0,158.0,426.0,0.0,592.0,7491.0
2023-04-11 04:00:00+00:00,2687.0,940.0,2952.0,178.0,508.0,0.0,601.0,7866.0
2023-04-11 05:00:00+00:00,2837.0,1109.0,3669.0,161.0,507.0,12.0,602.0,8897.0
2023-04-11 06:00:00+00:00,2735.0,1072.0,4164.0,143.0,508.0,35.0,601.0,9258.0
2023-04-11 07:00:00+00:00,2697.0,939.0,3554.0,138.0,508.0,6.0,575.0,8417.0
2023-04-11 08:00:00+00:00,2601.0,939.0,2775.0,133.0,508.0,47.0,592.0,7595.0
2023-04-11 09:00:00+00:00,2550.0,855.0,2158.0,139.0,508.0,67.0,601.0,6878.0
2023-04-11 10:00:00+00:00,2952.0,730.0,2444.0,134.0,508.0,34.0,601.0,7403.0
2023-04-11 11:00:00+00:00,3020.0,786.0,2416.0,142.0,508.0,21.0,554.0,7447.0
2023-04-11 12:00:00+00:00,2936.0,760.0,2461.0,134.0,508.0,30.0,601.0,7430.0
2023-04-11 13:00:00+00:00,2948.0,857.0,2514.0,139.0,508.0,9.0,602.0,7577.0
2023-04-11 14:00:00+00:00,2971.0,890.0,3064.0,144.0,433.0,1.0,602.0,8105.0
2023-04-11 15:00:00+00:00,3229.0,704.0,3387.0,140.0,391.0,0.0,602.0,8453.0
2023-04-11 16:00:00+00:00,3364.0,882.0,3826.0,138.0,141.0,0.0,602.0,8953.0
2023-04-11 17:00:00+00:00,3036.0,784.0,3702.0,136.0,0.0,0.0,602.0,8260.0
2023-04-11 18:00:00+00:00,3118.0,772.0,3928.0,140.0,0.0,0.0,602.0,8560.0
2023-04-11 19:00:00+00:00,3438.0,769.0,3710.0,137.0,191.0,0.0,602.0,8847.0
2023-04-11 20:00:00+00:00,3371.0,679.0,2696.0,138.0,378.0,0.0,602.0,7864.0
2023-04-11 21:00:00+00:00,3488.0,652.0,1466.0,135.0,383.0,0.0,601.0,6725.0
2023-04-11 22:00:00+00:00,3689.0,696.0,1596.0,130.0,378.0,0.0,583.0,7072.0
2023-04-11 23:00:00+00:00,3724.0,748.0,1476.0,135.0,378.0,0.0,601.0,7062.0
2023-04-12 00:00:00+00:00,3015.0,985.0,1996.0,140.0,374.0,0.0,602.0,7112.0
2023-04-12 01:00:00+00:00,3114.0,839.0,1917.0,139.0,373.0,0.0,602.0,6984.0
2023-04-12 02:00:00+00:00,3186.0,666.0,1978.0,141.0,305.0,0.0,602.0,6878.0
2023-04-12 03:00:00+00:00,3079.0,739.0,1894.0,137.0,0.0,0.0,602.0,6451.0
2023-04-12 04:00:00+00:00,3161.0,719.0,2159.0,142.0,311.0,38.0,602.0,7132.0
2023-04-12 05:00:00+00:00,3079.0,1017.0,2790.0,139.0,475.0,21.0,602.0,8123.0
2023-04-12 06:00:00+00:00,2459.0,887.0,2510.0,141.0,507.0,38.0,602.0,7144.0
2023-04-12 07:00:00+00:00,2490.0,799.0,2466.0,140.0,508.0,76.0,601.0,7080.0
2023-04-12 08:00:00+00:00,2574.0,894.0,2679.0,138.0,508.0,71.0,602.0,7466.0
2023-04-12 09:00:00+00:00,2528.0,861.0,2534.0,137.0,508.0,94.0,602.0,7264.0
2023-04-12 10:00:00+00:00,2403.0,635.0,2326.0,133.0,508.0,31.0,602.0,6638.0
2023-04-12 11:00:00+00:00,2614.0,719.0,2278.0,139.0,508.0,48.0,602.0,6908.0
2023-04-12 12:00:00+00:00,2617.0,883.0,2525.0,137.0,507.0,23.0,403.0,7095.0
2023-04-12 13:00:00+00:00,2840.0,604.0,2680.0,133.0,496.0,10.0,302.0,7065.0
2023-04-12 14:00:00+00:00,3287.0,701.0,2789.0,135.0,507.0,3.0,302.0,7724.0
2023-04-12 15:00:00+00:00,3300.0,698.0,3010.0,136.0,507.0,22.0,311.0,7984.0
2023-04-12 16:00:00+00:00,3373.0,673.0,3005.0,146.0,507.0,1.0,593.0,8298.0
2023-04-12 17:00:00+00:00,2925.0,740.0,3210.0,159.0,507.0,0.0,602.0,8143.0
2023-04-12 18:00:00+00:00,2769.0,655.0,3025.0,157.0,507.0,0.0,602.0,7715.0
2023-04-12 19:00:00+00:00,3086.0,823.0,2799.0,159.0,507.0,0.0,602.0,7976.0
2023-04-12 20:00:00+00:00,2964.0,869.0,2804.0,158.0,507.0,33.0,602.0,7937.0
2023-04-12 21:00:00+00:00,2657.0,765.0,2896.0,161.0,507.0,0.0,602.0,7588.0
2023-04-12 22:00:00+00:00,3050.0,660.0,3105.0,155.0,505.0,0.0,599.0,8074.0
2023-04-12 23:00:00+00:00,3101.0,716.0,3022.0,156.0,441.0,0.0,602.0,8038.0
2023-04-13 00:00:00+00:00,2956.0,825.0,2968.0,157.0,316.0,0.0,602.0,7824.0
2023-04-13 01:00:00+00:00,3096.0,761.0,3104.0,154.0,307.0,0.0,602.0,8024.0
2023-04-13 02:00:00+00:00,3107.0,725.0,3058.0,153.0,152.0,0.0,602.0,7797.0
2023-04-13 03:00:00+00:00,2804.0,934.0,2945.0,158.0,136.0,0.0,602.0,7579.0
2023-04-13 04:00:00+00:00,2888.0,850.0,3127.0,159.0,0.0,1.0,602.0,7627.0
2023-04-13 05:00:00+00:00,2549.0,977.0,3322.0,158.0,345.0,21.0,601.0,7973.0
2023-04-13 06:00:00+00:00,2353.0,1052.0,3567.0,158.0,507.0,39.0,602.0,8278.0
2023-04-13 07:00:00+00:00,2193.0,947.0,3893.0,156.0,508.0,81.0,602.0,8380.0
2023-04-13 08:00:00+00:00,2478.0,737.0,4205.0,156.0,508.0,94.0,491.0,8669.0
2023-04-13 09:00:00+00:00,2452.0,627.0,3821.0,155.0,508.0,36.0,402.0,8001.0
2023-04-13 10:00:00+00:00,2428.0,670.0,3307.0,158.0,508.0,47.0,402.0,7520.0
2023-04-13 11:00:00+00:00,2485.0,814.0,3587.0,158.0,508.0,23.0,408.0,7983.0
2023-04-13 12:00:00+00:00,2183.0,749.0,3821.0,161.0,508.0,32.0,596.0,8050.0
2023-04-13 13:00:00+00:00,2338.0,740.0,3846.0,159.0,508.0,0.0,600.0,8191.0
2023-04-13 14:00:00+00:00,2577.0,754.0,3559.0,160.0,507.0,21.0,547.0,8125.0
2023-04-13 15:00:00+00:00,2478.0,916.0,3195.0,163.0,507.0,28.0,600.0,7887.0
2023-04-13 16:00:00+00:00,2094.0,958.0,3195.0,163.0,507.0,0.0,602.0,7519.0
2023-04-13 17:00:00+00:00,1612.0,897.0,3329.0,159.0,507.0,0.0,602.0,7106.0
2023-04-13 18:00:00+00:00,1496.0,899.0,3334.0,178.0,507.0,0.0,599.0,7013.0
2023-04-13 19:00:00+00:00,1561.0,907.0,2898.0,174.0,507.0,0.0,467.0,6514.0
2023-04-13 20:00:00+00:00,1519.0,726.0,2213.0,178.0,507.0,0.0,408.0,5551.0
2023-04-13 21:00:00+00:00,1553.0,917.0,2478.0,178.0,507.0,0.0,594.0,6227.0
2023-04-13 22:00:00+00:00,2221.0,777.0,2897.0,178.0,507.0,0.0,541.0,7121.0
2023-04-13 23:00:00+00:00,2282.0,1039.0,2902.0,178.0,507.0,0.0,526.0,7434.0
2023-04-14 00:00:00+00:00,1969.0,1018.0,2391.0,179.0,492.0,0.0,526.0,6575.0
2023-04-14 01:00:00+00:00,2211.0,988.0,2483.0,175.0,493.0,0.0,526.0,6876.0
2023-04-14 02:00:00+00:00,2347.0,993.0,2622.0,173.0,507.0,0.0,384.0,7026.0
2023-04-14 03:00:00+00:00,2202.0,1022.0,2977.0,179.0,507.0,0.0,319.0,7206.0
2023-04-14 04:00:00+00:00,2042.0,990.0,2598.0,151.0,496.0,1.0,372.0,6650.0
2023-04-14 05:00:00+00:00,2109.0,1150.0,3240.0,153.0,507.0,6.0,594.0,7759.0
2023-04-14 06:00:00+00:00,1666.0,1135.0,3731.0,162.0,498.0,15.0,430.0,7637.0
2023-04-14 07:00:00+00:00,2100.0,1126.0,3459.0,125.0,274.0,0.0,401.0,7485.0
2023-04-14 08:00:00+00:00,2277.0,738.0,3123.0,113.0,499.0,0.0,354.0,7104.0
2023-04-14 09:00:00+00:00,2352.0,788.0,3220.0,173.0,306.0,0.0,117.0,6956.0
2023-04-14 10:00:00+00:00,2235.0,855.0,2523.0,170.0,507.0,0.0,1.0,6291.0
2023-04-14 11:00:00+00:00,2316.0,931.0,2823.0,168.0,507.0,0.0,1.0,6746.0
2023-04-14 12:00:00+00:00,2372.0,908.0,3232.0,170.0,506.0,0.0,183.0,7371.0
2023-04-14 13:00:00+00:00,2257.0,929.0,3444.0,149.0,421.0,0.0,281.0,7481.0
